"BM_36_279"	"BM_36_544"	"BM_36_304"	"BM_36_327"	"BM_36_418"	"BM_36_328"	"BM_36_383"	"BM_36_495"	"BM_36_455"	"hB_RNA_12292_resequenced"	"BM_36_307"	"BM_36_375"	"hB_RNA_9105"	"BM_36_507"	"BM_36_368"	"hB_RNA_9085"	"BM_36_539"	"BM_36_403"	"BM_36_291"	"BM_36_492"	"BM_36_345"	"BM_36_352"	"BM_36_377"	"BM_36_347"	"BM_36_465"	"BM_36_297"	"BM_36_505"	"hB_RNA_12322_resequenced"	"hB_RNA_10892"	"BM_36_290"	"BM_36_545"	"BM_36_382"	"BM_36_390"	"BM_36_348"	"BM_36_471"	"BM_36_278"	"BM_36_1107"	"BM_36_281"	"BM_36_388"	"hB_RNA_12252_resequenced"	"BM_36_349"	"hB_RNA_10802"	"hB_RNA_10722"	"BM_36_541"
"ENSG00000221963"	188.837695949593	287.263400592443	560.757646462801	817.354020903425	817.343589910742	753.12237087602	658.639841175232	468.783957872656	575.953913187617	741.734404156426	420.088567276947	483.372383119199	676.480630322645	743.97109880421	652.750996831244	462.930361586347	331.319344141919	312.219693964631	542.508746965654	416.542867308881	872.067817608025	576.274120710092	286.243089998311	714.962102676697	457.113442127028	458.73798312312	341.856836747814	555.180962259495	488.702488050349	865.665810992757	325.359698474016	357.16694082418	465.892060826323	481.798901929663	448.547108466937	245.297220169149	364.462417845327	239.121570386165	603.251890183064	705.610924994925	383.631904401919	496.365745401638	1130.22507815366	1084.38936506293
"ENSG00000173559"	160.580960424289	166.032974654348	291.037852874908	358.321217983603	264.079157604836	348.49451323145	409.424766135955	216.134077419183	255.65301248634	180.451802802235	275.847630643008	226.611197719866	254.765886455319	284.424969843	391.004309983072	91.4705774700734	216.357244127159	255.623979046571	205.173665803024	283.769828354175	339.052636618181	261.665104280024	209.76592854838	402.271821364194	292.021654498573	255.198832953628	268.859922347118	137.398910176897	113.551460458758	317.894023893273	296.179456458409	173.924771183948	375.037826742278	218.999500877119	180.349680447147	140.169840096657	249.782432919857	165.754724926774	315.65505881672	102.016037348664	347.918423811951	306.808748141958	244.775676059645	332.70153996196
"ENSG00000078401"	146.107998325962	112.44561246432	118.639634292956	111.31280440319	144.12770925616	231.550045704118	80.104845548339	127.311853822258	71.2596040551005	325.477484808939	255.843413153629	308.307938528745	343.547937795808	83.4469952845165	200.349315859095	123.819928038758	186.36713107983	104.702072598411	112.753095621482	206.535838373987	137.453771601965	188.358148995348	34.9609880913968	574.674030520277	208.231350224835	207.671924792223	81.6698151215708	148.56955328071	271.661088945635	81.8033481679758	161.950343186618	109.73824848511	258.82892268129	102.199767075989	73.8851916670571	66.7996894210629	91.1156044613317	82.4244807012918	79.7905843120041	315.966337899334	140.54982683794	111.389163338163	80.8823973066652	61.4098636845673
"ENSG00000251391"	39.972942938235	81.6987653061078	82.4916207193212	85.869877682461	59.510796079963	43.2694529851129	62.3037687598192	54.280247753676	44.8127406944447	38.7473196201118	67.3826273326431	59.3273951112095	35.7058249956318	52.8889406732851	40.3930072296562	36.8113299574686	54.2678236094523	54.709191087458	70.2396333379723	45.9932749320222	54.9815086407861	43.7805427394593	64.4593217935128	53.2418587099668	97.8936228148626	63.0248129966449	91.7881992959247	29.0436720699132	31.6219256973755	23.8161646564993	56.9014719304333	60.0454567182679	47.5400062067676	46.7198935204522	52.9413578086787	62.4193819180424	44.7723228818612	67.0265007900615	56.9932745085744	46.757350451471	40.3216716338353	66.4426588332902	40.4411986533326	49.7497629849659
"ENSG00000165914"	5179.94205385817	6882.02287535536	5405.51833747282	4756.76717482966	4651.14065612461	4433.36476396116	5113.85378185754	5615.53835851666	5777.17037411661	4802.45350034414	4525.16456680782	4882.35284357823	5342.36343718426	4939.82705888483	3751.70251149047	5461.4627718717	5443.2055180902	5208.69229629212	5529.52271396168	5398.56911985114	5617.27746613365	4580.66655313552	5937.90532114817	3372.82949383298	7220.06948608262	5695.99662377874	6495.27989820846	4929.60480171258	3476.97446645234	3027.75936763495	5261.9271414643	3558.21094380494	3521.12979304792	5571.34730231392	6869.57750554811	5809.38282588096	5665.66254292746	4873.00776014231	4695.3689998987	5423.85265237063	4640.44838117396	6271.01447635377	5231.81401525745	5927.99519567734
"ENSG00000161547"	299.797072036762	312.739359666391	402.262510024555	368.922437450573	358.924488857277	466.608425434056	420.303201951161	290.152597083286	448.127406944447	424.006383271509	417.982860172802	383.19661760355	361.883361442214	431.338693935458	496.026128780178	272.180742715828	357.739205635995	495.212505533025	338.259286864445	334.969889127558	311.561882297788	423.551297200351	353.980004425392	534.953913704905	394.063312178472	354.385423899167	345.470545381512	444.591595531749	751.739415442155	490.820089007855	353.080928388842	494.857384678139	459.553393332087	358.185850323466	297.867859319159	354.804907744662	328.330367800316	409.405112933889	354.235121560985	385.39391887273	347.918423811951	381.0681903674	391.641081695431	370.013862200684
"ENSG00000204116"	3360.48396149713	2895.47452095625	3322.83663234569	3876.86595907111	3149.42291129429	4093.05636345663	2996.51459273416	3160.09733285946	3411.64537352461	2308.2331830838	3427.03831199615	2998.46490373539	2208.93603824327	3240.32909858327	4482.00808220265	2345.88566365322	3150.38997059084	4112.62195071236	2773.54131114809	3331.47514083082	3301.94504670499	3898.50460812534	4402.89943776028	4607.53355058316	3003.17724228646	3554.1861755485	2890.24416523152	2492.17047646063	2972.4610155533	3937.95105168117	3360.10486809712	5061.41789475193	5703.74430022974	3703.52489261084	2957.15298617048	3341.0795479289	3554.29405334074	3991.69985110542	3900.09361560214	2252.85415811633	3383.56427395927	4004.14729262975	4180.3428502708	2991.20449947108
"ENSG00000276759"	46.1756409803749	141.435496927778	194.643150011881	34.9840242410026	327.309378439796	161.383365187718	250.20402374975	226.003213374396	272.549619633426	86.3511694391063	210.57071041451	185.762827315426	52.1112040476788	404.306568702446	378.078547669582	87.0085980812894	214.215093195206	92.439667699498	247.687128086534	262.074887348504	166.471790051269	160.868040763595	109.253087785615	89.5815400516902	152.647683033345	171.510146843329	140.934636714215	151.920746211854	22.9977641435458	55.916212671781	180.187994446372	138.725710349102	141.56357403793	210.239520842035	107.046261942823	104.032303196737	76.1914968340446	54.3458114514012	234.987654896891	59.509355120054	182.023546232742	89.8930090097455	110.681175261752	291.502517490035
"ENSG00000235979"	611.999540157804	236.311482444548	339.235204306422	435.710120092487	271.518007114831	222.194488301931	214.601870172711	255.610621240038	210.840271791895	281.194833814526	234.786342112179	223.693456976692	351.268116173242	162.192751398074	219.73795932933	1003.94536247642	272.767218668563	170.730406669481	161.735997817699	320.217329243702	358.907070294021	228.066083107881	461.048030455295	160.570684998313	317.7394706618	224.203023283146	318.006359765408	374.216543977728	179.670032371452	211.23902564895	266.269708392412	371.660671756176	416.23916545481	244.306109867364	244.926501510481	209.15968326923	545.122668070381	164.848961402584	453.315737245122	281.960992116446	465.427295430557	388.884973759551	583.204654263849	359.908441594363
"ENSG00000143815"	428.675353579003	446.268524467771	691.446618613636	568.225363429618	634.161920727106	866.558504377532	640.838764386712	724.394579112694	746.389254845177	514.785817810057	687.513369503375	619.533617800663	549.097687094986	983.734296523103	712.532647531135	519.820598793344	673.349442943599	506.531648516637	630.30828863812	1078.67246680196	598.687538533005	694.379770890959	485.08370976813	772.429505728725	564.132741644971	594.086352017554	524.710493612924	751.7842808866	468.579444424747	760.046298168282	617.162118630084	743.321343512351	698.309868948298	619.038589145991	495.670734648289	413.939059035439	685.723471506401	477.33737724814	667.259721554232	504.412629112838	611.73736107333	685.922742661319	934.404537305948	675.50850053024
"ENSG00000143994"	50.999961679817	62.3721756638027	103.809680006337	57.2465851216407	79.9676322324503	54.9638997378461	61.3148200493459	51.3195069671118	49.9551863479055	54.2462474681565	43.1669956349745	78.7790000657044	75.2717391799805	66.9926581861611	35.5458463620974	99.2790414004455	69.2628801331168	36.787214696739	79.4816903561265	61.6136324561053	79.4177347033578	63.12543371736	52.4414821370951	44.7907700258451	81.3014833547164	48.560101817087	51.3146625985091	61.4385370709703	38.8087269922336	67.3065522901067	48.8769053761414	49.6927917668424	30.6368928888058	72.0265025106971	66.3221405515316	52.5636900362462	53.4125957187117	42.5708856369309	48.2250784303322	77.9289174191183	52.9941970044693	39.0839169607589	38.3127145136835	63.7418838244876
"ENSG00000233222"	34.4594335674439	32.5038098529676	34.2942692878077	44.5251217612761	33.4748227949792	30.4055615571064	29.6684613141996	32.5681486522056	32.3239441074683	29.8907894212291	31.5856065621765	36.9580494135404	34.7408026984525	28.2074350257521	32.3144057837249	39.0423196518606	32.8463142899317	32.070905120234	35.1198166689861	28.6373221274855	27.4907543203931	21.3811952913639	38.2385807249652	28.7337015260138	33.1842789202924	36.1617779488946	36.8598280637178	30.1607363802945	44.5581680281201	26.9226209160427	30.6392541163871	20.705329902851	20.0724470650797	32.1199267953108	39.5605750658258	40.5178444029398	28.277256556965	35.3247774434108	34.1959647051446	26.9208987447863	24.1930029803012	31.2671335686071	21.2848413964908	38.0896622853645
"ENSG00000269897"	362.51324112951	270.572254992271	385.578811452108	425.108900625517	360.784201234776	446.727865954409	445.026919712994	342.459017645919	437.842515637525	410.721587973185	502.211144338606	355.964370667257	415.924610084251	426.6374547645	539.650576588207	526.51356787652	322.750740414111	369.758670797992	367.833869322539	494.644654929296	276.434807332841	476.495209350394	364.905313203954	522.277280678722	275.429515038427	317.19045229459	294.878624509742	503.796003981957	592.192426696305	606.794456030808	364.023519144695	615.983564609817	662.390753147629	284.212685582751	214.092523885646	330.713216478049	380.172004821418	331.509449853547	449.808458813825	344.304126051741	408.976955143187	429.923086568348	632.159789475778	332.70153996196
"ENSG00000254083"	132.324224898985	74.6709145270877	74.1497714330977	132.515243337131	53.001802758717	51.4555657120262	67.2485123121858	58.2279021357615	79.3405900819676	38.7473196201118	87.3868448220216	106.011247001997	70.4466276940843	50.5383210878058	37.1615666512837	49.0817732766248	87.114137899384	41.503524273244	36.968228072617	71.1594064986004	119.126602055037	110.978585083746	111.438149541327	62.5380562625007	52.2652392994606	110.551721158049	70.8286892204773	97.1845950031712	47.4328885460633	63.1646106107155	116.720968062427	131.478844883104	46.483561624395	68.1331780506594	86.1024280844445	66.7996894210629	80.1188935780675	68.8380278384415	120.124286271918	60.9262445276743	81.7953910286374	70.3510505293661	74.4969448877179	58.3005034980069
"ENSG00000137074"	1450.05296451804	1566.33224237409	1578.46325938207	1382.39901849295	1470.10263441284	1429.061393184	1609.01955194009	1696.50447070125	1733.00418521631	1373.86924710168	1799.32672049199	1618.37353221398	1523.77020724601	1490.2928171939	1261.87754585446	1852.83694119258	1595.90244430429	1479.97794510727	1607.19371545702	1733.85968517322	1562.39120387567	1363.30573786363	1408.27230155658	1892.19875637485	1334.00801259576	1822.55360862429	1566.18132184464	1299.14579297343	1516.41507321505	1340.95361870289	1566.24949018769	1300.29471789904	1322.66861713051	1738.36937140682	1561.47916877466	1708.319926178	1503.40747361197	1842.3230082025	1423.95504310654	1372.9658359841	1549.50423850024	1864.3028390282	1334.55955555998	1713.25746279476
"ENSG00000254571"	53.0675276938636	55.3443248847827	80.6378764334937	67.8478045886111	67.8795017787078	92.3861293465925	69.2264097331325	76.9792604506677	66.1171584016397	60.8886451173185	95.809673238602	72.943518579356	52.1112040476788	76.3951365280785	87.2488956160573	76.9691444565252	64.9785782692126	56.59571491806	75.7848675488648	76.3661923399615	82.4722629611792	57.0165207769703	72.1070379385058	56.6222941836155	59.7317020565264	68.1907812750584	57.0965964124256	49.1508296567762	53.1823295819498	65.2355814504111	62.0080142831644	71.433388164836	72.8946761837103	76.8931580857442	54.6866772968769	62.4193819180424	69.1221826948033	59.7803925965413	72.7760274494104	63.760023342915	84.0994865505708	58.6258754411384	85.1393655859634	54.4138032648065
"ENSG00000134644"	4071.03748165783	3773.95586833375	4032.8206938176	4139.77620185198	4281.05789300234	4412.31475980625	3707.56871556448	4254.58451029267	4296.88066101323	3626.74911644246	4292.48393179978	3633.55980549965	3712.44077724852	4644.82430090717	4511.091047408	3803.83742893842	3875.15103590129	4110.73542688176	4170.94033229301	4765.07684248555	3534.08919429942	4418.7803602152	4280.53597944039	3732.00076290815	5399.08218033158	4216.46330884111	4346.56874461174	4064.99702547747	4327.89173976353	4358.35813213937	4471.14258284135	3732.13571498889	4869.15308015538	3960.48430697333	4105.5732094049	4030.97797965463	4332.70408800608	3934.63674908145	4350.77889402379	3418.95414058786	4079.40112158317	4428.20779165399	4369.77793869957	3968.32093809767
