"hB_RNA_4697"	"hB_RNA_4442"	"hB_RNA_4746"	"hB_RNA_16015"	"hB_RNA_4663"	"hB_RNA_16605"	"hB_RNA_4581"	"hB_RNA_16945"	"hB_RNA_16025"	"hB_RNA_4674"	"hB_RNA_16395"	"hB_RNA_16935"	"hB_RNA_16225"	"hB_RNA_16845"	"hB_RNA_16385"	"hB_RNA_4701"	"hB_RNA_16775"	"hB_RNA_4831"	"hB_RNA_4498"	"hB_RNA_17105"	"hB_RNA_4688"	"hB_RNA_16435"	"hB_RNA_16345"	"hB_RNA_4591"	"hB_RNA_16485"	"hB_RNA_17145"	"hB_RNA_9227"	"hB_RNA_16065"	"hB_RNA_16535"	"hB_RNA_16315"	"hB_RNA_16115"	"hB_RNA_16295"	"hB_RNA_4389"	"hB_RNA_17045"
"ENSG00000184451"	65.3399798903096	83.0904920635499	117.684507356878	55.6926022453148	101.904488754474	61.5196208728364	73.4076655431954	103.266684928625	117.630762660106	91.7522832690526	68.96990036773	98.5900657122458	119.868200998741	133.07068176726	148.076329456421	73.3054583871041	84.2709675060481	94.8240785056567	88.2750457902286	97.60143369129	114.114357953045	77.5576688820681	72.08017261449	76.2296103142989	159.23961378845	109.581748574971	96.0328608165513	113.982838033152	113.933169601389	155.195221468683	84.024347916274	94.6585658688227	63.1491915190238	88.3617499299903
"ENSG00000163002"	317.365616610075	391.426293937928	315.889993431621	288.58893890754	286.80335494816	313.854336995318	427.099144978591	313.360974955826	330.542443074898	330.128313330807	340.251508480802	315.318227407269	323.314230216787	262.921911556279	344.149813978026	264.380341723982	488.459496840612	316.731973565286	293.51452725251	272.938522534935	348.802377139495	355.594595063067	407.653420675282	254.098701047663	260.966799214893	326.196832967357	363.857839316044	342.957211781165	348.37257628117	314.395480910751	267.633108177761	338.586408684635	348.824105533655	449.27593978488
"ENSG00000287679"	366.837315669881	192.209331038573	428.412899588636	344.281541152855	506.370758553161	231.480607352029	280.283813892201	210.094290027202	372.889517632536	367.908665265123	270.362009441502	315.318227407269	403.592933637962	265.068212875106	325.767924804126	520.348581665837	291.8272393265	470.2101212497	364.134563884693	436.18339835488	367.103736433851	418.518741514556	185.005776377191	401.475947655307	370.34014563744	338.938896755144	299.83593210501	188.626466479641	494.075572021407	230.289683469658	133.816554088881	381.364799029199	345.817001175606	261.351654722507
"ENSG00000250240"	186.685656829456	152.165720405537	118.716827596851	122.776873131717	149.179767042632	176.217219110328	326.997782874234	168.253478030259	122.33599316651	160.116729626386	149.894583465867	158.084070883429	118.768492732697	122.339175173126	128.673224217304	203.092171597059	115.482436952733	106.554892341408	198.618853028014	112.284835220068	128.109515060494	139.0184630905	132.947873933393	201.246171229749	128.65496980403	125.891590223339	100.300987963954	130.122000940501	100.787034647382	190.239303735805	177.384734489912	111.951957710242	135.319696112194	145.610207631111
"ENSG00000253807"	1566.29266079914	1150.25271543396	1161.36026996919	772.101985673683	904.533657913426	1422.2502181449	1108.90064464494	442.444331116607	843.41256827296	2167.8725752786	3792.42492155358	1698.12889045747	1233.8726745008	679.304367408672	679.108683369102	531.1641411	1223.48960231003	596.316369984027	1858.18971388431	594.245897164668	725.595068493888	1252.62952005755	1488.05511908581	1623.18250229247	462.426519373141	1861.87036067149	1069.16585042427	1604.83801159951	919.133935534281	1180.48494265534	2045.62980359126	1408.95634581671	638.508492025685	3009.27762437629
"ENSG00000265354"	563.790683624958	701.764276343958	753.59377518001	615.150106618704	735.393217815794	697.569938371654	869.769612951194	795.865657984399	810.475954728131	675.548673873122	645.558267441953	635.735940972068	836.877990459098	797.350939944144	922.158106890675	584.040209444796	945.707524234539	744.90667857021	685.23504294665	675.436470323794	724.518517947161	667.288622834398	666.341151280619	685.050098024499	675.521701916767	657.490491449829	685.034407158066	963.306286032391	721.941911224185	919.15621489194	638.999979215121	721.771564749774	715.690837215603	784.05496416752
"ENSG00000233237"	892.3574396448	684.745741824917	585.325576064473	1827.72994641442	669.207828212372	435.850873302468	483.823250171061	275.971313171324	385.828901525148	534.322120213894	621.64870198114	451.304524941401	355.205769932048	475.405742120129	352.31954249976	1320.69997979389	557.124729623318	897.407258434978	638.89064390678	1153.94261426162	853.704583554382	670.947003442042	474.127357641979	849.706056303384	928.509898353115	636.593506837858	681.833311797514	357.078979325096	564.188291776108	419.527727712117	326.761353007732	481.484436005839	1051.48415719771	444.297813028261
"ENSG00000134864"	137.21395776965	128.139554025716	97.0381025574259	163.280583855582	107.157297453159	121.99653630715	122.346109238659	135.314966458198	83.5178414886753	132.231231770105	160.929767524703	119.837924701954	95.6746191457839	95.5104086877911	116.418631434703	81.7175601692308	117.043010425067	86.0259681288432	104.826616875897	90.6915976777473	99.042650298869	130.238349632152	110.522931342218	180.918275145936	84.7726545220352	121.304447259736	90.6977018822984	105.913256579478	77.7812984778712	158.198999948722	84.024347916274	75.5448169914643	123.291278679999	125.697700604634
"ENSG00000167272"	88.6756869939916	138.150456683975	112.522906157015	130.371318892442	131.320217467106	178.302629987373	155.713229940112	143.327036840591	152.919991458138	160.116729626386	121.387024647205	110.488866746482	138.56324152148	158.826297593181	167.479434695538	159.829933860407	227.843726960797	89.936239407427	95.9991122968736	102.783810701447	131.339166700674	107.556389864755	146.563017649463	134.164114153166	131.314504063545	134.046511047523	133.378973356321	205.774327068699	124.888282063061	183.23048728238	154.5633066608	153.820169536837	131.310223634795	131.920359050408
"ENSG00000287510"	188.552513397751	270.294371772994	130.07235023655	172.140770576428	55.6797722060529	167.875575602147	249.141167904178	478.943762858621	203.501219401983	111.541991425123	288.753982872896	217.578076054611	141.862366319611	158.826297593181	195.052268456389	103.348679037557	224.722580016128	160.321122421935	119.171311816809	104.511269704833	114.114357953045	149.993604913434	174.594195888431	52.8525298179139	126.327877326954	191.640639368322	170.725085896091	145.252466166141	71.208231000868	93.1171328812096	419.084401952774	152.909991018868	210.497305063413	246.417274452649
"ENSG00000196081"	49.4716990598059	50.0545132912951	59.8745739184117	64.5527889661604	71.4381983021057	62.5623263113591	83.4178017536312	65.8770231441226	55.2864584502498	54.8714635236491	55.175920294184	66.2933200478894	49.4868719719572	53.6575329706692	68.4214763695186	76.9106448651584	53.0594980593636	64.5194760966324	62.8959701255379	66.507171630348	64.5930328036102	50.4856523854972	52.0579024437983	57.9345038388671	39.5605721102831	36.1874611573162	46.9493986214251	50.4348840854655	61.3486297853632	68.0856455475511	51.8668814297987	48.2394614523808	61.1444552803246	73.4273696601328
"ENSG00000214367"	142.814527474534	169.184254924578	189.946924154961	197.455589778843	188.050551412896	197.071327880781	189.080350641564	199.411529517344	176.446143990159	177.207841215719	173.80414892668	202.279617582021	166.055948172567	183.508762759689	194.031052391172	251.161324637783	204.435124875783	240.481683632903	162.205396639545	184.838113362266	205.621154424826	169.017184073186	170.589741854293	182.951064754317	170.875076173828	181.956670889604	198.467912354206	172.487303572292	178.568333125254	190.239303735805	155.600644289396	176.574632486073	197.466519511868	179.21256323829
"ENSG00000228925"	585.259534160345	851.927816217843	774.240179979462	682.234377505106	549.443789882372	795.584249592783	727.403231291664	1013.97201839399	1141.01839780303	720.525283318737	662.111043530208	931.506138108805	905.059902953795	972.274497428525	1319.41115625997	640.521464267647	722.545517690745	770.323441881005	627.856263183001	646.933396767931	719.135765213527	750.699700688697	871.369197828501	731.804259017269	790.546558640783	575.431600656478	705.308011108227	1087.37610088264	908.178823072609	1106.39174014771	970.948020365832	767.280490648246	699.652947306009	837.569826801176
"ENSG00000253284"	102.677111256201	146.159178810582	100.135063277344	134.168541772804	142.876396604211	62.5623263113591	86.7545138237764	78.3402437389566	76.4599957290689	89.0536867023157	110.351840588368	77.3422067225376	92.3754943476534	68.6816422024565	52.0820193260514	175.452408598642	84.2709675060481	144.6800373076	121.378187961564	122.649589240382	106.578504125957	114.141474958515	112.124712955873	99.6066908106838	105.384045033275	103.465557956834	98.1669243902524	51.4435817671748	129.27032704773	46.0579366939316	77.8003221446981	100.119636976639	104.246284412357	77.1609647275972
"ENSG00000250903"	2982.30336785056	2469.6896857925	2336.14070305803	2393.51615558842	3037.17398957923	2072.89841178303	2594.84975321629	1681.6445502601	1751.52205600898	2133.69035209993	3028.23842547913	2740.12389531276	1712.24577022972	1422.99777438215	1524.67558536853	1132.02855410905	1510.63512121953	1452.66577999387	2960.52434818979	1778.41904398554	2022.83847729973	2363.31387253849	2276.13167300423	3359.1848278501	1510.94790118686	1984.19417303425	1996.41647319742	1655.27289568498	1919.33570328493	1933.43208165178	2216.7905123096	2411.97307261904	1581.73689233364	1905.37801609599
"ENSG00000109906"	10478.6659178374	6414.98642341238	6306.44434599271	11749.8733328013	10624.3308739587	6600.32542584838	6585.55738911	4079.92428472316	5236.92155362792	8057.10981608729	8829.98644441258	8267.96689007523	4818.92162180259	9560.69922471383	5732.08577406131	11404.4065589118	6668.33044728414	11417.9921334646	8202.958630057	12842.7939606707	11027.107250123	10457.8468050132	3061.80555450217	8802.99539909523	10040.7391550158	10517.8091329912	9437.89615469329	4168.94751850458	10087.4675547076	6564.2572383786	9860.93149743334	5638.55591882074	11484.1315433882	8770.21481347383
"ENSG00000154645"	215.621933638022	188.20496997527	166.203558635591	156.951879054978	248.983132317633	157.44852121692	284.732763319061	107.717835141065	129.393838926117	373.305858398596	243.693647965979	175.082358075195	186.950405227394	69.7547928618699	112.333767173836	217.512917509276	184.147669735438	164.231393700519	221.791052547949	196.066596884273	115.190908499772	236.331387253849	253.88238576437	312.03320488653	68.8154489649462	109.07206602346	161.121799814436	111.965442669733	170.899754402083	146.183886028566	202.280837576215	211.161416168912	130.307855515446	189.168816751529
"ENSG00000283239"	1888.32541882995	1429.55689959939	1416.34336924243	2221.37538501199	1354.1740825208	1706.90880286158	1584.93823331899	1720.81467212958	1232.77039267791	1661.43595292098	2698.1025023856	1461.00278413233	1083.21264205284	1177.24627337648	906.839865912425	1851.86412089389	1161.06666341666	1572.90662181033	1729.0874594161	1677.36269228748	1274.63584732458	1405.5498294571	1670.65822304251	1693.31374378162	1219.39645798755	1916.91607623473	1858.76937269369	1320.38526535749	1247.78730938444	1337.68268311071	3117.1995739309	1349.79474214869	1717.05658844584	1688.82950218305
"ENSG00000124357"	544.188689657865	504.549493976255	468.673388947568	526.548239410249	437.033683730529	596.427510834956	529.424981796379	751.354155859992	552.864584502498	525.326798324772	761.42770005974	551.594419372823	611.437795920182	516.185467177837	540.223298499632	534.769327578054	486.898923368278	477.053095987221	531.857150886127	607.201839690061	462.91673509254	529.001835865427	640.712645462133	514.295770920469	657.237403882602	629.457951116697	511.108225901423	601.183818298749	497.362105759909	502.632265659863	664.93341993002	562.49032410512	532.257471374629	484.122827081215
"ENSG00000154122"	4718.4799763645	4373.76337139337	5467.16799089498	5685.70839286259	5650.97159804451	4625.44132528648	4575.74448552585	4402.18756010386	5040.47817998554	5085.95499611003	4841.68700581465	5142.83178986896	4973.98048731472	5551.40836114543	5195.94733982254	7932.61198054547	4466.36127782055	6397.20381176307	5452.087515619	6930.56552158328	5749.85647006804	5581.22545502279	5257.04725601681	4514.82572021487	6421.77791138099	6085.60966504725	5623.2575167025	4701.53989444709	5593.68042292972	5277.63878942856	5547.68163773127	5283.58629681266	6511.38330329489	4596.05552804865
"ENSG00000145216"	813.016035492281	967.053196787822	1128.32602229007	863.23533480238	1114.6460058608	960.331708879362	952.07517734811	1029.10592911629	1246.88608419712	1013.77277690414	919.598671569734	974.001856088221	1167.89017853819	1067.78490611632	1277.54129758609	1037.09197685362	1321.80573106709	1332.42493817742	999.714893574339	980.332984421364	1129.30152351645	1036.78506420651	1010.72419821652	801.935500506424	1052.17824142055	1058.10097693786	1027.5516107371	1221.53289254997	1243.40526439977	1273.60207553654	1058.08438116789	1165.0285030009	1100.60019504584	1305.51374192338
"ENSG00000096093"	3141.91960443975	3665.99255345446	2571.50971777179	3468.13023073097	2520.2976136287	3598.37646834167	2512.54418881937	2656.44644678462	2186.75587785137	3033.22254101221	3155.14304215576	3223.72516591852	2289.59260990255	2610.97555435276	2242.59047921586	3310.76291567986	2565.58278851746	2771.40476869625	2524.66630960054	2998.86882987751	2286.5933612478	3451.31626525203	3251.61667572033	3745.41485344255	2170.1799557641	3139.64451731081	2939.67257277332	2268.56108616424	2127.4828400567	2140.69279677448	3876.53071806316	2394.67968077762	3402.03739707249	2674.49859999365
"ENSG00000172995"	6452.78972831015	14525.8197571338	8789.17452312685	6256.55756587707	10581.2578426295	4876.73333597044	5990.51040326743	4981.72731776365	9196.37302476709	7593.85073879747	5267.46119075144	6716.02326946695	8132.34262739163	6184.56725019933	6898.31452053877	9086.27165352285	7713.91467374807	9809.89307014706	8012.06384353563	8778.94665520594	8821.2551798797	8172.82227747831	14974.2554152569	6659.41875705715	8034.12055621186	7345.03524983216	7536.44551052557	6229.7168822367	8765.18548058377	7434.35173809657	4201.2173958137	7498.05063103233	6637.68168633294	6546.23668495421
"ENSG00000147400"	156.815951736743	530.577840887729	379.893848309923	162.014842895461	220.617965344738	418.124880847583	381.497413353273	583.990907872221	606.974735326147	303.142347663438	343.010304495511	325.517199722329	498.167844517702	445.357523656554	579.029508977866	219.916375161312	483.777776423609	331.395490859975	262.61826122593	171.882170836873	248.683176293899	248.769881319841	392.436495345557	246.983937418328	293.21365211151	314.474134282593	293.433741383907	632.453446431737	328.65337385016	524.659974513482	431.532453495926	399.568369388588	228.539931211705	368.381379989819
"ENSG00000119402"	1577.4938002089	1456.58633677669	1674.42342923558	1461.93080893951	1555.88193655027	1459.78761393171	1570.4791476817	1760.87502404155	1797.39805344642	1326.80997864561	1565.15693901169	1727.87589304307	1542.89069725902	1592.55557856946	1813.67973182485	1201.7288260181	1654.20788067428	1448.75550871529	1605.50239530978	1330.14343260696	1528.70177635211	1510.91119095727	1409.56782001669	1367.05101163643	1441.46756865704	1465.33733559555	1629.35753852082	1727.89912876805	1470.17609235638	2013.53284111949	1663.88955626794	1693.84222194115	1359.21116983804	1838.17330488163
"ENSG00000134490"	3538.62662520234	2321.52832645027	2590.09148209129	2625.14675129052	3063.43803307265	2076.0265280986	2529.2277491701	1410.12438730122	1865.62389578928	2155.27912463382	1928.39841428173	2923.70539698384	1831.01426296242	1912.35447507465	1726.87636628143	1925.169579281	1950.71684041778	1920.92076560428	3069.7647173552	2120.4559266559	2472.83660583154	2676.47125255288	2056.68759193345	4005.61192331536	1737.00831324562	1959.21972801019	2003.88569570537	1555.41182519576	2587.59756344693	1900.39051837135	949.163930165317	2322.77557785804	1990.70308502827	1772.21312535643
"ENSG00000189007"	142.814527474534	149.16244960806	163.106597915673	103.790758729905	168.089878357896	103.227838413742	149.039805799821	172.7046282427	134.099069432521	153.820004304	166.447359554122	162.33364268137	163.85653164048	105.168764622512	143.991465195554	81.7175601692308	117.043010425067	142.724901668308	165.515710856679	105.374999206525	116.267459046498	131.70170187521	151.368362490429	128.065745328022	97.0730004722913	112.130161332529	112.03833761931	125.078512531954	155.562596955742	170.214113868878	115.144476774153	160.191419162623	106.251020651056	171.745373103361
"ENSG00000247572"	1208.78962797073	1403.52855268792	2182.32498730211	1531.54656174616	1937.23584807475	1651.64541461988	1592.723894816	1784.02100514624	2303.21033288488	1678.52706451032	1722.40831185011	1905.50799419703	2021.26379298794	1822.20981968392	2471.3428778244	2179.93609039683	1682.29820317629	2283.59842669293	2018.1882343791	2274.19977795723	2019.60882565955	2112.34896285406	1749.14552211162	1562.19881404103	2070.44742103229	1977.5682998646	1716.85414504257	2219.13489976048	2218.41027348858	2319.91824608347	1820.52753818594	2057.00345061096	1676.96186367185	1957.64834704049
