"hB_RNA_9156"	"hB_RNA_9219"	"BM_22_268"	"hB_RNA_7805"	"BM_22_138"	"hB_RNA_9145"	"hB_RNA_7705"	"hB_RNA_9221"	"BM_22_275"	"BM_22_152"	"BM_22_124"	"BM_22_137"	"BM_22_243"	"BM_22_113"	"BM_22_234"	"BM_22_65"	"BM_22_174"	"hB_RNA_9203"	"BM_22_166"	"BM_22_267"	"BM_22_143"	"BM_22_1111"	"BM_22_222"	"BM_22_125"	"hB_RNA_7715"	"hB_RNA_9154"	"hB_RNA_9162"	"BM_22_175"	"hB_RNA_9155"	"hB_RNA_7675"	"hB_RNA_9195"	"BM_22_136"
"ENSG00000102879"	375.548427623147	378.132482024334	256.391357298293	379.672131191396	338.002940771326	368.501486569214	452.891367756462	497.618205003937	364.548907789553	305.633024523415	351.635643149781	295.798913103661	416.220346502938	256.363155049679	300.30060190036	456.314608745903	295.364087963733	438.015054418472	305.437908464286	403.48381221869	637.088264814539	370.791618388767	420.939083472751	437.415113587916	510.160103855995	629.569016898658	438.669511722099	293.427557698455	569.777794019294	465.239342373557	425.822976422962	303.604993455138
"ENSG00000153485"	38.5177874485279	24.5540572743074	34.9624578134035	34.1826999143379	46.1240686766842	31.9509959453076	33.5475087227009	44.6890135561788	41.2210779125997	45.6951335684517	41.2316130242	57.405718985077	38.7181717677152	22.2924482651895	41.0598678201564	64.7795269200864	44.6122841195222	23.7299352280888	44.3377609061061	46.2004365135904	67.9084265440463	35.7549060589168	37.9438047074029	40.2220794103831	51.4274298241931	46.9509097348152	45.2024789596542	43.7836931644292	86.8020858076268	35.0682921387103	39.5926486617175	40.3091375491284
"ENSG00000242759"	7932.91340587636	8791.58020706576	11667.4716360158	6388.5024518475	11118.7833053732	8071.88660898288	5417.92265871619	5484.67055563805	9408.71103355088	8198.90552306073	9592.96264530962	9823.5536613213	9418.19528249671	8813.87673284929	7320.73290369965	6154.05505740821	8864.76852547402	11335.9878079183	11369.3513938306	8457.75991108795	5483.60544343174	9721.36168068548	7011.3036635898	5934.91146728564	4668.58207944025	5364.14143720264	4615.78949922106	12952.2918269931	2686.41327102066	7979.20540462788	9654.14216755513	9645.89085138399
"ENSG00000151136"	1136.27472973157	1000.57783392803	1195.3830814297	903.399926307501	1666.95266951829	1363.24249366646	524.179823792201	798.363188125248	702.046483198963	1156.61124966704	1376.20232905301	1688.68490014435	1285.76595411954	1554.89826649697	821.197356403129	1142.21548201741	1346.82947402213	1567.16447235503	1248.84693218865	1011.78955964763	1350.12674352702	1019.67695056911	1217.75898232821	1085.99614408034	759.06886420509	773.622944494114	606.124149686273	1374.19345738884	992.659750517988	1424.94160390293	1506.94468885925	1384.23293626156
"ENSG00000248587"	126.05821346791	89.6223090512219	303.007967716164	229.512413710554	170.803191818346	176.795510897369	133.141675243219	101.456138884298	289.835704072966	242.708578298006	171.928046761287	247.96081394943	280.706745315935	284.228715381166	375.97957396104	188.622740149663	189.986796164172	161.16581009077	216.762386652074	107.801018531711	266.272514606918	180.098786074544	277.464071922884	390.010519997108	162.51067824445	310.516243927982	155.126689156995	210.468981176379	83.463544045795	118.063250200325	102.617681225268	201.545687745642
"ENSG00000136883"	40.2685959689155	49.1081145486148	16.6487894349541	69.5862105399021	44.6826915305378	38.3411951343691	76.5302542736614	26.5718458982685	57.9671408145933	41.2005302666368	60.6804870922188	54.216512374795	50.0109718666321	64.0907887624197	27.3732452134376	47.6320050882989	34.61297905825	47.4598704561776	32.8427858563749	50.8204801649494	78.6308096825799	55.618742758315	35.5723169131902	47.4045935908087	52.4559784206769	64.0239678202025	42.1204917578596	42.2474232288352	43.4010429038134	30.3925198535489	48.4807942796541	53.1737559158716
"ENSG00000134049"	114.67795808539	135.047315008691	163.15813646255	126.964313967541	180.172143268297	132.064116573938	176.12442079418	186.002921287879	140.409296639793	146.074607308985	169.594181873124	206.501128015763	171.005258640742	91.9563490939066	158.603803148447	261.976027985644	150.758753231489	135.45838026034	179.814252563652	210.981993412063	269.846642319763	161.559205155105	166.004145594888	149.396294952852	277.708121050643	164.328184071853	132.525449677168	184.352392271281	294.904522295142	129.752680913228	163.218674074836	182.677580807752
"ENSG00000180929"	126.05821346791	51.5635202760455	108.217131327201	47.6116177378278	83.59987447649	77.7474234669152	71.2884560357393	106.287383593074	155.867200857018	158.809316664127	140.809848252456	108.43302474959	106.474972361217	43.6560445193294	204.494243653328	87.6428893624699	166.1422994796	59.324838070222	128.086864839862	135.521280439865	101.862639816069	68.8613005579138	241.891755009694	203.265151306043	106.969054034322	130.182067901078	108.896881130076	130.58294452549	169.152782599478	72.4744704200013	124.434038651112	92.6252522405504
"ENSG00000279170"	925.302303024863	982.162290972295	1405.15782831012	852.125876435994	1403.1806517735	1028.82206943891	1002.23182309069	1073.74413652548	1324.22712794226	1235.2668074488	1282.84773352652	1590.61679687818	1208.32961058411	988.298539756733	1196.37183491671	1403.23886990128	1294.52541677855	1056.97086495112	1477.92536353687	1421.43343006813	1594.06095992866	1218.31531756309	1236.73088468191	1106.82543520358	1182.83088595644	1006.24336090752	1053.01229394649	1370.35278254985	1113.96010119788	1050.87982109002	994.664295970904	1396.23991340385
"ENSG00000254806"	1263.20834745968	999.35013106431	1420.14173880158	1029.14342956382	1169.67755409779	1298.27546857767	1073.52027912643	1837.08080051211	1687.48787704705	3035.35542982568	1660.15589044609	1471.0215489926	1455.15795560329	966.006091491544	3263.85694397871	1898.61172281959	2169.08002098366	1072.79082176985	1673.3399393823	1580.05492876479	1604.7833430672	977.300765610392	3052.10479115172	2161.93676830809	1975.8418538455	1438.40514369388	1277.9973596775	1823.55241355008	2217.90457711026	1348.96030426906	1385.74270316011	1125.2252864778
"ENSG00000073169"	922.676090244282	1012.85486256518	561.064203957952	869.217226393163	568.623284154747	974.505376331882	649.982981502329	605.113399774205	640.214866330064	618.757054549855	619.25215032572	475.989086584597	496.883204352345	815.532065701515	450.048355126813	502.04133363067	446.122841195222	786.054104430442	465.546489514114	397.323754016877	471.784858095479	622.400216581144	609.47236311266	605.485945409874	513.245749645447	746.946291235696	860.90175836796	590.695790235895	462.944457640676	835.794295972595	780.540787902432	577.192544054541
"ENSG00000259168"	245.988597114462	270.094630017381	354.619214964522	118.418638988956	288.275429229276	213.006639635384	372.167674892463	210.15914483176	338.785734094179	244.955879948913	322.073354566392	377.123681665853	291.999545414852	265.651675160174	346.996137852694	451.551408237073	361.513336830611	384.622700155273	366.19706229858	329.563113796945	313.629706802108	307.227340950692	315.407876630287	168.070831821958	341.478134032642	321.186905231349	99.6509195246923	242.730649823853	270.421882708376	347.176092173232	325.629334911677	325.046024066376
"ENSG00000285582"	2771.52988777362	2955.08079296289	5059.56710928254	3071.5597494455	5635.78464143235	3245.15615484508	3881.02741535746	3571.49765096272	3872.20500641483	4281.85874552902	4302.86889880849	6317.02099331618	5147.90358794913	3304.85545531434	4262.17529882173	9074.8496094227	6823.37193834968	4882.43417317927	6469.20774405944	6383.36031162774	9808.29997597363	4262.77935569086	6183.65442340957	1129.80948058094	5550.04822662692	3780.61529978296	1942.67926619787	5512.13652891129	10633.2555114343	4011.81262066846	6082.72365562061	5623.55350871564
"ENSG00000097046"	183.834894640701	267.63922428995	341.300183416558	178.238363839047	325.751235029082	240.697502787984	356.442280178697	254.848158387938	486.923982842584	533.359591815371	424.763409645532	561.300363409642	416.220346502938	184.841550198863	188.392334704247	513.473014851862	387.6653654524	331.230345892073	519.737086177132	563.645325465803	491.442560516124	348.279270129449	348.608705749264	265.034773257703	254.051503331514	267.833598714514	212.657116923828	533.853802618917	206.989589233572	336.655604531619	336.941520243596	451.976925284908
"ENSG00000100410"	84.0388089786063	83.4837947326451	73.2546735137979	73.2486426735812	95.8515802187343	89.4627886468613	87.0138507495054	129.23579595976	99.188218727193	137.085400705355	94.910505451932	108.43302474959	96.7954294192879	61.304232729271	136.866226067188	156.23297668962	118.453306110455	78.111036792459	122.339377314996	123.201164036241	167.984002503693	84.7523699174324	160.075426109356	89.7814272553194	114.168894209709	110.974877555018	118.14284273546	110.611435362768	205.876741979628	93.5154457032275	92.1135091313429	96.0558171383486
"ENSG00000107201"	231.982128951361	251.679087061651	278.034783563733	296.657002828004	255.123754867909	231.112204004392	320.798052160827	274.173137223043	399.329192278309	315.371331677347	248.167633107921	275.866371789398	269.413945217018	235.928410806589	354.241996879781	215.296662999111	233.829902971289	226.423131968014	258.636938618952	209.44197886161	239.466556760584	227.7719941531	219.362620964673	302.383846995916	185.138747367095	207.010829285321	326.690643390228	241.194379888259	237.036465090058	343.669262959361	243.211984636265	225.559642030229
"ENSG00000267394"	449.957789739621	457.933168165833	321.321636094613	605.522112768271	349.533957940497	449.44400963066	670.950174454017	613.568078014563	334.921258039872	368.557470748824	311.959940051022	322.907169291058	350.076803066425	391.046696651865	394.496769252483	456.314608745903	383.050301577966	421.206350298576	319.396092453245	348.043288402381	457.488347244101	352.252037469328	394.852717736412	385.701011488852	694.270302626606	614.630091073944	552.703038188499	278.832993310312	705.545159000454	510.82812215388	531.672710600207	332.764795086422
"ENSG00000130940"	58.6520854329857	44.1973030937533	46.6166104178714	85.4567497858447	87.9240059149292	78.8124566650921	60.8048595598953	56.767125328119	110.781646890112	107.870479243558	87.1309558247245	95.6761983084617	70.9833149074778	237.786114828688	46.6955359523348	91.4534497695338	69.2259581164999	38.5611447456443	49.2641787845623	50.8204801649494	184.961109139705	68.8613005579138	65.2159143408488	234.149962281873	40.1133952628706	36.2802484314481	144.853398484346	86.7992513610613	33.385417618318	126.245851699357	31.5125162817752	69.4689391804129
"ENSG00000137497"	3443.84035960247	3211.6706914794	2495.65353629961	3439.02377352464	2483.49282281021	3761.69725596088	3647.24321394613	3842.04735465418	2787.57539383955	3048.83923973112	2623.26413429438	2391.90495771154	2339.22287763279	2849.71796990005	2705.1207034456	2216.79351680943	2662.89185554803	3350.86460366637	2254.65724904013	2237.64114180823	2340.16011998496	2497.54640100434	2679.78120746033	2590.01461346145	3954.76935348045	3652.56736414255	3867.89393825223	2627.02158986575	3361.91155416462	3490.46401087297	3400.92771871774	2325.92300070716
"ENSG00000148200"	1612.49464727701	2076.04554254269	1838.02635361893	1898.36065595698	1747.66978970249	1746.65444501015	1286.33728758606	1027.84731179211	1659.14838598214	1682.47983597939	1860.86827082804	1541.1840944188	1459.99772707426	1891.14269449691	1348.53487448553	1167.93676476509	1372.21232533151	1807.43006653943	1491.06247787942	1333.65260069231	1093.68308013043	1757.28742000676	1210.64451894557	1646.23225015354	717.926920345735	1154.56555302432	1416.68678375825	1867.33610671451	469.62154116434	1585.08680466971	1734.80442197362	1856.79325093326
"ENSG00000145476"	821.129196061799	844.659570236174	752.525282459924	784.981287318545	771.136773188313	967.050143944644	745.38370943251	927.598984085008	772.895210861244	624.000758401972	935.879820153067	678.503706337508	813.081607122018	906.559562784372	1172.21897149309	648.74790930263	916.090179075016	701.02183652979	828.459273227056	668.366314896608	541.480348495948	789.256444856089	910.65131297767	808.751096715917	1006.9490759577	687.190587936841	935.896780278295	599.145274881662	642.11286552565	665.128607564205	690.851318485071	680.109490988486
"ENSG00000010165"	328.276597572681	303.242607337696	396.241188551907	317.410784918852	311.337463567618	291.819096300476	337.571806522177	384.083954347699	267.937006431898	336.346147085817	399.868850838468	393.867016369834	442.032461014748	248.932338961282	379.199955750856	497.27813312184	455.352968944089	347.050302710799	320.217162099655	358.823390255552	477.146049664746	312.524364070532	449.396937003303	298.792589905703	490.617680522802	484.448023172866	320.526668986639	328.761766217117	540.843765416752	347.176092173232	492.888075176484	365.355161615505
"ENSG00000100784"	2771.52988777362	2246.69624059912	3389.69352895665	2480.68736521195	3158.77801577979	2285.56124328767	2583.15817164797	2234.45067780894	3175.31115795494	2936.47415718575	2442.00062798045	2274.70161478368	2994.20528336997	2341.63591985594	3370.9346384901	2125.34006703989	2305.22440527945	2241.49013175322	2852.39595162616	2311.56184022997	1549.38436351811	2558.46216688249	2287.29997751813	2144.69873427507	3024.96142225904	2802.1156582642	2168.69166099614	3226.16686474741	2439.3611806451	2981.97377486167	2070.93792897923	2610.6598872244
"ENSG00000267270"	282.755576042603	292.193281564258	258.056236241788	450.479152442524	253.682377721763	283.298830715061	182.414578679686	147.352963617671	180.342215867624	165.55122161685	213.937614748207	238.393194118584	245.215087862196	436.560445193294	201.273861863512	183.859539640834	209.985406286716	239.276846883229	187.203879381337	157.081484146207	214.447662770672	287.363504251294	206.319438096503	377.800245890384	184.110198770611	212.346159937005	271.214873757925	224.295410596725	113.510419902281	199.889265190649	281.188606821994	314.754329372982
"ENSG00000108061"	1972.28579821667	1809.63402111645	3091.68019807097	2226.75873727687	3009.59548115364	1715.76848226302	2650.25318909337	2257.39909017563	2715.4385074925	2333.44821419225	2417.10606917338	3212.3283582066	3079.70791269034	2065.76687257422	2815.4187797468	3534.29477755177	2837.49510546409	2213.80520732045	3277.71002846621	3297.1711525199	2874.49221305522	2709.42732579792	2426.03201347957	2252.43644698145	2785.3095992783	2173.61370749588	2046.43950199162	2627.02158986575	2703.10597982981	2208.13346166746	2268.90117228781	2889.3932851705
"ENSG00000262967"	681.064514430789	495.991956941009	339.635304473063	1222.03152193758	327.913300748301	679.491180436875	702.400963881549	850.299068744591	534.585854179027	489.911759897827	346.967913373456	377.123681665853	354.916574537389	469.070265580028	548.269999716206	570.63142095782	403.818089012916	309.477905266325	436.809051889786	383.4636230628	466.423666526212	309.875852510612	573.900046199469	527.914792261278	833.124363151928	422.558187613337	974.935284834361	437.836931644292	784.557314030473	500.307634512267	510.664366412357	334.480077535321
"ENSG00000236306"	104.173106963064	154.690560828136	178.142046954009	170.913499571689	184.496274706737	162.950079321069	202.33341198379	115.949873010626	212.546182986842	176.038629321085	154.035082618709	108.43302474959	195.204115995564	202.489738408804	165.849662175534	122.890573127811	279.980541715622	151.278337079066	151.897884585734	164.781556898472	178.706385642227	165.531972494985	120.945877504847	199.67389421583	61.7129157890317	93.9018194696304	160.26333449332	142.873104010243	93.4791693312904	49.0956089941944	48.4807942796541	164.667115094312
"ENSG00000231924"	61.2782982135671	73.6621718229221	39.9570946438898	25.6370249357534	77.1136773188313	56.4467595033768	68.1433770929861	25.3640347210744	81.1539971404306	83.1501610835761	67.6820817567056	47.8380991542309	54.8507433375965	66.8773447955684	33.81400879307	51.4425654953628	46.1506387443333	71.1898056842664	73.0751985304341	103.180974880352	60.7601711183572	42.3761849587162	33.2008291189776	42.3768336645108	50.3988812277092	78.9628936449165	29.7925429506812	67.5958771661363	36.7239593801498	43.2508936377427	41.208675137706	54.0313971403211
"ENSG00000218537"	294.135831425122	105.582446279522	204.780110049935	95.2232354756555	268.096149183227	227.917104409861	276.766946962282	146.145152440477	306.58176697496	394.026889459108	286.287426281238	326.893677553911	333.944231496543	168.122213999971	382.420337540673	555.389179329565	539.9624733087	93.9309936111848	346.491390784755	449.68424873228	610.282306968205	276.769458011615	494.455205093344	285.145812962894	207.76681648974	510.057610300947	283.542822565104	292.659422730658	794.572939315968	308.600970820651	349.06171881351	295.886222435092
"ENSG00000134056"	246.864001374656	233.26354410592	279.699662507228	227.070792288102	299.806446398447	240.697502787984	293.540701323633	309.199661361669	327.19230593126	197.762545279857	297.178795759328	387.48860314927	311.358631298709	189.48581025411	227.036916182041	583.015742280778	266.904527404728	239.276846883229	288.195445889689	351.123317503287	519.142050290669	320.469898750291	308.293413247649	287.300567217022	381.591529295513	287.040789060575	277.378848161515	272.687913567936	468.508693910396	263.012191040327	275.532514156034	319.042535495229
"ENSG00000197585"	929.679324325832	1170.00082912075	1155.42598678581	660.458594773457	1087.51905676744	843.506292956121	530.469981677707	780.246020467338	765.166258752631	726.627533793413	1091.47081269722	1142.53326813355	990.539894390713	1254.87906692796	652.932407885233	986.935145429552	947.626448883643	1014.4547310008	1309.60608602295	893.208439262748	772.905117902632	938.897347991556	711.446338263805	479.073695834384	547.187853329414	611.428892682934	604.069491551743	1187.53666021417	372.803830071218	692.014298203883	851.645952845924	1011.15900362601
"ENSG00000286457"	63.9045109941486	68.7513603680607	53.276126191853	63.4821569837703	59.0964629920016	59.6418590979075	29.3540701323633	41.0655800245967	51.5263473907496	42.6987313672418	40.4536580614792	46.2434958490898	48.3977147096439	81.7389769723614	45.8904405048807	40.010884274171	43.8431068071166	59.324838070222	59.1170145414747	49.2804656144964	33.9542132720231	54.2944869783551	46.2440119871473	40.9403308284257	17.4853261402256	36.2802484314481	55.4757696323029	56.8419876169782	26.7083340946544	42.0819505664524	50.9048339936368	52.316114691422
"ENSG00000255041"	1104.7601763646	922.004850650242	446.187556856769	1215.92746838145	816.540153291924	680.556213635052	938.28188458804	648.594602153189	841.167621153987	1096.68320564284	942.103459854833	414.596859336667	477.524118468487	991.085095789882	541.02414068912	289.602590936857	493.811834564366	849.333931705345	588.706936475519	492.804656144964	265.378982678707	646.236820620422	304.73618155633	226.967448101448	705.584337187929	573.014511990813	817.753937542836	1122.24518795142	438.46181805391	935.154457032275	853.261979321913	749.578430168899
"ENSG00000183530"	2170.12716102047	2138.65838859217	1691.51700659133	2358.60629408931	1762.80424973702	1992.67711378902	1887.04736565192	1939.7447505736	1543.21410435295	1613.56258535156	1818.85870284112	1671.94156544037	1792.32870141381	1925.51021890574	1647.22528549098	1793.82131162533	1870.63922377031	1672.96043358026	1604.37008908391	1680.15587454424	1575.29678943623	1974.46536792018	1932.76255228334	1865.29893265652	2291.60627296604	2031.69391216109	2215.94879809032	1719.85419289749	1596.93580940954	2088.90126839584	1990.1366051798	1935.69624358261
"ENSG00000261426"	33.265361887365	46.652708821184	46.6166104178714	26.8578356469798	50.4482001151233	42.6013279270768	27.2573508371945	21.7406011894924	36.0684431735247	26.9676198108895	38.119793173317	39.0677809759552	25.8121145118101	48.3003045745772	32.2038178981619	38.1056040706391	38.4588656202777	65.2573218772442	50.906318077381	33.8803201099663	35.7412771284454	37.0791618388767	34.3865730160839	22.2657939593192	13.3711317542902	17.0730580853873	14.3826069417082	46.0880980678202	6.6770835236636	26.8856906396779	42.0166883757002	44.5973436713761
"ENSG00000112379"	5999.14539510822	6225.68122190064	8181.21512833643	5376.45037224086	7420.20954836156	5827.86166042411	8696.14327671261	6376.03520440724	7205.95968259633	7611.61069162357	7461.36604745475	8441.03259576403	8571.23527507794	5715.22642398795	10609.5478065494	8486.11802653132	8293.26978235669	7507.55825778659	8438.13275614911	10485.9590740346	8667.25970364801	7031.79819158697	8326.29364548073	5810.65397196427	8463.9264004657	9206.64657254512	5014.39317731982	7659.07376390392	7518.39604764521	7307.06313863594	6852.76027142911	7299.38446129005
"ENSG00000141519"	245.113192854268	309.381121656273	179.806925897504	263.695113624892	141.975648895418	296.079229093184	170.882622556258	235.523179552834	128.815868476874	152.816512261707	161.036677283196	134.743979284417	106.474972361217	286.086419403265	123.179603460469	123.843213229577	96.9163413630999	231.366868473866	92.780870044259	86.2408148253688	119.733278380292	168.180484054905	155.332450520931	365.589971783661	145.025352104224	153.657522768486	250.668292412628	146.713778849228	179.168407884973	205.7339805471	203.619335974547	164.667115094312
"ENSG00000102038"	1287.7196667451	1228.93056657908	1636.57600145598	1483.28501414002	1793.0731698061	1136.39042245477	1993.98004970553	1374.4891196468	2098.41049748828	1750.64798605691	1501.45307805106	1853.72634222645	1763.29007258803	1143.41682560201	1588.45331782684	1990.06517258913	1491.43480875437	1417.86362987831	1799.78466492934	2112.89996322153	2009.55330654684	1639.42865559033	1356.49101828965	1815.73958481158	1745.44696823311	1361.57638230964	1358.12902692416	1792.8270148382	1649.23963034491	1580.41103238454	1399.47892820602	1689.5532121656
"ENSG00000230300"	56.901276912598	61.3851431857684	83.2439471747703	56.1572927164122	68.4654144419531	76.6823902687383	54.5147016743889	49.5202582649549	83.7303145099681	51.6879379708716	67.6820817567056	70.9598470787758	77.4363435354303	68.7350488176675	68.433113033594	38.1056040706391	63.8417169296611	108.76220312874	64.8645020663403	83.1607857244627	44.6765964105567	68.8613005579138	43.8725241929346	70.3886389681704	25.7137149120965	42.6826452134684	57.5304277668327	68.3640121339333	48.9652791735331	65.4608119922592	53.3288737076196	90.9099697916514
"ENSG00000235863"	144.44170293198	127.681097826398	124.865920762156	112.314585432824	126.841188860881	144.844514952061	172.979341851426	147.352963617671	108.205329520574	154.314713362312	164.148497134079	117.203342927866	125.834058245074	109.604537303848	190.002525599155	160.043537096684	150.758753231489	134.46963295917	124.802586254224	178.64168785255	169.771066360116	121.831531756309	160.075426109356	109.174215542468	143.996803507741	174.99884537522	157.181347291525	110.611435362768	179.168407884973	144.948940840003	155.946554932887	115.781565300688
"ENSG00000286882"	117.304170865971	127.681097826398	168.152773293036	101.327289031787	153.506666064589	105.438286619515	81.7720525115834	73.6764818088353	154.579042172249	127.347093551423	144.69962306606	155.47382225125	159.712458541825	136.541245624286	132.035653382464	103.837771092492	164.603944854789	149.300842476725	193.772436552612	175.561658751644	109.90442716997	128.452810656108	131.617572578804	130.003506665703	71.9984017538703	85.3652904269367	98.6235904574274	185.888662206875	66.770835236636	92.3465026319371	94.5375488453256	158.663626523165
"ENSG00000288105"	49.8980428310475	79.800686141499	124.865920762156	62.261346272544	150.623911772297	69.2271578814998	112.174482291531	43.4812023789848	137.832979270255	68.1681500775264	91.798685601049	189.757793311782	135.513601187003	99.3871651823031	87.7554037724912	168.617298012578	136.144384295783	120.627170742785	178.993182917243	232.542197118405	207.299407344983	131.101322216028	93.673767871401	340.451172152171	56.5701728066124	72.5604968628962	53.4211114977732	129.046674589896	31.1597231104301	71.3055273487109	81.6093370374178	146.656649380872
"ENSG00000276547"	343.158469995976	348.667613295165	201.450352162944	434.608613196582	178.010077549078	362.111287380153	392.086508196566	384.083954347699	181.630374552392	197.762545279857	160.258722320475	178.595570175795	172.61851579773	229.426446729242	223.011438944771	214.344022897345	193.063505413794	246.198077991421	170.782486453149	187.881775155268	214.447662770672	203.935390113822	227.662828244418	236.304716536001	343.53523122561	339.327029447073	369.838464215353	154.395128527198	378.368066340937	347.176092173232	280.380593584	172.385886114358
"ENSG00000213079"	3006.13822950556	3185.88893134138	3765.95617018661	2938.49138192183	3236.6123816717	3047.05997998417	3037.09789905201	3133.06219364129	3311.85597854043	2980.6710896536	2965.56431789151	3286.47741189566	3139.3984274989	2983.47265949119	3405.55374273062	2849.34654438204	3224.39129360409	3332.07840494414	3349.14308770383	3090.8092027592	2725.27238104396	3362.28542531814	3066.333717917	3049.69552100869	2699.94006577014	2933.36479229561	2918.64188009949	3187.76011635756	3040.29869777483	3064.96873292328	2971.0646761048	3294.19994311069
"ENSG00000144061"	523.491747595902	996.894725336879	662.621819511172	500.532391602805	694.023095869482	576.182960213714	567.162569343161	439.643268498624	712.351752677113	612.764250147435	567.907122786151	635.4494170987	685.634291719956	732.864236718104	499.964272868964	528.715256480117	629.187041547744	654.550713374783	743.889099646891	770.007275226507	699.635499789319	670.0734246597	526.470290315216	849.691427544343	378.505883506061	472.710295739162	514.691862699699	704.379765469852	330.515634421348	617.201941641301	391.07840718921	711.842216293119
"ENSG00000231131"	342.283065735782	232.035841242205	303.007967716164	282.007274293287	164.316994660687	315.249826660368	56.6114209695577	355.096486095042	386.447605430622	632.989965005602	520.451870060184	192.946999922064	630.783548382359	659.484927845188	609.457253722714	420.114284878796	139.990270857811	206.648185944607	421.208728608008	412.723899521408	242.147152545218	460.841011426039	294.064486482373	819.524867986556	210.852462279192	185.669506678587	570.167632332002	357.950894993403	30.0468758564862	59.6160966358075	198.771256546582	330.191871413073
"ENSG00000167114"	725.710131700673	796.779158551274	642.643272189227	616.509409169308	603.937024235333	706.117010391298	818.768884763418	687.244559823398	556.484551820096	623.25165785167	800.515656639656	677.706404684937	513.015775922226	529.44564629825	648.101835200508	700.190474797993	651.493183607505	724.751771757879	612.517956221391	551.325209062179	788.988692610432	561.484450702989	922.508751948734	583.938402868598	758.040315608606	876.061293006438	618.452098493451	511.577888552804	833.522593204006	811.246491475498	1009.2085342548	590.914803645734
"ENSG00000188021"	1096.00613376266	892.539981921073	1088.830829046	833.813715767599	981.577836525685	883.977554486844	1852.45149728164	1502.51710442936	1007.34009148915	900.41886146359	892.314342240705	1018.95151198512	1143.79932430459	602.824955171165	1113.44700382895	1353.70158460945	928.397016073505	1054.00462304761	1112.5493708847	1309.01236788506	839.920012518467	1091.18676268694	1075.46971467545	631.342996459406	2448.97420822807	1722.24473436345	717.075688950878	963.241249617442	1783.89414807213	1476.3750990397	1321.90965735857	1004.29787383041
"ENSG00000234446"	29.7637448465897	49.1081145486148	46.6166104178714	18.3121606683953	53.3309544074161	36.2111287380153	33.5475087227009	31.4030906070446	56.6789821298246	35.2077258642169	44.343432875083	65.3787355107822	41.9446860816914	109.604537303848	25.7630543185295	69.5427274289163	43.0739294947111	80.0885313947997	49.2641787845623	64.6806111190266	53.6119156926681	76.8068352376731	42.6867802958283	32.321313811915	22.628069122645	39.4814468224582	23.628568547092	55.3057176813842	53.4166681893088	46.7577228516137	23.4323839018328	75.4724277515596
"ENSG00000229766"	43.7702130096908	14.7324343645844	63.2653998528255	26.8578356469798	105.220531668686	37.2761619361922	39.8376666082073	14.4937341263283	66.9842516079745	99.6303731902308	87.1309558247245	90.8923883930386	70.9833149074778	89.1697930607579	117.543935328291	55.2531259024267	101.531405237533	23.7299352280888	110.023332618856	66.2206256694796	125.98800187777	63.5642774380743	88.9307922829756	67.5156332960002	45.2561382452899	49.0850419954886	28.7652138834163	76.8134967797003	79.0121550300193	32.7304059961296	56.5609266595965	77.1877102004587
"ENSG00000162415"	1754.31013742841	1991.33404494633	1951.23812177662	1744.53850634246	1639.56650374151	1921.31988951116	1246.49962097785	1358.78757434327	1580.57070621124	1139.38193701008	1467.22305969134	1632.87378446441	1642.29578581392	2118.71143720405	1306.66991121792	1235.57421199047	1260.6816150327	1685.81414849548	1372.00737915006	1233.55165491286	1310.81133868574	1893.68576534263	1424.07842042472	1929.94156028035	981.235361045604	1521.63630186015	1709.47556792874	1527.82045094824	726.689256825389	1455.33412375648	1565.12164199483	1935.69624358261
"ENSG00000197106"	2781.15933463575	2944.03146718945	2407.41495229436	1902.02308809066	2535.38240007148	2829.79320755608	4306.66143227672	2992.95609708678	1757.04844602456	2242.05794705534	2454.44790738398	2347.25606516759	1958.49418858359	1867.92139422067	2029.64562303165	1905.28020353195	2306.76275990426	3992.56160212594	2400.807646101	2308.48181112907	1925.561305295	2097.62115545645	2780.56943871437	1131.24598341702	4835.20695207063	3976.95546776491	1371.4843047986	2113.90743137735	5632.11995221025	4653.56236680686	3809.78241714282	2206.71087050867
"ENSG00000174226"	397.433534127992	203.798675376751	143.179589140605	637.263191260156	120.354991703223	161.885046122892	51.3696227316357	105.07957241588	163.59615296563	111.615981995071	111.247559669068	143.514297462693	185.524573053635	724.504568618658	171.485330307712	87.6428893624699	124.6067246097	63.2798272749035	132.192213071909	90.8608584767278	109.90442716997	274.120946451695	97.23099956272	332.550406553703	121.368734385096	69.3592984718861	448.942802394748	328.761766217117	43.4010429038134	278.208450967102	137.36225045902	545.459818749908
"ENSG00000260608"	405.312172469737	391.637213525203	609.345693319319	443.154288175166	681.771390127238	396.192349721814	644.741183264407	542.307218560115	522.992426016108	629.244462254089	597.469411369539	899.35626409954	650.142634266217	365.967692353527	661.788457807227	1179.36844598628	722.257496348816	481.519935669969	723.362358486656	951.728992179962	1184.82333680796	523.081033084153	777.84799650176	486.974461432853	782.725481924219	539.935461950375	399.631007166034	667.509287015596	804.588564601464	489.787146870654	512.280392888345	658.668460377248
