"hB_RNA_12282_resequenced"	"BM_36_369"	"BM_36_322"	"BM_36_416"	"BM_36_472"	"hB_RNA_12352"	"hB_RNA_11042"	"hB_RNA_12262_resequenced"	"BM_36_448"	"BM_36_350"	"BM_36_412"	"BM_36_487"	"BM_36_510"	"BM_36_286"	"BM_36_521"	"BM_36_458"	"hB_RNA_10952"	"BM_36_419"	"BM_36_341"	"BM_36_400"	"BM_36_528"	"BM_36_450"	"BM_36_344"	"BM_36_367"	"hB_RNA_10972"	"BM_36_351"	"BM_36_430"	"hB_RNA_12382"	"BM_36_428"	"BM_36_417"	"BM_36_358"	"BM_36_531"	"BM_36_527"	"hB_RNA_11072"	"BM_36_354"	"BM_36_370"	"BM_36_482"	"BM_36_435"	"BM_36_538"	"hB_RNA_10842"	"BM_36_413"	"BM_36_499"	"BM_36_467"	"BM_36_414"
"ENSG00000131558"	7266.65528053034	11666.4145227983	9098.49622709494	11892.1838685733	9119.11106388249	6916.91817515237	5978.8707586733	6255.26005415085	11817.759975395	9961.49752146818	10688.6971392069	11352.0071049504	11281.8156941974	10008.2737348416	13090.9914188012	10498.0857647368	7345.99455388493	9588.76378701853	11009.8338003971	10985.25926871	9523.02677707137	11518.7562646767	11675.3971801955	11351.5162740882	5467.8807827043	11869.2891739078	11103.3089856548	7758.27805862166	11837.6343393127	10704.0216238032	10570.5324185125	10686.6513962744	10387.6968429053	4801.56026429841	11049.4141334854	11933.2894831809	9673.14809304606	10345.4104423777	10096.8706592394	9406.15410346069	12546.7925346728	11624.1895667633	9086.37917811128	10929.3719897811
"ENSG00000205643"	97.9215413908956	67.1732588950281	94.6164310037604	82.1053318922911	68.7670670391139	67.5817953945812	105.013676371428	97.0022604764199	74.2751566633985	57.5051001340578	94.6656375804348	69.0461970605209	42.1326067292636	87.6513284998837	77.1026560964402	62.9418909654836	90.1289569276119	75.7746211461952	65.6381464516047	77.075669961265	78.1587510861149	69.9021137364011	85.9145097279625	75.6074683146331	116.774990020183	55.7660142714302	72.449634503656	55.9267140789707	80.6465759742602	93.9289033389645	85.9536964201286	76.7893989060699	77.1343943781533	140.027692480653	85.2020870237745	85.5432937862428	50.4783530174418	56.622741558989	79.8763562659237	28.8164026656952	77.6925056655996	72.4681843267988	54.9737720369741	64.5866333530737
"ENSG00000150394"	3001.95292562537	5335.33487194187	4655.12840538501	5197.6244884859	4832.38139573773	2687.55511917986	2561.780999903	1913.71602454194	6801.27414937394	4274.54577663162	5287.07585886729	5296.92639214291	7555.5107259689	5134.67137276738	8380.79882108947	6276.31670775569	5135.41228773565	6063.84066999552	8232.76104537848	7147.286164485	6204.98211254188	5307.00024855564	7500.20846863959	5935.1862626987	3191.84972721833	7017.64593229338	7364.10284932717	4710.27214131776	6717.49320331054	5854.57886172556	5671.17172256518	5553.16603574193	5750.09078091162	2935.23697367841	6530.92519230063	4830.40664369056	5332.94451786121	6341.74705460677	8116.60266014672	5936.17894913322	7570.09512950167	5301.88948564651	4772.50875240988	4801.30464214544
"ENSG00000115415"	3567.55944082353	5291.86982206861	6427.60954618879	8663.8974131561	5505.85017184905	3366.51641244635	4335.95942702029	3032.01351317724	7032.83787308924	6955.0905320034	8635.39946008727	4516.43359595878	5490.20275379788	6297.70082834648	7706.80032172957	5866.8058862889	6561.96954147162	8947.01823015075	7956.69472353791	8758.95818636734	6700.26177731916	7071.23427819822	9227.47480600624	6416.23877985055	6758.89317237187	6941.6013673778	7835.83046953987	6209.41878260128	8546.70417654489	9413.22545729973	5846.62359773204	6039.7523258398	4170.82369601458	8206.05034483946	6957.86173706107	5575.1911906773	7012.75193216386	7079.58493307544	8591.70057085341	9778.36597122592	9509.12498921212	5407.29775375821	5149.47176066341	7328.94085252252
"ENSG00000214376"	135.920945512736	189.665672174197	150.485180739314	216.567687020246	284.78535371633	146.165278411536	197.59152264624	113.631219415235	220.640906558919	177.559607431477	97.5056067078479	255.877083224283	194.458184904293	161.165345951399	182.793937487066	271.971133801472	210.300899497761	236.678754938116	229.733512580617	243.084805262451	259.157964127644	197.791208185953	144.900591033728	210.75581792704	201.112482812537	225.59887591624	194.809017220942	136.709745526373	160.376713585177	180.111093000489	221.530145412702	247.854891518602	260.030381048001	175.30184402158	246.345164655696	171.086587572486	204.717765015181	171.610462878782	133.959305820976	187.306617327019	239.643080855864	173.484441267185	259.162068174306	225.505872385308
"ENSG00000287962"	24.8457642335108	91.8693099593767	51.3632054020414	66.6362113908449	62.7873220791909	69.1534650549203	26.2534190928571	26.3291849864568	53.1577101610597	41.3633176402871	47.3328187902174	41.2923335361939	51.8555159744782	86.7088410966591	67.5731143317116	69.158374023803	19.3825713822821	56.1293489971816	80.1171493453411	64.2297249677208	57.5906586950321	44.4831632868007	24.3638161915118	68.0467214831698	11.8937489835371	46.8941483646117	56.3497157250658	40.3915157237011	70.5657539774777	61.005370209843	52.2811143173978	35.7336806790622	50.8927962907404	8.55130946446733	41.6749338703245	39.9821916609613	28.9783137692721	78.4007190816771	51.5868134217424	76.843740441854	62.3728566611152	72.4681843267988	60.4711492406715	49.2609915404799
"ENSG00000236760"	210.458238213268	297.340454814757	165.804031473256	171.350257862173	423.814424034539	226.32043108883	92.5778462748118	199.547507265778	195.882521004453	156.373517908403	100.345575835261	300.554034263444	521.796129493187	270.493884725447	209.649918824028	369.103681587712	290.738570734232	100.097339044974	303.093793908881	181.819529139394	278.903332823084	226.387527441754	229.532794646348	238.163525191094	88.6624924227313	311.782716153905	141.679285251594	164.673102565858	118.220548871359	152.997595129447	389.893055926356	247.094600440324	558.230359314058	61.9969936173882	246.345164655696	250.121152483688	321.565804407407	249.140062859552	100.677490710175	170.497049105364	210.098043490072	269.376685174363	373.821649851424	341.542874680661
"ENSG00000140545"	613.836528122032	435.638340775109	174.815120140281	233.226739867957	449.975808234202	666.387935983777	368.929626199623	634.671932831433	141.268435222542	241.117876000698	103.185544962674	262.646318230217	204.181094149508	309.135868257654	215.71417267431	202.812759777669	261.664713660809	326.485713333606	185.331237039825	112.649056097233	291.244188257734	270.870690728554	101.302183112075	188.07357743265	477.912459156674	231.935922992539	126.384362411933	309.150447269866	124.635617414766	323.425296033136	187.857563309972	253.176929066547	175.739187191463	328.156500698934	175.960831896926	150.630582536645	390.739843727605	148.090247154279	347.794967907876	225.728487547946	157.573532617554	245.952625593984	340.837386629239	176.244880844828
"ENSG00000245768"	1091.75211073133	1687.23420871629	1188.56259518057	1877.71324240631	1786.44880677698	1522.94790086859	985.194095431953	1127.99771468294	2124.12384301111	1953.15568174624	1415.2512818275	1880.49348464831	1759.84657338386	2188.45575028742	3196.72810107713	1764.70412818041	948.776869162711	1384.52394193048	1579.17658227684	1516.8096588531	1809.16940671965	2062.90669742538	1652.89258267677	1858.05353383211	655.237444002136	1830.13919563512	1761.33111437777	1146.4976386189	1331.58494193864	1770.12407529513	1652.61488477876	1887.0424562858	2056.38705012273	606.074058294122	1967.05687867932	2004.68849351239	1638.67690443658	1238.7313614905	1954.47459238182	2069.97825815244	2227.91466950931	1455.21970143107	2183.2440894684	1987.95468083359
"ENSG00000156467"	1462.97705869084	1517.32537739358	1697.68910486747	2861.78729276754	1774.48931685713	2728.41853034867	1847.41164879736	1926.18774374605	2193.30168500153	1622.24914062394	2312.68152609002	1122.33916398376	1587.26493428129	1709.67214944934	2350.33152797351	1838.52486449795	2060.36733793659	3491.2455076247	2831.12769915525	2959.5080965896	2680.43380040592	2168.55421023154	3549.42332726866	2306.02778359631	2873.96225438561	2125.44558939064	2738.5961842382	2813.42442213933	3056.32194175179	3831.71825270395	1827.18063936397	1910.61147971241	992.409527669437	3568.03387404899	2003.17515470026	1593.70875597413	2810.8964356194	2191.73565788333	2922.97541210614	3011.31407856515	2908.54478956569	1840.98468264545	1795.28632680747	2114.93857013794
"ENSG00000256008"	140.305492142179	83.9665736187852	84.7042334700331	202.288498865065	224.987904117101	139.87859977018	163.047550155639	123.331445462877	120.879176530629	86.7620809040169	86.1457301981957	81.2308200712011	172.58163910256	125.350824628866	115.220823155354	153.080895311114	132.770613968633	129.097502693518	119.69309058822	185.772127598946	204.035476519542	133.449489860402	80.7852852665916	144.599283151736	169.756235492303	128.008350941237	129.604346167651	153.79846371717	119.136987234703	182.047771419849	142.66541364578	128.489192228968	172.558387423292	163.543793507938	105.576499138155	98.5607515363233	194.435137548665	125.441150530683	169.737257065088	120.068344440397	172.893181622039	144.204366791711	152.355882502471	185.002390452025
"ENSG00000214401"	20.4612176040677	55.3191543841408	41.4510078683141	65.4462790445798	38.1208741195088	28.2900538861038	19.3446245947368	55.4298631293828	45.8758320568049	20.1772281172132	38.8129114079783	33.1692515290738	56.7169705970856	52.7792945805751	39.8508110161376	31.0824152915968	40.7033999027925	24.3227178987787	28.9580057874727	27.6681892168644	45.2498032603823	33.3623724651005	38.4691834602817	43.4742942809141	14.0562487987257	58.3008331019497	24.1498781678853	27.9633570394854	21.9945207202528	42.6069252259221	35.4448232660324	25.0896055831714	60.4351955952542	18.1715326119931	33.3399470962596	56.7189230539219	24.3043921935831	24.3913348254107	12.4806806665506	19.2109351104635	53.6187715156955	68.8081750173646	62.0418284417279	24.0831514197902
"ENSG00000259649"	106.690634649782	115.577518981151	75.6931448030083	59.4966173132544	110.625281758574	84.8701616583113	67.7061860815788	81.7590481158397	61.1677760757399	78.6911896571317	50.1727879176305	90.7077490795079	67.2501222794015	71.6290426450662	62.3751824600415	94.8013666393704	65.9007426997593	76.7101102961482	50.193876698286	66.2060241974969	68.2860667383952	67.5190871317511	52.5745507290517	55.7605078820419	48.6562458417428	63.3704707629888	67.619658870079	77.6759917763482	68.7328772507899	65.8470662582432	69.1174053687632	73.7482345929583	70.7727948418108	38.480892590103	62.0493459847054	66.9469255718422	71.0436079504736	74.916242678047	53.2509041772825	67.2382728866222	50.3359895861631	84.1802141169886	78.5339600528201	77.7228977638684
"ENSG00000141002"	2043.19872932048	1243.69313160059	1604.87489159712	816.29358953785	1550.24888086002	1761.84168924013	2599.08849019285	1938.65946295016	1288.89242445309	1475.96423677415	928.669904664066	1454.70860277509	1605.90051033462	1653.12290525587	1108.02581064435	1473.30648482169	1944.0719096429	946.715019752463	1177.62556869056	1198.62548285916	1634.75198324327	1322.57976558077	1161.76934050051	1112.37487757904	2644.73727397562	1167.28407145425	1364.46811648552	2061.52082174428	1294.92740740488	1103.90669903525	1445.26266867247	1631.58465398442	1719.22227469657	2418.9516647612	1081.69606134531	1179.93956320372	1472.28529634205	1423.40861088289	1858.78937393827	917.322151524632	918.084679625889	1320.53135884389	1697.90421634197	1009.30298222939
"ENSG00000145864"	5591.75846808308	8917.25011831498	12985.8798780494	22593.2454585352	14013.5323135794	6178.23343479299	6849.37886543645	4119.82457709138	14735.6085317699	11276.0439333046	13370.5746518606	7334.46612892887	13177.7829970143	13273.0500996114	17901.6773660319	13779.6117591472	11831.121571745	25656.7254266117	19726.1935424264	21142.4491601439	15303.4834626613	15152.0774945665	18948.6374664194	14546.8769037354	10110.7678859142	17055.5285011508	17625.3860828617	13486.1056922096	22596.6207249697	23611.9832888383	11218.2865636993	11146.6274986326	9116.17213557886	11110.2888217092	14956.6707112387	10738.4728254056	15925.9203770029	14972.7951063985	14127.2984691575	19244.5542469068	22320.7285995338	12228.8231046818	10157.5823932318	20174.0180688779
"ENSG00000129596"	298.14917080213	376.367818220672	505.522074220091	721.099001836643	419.329615314596	484.074255384442	482.233855968796	440.667411878593	671.389161212288	506.448425742052	634.259771788913	388.554089340579	446.443582842774	458.048877967134	635.014010322367	457.688565168763	679.359126948989	548.196641872474	689.20053774185	581.031973554151	526.543165211722	498.052560371858	1006.61030054404	543.428678511426	779.581183375479	534.846773239626	665.731641494706	553.053061447599	703.824663048089	719.476032792275	624.715010063821	567.937435473606	405.551970441837	982.331674730685	526.956386049214	494.663394503056	610.41415778499	669.890588597885	1208.96193389987	595.538988424368	752.851322506092	461.893174850607	505.758702740161	607.552228999253
