ensembl_gene_id	Score
1	ENSG00000063177	0.000701565806010477
2	ENSG00000115268	0.00201636486807507
3	ENSG00000125457	6.30525796307386e-06
4	ENSG00000142534	0.000701565806010477
5	ENSG00000145592	0.00122306777900748
6	ENSG00000149806	0.00354030777082437
7	ENSG00000161016	0.00197296906821681
8	ENSG00000162244	0.000701565806010477
9	ENSG00000166441	1.51003276235416e-05
10	ENSG00000168028	0.00197296906821681
11	ENSG00000171858	0.00197296906821681
12	ENSG00000177600	0.00122011385344307
