sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27	sample28	sample29	sample30	sample31	sample32	sample33	sample34	sample35	sample36	sample37	sample38	sample39	sample40	sample41	sample42
ENSG00000130810	434.745950422851	352.667525095673	413.116784471619	307.388141924208	319.200656097286	290.382080952535	309.986730498914	423.122533678101	230.926870874407	336.739369840209	418.103455436106	267.481824138711	326.054616580425	272.595340667655	386.77278044609	230.456890040112	234.040579670568	307.653458192107	236.26045126127	291.155351095714	269.451798452077	356.086310865419	299.8362943547	420.969971031052	506.179683821523	257.011629184096	399.620669001205	348.254118878562	363.035668642551	274.362111274039	315.247720705336	277.81652511208	284.624033574438	342.013653788231	354.475416453798	340.795831667661	282.742307437078	387.874199300546	281.695545956282	279.188717301686	340.72445137602	264.892100879684
ENSG00000072422	443.510989745892	667.70551277419	720.888788902976	807.764308228016	1292.48589361936	1049.23212844178	1060.12777962832	517.851459128421	786.006645679925	965.6841325348	1046.32522903781	1000.75096272587	665.283157063089	894.195322038596	572.756820804138	537.432669351354	847.683562953154	1095.41186459432	702.98355129887	1148.28595564151	724.077520069457	946.558547870101	932.82402688129	779.011441237875	488.913231411094	820.863672802267	655.333617863472	668.910741544105	749.26528278171	801.981556031806	756.153623789722	687.048335961825	996.846033867684	552.694064521782	821.049896230593	645.926983277078	847.118128948735	781.080002715189	609.840889384079	883.403105491901	628.210707224538	601.403177182394
ENSG00000198015	1737.2307938268	2937.72923510217	2079.01021785343	1938.8332964734	2064.65626689516	1957.81043642217	2106.16525332488	2096.66688330044	2730.06878455965	2518.12294430393	1802.53785634444	2386.58351709971	2117.70826728498	1862.73482789564	2112.4455927235	2057.90801028006	2908.3823254184	1785.21782466631	1359.58468271823	2869.27352597954	1653.50817287992	1952.61506160632	2488.16531251805	1620.95138329998	1713.92259189837	2176.73114513061	1756.78116815765	2867.51127318121	2251.82957799671	1962.74433449889	2264.05181233832	1952.78503543512	1788.49799701891	1748.37379816544	2426.79323572216	2353.86888384408	2428.25746387138	2451.20499145603	2278.28764694961	1720.96925739696	2017.72761049237	2240.7909570711
ENSG00000150873	305.023368441839	491.809302987018	478.1826780259	255.659393121429	118.085791851019	356.171771168344	354.941516090748	506.27347935116	633.765967844205	314.863030268223	196.25264234756	582.234143060556	426.505786335	115.646508162036	510.762140684789	275.468001376071	341.071332568693	196.594698620517	179.731877033113	230.618099877793	235.028440940578	324.534359269749	356.947969469881	308.132659208296	361.686739965828	138.996085170991	464.932634295031	362.709950228238	518.334260228532	154.768370462278	358.236046256064	223.636538886903	248.880550288346	171.006826894116	590.792360756331	326.926233867233	370.336983074447	561.151333008693	307.168015537435	181.264316457065	361.13242632823	437.562507379034
ENSG00000268006	420.721887505985	340.416047797064	356.313226606772	394.929101436604	575.668235273719	369.783431212994	385.135028801682	413.649641133068	400.273242848972	334.395476314639	569.55929898694	393.152163928019	339.228540482664	415.088359653021	362.71514338485	293.472445910455	264.009190482043	558.742827658311	384.104414627218	262.32808861099	506.85426404862	735.611214344764	422.626395852339	683.533715849389	553.435237786908	475.996027519525	411.797476089884	432.36077400395	443.710261674229	524.101981792715	375.872282379439	357.357355953298	450.103122861903	555.430173752088	369.623938524474	473.547696328901	403.600783949397	402.536110614312	432.282792597805	633.383358654571	346.048270928771	397.338151319526
ENSG00000006530	997.461474962105	1631.19669175765	1264.13736048316	1109.18374836729	952.989242047678	1333.94268437571	1351.32743555154	1100.96062245595	1498.45880656282	1628.22470242923	1141.25177886896	1488.44411622015	1394.7891931496	908.651135558851	1371.28531249068	1326.02733995736	1652.55482474706	1180.94780364325	817.490150376418	1734.4402928309	956.731936354069	1236.83650255027	1475.38494047551	1045.91508266478	1183.20637044098	1079.18658580873	1029.49369022471	1545.45978792901	1094.14916799213	682.387815220046	1452.78495066305	967.170392402636	994.198368439085	897.44382754032	1495.15912837564	1233.40351868092	1419.25550399788	1611.47734348577	1454.92752725293	912.572075956256	1369.99623157442	1264.61451123671
ENSG00000115520	799.371586261371	1437.7983715439	921.250429371711	1032.58540879394	744.494015810723	978.905218211085	897.753777938415	958.867234280471	1213.64899915105	1330.55022468185	568.492708539399	1135.64481369237	1039.91661803302	835.339509848989	997.466644308338	902.022671172625	1397.10809449686	691.875377952205	771.107730496905	1371.21678552338	688.467150229976	879.848707353542	1117.48510975371	896.188649669199	931.479669509984	781.525158131232	866.76726822145	1151.20984202875	1433.99089113808	868.81335236779	1209.18443920893	1022.50314429218	913.444572866802	811.256386785685	1170.98075606319	834.157239140031	1139.8395766483	1210.27413389999	1379.25930879126	762.560227853858	1103.8052539369	1276.38749349803
ENSG00000269514	62.2317791935936	119.889456422102	115.672699652053	103.457497605559	118.085791851019	95.2816203125505	110.038579657623	87.3611201375183	123.160997799684	103.912612966932	116.258358781978	178.705529058191	110.331612681255	30.9767432576881	100.857016910583	125.130889513967	99.8953693715838	112.438371491734	146.394512744713	114.348141189406	90.2129369266864	77.5276524922178	64.7265651305385	52.0787593028106	90.8760653180472	78.6770293420703	94.0935093216134	76.2216562073833	95.8010792251177	59.7968704058803	56.2155026432593	33.4302042665989	107.230449858277	53.3541299909641	107.554506701794	72.3200456736606	94.2474358123593	63.9792493691622	53.1925100077022	129.176869199287	118.011333419299	47.0919290452772
ENSG00000238260	196.336880836126	49.0059091944359	158.017170060394	74.608772311701	124.543608592872	105.490365346038	93.2644059293271	159.986629649431	70.9886306762065	57.0347424555343	258.114888304943	61.1057615489297	104.568020974025	235.42324875843	89.7534921130879	79.2195559512884	59.9372216229503	171.071878097853	115.956049698783	50.9281637230127	166.18172591758	225.371082826215	64.7265651305385	323.322297338283	526.172418191494	136.373517526255	108.484281335507	128.788315660751	62.5228095995505	154.768370462278	88.1811806168773	109.51273811472	129.735606001372	202.472083042633	67.4109232145044	132.75186466124	82.0507088248775	99.9675771393159	74.1698378980637	183.347814347376	78.0826867736713	70.6378935679157
ENSG00000174059	529.408375111697	804.221974101547	1030.72637725669	1359.8692233346	1651.3559954166	2617.9759485877	1282.21783979096	161.039173265546	516.591962993117	675.041335364132	415.970274541024	481.92845900854	546.717841942935	615.404632719404	787.42496688905	738.182225909733	1078.8699892131	1278.90024997347	1840.80228896817	674.557942142545	1433.91089220312	1286.41814077203	923.305414362093	1061.10472079477	209.014950231509	473.37345987479	557.919161154037	496.754931834325	161.349186063356	3007.43083511927	1014.08357709409	911.837640513093	2834.32584131569	1105.38812904356	589.277508549263	1060.03354617557	936.930391311101	405.201912671361	1036.1301597275	2321.01664980655	1105.57986045448	1065.4548946494
ENSG00000089723	166.535747137786	145.267516540649	98.1152363120096	51.7287488027793	41.5145361976239	52.1780301711586	63.0708932183938	199.983287061789	118.02928955803	168.760333841033	45.8633892442667	138.352667657954	120.212055607934	57.8232540810178	148.046997299939	116.128667246775	128.436903477751	58.6335066061191	78.2703335466783	109.543597441952	73.5947643349284	73.9217151669984	91.3786801842896	69.4383457370808	74.5183735607987	49.8287852499779	121.768070886794	99.8766529613988	198.661185340507	35.1746296505178	73.8517387666347	131.415285737665	72.8107992864842	56.09023922127	151.485220706751	69.3479890021403	108.661749524838	154.616519308809	118.372064524182	37.5029620255996	132.208185559966	253.119118618365
ENSG00000162191	1912.53158028762	1867.47518251654	2022.20665998858	1700.08522507596	2615.41578045031	1803.54495591614	1417.7531635156	2610.3081679644	1703.72713622896	1743.85678302401	2074.51842046741	1199.0564530356	1555.34639070814	2331.51620919532	1795.06984226176	1368.33778461316	1421.36839848711	1963.18776236488	1848.04954207435	1312.60135180444	1852.92624398102	2358.28301069351	1674.32394212672	3072.64679886583	3031.62553901006	2652.72717265014	1952.71706403913	2280.07885378983	2055.185257482	4301.85720625833	2235.39292863784	1310.69456038355	2141.96133173694	2974.15073334246	1852.66424924357	2378.63602277341	2189.86689093423	2612.48601590746	2764.51213983692	2918.98054432583	2460.49193662944	1946.46640053812
ENSG00000165895	379.52620268769	335.165414669089	227.214231459391	639.645874618983	516.625339348209	562.615281845536	678.3475855723	172.617153042807	382.312264003184	293.767988538094	301.845096654127	449.64616988835	532.720547796805	427.479056956096	507.060965752291	743.583559270048	388.164863843868	386.981143600386	1145.06599077548	398.777131038684	1151.40195814323	186.607256580106	325.536548156532	481.728523550998	127.226491445266	464.194473118215	243.536141773588	265.461630239507	256.141832875578	615.556018884062	416.656078414745	833.449575336241	657.944859006958	696.339799112839	218.896143921256	365.562970596997	368.11939634945	135.95590490947	298.926922437651	658.385333338304	538.593078086574	443.448998509693
ENSG00000163138	1527.74635400611	3173.13262033973	2221.53550849613	1311.12482542429	1342.30333705651	1869.33464613194	1865.28811858654	2139.82117156114	2777.10944344148	2834.54857025587	1250.04400451815	2680.58293587286	2610.08367313118	1218.41856813573	2287.32610828406	2227.14978890327	3636.19144512565	1338.22356253966	1232.03302804957	3348.76699197546	1181.0772663428	1436.96602409994	2339.67495721858	1087.14410044617	1605.78007416989	1414.8752443349	1863.05148456794	2471.94716079462	2109.64060777838	661.283037429735	2343.41487489351	1563.15024087959	1464.15898201548	1119.06867519509	2557.07052552996	1404.79212007193	2266.37363294662	2469.86560585537	2761.51537870972	1070.9179156199	2167.68186122817	2484.09925713837
ENSG00000020181	1120.17202548468	754.340959385782	789.053058340793	1034.57497605559	902.249253361694	1304.45075427897	936.669860988062	837.824718427284	520.013101820886	682.073015940841	862.871672060739	631.81051563799	773.968029256564	529.702309706466	967.85724484835	817.401781861021	567.976528712719	720.157422315157	1381.32644203675	625.551595918514	1007.77346645733	813.138866836982	561.598138632613	655.3243878937	633.406175266789	281.926021809085	1081.52186596725	582.175753446048	699.852094549807	1709.48700101517	782.607977974786	1104.34950646213	1274.85090387062	616.99263143397	630.178518140086	620.169158790569	616.48910954908	690.442732775542	572.381375294148	1035.49845148461	864.233374063135	659.28700663388
ENSG00000159403	564.468532403863	459.430398697837	295.378500897208	768.967746625931	660.542398166639	463.930746521823	387.818896598209	433.647969839247	530.276518304193	515.656575625378	341.308943213148	251.340679578616	422.38893511555	1739.86041297348	519.089784282911	1015.45067173924	753.496500402803	1392.71823338535	826.186854103826	384.363499796322	809.542407684213	298.391313661908	366.466581989078	833.26014884497	1560.34204151087	1418.809095802	373.053089898632	410.019943736269	726.071337285102	935.645148703774	519.166700881865	811.547027713297	510.999427719689	916.59659215246	378.713051766879	438.873701827831	492.304252949265	331.892356102529	1505.87246641523	937.574050639989	722.26485265646	639.665369531681
ENSG00000143995	496.10122568414	301.036299337249	398.657697015113	565.037102307282	1449.31858592149	592.107211942278	662.244378793135	394.703856043004	631.200113723379	480.49817274183	1438.83051373293	729.810321895707	489.081924870637	968.539505857048	334.031037657987	348.386001740325	433.831318413735	801.554525603652	530.498927371931	406.464401034611	918.747541858623	1105.21979017976	662.4954313361	815.9005624107	905.12561056775	940.19050063774	744.999197334656	505.954097238665	871.285604742123	692.940204115201	365.951899560041	412.690107842841	436.864795718905	763.374475255333	433.247731221309	598.374076532754	493.413046311763	815.735429456818	479.481780351119	1054.24993249741	404.610286009024	366.924613811118
ENSG00000090861	5658.70938695549	12917.4326003405	6814.36135985936	5715.03195907629	6586.97307668967	5923.34072943022	7157.87541333857	5573.21844732722	9394.44722105364	9539.6466490695	5731.8570650858	8974.47637541261	8745.01536035528	10395.7950372801	7110.88233906269	6125.11203059734	8922.08356158774	5728.1486924378	5036.84090879087	14011.0104763254	5151.63350344499	5342.19614731259	7700.55752803024	5411.85107088374	5389.85943401338	7243.53183475994	5144.14750373573	8781.26046168509	8163.26038239292	4917.41322514239	7934.10172600353	5540.19178294049	5669.97551534567	5362.77409139947	8372.58814846215	5971.85253864145	7844.71303967579	7493.56958236312	11959.3244683514	5006.64543041754	8063.81201589915	9129.94774365311
ENSG00000240710	146.376156694791	181.146842915147	194.164888701661	145.238410100111	78.4163461510675	105.490365346038	144.928861012479	222.086703000197	130.003275455222	187.511482045592	155.722205340999	183.317284646789	146.559903412413	101.190694641781	221.145202216784	253.86266793481	102.7495227822	105.540311891014	157.990117714591	173.924483657836	81.9038506308074	118.094447400936	108.512182718844	58.5886042156619	92.6935866244082	56.3852043618171	143.907720138938	144.558313496761	176.475672256796	56.2794074408285	130.067241409894	126.804223080203	112.525780715476	90.2916046000931	198.445639125844	146.621462461668	107.552956162339	157.282321365857	49.4465585987091	85.4234135027546	154.390767029759	120.673068178523
ENSG00000102572	2664.57195420457	2896.5992755997	2275.24069047744	2291.98148541545	1409.64914022154	2011.12277159705	1985.39120248114	2774.50497207829	2505.98419134078	2711.10351124252	1531.623882669	2198.65447686432	2404.24111215869	1980.44645227486	2523.27601023083	2597.14112408485	2465.98854677281	1603.79885716738	2281.43527782355	2671.32632358444	2051.15730275413	1502.7743802852	2154.06201309424	2380.4332897993	2494.5479929804	1709.91410436766	2170.79260917275	2533.71298565233	2494.86178950464	1663.75998246949	2397.42584802135	2631.76401174639	2314.0595845959	2342.10950114181	2443.4566099999	2116.10435012245	2434.91022404637	2260.60014437706	2969.79027704974	1639.71283967483	2678.7685382922	2697.97510155234
ENSG00000176087	593.393162169899	525.938418318857	400.723280937471	702.317243360812	811.839818975757	661.29981716925	566.967072016413	429.437795374789	477.248866473774	443.777174174568	567.426118091858	445.034414299752	449.560153163919	620.567423262352	423.784529771075	493.321780242114	525.164227553469	682.90790047127	713.129705647513	498.711640985728	662.352879014356	598.585595986426	512.10135353279	972.136840319132	644.311303104955	833.976511025945	559.026143616644	654.454910194429	585.899231892562	798.464093066754	619.472793833563	655.923663023957	749.289316293638	692.235635267381	479.450723536868	624.131901019263	512.262533474235	457.185052783805	717.724289963081	908.405080175634	625.548797448162	665.17349776454
ENSG00000188266	186.695337580781	217.901274810974	255.099614411225	141.259275576821	110.705429860331	258.621540848351	163.044968639039	267.346078493128	180.465073164814	178.135907943313	149.322662655752	193.693734721136	194.315377558031	142.493018985365	262.783420207391	234.057778946988	192.655355216626	164.863624457205	279.743969898313	155.66721741751	201.792095757062	138.828587020948	137.068020276434	167.086019429851	240.821573092825	128.505814592048	203.684773119728	145.872479983096	141.180537805437	52.7619444757767	195.100862114841	208.650585250152	242.261386716848	225.729011500233	180.267412641034	188.230255862952	216.214705687177	202.60095633568	124.365586778571	162.512835444265	205.854356039679	234.478563371276
ENSG00000281383	109638.370876195	129463.110825444	138797.944454814	150805.219298195	140830.222415824	102452.696546074	299545.142836525	112818.992580484	115648.176933903	157454.954069367	96565.8993490274	437487.276279011	130632.629414606	62742.3609103387	110904.781558584	164418.387932446	153326.548295033	96952.2276881181	159504.793613782	150156.405739181	257514.015469554	88264.3308780587	138275.932205121	98424.5151857035	109565.636911357	97930.6097058973	148582.507078528	194315.285002347	118667.284187534	227650.203098151	147991.168635032	191332.586674389	111319.769112749	168114.759437682	157660.515728862	109822.447440461	96661.2789625182	106915.990201013	64014.5636282834	212158.423174597	104824.232387136	74186.4666378484
ENSG00000269091	170.041762867002	147.017727583308	102.246404156726	120.368819329544	79.3388913999035	105.490365346038	135.535323724634	112.622166924271	126.582136627453	148.44658995276	132.257215495095	152.187934423749	146.559903412413	245.748829844326	131.391710103696	131.432445101001	135.572287004292	154.516535056126	107.259345971374	151.823582419547	151.937577981788	123.503353388766	142.779187787953	108.497415214189	104.507475115754	145.55250428283	109.591263798114	101.190819447733	123.028754373309	133.663592671968	109.124211013386	217.872710565075	107.230449858277	131.333243054681	117.401046047732	148.602833576015	113.096922974831	107.964983310461	133.355870160155	70.838928270577	118.011333419299	115.767658902973
ENSG00000111254	45.578204479815	48.1308036731067	19.6230472624019	51.7287488027793	108.860339362658	41.9692851376711	75.819265251899	22.1034159384082	41.0536659332279	46.877870511398	44.7967987967256	83.0116005947724	34.5815502433784	113.581391944856	24.9829307943647	22.5055556679797	37.1039943380168	77.2582675280628	55.0791236069218	31.7099887331966	86.6518999427383	75.7246838296081	53.3042301075023	60.7585525199457	42.7117506994822	116.704260190738	39.8513686538598	47.309993508031	57.4806475350706	119.593740811761	48.4996493392825	57.6382832182739	60.8963048577868	136.805461515293	42.4158617978904	61.4225045447529	53.2220813999205	34.6554267416295	52.4433197259036	75.0059240511992	31.0556140577102	49.054092755497
ENSG00000214194	314.664911697184	315.037987678517	298.476876780745	441.68393208527	468.652986408733	353.903161160902	348.23184659943	337.866500772812	431.918777005835	371.116474881901	203.718775480348	322.822891201893	306.293730727066	331.451152857263	322.927512860492	433.907113278648	410.998091128802	350.421427716571	539.195631099339	210.439016138486	567.391892775739	302.898735318432	446.422927150331	531.637334549525	439.840156139349	558.606908328699	349.80645818388	434.989106976618	284.377940436665	510.032129932508	416.656078414745	448.425843438171	507.02792957679	581.423211439993	339.326894383123	352.684058353742	483.433906049278	441.190240441514	406.810323016652	550.043443042127	538.593078086574	450.316571495463
ENSG00000164244	555.703493080821	609.073442845132	513.297604705987	1089.28807575083	1007.41941172901	824.639737705051	836.695785567416	511.536197431733	763.769243299427	781.297841856634	575.958841672187	833.574822639173	731.976146818176	847.730207152064	610.693863862248	855.211115383227	941.870625503504	954.001642779561	989.974774303357	957.065114492842	822.599543292023	655.379108858632	884.279103033386	453.519195595309	446.201480711612	1060.82861229558	622.124143985256	576.919087500711	491.10658508034	780.876778241495	648.131677534048	945.267844779692	867.110427866312	684.027307576463	706.678554596996	760.846507909197	792.787254186317	635.793790606049	733.457285880852	875.069113930657	755.982376490545	754.451946579544
ENSG00000171388	1633.80332981491	665.955301731531	443.067751345812	1275.31261471468	1463.15676465404	1036.75477340085	1010.47622539257	473.644627251605	1040.88148834871	814.112351214613	975.930259500094	356.258119219231	806.079468768273	926.204623404874	910.489033394624	1207.19800603043	572.257758828644	891.22930041301	2184.32208620082	1403.88768300607	994.716330849516	769.867618934349	1005.16548202719	1026.38554792623	993.275393926256	1559.11646479536	407.369546239456	709.649902620465	613.126907040753	2026.05866786983	1849.600263439	918.754234499286	1648.17172930314	1303.75604824074	575.643838685656	1146.22318964966	1188.62648459823	661.118910148009	751.437852644019	1539.70494093989	1185.43715374574	829.99524942301
ENSG00000167081	661.760468889622	444.55360483524	370.772314063278	644.619792773096	704.824570110771	603.450261979487	576.360609304259	353.654655014532	450.735040558564	408.61877129102	715.682190300069	581.081204163407	437.20959950557	914.846484210388	444.140991899817	563.53911392621	549.424531543711	624.964199825222	755.163773663322	547.717987209759	696.776236525855	713.074106062143	494.015989746316	670.514026023687	428.935028301183	891.67299921013	839.09270665627	625.543247495077	555.646259505683	745.702148590978	534.598407489818	820.76915302822	669.859353435655	692.235635267381	428.703174600107	576.578994274938	482.32511268678	431.859933241845	584.368419802926	712.556278486392	523.508922687115	506.238237236729
ENSG00000237457	64.861290990506	56.8818588863989	58.8691417872058	65.6557196342969	44.2821719441322	77.1327402530171	79.8450669466901	33.6813957156697	81.2520471595135	82.0362733949466	29.8645325311504	44.964616988835	92.2174673156757	22.7162783889713	89.7534921130879	90.9224448986378	88.478755729117	33.1106860834555	146.394512744713	113.387232439915	59.3506163991358	20.7341396200117	55.2079526113416	80.2880872584997	32.715383514497	66.8754749407598	44.2792985042887	70.9649902620465	36.3035668642551	31.657166685466	70.5449444935018	123.345926087106	105.906617143977	60.1944030667287	65.1386449039031	65.3852467734466	74.2891552873891	53.3160411409685	44.9514169079174	56.2544430383994	118.89863667809	97.1271036558841
ENSG00000167535	3903.07201055031	4288.01705451314	2809.19413440701	1584.69032390053	691.908936627066	2309.44498757563	1824.3591346895	4437.52388553948	2526.5110243074	3176.75702498907	1671.34723129688	1760.53769594746	2806.04579117699	1569.4883250562	3599.39262185476	2399.09223420663	2430.3116291401	1391.3386214652	1600.1934858432	2534.87728115674	1196.50842660658	2439.41660051095	2552.89187764859	2304.48509914937	3496.00223278528	1106.72354607846	4124.61665567449	2870.13960615388	2755.03735203181	928.61022277367	2783.21851322019	2781.6235481139	2597.35978545604	1868.7626042989	3161.4965561499	2043.78430444879	2701.02063104597	3849.41817037793	3461.25910190964	816.731173001946	4182.74756194417	3520.12169613447
ENSG00000271967	89.4034010950218	89.2607631755798	87.7873167002191	41.7809124945525	59.0428959255096	43.1035901413919	38.2451161005154	83.1509456730595	53.8829365373616	32.033211516122	68.2617886426295	69.176333828977	26.3478478044788	43.3674405607633	48.1152741224801	27.9068890282948	77.0621420866503	67.600984087055	43.4835186370435	47.0845287250495	45.1064684633432	77.5276524922178	52.3523688555826	145.386536387013	121.773927526183	36.7159470262995	83.0236846955412	47.309993508031	54.4553502963827	59.7968704058803	78.2607977974786	61.0965802113703	47.6579777147897	53.3541299909641	87.8614280099158	93.1244423743027	74.2891552873891	62.646348340638	60.6844128256885	112.508886076799	58.5620150802535	88.2973669598947
ENSG00000142168	12844.2886239848	13074.9515941798	12982.1949520206	7855.8063326067	8944.99873271471	10949.4462009173	8848.0411582017	14536.6798821598	12129.647713855	13458.6366238224	7417.06997220072	9182.00537689954	11588.1128125073	12927.6275195418	12126.8996663312	9134.55493451958	11898.9655688609	8216.96859637754	7345.81574841788	10698.7580168306	9980.39965367868	9333.0672819992	12971.9651411614	10259.5155826537	12488.1888960061	10807.6012639557	10589.3942373006	14867.1654598987	14486.1316112507	8385.63170868345	15028.2777066313	11914.9859068816	11177.1196068325	12410.9914686673	12225.6147371384	10953.0195201095	15900.0968182263	15677.5818975018	16408.0163616716	8486.08690723706	15683.9724024024	15751.2691837901
ENSG00000134146	191.954361174606	426.176388887327	482.313845870616	519.277055289439	714.972567847968	562.615281845536	622.657328794356	365.232634791793	462.709026455756	477.372981374403	695.416971796788	573.010631883359	427.32915657889	342.809292051748	520.015078016035	558.137780565895	492.341463331377	472.517082649313	652.252779555652	282.507172350297	546.02567087205	529.171302475952	613.950507488196	555.506765896647	527.081178844674	629.416234736563	493.714178322818	475.728268052978	470.937936822421	872.330815332842	408.940225110768	266.288868468425	521.590089434087	452.826077615618	559.737890511447	506.240319715624	500.065806486754	419.863823985127	368.601618644923	881.31960760159	337.175238340853	356.132713404909
ENSG00000105298	844.949790741186	535.564579053479	607.281673173281	594.880611231962	805.382002233904	627.270667057624	783.689396586	532.587069754027	471.261873525178	536.751617355508	978.063440395176	553.410670631816	624.938015112481	714.530211144006	638.452675855986	556.337336112457	460.945775814594	872.604539491067	658.050582040592	541.952534712814	852.27485149159	867.227926715274	551.127664861497	668.344077719403	867.866423787351	624.171099447091	728.394460395548	613.715749118069	635.312420124465	506.514666967457	555.541437886327	613.271333442434	630.144372006664	860.50635293119	558.223038304379	728.153884522473	421.341477749371	521.164302152967	610.590079665878	704.222286925148	637.971043071246	559.216657412666
ENSG00000177700	1965.99832015817	1366.91482431623	1514.07301508849	1645.37212538071	1518.5094795842	1464.3877598036	850.115124550053	2309.2806937556	984.432697690526	1300.07960884944	1090.05543738699	741.339710867203	1142.83789851927	1677.90692645811	1376.83707488943	1092.86978323709	853.391869774387	1211.29926588641	1495.8330411143	781.218813336025	1592.97054415281	1615.45992169831	1129.85930602866	2786.21362270037	2269.17535099164	1623.36937209138	1905.11681814702	1319.42315227953	1565.08710481455	2121.03016792622	1697.48772687489	1613.87193011167	1912.93827216309	2681.38704569973	1167.19362554552	1750.54137952546	1544.54915396019	1614.14314554282	1557.56659585934	2423.1080464318	2002.64345509291	1616.82289722118
ENSG00000135002	1972.1338476843	3533.67609512736	2149.2400712136	1424.53015933808	666.077669659655	1734.35235068916	1575.43039656158	2745.03375082708	2800.20213052892	3497.87043799215	1035.65932456239	2524.93618475766	2795.34197800642	1062.5022937387	2475.16073610835	2064.20956586709	3534.86899904876	971.246791781361	950.839607530018	3286.30792325855	866.518999427383	1155.70291273283	2772.77182684204	1406.12650117589	1875.68198816449	1300.7935517889	1764.5300453959	2567.88131429702	2738.90243342547	889.918130158101	2422.7779374487	1899.75781487431	1484.01647272998	1369.42266976808	2837.31818383746	1737.6624672822	3151.1907362203	2863.07140927001	2883.6333946429	727.14076371857	2895.27053343738	2563.56688740228
ENSG00000227256	29.8011336983406	57.7569644077281	59.9019337483848	51.7287488027793	84.8741628929201	70.3269102306921	73.1353974553716	51.5746371896192	88.9496095219937	78.91108202752	117.32494922952	87.6233561833709	57.6359170722973	55.7581378638386	49.9658615887294	50.4124446962744	68.4996818548003	78.6378794482068	43.4835186370435	48.0454374745403	73.5947643349284	127.109290713985	95.1861251919683	43.3989660856755	90.8760653180472	78.6770293420703	53.1351582051464	89.3633210707252	66.5565392511344	42.2095555806214	65.033620704947	27.6663759447715	74.1346320007839	42.4096930697407	77.2574625604432	61.4225045447529	69.8539818373957	65.3121503976864	79.414169870654	87.5069113930657	58.5620150802535	64.7514024372561
ENSG00000170837	1402.40629168662	1065.87852497898	1082.36597531564	906.247887679461	804.459456985068	841.654312760863	835.353851669152	1265.15742656984	1125.554674336	1123.50629658984	524.762500190215	696.375093878368	889.239863401159	1114.13019916818	1238.96830865386	1108.17356109132	953.287239145971	829.146764006531	991.424224924591	943.612391999971	777.493074828679	1045.72182431364	959.476141935041	900.528546277767	1156.85231149874	1060.82861229558	1270.81586707308	1273.42732525783	1011.45771013466	2799.90052018122	1075.8104035259	1230.00096387797	976.988543153188	887.867445234249	1224.75800941409	1201.70158085137	980.173332448537	1196.94512361474	1308.0862320204	670.88632068017	1678.77776563393	1123.33872410088
ENSG00000147872	775.705980089159	227.527435545595	243.738902838255	731.16596865467	841.361266938512	519.511691704145	471.018798290558	306.290192289371	531.131803011136	289.080201486955	443.701626177092	348.187546939184	417.448713652211	2786.87433508334	370.117493249847	655.361781051568	913.329091397337	863.637062010131	997.222027409531	337.278971071273	1076.62018148032	575.1470033725	361.70727572948	1028.55549623051	550.708955827366	919.209959479855	687.436109279081	269.40412969851	763.383336562254	1164.28024143214	424.371931718722	1073.22483352426	710.898167578946	1255.87413671039	296.911032585233	733.10731230834	375.880949886939	259.915700562221	639.808500656024	868.818620259724	431.229383772776	697.549198983168
ENSG00000126249	194.583872971518	206.524903033694	232.378191265286	168.118433609033	168.825780537004	227.995305747889	159.019166944248	269.451165725358	200.991906131428	213.294310826861	205.85195637543	142.964423246552	170.437640485222	159.013948722799	231.323433281154	198.048889878221	209.780275680326	181.418967498933	157.990117714591	168.159031160891	149.563553325822	175.789444604447	187.516666628178	190.955450776972	263.540589422337	167.844329263083	203.684773119728	215.523303758808	211.770806708155	105.523888951553	238.089187665569	154.470599024974	181.365081859061	154.590171512281	227.985257163661	191.202312534473	186.277284899722	293.238226275327	263.714979193115	168.763329115198	228.924240768264	225.648826675286
ENSG00000224490	28.0481258337323	46.3805926304483	35.1149266800877	67.6452868959422	53.5076244324931	53.3123351748795	95.2773067767226	25.2610467867523	49.6065130026503	65.6290187159573	38.3972561114791	132.587973172206	85.630505364556	34.0744175834569	53.6670365212278	100.824889392549	91.3329091397337	58.6335066061191	46.3824198795131	107.62177994297	62.911653383084	36.9608575834992	78.052622657414	34.7191728685404	24.5365376358728	76.0544616973346	35.4234388034309	30.2258291856865	21.1770806708155	42.2095555806214	41.8860607930167	55.332751889543	45.0103122861903	32.8333107636702	64.3812188003694	43.5901645156311	44.3517344999338	22.6593174849116	37.4595140899311	54.1709451480883	33.7175238340854	47.0919290452772
ENSG00000072778	6793.78197928935	4957.47277832999	5193.91077276944	6663.06075925031	5638.59656088617	6495.03045130553	6466.77945573276	5891.08661939385	4424.38778901224	5279.22951742528	8685.24601432707	3235.14654540182	5007.73782333875	7177.31141280633	6507.59082506544	6601.32958853179	5073.25768737115	5857.14240697126	6561.66296232986	4055.0349228512	7466.30754301129	5398.08817585349	3731.29610752516	10630.5767426862	9143.94969230191	6713.77317052333	5313.51582051464	5694.28338528606	5812.6044279324	5061.62920670951	4843.35134538198	6181.12949232769	5822.21627749014	8994.95909463049	3646.24926241151	6307.69494252325	4544.94399288072	4683.81421423408	5548.5032270006	7329.74557811441	6122.39248566287	5051.59047196108
