sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27	sample28	sample29	sample30	sample31	sample32	sample33	sample34	sample35	sample36	sample37	sample38	sample39	sample40	sample41	sample42
ENSG00000172164	472.55580059975	303.426838488328	498.914076965807	385.878839249186	420.952325511896	254.630664703128	261.866411369187	380.50373731287	206.858011051495	90.4081481903392	423.005084531944	304.65694887155	504.681228369555	459.888986486488	157.826363255734	281.432822376031	261.306282093609	429.795464360026	397.312424405241	471.635047142352	371.720561827662	267.856809388584	354.444900367257	445.01941981535	681.829711864435	475.435190272031	332.035001430158	314.748719208265	424.114913858073	433.097415532817	341.207343650508	543.599951147635	287.153466139619	431.466512764473	502.567461804974	362.106470957299	281.415353164456	259.505505690245	270.864225216081	649.782812523452	596.739369285739	475.805441063482
ENSG00000197837	30.7957712750399	56.4673264451373	36.2458944804218	54.3738364396581	55.4165086749838	55.7524658010118	52.9188372975232	46.9980863189293	32.8539194022963	62.3504470278202	50.3827395968569	51.1467870368296	55.7238997446937	30.9925186545242	60.5497368465396	44.6465667225432	42.6164751912323	53.914272031028	41.5490117025089	50.4982979768579	47.7926436635566	43.5173527858203	59.6063496113105	63.4152673236873	43.4840377464563	46.493662140167	54.4981461313937	52.9989252275085	55.5274605051201	42.6605591317122	42.6509179563135	27.4293553331376	65.1103789502624	47.3429590065756	35.6728469757184	42.4920858776423	51.5412734733437	54.0636470188009	47.4240394317718	35.1762124072846	33.6191193963797	42.5388970487219
ENSG00000151023	469.370031157505	353.771201824957	370.987390564318	319.227039742509	418.820921332089	427.712946592836	349.155215158916	484.441812825887	535.397205074457	409.17480862007	413.558320857533	261.293368557716	483.784765965295	383.90732784959	417.892446104806	443.27662674525	305.044243474084	426.75804058363	346.241764187574	379.213633863952	367.295317044	294.117280897268	448.11202118503	413.868060428275	498.327072574389	338.953794957347	399.653071630221	454.276501950073	326.463172969758	472.048360826989	297.736215733496	440.11647420898	378.97579542845	478.809471771048	342.039650414241	353.792801981239	344.295706801936	361.625727836868	401.280333653454	551.093994380792	343.755495827982	279.653860227709
ENSG00000172803	7040.55046736257	6867.92362004411	5284.4382041015	5005.90094189626	6448.56334600628	8506.82772960811	6328.43827475536	5412.01040149517	8075.9801138163	10367.3205795508	7491.28359380766	5754.01354164332	7473.96805325704	6314.47573619273	9146.9807383748	7079.66986600328	7169.66120783022	8775.87664595198	5226.51943041143	6705.79285209671	5890.88585601171	6967.27824084702	6451.32294632416	6258.08559115335	7569.70129090311	6105.66769589097	7700.38620338026	7755.14885471911	8490.91460723983	7095.563867755	7042.32272255592	5691.59123162604	6441.75377383558	5875.90679852066	5385.55069195184	6461.56827639364	5232.47008301385	9339.79537609241	8905.68740483177	4666.71084603309	5142.04431167627	7987.85955692667
ENSG00000170677	1171.30123159893	621.14059089651	922.138197810732	1156.75952038563	1665.69236651922	1313.09538856711	1222.04325305621	1195.73977307584	928.427426072298	951.623697762105	1074.83177806628	1538.85115780374	1168.30221623818	1206.70871019389	539.984538434714	972.657346455405	883.73111712345	747.206248993402	1035.26287492085	1076.66182478961	1265.62000812752	1339.28404694292	911.125629772888	767.658499181478	1041.87754440509	1273.32642441941	931.514608875489	893.410453835144	704.6243264098	1237.15621481965	1082.6771481218	865.271481872612	1127.74515335647	1037.24119278043	1193.99117230493	1138.04890872294	1313.2716481008	600.707189097788	1206.57700323527	871.588374091608	1074.13086471433	649.112058669387
ENSG00000113318	666.887736576726	546.984704360125	652.426100647593	616.529145436768	748.122867112281	704.811022887417	659.030468612454	550.419895542846	754.423334423099	557.257120311143	642.379929859925	647.118044683365	837.758174570793	699.831066392481	618.401410744167	612.295772194878	495.696895645387	762.393367875382	661.321769598266	890.866200157776	585.902409356934	573.228578075288	762.109755744612	875.5757084867	573.989298253223	671.158509926605	651.959303720006	652.211263514034	819.508727454876	770.672274748974	610.236210759562	784.230204751978	767.133823785784	923.187700628224	543.486315688886	698.348193989077	583.44721571825	680.000538058696	679.440564935962	844.229097774831	768.196878207275	616.026249853714
ENSG00000151779	2010.22051805692	2534.90672692267	2083.07287690424	2138.99656574719	2475.62595484591	2031.22043313835	2585.38525724704	2200.7757728191	2377.65031526248	2056.78537133022	2003.76353938333	1932.45904065239	2608.8916698652	2558.38242699766	2390.22567748307	2974.57750788944	2316.99046697595	2836.95380715381	2119.86520123842	2431.54068748946	2253.33464384102	1896.00604292703	2686.54332890978	3346.54603701143	1993.30829029756	2128.20988957732	2919.687717743	3017.6939058112	2237.37371035286	2096.85922166959	1938.15613713017	2360.17134752861	2821.44975451137	2441.39031786182	2167.65005446571	2161.55393377572	2645.098154652	2322.33399305205	2386.70598447975	2273.75128532643	2038.15911340552	2412.11301413308
ENSG00000183735	1053.42776223585	734.075243786785	864.571188930062	1008.54696621946	1320.40488939048	1085.92489358687	1033.8267698846	1130.66549971117	1282.51966851927	1480.82311691073	941.527446216263	1254.20816907704	969.469210330977	918.778214306701	1165.33427963668	1155.22991394581	702.050354466091	1181.55784901802	886.378916320189	1172.89443036815	1056.74845433864	1056.42125383509	1099.52427050864	1214.9030160959	952.300426647393	1031.85934040113	932.523833803848	1070.79461173946	1162.24719057269	938.532300897668	1035.1049704013	937.585236841793	1206.21150747602	1026.48142936984	1085.92342999613	970.851788204392	1129.78471453569	872.226838569988	1205.66500247697	918.489990634654	1031.26648748395	917.737315958538
ENSG00000087088	424.769258966068	462.623879309559	426.422288004963	415.696749554805	468.908919557555	539.21787819486	446.26400937499	430.213251688661	383.295726360123	501.921098573952	453.444656371712	532.593717187856	434.393127555226	411.900570505289	351.386997437296	428.925944584433	474.388658049771	481.431668558757	500.319349251044	589.782008446699	415.973009664289	610.743537373409	311.868936359178	273.68694318644	413.098358591335	462.686928072307	466.261916901924	352.605094370771	515.065064685425	450.718081261133	572.506552567439	528.638484602287	307.187428893546	348.616334502966	620.078016548516	564.40574937477	416.453489664617	433.710590528603	469.680390526202	505.16949484906	576.567897647911	560.883235160926
ENSG00000170881	1117.14315108076	820.477056540188	872.033578970149	940.141171988926	1223.42599920926	1118.37782144119	1017.46011917403	986.056003345229	1180.30747482324	1189.33477705567	1082.17926092415	1203.06138204021	909.312727652047	1091.73646357227	833.799654935956	963.887485134905	681.863603059717	1123.0874413224	833.577047281584	1058.55866136395	1016.92125128568	1079.68052859992	1052.69071009975	1105.87325824114	1099.27647423042	1041.60801149503	997.114229218833	1016.71407579302	993.750069039908	1093.40867861497	1083.4973580825	765.528371570293	1086.84247940053	1183.57397516439	1068.08700650827	1064.14962893574	1105.04490326849	1101.69698480534	1200.19299792715	906.764586498892	1003.53071398193	849.990183621685
ENSG00000127325	187.960397092485	214.984038032089	298.495601603474	153.474538337745	221.666034699935	163.09676562684	91.6532439792155	140.994258956788	88.8272635691713	72.4823946698409	398.863355141783	207.922808171459	235.560121648023	213.948354582844	172.715642808162	132.345179927539	70.6536299223062	412.330277645749	169.658464451911	901.346978983161	162.849008038785	175.570009515206	172.43265423272	262.561457691056	166.978704946392	436.440505896407	149.365289397153	127.630064833592	1577.74577435238	491.523833474075	287.893696205116	918.883403660108	142.741984621729	159.244498476663	104.920138163878	216.155393377572	138.130612908561	86.5018352300815	189.696157727087	207.148806398454	265.591043231399	231.600661709708
ENSG00000178623	132.740393426896	194.574161003726	584.198534566799	462.177609737093	245.111480677813	237.988137598349	319.149688856197	408.52182723377	238.495118624076	137.950364049052	121.758287359071	408.062409619923	220.362694444925	334.919153202116	170.730405534505	314.917747417939	805.227083876443	114.662747558947	527.153085975581	225.813143783308	406.237471140231	240.846038693937	93.6671208177736	160.206991133526	262.643587988596	377.198581556516	261.389256445018	162.241607839312	72.7601206618815	244.834513277652	223.917319270646	311.697219694745	222.043087189356	192.599765049478	444.861385814841	485.887764600866	564.892357267846	136.961239114296	153.216127394955	637.080291376377	283.241080914499	194.576066130265
ENSG00000081985	197.517705419222	204.098770283629	155.644135121811	305.195081951629	230.191651419163	540.882130905338	389.526286911666	159.07044600253	345.574559638968	349.162503355793	159.545342056713	226.824881641592	181.102674170254	233.943527908344	420.870302015292	408.197181463252	329.716939637429	346.266310509138	159.271211526284	270.594653309955	240.733316231248	207.83287451159	270.357371451301	442.794322716273	139.14892078866	197.973012983937	392.588497131707	350.441872932914	415.498583779692	234.633075224417	170.603671825254	235.643098089227	361.446078018764	192.599765049478	152.134200337622	201.375537420131	437.069999053954	406.078059830105	315.552262372943	180.76664709299	88.2501884154966	204.816911716069
ENSG00000105248	671.135429166387	504.804291834842	530.895748566179	470.070585994463	445.463473579677	511.757708471974	375.341856295835	424.790395574938	410.065586613846	619.607567338963	536.366248624872	608.202011068386	456.556042226411	577.860509106935	579.689283907855	408.994441583297	639.247127868485	385.752819602285	549.658800647774	564.056460420752	428.363695058544	646.757898299605	437.468030183011	356.01553585228	554.856321644782	536.926807941284	344.145700570468	483.479991361149	529.425614816059	515.636323418086	615.157470523752	491.234818238918	475.806615405764	482.037400794224	461.648607921061	638.305029161974	352.54231055767	540.636470188009	470.592391284505	491.489856690671	581.610765557368	554.581176338893
ENSG00000162998	374.858871037555	205.459428752186	146.0496336417	283.27014790338	434.806452680642	248.805780216455	199.673138669005	150.032352479659	326.105570363533	198.742049901177	292.849673906731	493.677683572877	277.353046456544	176.95728393067	218.376100102274	322.093088498347	1242.6066976812	448.020007018402	378.269127374924	338.243316637444	555.810744828028	372.14839623736	323.5773264614	351.565341654126	1847.20192346946	260.964426206099	121.106991403097	419.664958944353	262.319382386257	638.980983516298	239.501308523914	496.221973754034	281.310227003057	299.121422814273	612.733606877045	205.994242406831	426.761744359285	227.067317478964	229.824191092433	847.160448808771	2789.5464319146	1214.72183794684
ENSG00000100304	1361.38547498625	1564.75723884115	1196.11451785392	1338.29797430513	1372.62429179575	1758.28298861997	1294.05651618273	1105.35883784713	1428.53708808503	1695.15277856886	1292.10734257773	1078.53007447228	1317.74358373531	1528.63100073443	1836.34447813276	1433.47369584165	2027.64703015126	1240.78761265774	1388.42947439217	978.523623061001	1300.13691744009	1392.55528914625	1198.51338682742	993.505854737768	1527.15940565555	1179.58920236263	1556.2248395298	1685.14950009099	1388.186512628	1127.72260661222	1402.55903279416	1128.34393529498	1340.60600761694	866.160954552121	1319.89533810158	1347.73811511913	1066.90436089821	1547.4217191159	1627.9213535714	1147.135371282	1143.05005947691	1700.76812459612
ENSG00000166855	2197.11899200199	1690.61814718273	1667.3111460994	1823.2775154524	1967.28605796192	1621.81426636078	1490.45632470962	1772.37013983501	2079.53141698238	1805.04544145539	2105.57865898531	1552.19379790031	1918.67518439116	1764.57404597533	1657.67312350363	1590.5339394906	1345.78342709155	2364.63440992424	1896.53926333744	1975.15040954767	1652.38640221963	1900.50783804281	1984.03992277648	1916.92115085462	1795.02107817372	2085.46571631943	1625.86135958658	1817.10600780029	2160.78410965614	2243.38896825243	2119.4225384445	1905.09340677428	1904.89595851922	1918.46581610737	1920.03852839896	1646.10645725997	1623.55011441032	1941.48563516405	1946.20961821925	2061.7168938714	2191.12610665904	1875.65025690754
ENSG00000263731	89.2015443828742	78.2378619420577	54.3688417206328	70.1597889543975	55.4165086749838	59.9130975772067	60.0110526054387	61.459035955523	87.6104517394567	93.5256705417302	75.5741093952853	73.3845205311033	73.4542314816417	59.9855199764984	82.387346856767	70.9561506840418	90.8403813286795	45.5613566459392	74.4419793003284	125.769345904627	68.1487696684047	75.0299185962419	102.182313619389	68.9780100713792	41.744676236598	42.7441732578955	66.6088452717034	69.2230860114397	57.4422005225381	61.2086283194131	59.8753271309785	74.8073327267388	84.309593256109	109.749586787971	53.5092704635776	71.1280567951838	82.4660375573498	121.342852197753	71.1360591476578	82.0778289503308	46.226289170022	67.7471323368534
ENSG00000272514	70.0869277294012	66.6722649593188	44.7743402405211	78.0527652117672	84.1904651023792	92.366025431527	85.6521387186716	59.6514172509488	83.9600162503126	90.4081481903392	64.0280649043389	37.8041469402653	81.0529450831908	56.9862439776735	88.3430586777382	105.238335845995	71.7751161115492	66.8233230807108	51.9362646281361	70.507057552594	73.4590634087999	63.7754308068056	85.1519280161578	73.4282042695327	67.8350988844718	53.9926399047101	113.033191976224	95.1817432657296	44.9963904093215	59.353821400643	37.7296581921235	58.599077302612	80.1358510157076	83.9261546025658	45.1156594104674	59.1194238297631	97.9284195993529	79.293348960908	88.4640735554205	48.8558505656731	43.7048552152935	49.6287132235089
ENSG00000288107	259.109247969301	291.861241505589	259.051539963015	187.677435453013	253.637097397041	225.506242269764	332.243009424656	297.353276902457	272.565849856087	151.199834042464	156.39642083191	205.699034822032	113.347477889775	273.933874559343	262.051320122729	358.767054020436	349.903691043802	250.587461552665	216.401102617234	361.110470438286	368.180366000732	234.843645206237	137.307483926054	305.950851123053	99.1436060619204	98.2366087155142	263.407706301736	214.158922347892	199.132961811465	172.497043445619	220.636479427852	189.511909574405	242.077049943283	131.269113609141	148.986596192706	173.663307499929	351.511485088204	333.99319713837	272.688226732688	201.286104330573	96.6549682645915	167.792316136625
ENSG00000236283	1249.88354450765	1435.49468432819	1140.67962041328	1559.30130951148	1906.54103883742	1560.23691607309	1986.36584124002	2043.51294552114	2274.22130973673	1833.10314261791	1137.81020256235	1420.99117028409	1428.55815709124	1756.57597664513	1849.24852041153	2213.99135336611	2234.00048897197	1757.14965464505	1360.73013325717	1017.58834413744	2133.85303468213	1358.04152659198	1532.73470429084	1990.34935512415	1368.00782750352	1303.32233547759	2316.17121058423	2379.54358164324	1325.00009205321	1583.07770517028	1204.88843226586	1198.1641125066	2337.2956546248	1441.80829701844	1090.12023552269	932.05466631611	2148.24027836896	1144.94790242038	2029.20168722485	1181.33446667797	806.858865513112	1287.19551440022
