Node.1	Node.2	weight
ENSG00000075303	ENSG00000143994	-0.51
ENSG00000075303	ENSG00000101746	0.51
ENSG00000075303	ENSG00000106266	-0.52
ENSG00000075303	ENSG00000172819	-0.52
ENSG00000075303	ENSG00000139826	0.53
ENSG00000075303	ENSG00000104432	0.52
ENSG00000075303	ENSG00000102967	-0.52
ENSG00000075303	ENSG00000166233	0.51
ENSG00000075303	ENSG00000157353	-0.51
ENSG00000075303	ENSG00000206418	0.52
ENSG00000075303	ENSG00000139908	-0.51
ENSG00000075303	ENSG00000146576	-0.51
ENSG00000075303	ENSG00000088881	-0.52
ENSG00000075303	ENSG00000283900	-0.52
ENSG00000075303	ENSG00000171817	0.52
ENSG00000075303	ENSG00000130517	-0.51
ENSG00000138430	ENSG00000204116	0.56
ENSG00000138430	ENSG00000025156	0.55
ENSG00000138430	ENSG00000134121	0.55
ENSG00000138430	ENSG00000164031	0.54
ENSG00000138430	ENSG00000197223	0.53
ENSG00000138430	ENSG00000164100	0.54
ENSG00000138430	ENSG00000055813	0.55
ENSG00000138430	ENSG00000108061	0.56
ENSG00000138430	ENSG00000117598	0.54
ENSG00000138430	ENSG00000169919	-0.55
ENSG00000138430	ENSG00000142875	0.55
ENSG00000138430	ENSG00000198836	0.55
ENSG00000138430	ENSG00000163558	0.56
ENSG00000138430	ENSG00000157680	0.55
ENSG00000138430	ENSG00000113163	0.55
ENSG00000138430	ENSG00000261777	-0.54
ENSG00000138430	ENSG00000138443	0.53
ENSG00000138430	ENSG00000079841	0.54
ENSG00000138430	ENSG00000173452	0.55
ENSG00000138430	ENSG00000176834	-0.55
ENSG00000138430	ENSG00000103769	0.54
ENSG00000138430	ENSG00000109670	0.55
ENSG00000138430	ENSG00000175893	0.55
ENSG00000138430	ENSG00000152578	0.55
ENSG00000138430	ENSG00000081019	0.54
ENSG00000138430	ENSG00000250349	0.56
ENSG00000138430	ENSG00000234497	0.55
ENSG00000138430	ENSG00000164830	0.55
ENSG00000138430	ENSG00000153558	0.55
ENSG00000138430	ENSG00000276418	0.55
ENSG00000138430	ENSG00000166479	0.55
ENSG00000138430	ENSG00000160796	-0.55
ENSG00000138430	ENSG00000132781	-0.55
ENSG00000138430	ENSG00000123143	-0.54
ENSG00000138430	ENSG00000260238	-0.55
ENSG00000138430	ENSG00000168056	-0.55
ENSG00000138430	ENSG00000196517	-0.53
ENSG00000138430	ENSG00000082701	0.56
ENSG00000138430	ENSG00000186350	-0.53
ENSG00000138430	ENSG00000155744	0.53
ENSG00000138430	ENSG00000071564	-0.56
ENSG00000138430	ENSG00000286961	0.54
ENSG00000138430	ENSG00000010017	0.54
ENSG00000138430	ENSG00000167716	-0.54
ENSG00000138430	ENSG00000225177	-0.54
ENSG00000138430	ENSG00000186472	0.53
ENSG00000138430	ENSG00000229325	0.55
ENSG00000138430	ENSG00000197417	-0.55
ENSG00000138430	ENSG00000163541	0.55
ENSG00000138430	ENSG00000040341	0.56
ENSG00000138430	ENSG00000147650	0.56
ENSG00000138430	ENSG00000091073	-0.54
ENSG00000138430	ENSG00000237441	-0.54
ENSG00000138430	ENSG00000168763	-0.55
ENSG00000138430	ENSG00000251141	0.55
ENSG00000138430	ENSG00000169891	0.55
ENSG00000138430	ENSG00000104381	0.55
ENSG00000138430	ENSG00000164050	-0.55
ENSG00000138430	ENSG00000171055	0.53
ENSG00000138430	ENSG00000197969	0.55
ENSG00000138430	ENSG00000113319	0.53
ENSG00000138430	ENSG00000178105	0.54
ENSG00000138430	ENSG00000091157	0.57
ENSG00000138430	ENSG00000152061	0.54
ENSG00000138430	ENSG00000271894	0.55
ENSG00000138430	ENSG00000187800	-0.55
ENSG00000138430	ENSG00000180998	0.55
ENSG00000138430	ENSG00000182979	-0.55
ENSG00000138430	ENSG00000164815	0.56
ENSG00000138430	ENSG00000188026	-0.53
ENSG00000138430	ENSG00000144579	-0.53
ENSG00000138430	ENSG00000116525	-0.55
ENSG00000138430	ENSG00000134318	0.53
ENSG00000138430	ENSG00000085514	-0.53
ENSG00000138430	ENSG00000154001	0.55
ENSG00000138430	ENSG00000244694	0.54
ENSG00000138430	ENSG00000114948	0.55
ENSG00000138430	ENSG00000175482	-0.54
ENSG00000138430	ENSG00000176444	-0.53
ENSG00000138430	ENSG00000177133	-0.53
ENSG00000138430	ENSG00000100483	0.52
ENSG00000138430	ENSG00000286555	-0.55
ENSG00000138430	ENSG00000146828	-0.56
ENSG00000138430	ENSG00000234690	-0.54
ENSG00000138430	ENSG00000184634	-0.55
ENSG00000138430	ENSG00000020181	-0.53
ENSG00000138430	ENSG00000197724	-0.55
ENSG00000138430	ENSG00000197879	-0.54
ENSG00000138430	ENSG00000153310	0.54
ENSG00000138430	ENSG00000111728	0.54
ENSG00000138430	ENSG00000159792	-0.55
ENSG00000138430	ENSG00000165424	-0.54
ENSG00000138430	ENSG00000176438	-0.52
ENSG00000138430	ENSG00000118308	0.54
ENSG00000138430	ENSG00000204301	-0.56
ENSG00000138430	ENSG00000173114	0.55
ENSG00000138430	ENSG00000136682	0.54
ENSG00000138430	ENSG00000287629	-0.55
ENSG00000138430	ENSG00000154265	0.55
ENSG00000138430	ENSG00000169629	0.54
ENSG00000138430	ENSG00000250686	0.53
ENSG00000138430	ENSG00000258677	0.55
ENSG00000138430	ENSG00000153107	0.54
ENSG00000138430	ENSG00000181404	-0.53
ENSG00000138430	ENSG00000172830	-0.54
ENSG00000138430	ENSG00000135823	0.54
ENSG00000138430	ENSG00000104472	-0.54
ENSG00000138430	ENSG00000183775	0.54
ENSG00000138430	ENSG00000133083	0.55
ENSG00000138430	ENSG00000140326	-0.54
ENSG00000138430	ENSG00000106009	-0.54
ENSG00000138430	ENSG00000132485	0.53
ENSG00000138430	ENSG00000077279	0.53
ENSG00000138430	ENSG00000198586	0.55
ENSG00000138430	ENSG00000151320	0.55
ENSG00000138430	ENSG00000234072	-0.54
ENSG00000138430	ENSG00000130052	-0.53
ENSG00000138430	ENSG00000112218	0.53
ENSG00000138430	ENSG00000113721	-0.55
ENSG00000138430	ENSG00000114279	0.53
ENSG00000138430	ENSG00000100077	0.55
ENSG00000138430	ENSG00000176087	-0.51
ENSG00000138430	ENSG00000262791	-0.54
ENSG00000138430	ENSG00000105221	-0.53
ENSG00000138430	ENSG00000167525	-0.56
ENSG00000138430	ENSG00000146067	-0.53
ENSG00000138430	ENSG00000187678	-0.51
ENSG00000138430	ENSG00000084774	-0.54
ENSG00000138430	ENSG00000040531	-0.55
ENSG00000138430	ENSG00000269226	0.53
ENSG00000138430	ENSG00000110446	-0.53
ENSG00000138430	ENSG00000135097	-0.54
ENSG00000138430	ENSG00000155428	-0.54
ENSG00000138430	ENSG00000100320	0.54
ENSG00000138430	ENSG00000136153	0.54
ENSG00000138430	ENSG00000144043	-0.55
ENSG00000138430	ENSG00000241852	-0.53
ENSG00000138430	ENSG00000262721	-0.54
ENSG00000138430	ENSG00000084636	-0.51
ENSG00000138430	ENSG00000143994	-0.52
ENSG00000138430	ENSG00000253251	0.54
ENSG00000138430	ENSG00000204262	0.53
ENSG00000138430	ENSG00000156858	-0.53
ENSG00000138430	ENSG00000174915	-0.53
ENSG00000138430	ENSG00000164877	-0.55
ENSG00000138430	ENSG00000078808	-0.51
ENSG00000138430	ENSG00000173801	-0.54
ENSG00000138430	ENSG00000184305	0.54
ENSG00000138430	ENSG00000139220	0.55
ENSG00000138430	ENSG00000115252	0.53
ENSG00000138430	ENSG00000150394	0.54
ENSG00000138430	ENSG00000288044	-0.54
ENSG00000138430	ENSG00000214063	-0.54
ENSG00000138430	ENSG00000149798	-0.52
ENSG00000138430	ENSG00000172819	-0.55
ENSG00000138430	ENSG00000171862	0.55
ENSG00000138430	ENSG00000196535	-0.54
ENSG00000138430	ENSG00000261067	-0.54
ENSG00000138430	ENSG00000172890	-0.54
ENSG00000138430	ENSG00000161996	-0.54
ENSG00000138430	ENSG00000067715	0.55
ENSG00000138430	ENSG00000166813	-0.55
ENSG00000138430	ENSG00000153446	-0.54
ENSG00000138430	ENSG00000174348	-0.55
ENSG00000138430	ENSG00000108465	-0.54
ENSG00000138430	ENSG00000165810	-0.54
ENSG00000138430	ENSG00000160741	-0.53
ENSG00000138430	ENSG00000161664	-0.55
ENSG00000138430	ENSG00000168389	-0.52
ENSG00000138430	ENSG00000204859	-0.53
ENSG00000138430	ENSG00000166123	-0.54
ENSG00000138430	ENSG00000258637	0.54
ENSG00000138430	ENSG00000113100	0.54
ENSG00000138430	ENSG00000131748	-0.55
ENSG00000138430	ENSG00000130787	-0.55
ENSG00000138430	ENSG00000107643	0.55
ENSG00000138430	ENSG00000205476	-0.53
ENSG00000138430	ENSG00000102967	-0.54
ENSG00000138430	ENSG00000107816	-0.53
ENSG00000138430	ENSG00000011304	-0.55
ENSG00000138430	ENSG00000136738	0.54
ENSG00000138430	ENSG00000150054	0.52
ENSG00000138430	ENSG00000173320	0.52
ENSG00000138430	ENSG00000108960	0.53
ENSG00000138430	ENSG00000163743	0.53
ENSG00000138430	ENSG00000274180	-0.55
ENSG00000138430	ENSG00000198815	0.52
ENSG00000138430	ENSG00000092621	-0.53
ENSG00000138430	ENSG00000135722	-0.53
ENSG00000138430	ENSG00000103335	-0.54
ENSG00000138430	ENSG00000197324	-0.54
ENSG00000138430	ENSG00000174059	-0.52
ENSG00000138430	ENSG00000281348	-0.54
ENSG00000138430	ENSG00000206052	0.53
ENSG00000138430	ENSG00000141086	-0.55
ENSG00000138430	ENSG00000110768	0.53
ENSG00000138430	ENSG00000141971	-0.55
ENSG00000138430	ENSG00000010626	-0.53
ENSG00000138430	ENSG00000124615	-0.52
ENSG00000138430	ENSG00000146576	-0.53
ENSG00000138430	ENSG00000138190	0.55
ENSG00000138430	ENSG00000104957	-0.54
ENSG00000138430	ENSG00000185716	0.53
ENSG00000138430	ENSG00000152475	-0.53
ENSG00000138430	ENSG00000104936	-0.54
ENSG00000138430	ENSG00000100106	-0.55
ENSG00000138430	ENSG00000100427	-0.52
ENSG00000138430	ENSG00000185658	0.55
ENSG00000138430	ENSG00000160410	-0.53
ENSG00000138430	ENSG00000167695	-0.54
ENSG00000138430	ENSG00000155254	-0.54
ENSG00000138430	ENSG00000186994	-0.55
ENSG00000138430	ENSG00000269124	-0.54
ENSG00000138430	ENSG00000155330	0.53
ENSG00000138430	ENSG00000171105	-0.54
ENSG00000138430	ENSG00000236234	-0.53
ENSG00000138430	ENSG00000175322	0.52
ENSG00000138430	ENSG00000161860	-0.54
ENSG00000138430	ENSG00000171817	0.55
ENSG00000138430	ENSG00000173918	-0.54
ENSG00000138430	ENSG00000124067	-0.54
ENSG00000138430	ENSG00000153048	-0.52
ENSG00000138430	ENSG00000166484	-0.53
ENSG00000138430	ENSG00000085117	-0.52
ENSG00000138430	ENSG00000100142	-0.53
ENSG00000138430	ENSG00000227500	-0.55
ENSG00000138430	ENSG00000185339	-0.53
ENSG00000138430	ENSG00000101144	-0.53
ENSG00000138430	ENSG00000128284	-0.53
ENSG00000138430	ENSG00000248235	-0.51
ENSG00000138430	ENSG00000187266	-0.55
ENSG00000138430	ENSG00000148832	-0.54
ENSG00000138430	ENSG00000166167	0.53
ENSG00000138430	ENSG00000139800	-0.52
ENSG00000138430	ENSG00000075234	-0.53
ENSG00000138430	ENSG00000196152	-0.54
ENSG00000138430	ENSG00000103494	0.55
ENSG00000138430	ENSG00000257191	0.53
ENSG00000138430	ENSG00000028310	-0.53
ENSG00000138430	ENSG00000181588	-0.52
ENSG00000138430	ENSG00000176102	0.55
ENSG00000138430	ENSG00000183864	-0.54
ENSG00000138430	ENSG00000244486	-0.52
ENSG00000138430	ENSG00000161692	-0.53
ENSG00000138430	ENSG00000160200	-0.53
ENSG00000138430	ENSG00000167291	-0.54
ENSG00000138430	ENSG00000197114	-0.51
ENSG00000138430	ENSG00000016391	-0.53
ENSG00000138430	ENSG00000213445	-0.54
ENSG00000138430	ENSG00000221932	-0.52
ENSG00000138430	ENSG00000275832	-0.54
ENSG00000138430	ENSG00000196998	-0.52
ENSG00000138430	ENSG00000135250	0.53
ENSG00000138430	ENSG00000149451	-0.53
ENSG00000138430	ENSG00000107679	0.52
ENSG00000138430	ENSG00000099337	-0.51
ENSG00000138430	ENSG00000103168	-0.52
ENSG00000138430	ENSG00000132005	-0.53
ENSG00000138430	ENSG00000100146	-0.53
ENSG00000138430	ENSG00000147041	0.52
ENSG00000138430	ENSG00000173678	-0.51
ENSG00000138430	ENSG00000237159	-0.53
ENSG00000138430	ENSG00000125398	-0.53
ENSG00000138430	ENSG00000108469	-0.55
ENSG00000138430	ENSG00000147996	0.53
ENSG00000138430	ENSG00000105778	0.54
ENSG00000138430	ENSG00000145147	0.54
ENSG00000138430	ENSG00000251143	-0.54
ENSG00000138430	ENSG00000196218	-0.54
ENSG00000138430	ENSG00000267395	-0.54
ENSG00000138430	ENSG00000285539	-0.52
ENSG00000138430	ENSG00000172785	0.52
ENSG00000058091	ENSG00000178662	0.54
ENSG00000058091	ENSG00000172915	0.55
ENSG00000058091	ENSG00000075945	0.54
ENSG00000058091	ENSG00000198919	0.54
ENSG00000058091	ENSG00000255054	-0.53
ENSG00000058091	ENSG00000145414	0.54
ENSG00000058091	ENSG00000180116	0.54
ENSG00000058091	ENSG00000109670	0.53
ENSG00000058091	ENSG00000143164	0.54
ENSG00000058091	ENSG00000104723	0.55
ENSG00000058091	ENSG00000113649	0.51
ENSG00000058091	ENSG00000183023	0.54
ENSG00000058091	ENSG00000118596	0.53
ENSG00000058091	ENSG00000164506	0.55
ENSG00000058091	ENSG00000142327	-0.52
ENSG00000058091	ENSG00000115947	0.54
ENSG00000058091	ENSG00000006530	0.55
ENSG00000058091	ENSG00000091157	0.55
ENSG00000058091	ENSG00000153956	0.54
ENSG00000058091	ENSG00000104812	-0.53
ENSG00000058091	ENSG00000153989	0.51
ENSG00000058091	ENSG00000145743	0.54
ENSG00000058091	ENSG00000015568	0.52
ENSG00000058091	ENSG00000188566	-0.53
ENSG00000058091	ENSG00000115282	-0.53
ENSG00000058091	ENSG00000130304	-0.53
ENSG00000058091	ENSG00000260083	-0.51
ENSG00000058091	ENSG00000258637	0.52
ENSG00000058091	ENSG00000105329	-0.54
ENSG00000058091	ENSG00000078043	0.53
ENSG00000058091	ENSG00000274180	-0.52
ENSG00000058091	ENSG00000138190	0.52
ENSG00000058091	ENSG00000196576	-0.54
ENSG00000058091	ENSG00000167615	-0.51
ENSG00000058091	ENSG00000188493	-0.53
ENSG00000058091	ENSG00000024422	-0.52
ENSG00000058091	ENSG00000149499	-0.52
ENSG00000058091	ENSG00000130517	-0.53
ENSG00000116750	ENSG00000178662	0.56
ENSG00000116750	ENSG00000204116	0.53
ENSG00000116750	ENSG00000134121	0.54
ENSG00000116750	ENSG00000066557	0.54
ENSG00000116750	ENSG00000108061	0.55
ENSG00000116750	ENSG00000142875	0.56
ENSG00000116750	ENSG00000157680	0.52
ENSG00000116750	ENSG00000179335	-0.52
ENSG00000116750	ENSG00000103769	0.56
ENSG00000116750	ENSG00000113048	0.52
ENSG00000116750	ENSG00000259678	0.55
ENSG00000116750	ENSG00000134444	0.54
ENSG00000116750	ENSG00000081019	0.55
ENSG00000116750	ENSG00000115419	0.54
ENSG00000116750	ENSG00000250349	0.54
ENSG00000116750	ENSG00000119943	-0.51
ENSG00000116750	ENSG00000225087	0.51
ENSG00000116750	ENSG00000260238	-0.52
ENSG00000116750	ENSG00000236871	-0.54
ENSG00000116750	ENSG00000214517	0.53
ENSG00000116750	ENSG00000168056	-0.52
ENSG00000116750	ENSG00000104093	0.55
ENSG00000116750	ENSG00000082701	0.53
ENSG00000116750	ENSG00000115415	0.55
ENSG00000116750	ENSG00000285542	0.54
ENSG00000116750	ENSG00000138095	0.55
ENSG00000116750	ENSG00000186472	0.51
ENSG00000116750	ENSG00000114446	0.53
ENSG00000116750	ENSG00000197930	0.55
ENSG00000116750	ENSG00000130283	-0.52
ENSG00000116750	ENSG00000040341	0.53
ENSG00000116750	ENSG00000147650	0.52
ENSG00000116750	ENSG00000111052	0.53
ENSG00000116750	ENSG00000253766	0.55
ENSG00000116750	ENSG00000145242	0.51
ENSG00000116750	ENSG00000006530	0.52
ENSG00000116750	ENSG00000168763	-0.53
ENSG00000116750	ENSG00000081307	0.55
ENSG00000116750	ENSG00000115233	0.55
ENSG00000116750	ENSG00000287542	0.53
ENSG00000116750	ENSG00000197969	0.52
ENSG00000116750	ENSG00000091157	0.54
ENSG00000116750	ENSG00000079308	-0.51
ENSG00000116750	ENSG00000114120	0.55
ENSG00000116750	ENSG00000130669	-0.54
ENSG00000116750	ENSG00000133103	0.54
ENSG00000116750	ENSG00000164815	0.54
ENSG00000116750	ENSG00000179083	0.55
ENSG00000116750	ENSG00000145743	0.52
ENSG00000116750	ENSG00000104885	-0.52
ENSG00000116750	ENSG00000240291	0.51
ENSG00000116750	ENSG00000129566	-0.52
ENSG00000116750	ENSG00000142611	-0.53
ENSG00000116750	ENSG00000180228	0.53
ENSG00000116750	ENSG00000107560	0.54
ENSG00000116750	ENSG00000129682	0.53
ENSG00000116750	ENSG00000160801	-0.51
ENSG00000116750	ENSG00000197724	-0.53
ENSG00000116750	ENSG00000133997	0.54
ENSG00000116750	ENSG00000101247	0.54
ENSG00000116750	ENSG00000159792	-0.54
ENSG00000116750	ENSG00000112237	0.54
ENSG00000116750	ENSG00000154265	0.54
ENSG00000116750	ENSG00000215114	0.52
ENSG00000116750	ENSG00000175309	-0.53
ENSG00000116750	ENSG00000140326	-0.53
ENSG00000116750	ENSG00000115318	-0.51
ENSG00000116750	ENSG00000151806	0.55
ENSG00000116750	ENSG00000102781	0.55
ENSG00000116750	ENSG00000130304	-0.53
ENSG00000116750	ENSG00000100077	0.51
ENSG00000116750	ENSG00000115271	0.55
ENSG00000116750	ENSG00000105221	-0.53
ENSG00000116750	ENSG00000167525	-0.53
ENSG00000116750	ENSG00000151893	0.52
ENSG00000116750	ENSG00000060140	0.51
ENSG00000116750	ENSG00000101928	0.54
ENSG00000116750	ENSG00000171714	0.54
ENSG00000116750	ENSG00000102125	-0.52
ENSG00000116750	ENSG00000173614	-0.52
ENSG00000116750	ENSG00000176371	-0.53
ENSG00000116750	ENSG00000185272	0.55
ENSG00000116750	ENSG00000131634	-0.52
ENSG00000116750	ENSG00000101986	-0.51
ENSG00000116750	ENSG00000241472	0.53
ENSG00000116750	ENSG00000214063	-0.52
ENSG00000116750	ENSG00000142347	-0.53
ENSG00000116750	ENSG00000172819	-0.54
ENSG00000116750	ENSG00000253197	0.54
ENSG00000116750	ENSG00000161664	-0.54
ENSG00000116750	ENSG00000101331	-0.53
ENSG00000116750	ENSG00000104432	0.52
ENSG00000116750	ENSG00000172081	-0.54
ENSG00000116750	ENSG00000102967	-0.53
ENSG00000116750	ENSG00000248508	-0.51
ENSG00000116750	ENSG00000136738	0.51
ENSG00000116750	ENSG00000076928	-0.53
ENSG00000116750	ENSG00000164253	0.52
ENSG00000116750	ENSG00000145730	0.52
ENSG00000116750	ENSG00000083750	0.52
ENSG00000116750	ENSG00000110768	0.54
ENSG00000116750	ENSG00000157353	-0.51
ENSG00000116750	ENSG00000206418	0.54
ENSG00000116750	ENSG00000077454	-0.51
ENSG00000116750	ENSG00000172613	-0.54
ENSG00000116750	ENSG00000169696	-0.53
ENSG00000116750	ENSG00000152475	-0.52
ENSG00000116750	ENSG00000104936	-0.52
ENSG00000116750	ENSG00000285508	0.52
ENSG00000116750	ENSG00000093010	-0.51
ENSG00000116750	ENSG00000268746	-0.54
ENSG00000116750	ENSG00000103150	-0.51
ENSG00000116750	ENSG00000099992	-0.54
ENSG00000116750	ENSG00000173638	-0.54
ENSG00000116750	ENSG00000105287	-0.54
ENSG00000116750	ENSG00000104774	-0.52
ENSG00000116750	ENSG00000267022	0.52
ENSG00000116750	ENSG00000182871	-0.52
ENSG00000116750	ENSG00000269439	-0.53
ENSG00000116750	ENSG00000137821	0.51
ENSG00000116750	ENSG00000160298	-0.52
ENSG00000116750	ENSG00000244486	-0.51
ENSG00000116750	ENSG00000149451	-0.52
ENSG00000116750	ENSG00000132005	-0.54
ENSG00000116750	ENSG00000170322	-0.5
ENSG00000145362	ENSG00000109339	0.54
ENSG00000145362	ENSG00000204116	0.54
ENSG00000145362	ENSG00000137727	0.53
ENSG00000145362	ENSG00000198919	0.55
ENSG00000145362	ENSG00000169919	-0.53
ENSG00000145362	ENSG00000079841	0.52
ENSG00000145362	ENSG00000180116	0.55
ENSG00000145362	ENSG00000259678	0.55
ENSG00000145362	ENSG00000234497	0.53
ENSG00000145362	ENSG00000162409	0.54
ENSG00000145362	ENSG00000164830	0.55
ENSG00000145362	ENSG00000183023	0.54
ENSG00000145362	ENSG00000232725	-0.53
ENSG00000145362	ENSG00000132781	-0.53
ENSG00000145362	ENSG00000104093	0.56
ENSG00000145362	ENSG00000082701	0.55
ENSG00000145362	ENSG00000108094	0.54
ENSG00000145362	ENSG00000121989	0.53
ENSG00000145362	ENSG00000104388	0.54
ENSG00000145362	ENSG00000010017	0.53
ENSG00000145362	ENSG00000182010	0.51
ENSG00000145362	ENSG00000172995	0.52
ENSG00000145362	ENSG00000153560	0.52
ENSG00000145362	ENSG00000040341	0.55
ENSG00000145362	ENSG00000051382	0.54
ENSG00000145362	ENSG00000147650	0.54
ENSG00000145362	ENSG00000116141	0.53
ENSG00000145362	ENSG00000111052	0.54
ENSG00000145362	ENSG00000122550	0.53
ENSG00000145362	ENSG00000197969	0.53
ENSG00000145362	ENSG00000115840	0.54
ENSG00000145362	ENSG00000107295	0.53
ENSG00000145362	ENSG00000271894	0.53
ENSG00000145362	ENSG00000003393	0.54
ENSG00000145362	ENSG00000138769	0.53
ENSG00000145362	ENSG00000169851	0.54
ENSG00000145362	ENSG00000173114	0.54
ENSG00000145362	ENSG00000139163	0.53
ENSG00000145362	ENSG00000050030	0.52
ENSG00000145362	ENSG00000114279	0.52
ENSG00000145362	ENSG00000100077	0.53
ENSG00000145362	ENSG00000081138	0.53
ENSG00000145362	ENSG00000136153	0.52
ENSG00000145362	ENSG00000087095	0.54
ENSG00000145362	ENSG00000175471	0.51
ENSG00000145362	ENSG00000275120	-0.53
ENSG00000145362	ENSG00000139826	0.53
ENSG00000145362	ENSG00000125675	0.52
ENSG00000145362	ENSG00000100106	-0.54
ENSG00000145362	ENSG00000182670	0.52
ENSG00000145362	ENSG00000257191	0.52
ENSG00000149970	ENSG00000229956	0.55
ENSG00000149970	ENSG00000166987	-0.54
ENSG00000149970	ENSG00000148925	0.55
ENSG00000149970	ENSG00000134121	0.55
ENSG00000149970	ENSG00000198513	0.53
ENSG00000149970	ENSG00000151292	0.51
ENSG00000149970	ENSG00000164100	0.53
ENSG00000149970	ENSG00000142875	0.53
ENSG00000149970	ENSG00000214021	-0.53
ENSG00000149970	ENSG00000047249	0.53
ENSG00000149970	ENSG00000163558	0.53
ENSG00000149970	ENSG00000187144	-0.54
ENSG00000149970	ENSG00000236051	0.55
ENSG00000149970	ENSG00000079841	0.53
ENSG00000149970	ENSG00000162430	-0.52
ENSG00000149970	ENSG00000180116	0.54
ENSG00000149970	ENSG00000259678	0.54
ENSG00000149970	ENSG00000109670	0.54
ENSG00000149970	ENSG00000143164	0.55
ENSG00000149970	ENSG00000152578	0.53
ENSG00000149970	ENSG00000055070	-0.55
ENSG00000149970	ENSG00000115419	0.55
ENSG00000149970	ENSG00000113649	0.51
ENSG00000149970	ENSG00000118596	0.53
ENSG00000149970	ENSG00000088179	0.53
ENSG00000149970	ENSG00000121989	0.53
ENSG00000149970	ENSG00000229325	0.52
ENSG00000149970	ENSG00000116141	0.54
ENSG00000149970	ENSG00000183054	0.53
ENSG00000149970	ENSG00000188352	0.54
ENSG00000149970	ENSG00000115233	0.51
ENSG00000149970	ENSG00000085382	0.53
ENSG00000149970	ENSG00000091157	0.56
ENSG00000149970	ENSG00000130669	-0.53
ENSG00000149970	ENSG00000133103	0.53
ENSG00000149970	ENSG00000003393	0.54
ENSG00000149970	ENSG00000114948	0.54
ENSG00000149970	ENSG00000161021	-0.52
ENSG00000149970	ENSG00000137076	-0.52
ENSG00000149970	ENSG00000120896	-0.53
ENSG00000149970	ENSG00000015568	0.53
ENSG00000149970	ENSG00000163630	0.52
ENSG00000149970	ENSG00000169629	0.53
ENSG00000149970	ENSG00000133083	0.53
ENSG00000149970	ENSG00000106443	0.53
ENSG00000149970	ENSG00000153253	0.53
ENSG00000149970	ENSG00000213398	-0.53
ENSG00000149970	ENSG00000198626	0.52
ENSG00000149970	ENSG00000175471	0.53
ENSG00000149970	ENSG00000174469	0.53
ENSG00000149970	ENSG00000110090	-0.52
ENSG00000149970	ENSG00000105699	-0.52
ENSG00000149970	ENSG00000166813	-0.52
ENSG00000149970	ENSG00000151779	0.53
ENSG00000149970	ENSG00000134909	0.53
ENSG00000149970	ENSG00000107643	0.53
ENSG00000149970	ENSG00000164796	0.53
ENSG00000149970	ENSG00000143469	0.52
ENSG00000149970	ENSG00000078043	0.53
ENSG00000149970	ENSG00000166342	0.54
ENSG00000149970	ENSG00000033122	0.52
ENSG00000149970	ENSG00000168959	0.53
ENSG00000149970	ENSG00000255857	-0.52
ENSG00000149970	ENSG00000281348	-0.52
ENSG00000149970	ENSG00000196576	-0.52
ENSG00000149970	ENSG00000161558	-0.52
ENSG00000149970	ENSG00000188493	-0.53
ENSG00000149970	ENSG00000267080	-0.51
ENSG00000149970	ENSG00000124067	-0.52
