Node.1	Node.2	weight
ENSG00000163655	ENSG00000112992	0.53
ENSG00000163655	ENSG00000023516	0.53
ENSG00000163655	ENSG00000107758	0.54
ENSG00000163655	ENSG00000233932	0.51
ENSG00000163655	ENSG00000122126	0.54
ENSG00000163655	ENSG00000261369	0.53
ENSG00000163655	ENSG00000137494	0.53
ENSG00000163655	ENSG00000129596	0.52
ENSG00000163655	ENSG00000175395	0.54
ENSG00000163655	ENSG00000101654	0.54
ENSG00000163655	ENSG00000166503	0.54
ENSG00000163655	ENSG00000171262	0.54
ENSG00000163655	ENSG00000082397	0.52
ENSG00000163655	ENSG00000105819	0.53
ENSG00000163655	ENSG00000186416	0.52
ENSG00000163655	ENSG00000259712	0.53
ENSG00000163655	ENSG00000107518	0.52
ENSG00000163655	ENSG00000286366	-0.51
ENSG00000163655	ENSG00000111707	0.52
ENSG00000163655	ENSG00000266969	0.52
ENSG00000163655	ENSG00000118276	0.54
ENSG00000163655	ENSG00000176531	-0.52
ENSG00000157214	ENSG00000146352	0.54
ENSG00000157214	ENSG00000106105	0.53
ENSG00000157214	ENSG00000230612	0.54
ENSG00000157214	ENSG00000079785	0.55
ENSG00000157214	ENSG00000100744	0.54
ENSG00000157214	ENSG00000250910	0.54
ENSG00000157214	ENSG00000285982	0.54
ENSG00000157214	ENSG00000178965	0.54
ENSG00000157214	ENSG00000287451	0.54
ENSG00000157214	ENSG00000112146	0.53
ENSG00000157214	ENSG00000238178	0.53
ENSG00000157214	ENSG00000018189	0.54
ENSG00000157214	ENSG00000224223	0.55
ENSG00000157214	ENSG00000106299	0.55
ENSG00000157214	ENSG00000260391	0.55
ENSG00000157214	ENSG00000236107	0.53
ENSG00000157214	ENSG00000164209	0.54
ENSG00000157214	ENSG00000146267	0.55
ENSG00000157214	ENSG00000172209	0.55
ENSG00000157214	ENSG00000116106	0.54
ENSG00000157214	ENSG00000109118	-0.52
ENSG00000157214	ENSG00000221823	0.55
ENSG00000157214	ENSG00000144285	0.54
ENSG00000157214	ENSG00000100478	0.54
ENSG00000157214	ENSG00000104231	0.54
ENSG00000157214	ENSG00000135912	-0.52
ENSG00000157214	ENSG00000248383	0.53
ENSG00000157214	ENSG00000163820	-0.51
ENSG00000157214	ENSG00000249568	0.54
ENSG00000157214	ENSG00000155363	-0.53
ENSG00000157214	ENSG00000174428	-0.53
ENSG00000157214	ENSG00000286786	0.53
ENSG00000157214	ENSG00000125863	0.54
ENSG00000157214	ENSG00000237481	0.53
ENSG00000157214	ENSG00000006607	-0.53
ENSG00000157214	ENSG00000102078	0.54
ENSG00000157214	ENSG00000096654	0.53
ENSG00000157214	ENSG00000170786	0.54
ENSG00000157214	ENSG00000166503	0.54
ENSG00000157214	ENSG00000165300	0.53
ENSG00000157214	ENSG00000151917	0.53
ENSG00000157214	ENSG00000171262	0.54
ENSG00000157214	ENSG00000082397	0.53
ENSG00000157214	ENSG00000105819	0.54
ENSG00000157214	ENSG00000102468	0.54
ENSG00000157214	ENSG00000186815	-0.52
ENSG00000157214	ENSG00000089775	0.54
ENSG00000157214	ENSG00000239389	0.53
ENSG00000157214	ENSG00000226026	0.53
ENSG00000157214	ENSG00000125848	0.54
ENSG00000157214	ENSG00000286366	-0.52
ENSG00000157214	ENSG00000260412	0.54
ENSG00000157214	ENSG00000265579	0.54
ENSG00000157214	ENSG00000214353	-0.52
ENSG00000157214	ENSG00000111707	0.54
ENSG00000157214	ENSG00000118276	0.55
ENSG00000157214	ENSG00000100030	0.53
ENSG00000157214	ENSG00000099338	-0.53
ENSG00000157214	ENSG00000259168	0.52
ENSG00000157214	ENSG00000109063	-0.52
ENSG00000157214	ENSG00000108423	-0.52
ENSG00000157214	ENSG00000102678	0.53
ENSG00000146352	ENSG00000123983	0.53
ENSG00000146352	ENSG00000163536	0.54
ENSG00000146352	ENSG00000138686	0.55
ENSG00000146352	ENSG00000255330	0.53
ENSG00000146352	ENSG00000083720	0.54
ENSG00000146352	ENSG00000257894	0.54
ENSG00000146352	ENSG00000061676	0.54
ENSG00000146352	ENSG00000109738	0.55
ENSG00000146352	ENSG00000163376	0.53
ENSG00000146352	ENSG00000163328	0.53
ENSG00000146352	ENSG00000134108	0.52
ENSG00000146352	ENSG00000287451	0.53
ENSG00000146352	ENSG00000204186	0.54
ENSG00000146352	ENSG00000282218	0.54
ENSG00000146352	ENSG00000239605	-0.52
ENSG00000146352	ENSG00000067992	0.53
ENSG00000146352	ENSG00000198478	0.54
ENSG00000146352	ENSG00000165434	0.53
ENSG00000146352	ENSG00000214265	0.55
ENSG00000146352	ENSG00000146267	0.55
ENSG00000146352	ENSG00000118402	0.54
ENSG00000146352	ENSG00000196950	0.54
ENSG00000146352	ENSG00000152078	0.52
ENSG00000146352	ENSG00000240891	0.53
ENSG00000146352	ENSG00000183308	0.54
ENSG00000146352	ENSG00000104290	0.53
ENSG00000146352	ENSG00000109118	-0.51
ENSG00000146352	ENSG00000165209	0.52
ENSG00000146352	ENSG00000107105	0.54
ENSG00000146352	ENSG00000249568	0.53
ENSG00000146352	ENSG00000173852	0.52
ENSG00000146352	ENSG00000164114	0.53
ENSG00000146352	ENSG00000140650	-0.52
ENSG00000146352	ENSG00000139116	0.53
ENSG00000146352	ENSG00000261292	0.53
ENSG00000146352	ENSG00000166006	0.53
ENSG00000146352	ENSG00000125863	0.53
ENSG00000146352	ENSG00000132294	0.53
ENSG00000146352	ENSG00000237481	0.52
ENSG00000146352	ENSG00000162694	0.52
ENSG00000146352	ENSG00000170419	0.53
ENSG00000146352	ENSG00000100934	0.53
ENSG00000146352	ENSG00000253250	0.53
ENSG00000146352	ENSG00000152932	0.54
ENSG00000146352	ENSG00000137494	0.53
ENSG00000146352	ENSG00000123570	0.54
ENSG00000146352	ENSG00000106524	0.52
ENSG00000146352	ENSG00000248592	-0.51
ENSG00000146352	ENSG00000232119	0.54
ENSG00000146352	ENSG00000148688	0.53
ENSG00000146352	ENSG00000096654	0.53
ENSG00000146352	ENSG00000163624	0.52
ENSG00000146352	ENSG00000171033	0.53
ENSG00000146352	ENSG00000113327	0.54
ENSG00000146352	ENSG00000073969	0.54
ENSG00000146352	ENSG00000196911	0.52
ENSG00000146352	ENSG00000152402	0.53
ENSG00000146352	ENSG00000140280	0.53
ENSG00000146352	ENSG00000178074	0.52
ENSG00000146352	ENSG00000151917	0.53
ENSG00000146352	ENSG00000152944	0.52
ENSG00000146352	ENSG00000119125	0.52
ENSG00000146352	ENSG00000148572	0.52
ENSG00000146352	ENSG00000005810	0.54
ENSG00000146352	ENSG00000102468	0.53
ENSG00000146352	ENSG00000146476	0.52
ENSG00000146352	ENSG00000287949	0.53
ENSG00000146352	ENSG00000235837	0.52
ENSG00000146352	ENSG00000123545	0.52
ENSG00000146352	ENSG00000146535	-0.51
ENSG00000146352	ENSG00000107518	0.53
ENSG00000146352	ENSG00000286366	-0.51
ENSG00000146352	ENSG00000236333	0.52
ENSG00000146352	ENSG00000103544	-0.52
ENSG00000146352	ENSG00000118276	0.54
ENSG00000146352	ENSG00000260228	0.52
ENSG00000146352	ENSG00000154930	-0.52
ENSG00000146352	ENSG00000133246	-0.52
ENSG00000146352	ENSG00000099338	-0.52
ENSG00000146352	ENSG00000101004	-0.52
ENSG00000162636	ENSG00000172795	0.53
ENSG00000162636	ENSG00000230612	0.54
ENSG00000162636	ENSG00000138686	0.55
ENSG00000162636	ENSG00000186106	0.54
ENSG00000162636	ENSG00000100744	0.53
ENSG00000162636	ENSG00000165028	0.52
ENSG00000162636	ENSG00000109158	0.55
ENSG00000162636	ENSG00000162852	0.53
ENSG00000162636	ENSG00000145864	0.54
ENSG00000162636	ENSG00000065548	0.54
ENSG00000162636	ENSG00000282218	0.53
ENSG00000162636	ENSG00000112146	0.53
ENSG00000162636	ENSG00000135018	0.53
ENSG00000162636	ENSG00000053770	0.53
ENSG00000162636	ENSG00000164985	0.53
ENSG00000162636	ENSG00000118200	0.53
ENSG00000162636	ENSG00000197535	0.53
ENSG00000162636	ENSG00000156136	0.53
ENSG00000162636	ENSG00000133703	0.54
ENSG00000162636	ENSG00000152078	0.51
ENSG00000162636	ENSG00000138442	0.53
ENSG00000162636	ENSG00000153933	0.55
ENSG00000162636	ENSG00000235978	0.55
ENSG00000162636	ENSG00000205269	0.53
ENSG00000162636	ENSG00000144285	0.53
ENSG00000162636	ENSG00000189195	0.54
ENSG00000162636	ENSG00000163001	0.54
ENSG00000162636	ENSG00000285693	-0.51
ENSG00000162636	ENSG00000249568	0.53
ENSG00000162636	ENSG00000258636	0.53
ENSG00000162636	ENSG00000065609	0.54
ENSG00000162636	ENSG00000232040	0.54
ENSG00000162636	ENSG00000140650	-0.53
ENSG00000162636	ENSG00000179841	0.54
ENSG00000162636	ENSG00000248692	0.54
ENSG00000162636	ENSG00000125863	0.53
ENSG00000162636	ENSG00000161791	-0.52
ENSG00000162636	ENSG00000158315	-0.51
ENSG00000162636	ENSG00000164465	0.54
ENSG00000162636	ENSG00000261369	0.52
ENSG00000162636	ENSG00000100934	0.53
ENSG00000162636	ENSG00000115944	0.52
ENSG00000162636	ENSG00000170091	0.52
ENSG00000162636	ENSG00000146966	-0.53
ENSG00000162636	ENSG00000123570	0.55
ENSG00000162636	ENSG00000273329	-0.52
ENSG00000162636	ENSG00000102078	0.53
ENSG00000162636	ENSG00000068724	-0.52
ENSG00000162636	ENSG00000066336	-0.52
ENSG00000162636	ENSG00000073969	0.54
ENSG00000162636	ENSG00000156011	0.53
ENSG00000162636	ENSG00000088812	0.53
ENSG00000162636	ENSG00000047644	-0.51
ENSG00000162636	ENSG00000119396	0.52
ENSG00000162636	ENSG00000162526	-0.51
ENSG00000162636	ENSG00000095319	-0.53
ENSG00000162636	ENSG00000280165	0.53
ENSG00000162636	ENSG00000146476	0.52
ENSG00000162636	ENSG00000031081	-0.52
ENSG00000162636	ENSG00000009830	-0.52
ENSG00000162636	ENSG00000261098	0.52
ENSG00000162636	ENSG00000104728	-0.52
ENSG00000162636	ENSG00000267112	0.54
ENSG00000162636	ENSG00000259668	0.52
ENSG00000162636	ENSG00000166272	-0.51
ENSG00000162636	ENSG00000182255	0.52
ENSG00000162636	ENSG00000269082	0.53
ENSG00000162636	ENSG00000141425	0.54
ENSG00000162636	ENSG00000124198	0.51
ENSG00000162636	ENSG00000260277	0.54
ENSG00000162636	ENSG00000159082	0.54
ENSG00000162636	ENSG00000135045	0.51
ENSG00000123983	ENSG00000287022	0.53
ENSG00000123983	ENSG00000169255	0.52
ENSG00000123983	ENSG00000254433	0.55
ENSG00000123983	ENSG00000138686	0.54
ENSG00000123983	ENSG00000110429	0.52
ENSG00000123983	ENSG00000164187	0.54
ENSG00000123983	ENSG00000163818	0.52
ENSG00000123983	ENSG00000144635	0.54
ENSG00000123983	ENSG00000287451	0.51
ENSG00000123983	ENSG00000085415	0.52
ENSG00000123983	ENSG00000067992	0.52
ENSG00000123983	ENSG00000164209	0.54
ENSG00000123983	ENSG00000075790	0.54
ENSG00000123983	ENSG00000156136	0.52
ENSG00000123983	ENSG00000189195	0.53
ENSG00000123983	ENSG00000156642	0.53
ENSG00000123983	ENSG00000139116	0.53
ENSG00000123983	ENSG00000125863	0.52
ENSG00000123983	ENSG00000166503	0.52
ENSG00000123983	ENSG00000134265	0.55
ENSG00000123983	ENSG00000159082	0.52
ENSG00000106105	ENSG00000254433	0.53
ENSG00000106105	ENSG00000136531	0.53
ENSG00000106105	ENSG00000079785	0.53
ENSG00000106105	ENSG00000138686	0.53
ENSG00000106105	ENSG00000285982	0.53
ENSG00000106105	ENSG00000070961	0.54
ENSG00000106105	ENSG00000135932	0.52
ENSG00000106105	ENSG00000104643	0.53
ENSG00000106105	ENSG00000118200	0.51
ENSG00000106105	ENSG00000075790	0.52
ENSG00000106105	ENSG00000172209	0.52
ENSG00000106105	ENSG00000232040	0.52
ENSG00000106105	ENSG00000091164	0.52
ENSG00000106105	ENSG00000122126	0.52
ENSG00000106105	ENSG00000232119	0.53
ENSG00000106105	ENSG00000148688	0.52
ENSG00000106105	ENSG00000175395	0.52
ENSG00000106105	ENSG00000111647	0.51
ENSG00000106105	ENSG00000257647	0.51
ENSG00000106105	ENSG00000186815	-0.51
ENSG00000102471	ENSG00000163536	0.54
ENSG00000102471	ENSG00000227028	0.53
ENSG00000102471	ENSG00000106052	0.54
ENSG00000102471	ENSG00000150773	0.52
ENSG00000102471	ENSG00000014824	0.53
ENSG00000102471	ENSG00000106537	0.54
ENSG00000102471	ENSG00000186106	0.54
ENSG00000102471	ENSG00000100744	0.54
ENSG00000102471	ENSG00000257894	0.54
ENSG00000102471	ENSG00000163818	0.53
ENSG00000102471	ENSG00000144635	0.55
ENSG00000102471	ENSG00000109158	0.55
ENSG00000102471	ENSG00000163376	0.54
ENSG00000102471	ENSG00000145864	0.54
ENSG00000102471	ENSG00000287451	0.53
ENSG00000102471	ENSG00000164933	0.53
ENSG00000102471	ENSG00000112146	0.53
ENSG00000102471	ENSG00000152382	0.52
ENSG00000102471	ENSG00000085415	0.55
ENSG00000102471	ENSG00000198478	0.54
ENSG00000102471	ENSG00000119318	0.54
ENSG00000102471	ENSG00000283228	0.53
ENSG00000102471	ENSG00000018189	0.55
ENSG00000102471	ENSG00000287319	0.54
ENSG00000102471	ENSG00000104643	0.55
ENSG00000102471	ENSG00000164209	0.54
ENSG00000102471	ENSG00000119004	-0.51
ENSG00000102471	ENSG00000188582	0.53
ENSG00000102471	ENSG00000183308	0.54
ENSG00000102471	ENSG00000023516	0.53
ENSG00000102471	ENSG00000164466	0.52
ENSG00000102471	ENSG00000008869	0.52
ENSG00000102471	ENSG00000235978	0.54
ENSG00000102471	ENSG00000152749	0.54
ENSG00000102471	ENSG00000118432	0.52
ENSG00000102471	ENSG00000163126	-0.51
ENSG00000102471	ENSG00000117713	-0.52
ENSG00000102471	ENSG00000136143	0.53
ENSG00000102471	ENSG00000104231	0.54
ENSG00000102471	ENSG00000249568	0.53
ENSG00000102471	ENSG00000232040	0.53
ENSG00000102471	ENSG00000139116	0.53
ENSG00000102471	ENSG00000179841	0.54
ENSG00000102471	ENSG00000248692	0.53
ENSG00000102471	ENSG00000111530	0.54
ENSG00000102471	ENSG00000239388	0.53
ENSG00000102471	ENSG00000122126	0.54
ENSG00000102471	ENSG00000125863	0.54
ENSG00000102471	ENSG00000132294	0.53
ENSG00000102471	ENSG00000164465	0.54
ENSG00000102471	ENSG00000253250	0.54
ENSG00000102471	ENSG00000137494	0.53
ENSG00000102471	ENSG00000129596	0.53
ENSG00000102471	ENSG00000146966	-0.53
ENSG00000102471	ENSG00000123570	0.54
ENSG00000102471	ENSG00000106524	0.53
ENSG00000102471	ENSG00000232119	0.55
ENSG00000102471	ENSG00000188674	0.52
ENSG00000102471	ENSG00000068724	-0.51
ENSG00000102471	ENSG00000168116	0.53
ENSG00000102471	ENSG00000145632	0.54
ENSG00000102471	ENSG00000066336	-0.53
ENSG00000102471	ENSG00000077713	-0.54
ENSG00000102471	ENSG00000109436	0.52
ENSG00000102471	ENSG00000180488	0.52
ENSG00000102471	ENSG00000178074	0.54
ENSG00000102471	ENSG00000147654	0.52
ENSG00000102471	ENSG00000152944	0.53
ENSG00000102471	ENSG00000119396	0.54
ENSG00000102471	ENSG00000160908	-0.51
ENSG00000102471	ENSG00000106591	0.53
ENSG00000102471	ENSG00000144895	0.52
ENSG00000102471	ENSG00000073060	-0.52
ENSG00000102471	ENSG00000119231	0.51
ENSG00000102471	ENSG00000078246	-0.52
ENSG00000102471	ENSG00000186815	-0.53
ENSG00000102471	ENSG00000100767	-0.52
ENSG00000102471	ENSG00000287949	0.52
ENSG00000102471	ENSG00000009830	-0.52
ENSG00000102471	ENSG00000089775	0.53
ENSG00000102471	ENSG00000223442	0.52
ENSG00000102471	ENSG00000139496	0.52
ENSG00000102471	ENSG00000152219	0.53
ENSG00000102471	ENSG00000123545	0.53
ENSG00000102471	ENSG00000260448	-0.52
ENSG00000102471	ENSG00000286366	-0.52
ENSG00000102471	ENSG00000076067	-0.52
ENSG00000102471	ENSG00000132640	0.53
ENSG00000102471	ENSG00000259668	0.52
ENSG00000102471	ENSG00000260228	0.53
ENSG00000102471	ENSG00000132664	0.53
ENSG00000102471	ENSG00000141425	0.53
ENSG00000102471	ENSG00000173821	-0.52
ENSG00000102471	ENSG00000133246	-0.52
ENSG00000102471	ENSG00000056487	-0.51
ENSG00000102471	ENSG00000101004	-0.53
ENSG00000102471	ENSG00000109063	-0.52
ENSG00000102471	ENSG00000238230	-0.51
ENSG00000172795	ENSG00000169255	0.52
ENSG00000172795	ENSG00000163818	0.52
ENSG00000172795	ENSG00000135968	0.52
ENSG00000172795	ENSG00000109738	0.53
ENSG00000172795	ENSG00000258302	0.53
ENSG00000172795	ENSG00000204186	0.54
ENSG00000172795	ENSG00000135018	0.53
ENSG00000172795	ENSG00000255082	0.52
ENSG00000172795	ENSG00000139131	0.55
ENSG00000172795	ENSG00000119318	0.53
ENSG00000172795	ENSG00000165434	0.53
ENSG00000172795	ENSG00000070961	0.54
ENSG00000172795	ENSG00000224223	0.51
ENSG00000172795	ENSG00000164985	0.54
ENSG00000172795	ENSG00000260391	0.54
ENSG00000172795	ENSG00000104643	0.56
ENSG00000172795	ENSG00000133703	0.55
ENSG00000172795	ENSG00000196950	0.53
ENSG00000172795	ENSG00000183308	0.52
ENSG00000172795	ENSG00000008869	0.53
ENSG00000172795	ENSG00000235978	0.53
ENSG00000172795	ENSG00000107758	0.54
ENSG00000172795	ENSG00000152749	0.53
ENSG00000172795	ENSG00000144285	0.51
ENSG00000172795	ENSG00000136143	0.53
ENSG00000172795	ENSG00000100478	0.51
ENSG00000172795	ENSG00000163001	0.53
ENSG00000172795	ENSG00000249568	0.52
ENSG00000172795	ENSG00000258636	0.52
ENSG00000172795	ENSG00000179841	0.53
ENSG00000172795	ENSG00000242265	0.5
ENSG00000172795	ENSG00000125863	0.52
ENSG00000172795	ENSG00000152932	0.53
ENSG00000172795	ENSG00000129596	0.51
ENSG00000172795	ENSG00000147180	0.53
ENSG00000172795	ENSG00000101654	0.54
ENSG00000172795	ENSG00000145632	0.51
ENSG00000172795	ENSG00000171033	0.52
ENSG00000172795	ENSG00000156011	0.52
ENSG00000172795	ENSG00000258048	0.53
ENSG00000172795	ENSG00000166503	0.52
ENSG00000172795	ENSG00000171262	0.54
ENSG00000172795	ENSG00000125848	0.52
ENSG00000172795	ENSG00000118276	0.53
ENSG00000172795	ENSG00000176531	-0.51
ENSG00000163536	ENSG00000136531	0.55
ENSG00000163536	ENSG00000106537	0.55
ENSG00000163536	ENSG00000079785	0.55
ENSG00000163536	ENSG00000186106	0.54
ENSG00000163536	ENSG00000100744	0.53
ENSG00000163536	ENSG00000110429	0.53
ENSG00000163536	ENSG00000163818	0.53
ENSG00000163536	ENSG00000144635	0.55
ENSG00000163536	ENSG00000135968	0.51
ENSG00000163536	ENSG00000258302	0.54
ENSG00000163536	ENSG00000065548	0.54
ENSG00000163536	ENSG00000113161	0.52
ENSG00000163536	ENSG00000085415	0.54
ENSG00000163536	ENSG00000135018	0.53
ENSG00000163536	ENSG00000255082	0.54
ENSG00000163536	ENSG00000139131	0.54
ENSG00000163536	ENSG00000165434	0.54
ENSG00000163536	ENSG00000283228	0.53
ENSG00000163536	ENSG00000287319	0.54
ENSG00000163536	ENSG00000164985	0.53
ENSG00000163536	ENSG00000104643	0.55
ENSG00000163536	ENSG00000075790	0.54
ENSG00000163536	ENSG00000197535	0.53
ENSG00000163536	ENSG00000172209	0.54
ENSG00000163536	ENSG00000188582	0.53
ENSG00000163536	ENSG00000156136	0.52
ENSG00000163536	ENSG00000196950	0.54
ENSG00000163536	ENSG00000112992	0.53
ENSG00000163536	ENSG00000151131	0.53
ENSG00000163536	ENSG00000138442	0.53
ENSG00000163536	ENSG00000164466	0.53
ENSG00000163536	ENSG00000182568	0.53
ENSG00000163536	ENSG00000152749	0.53
ENSG00000163536	ENSG00000119865	0.53
ENSG00000163536	ENSG00000100478	0.53
ENSG00000163536	ENSG00000163001	0.54
ENSG00000163536	ENSG00000249568	0.53
ENSG00000163536	ENSG00000197815	-0.51
ENSG00000163536	ENSG00000005249	0.54
ENSG00000163536	ENSG00000164114	0.53
ENSG00000163536	ENSG00000286786	0.53
ENSG00000163536	ENSG00000065609	0.54
ENSG00000163536	ENSG00000140650	-0.53
ENSG00000163536	ENSG00000248692	0.53
ENSG00000163536	ENSG00000261292	0.53
ENSG00000163536	ENSG00000091164	0.53
ENSG00000163536	ENSG00000125863	0.54
ENSG00000163536	ENSG00000028839	0.52
ENSG00000163536	ENSG00000260230	0.53
ENSG00000163536	ENSG00000078018	0.53
ENSG00000163536	ENSG00000146966	-0.53
ENSG00000163536	ENSG00000232119	0.55
ENSG00000163536	ENSG00000102078	0.54
ENSG00000163536	ENSG00000148688	0.53
ENSG00000163536	ENSG00000096654	0.53
ENSG00000163536	ENSG00000188674	0.53
ENSG00000163536	ENSG00000175395	0.54
ENSG00000163536	ENSG00000077713	-0.53
ENSG00000163536	ENSG00000108176	0.53
ENSG00000163536	ENSG00000260534	0.53
ENSG00000163536	ENSG00000113645	-0.52
ENSG00000163536	ENSG00000184517	0.52
ENSG00000163536	ENSG00000156011	0.53
ENSG00000163536	ENSG00000170786	0.53
ENSG00000163536	ENSG00000140280	0.54
ENSG00000163536	ENSG00000178074	0.52
ENSG00000163536	ENSG00000152944	0.53
ENSG00000163536	ENSG00000119396	0.52
ENSG00000163536	ENSG00000186416	0.53
ENSG00000163536	ENSG00000008086	0.53
ENSG00000163536	ENSG00000095319	-0.53
ENSG00000163536	ENSG00000257647	0.54
ENSG00000163536	ENSG00000186815	-0.52
ENSG00000163536	ENSG00000100767	-0.52
ENSG00000163536	ENSG00000134265	0.55
ENSG00000163536	ENSG00000261098	0.52
ENSG00000163536	ENSG00000235837	0.52
ENSG00000163536	ENSG00000226026	0.52
ENSG00000163536	ENSG00000146535	-0.53
ENSG00000163536	ENSG00000172728	-0.51
ENSG00000163536	ENSG00000269082	0.53
ENSG00000163536	ENSG00000173821	-0.52
ENSG00000163536	ENSG00000124440	-0.52
ENSG00000163536	ENSG00000121289	-0.52
ENSG00000163536	ENSG00000196704	-0.51
ENSG00000163536	ENSG00000101138	0.5
ENSG00000163536	ENSG00000226696	-0.51
ENSG00000287022	ENSG00000230612	0.54
ENSG00000287022	ENSG00000250910	0.54
ENSG00000287022	ENSG00000255330	0.54
ENSG00000287022	ENSG00000109738	0.55
ENSG00000287022	ENSG00000204186	0.54
ENSG00000287022	ENSG00000113161	0.54
ENSG00000287022	ENSG00000255082	0.54
ENSG00000287022	ENSG00000067992	0.54
ENSG00000287022	ENSG00000053770	0.52
ENSG00000287022	ENSG00000119004	-0.53
ENSG00000287022	ENSG00000214265	0.55
ENSG00000287022	ENSG00000075790	0.55
ENSG00000287022	ENSG00000172209	0.55
ENSG00000287022	ENSG00000118402	0.55
ENSG00000287022	ENSG00000116106	0.54
ENSG00000287022	ENSG00000133703	0.54
ENSG00000287022	ENSG00000196950	0.55
ENSG00000287022	ENSG00000089159	-0.54
ENSG00000287022	ENSG00000112992	0.53
ENSG00000287022	ENSG00000114686	0.53
ENSG00000287022	ENSG00000109118	-0.52
ENSG00000287022	ENSG00000165209	0.53
ENSG00000287022	ENSG00000197815	-0.52
ENSG00000287022	ENSG00000261340	0.53
ENSG00000287022	ENSG00000140650	-0.53
ENSG00000287022	ENSG00000260230	0.54
ENSG00000287022	ENSG00000078018	0.53
ENSG00000287022	ENSG00000237481	0.53
ENSG00000287022	ENSG00000152932	0.55
ENSG00000287022	ENSG00000137494	0.54
ENSG00000287022	ENSG00000129596	0.53
ENSG00000287022	ENSG00000232119	0.55
ENSG00000287022	ENSG00000102078	0.55
ENSG00000287022	ENSG00000175395	0.55
ENSG00000287022	ENSG00000176783	-0.53
ENSG00000287022	ENSG00000101654	0.54
ENSG00000287022	ENSG00000145632	0.54
ENSG00000287022	ENSG00000260534	0.54
ENSG00000287022	ENSG00000110675	0.55
ENSG00000287022	ENSG00000170786	0.54
ENSG00000287022	ENSG00000003402	-0.53
ENSG00000287022	ENSG00000119396	0.53
ENSG00000287022	ENSG00000105819	0.53
ENSG00000287022	ENSG00000186416	0.53
ENSG00000287022	ENSG00000008086	0.54
ENSG00000287022	ENSG00000005810	0.54
ENSG00000287022	ENSG00000095319	-0.54
ENSG00000287022	ENSG00000166398	-0.53
ENSG00000287022	ENSG00000280165	0.53
ENSG00000287022	ENSG00000100767	-0.52
ENSG00000287022	ENSG00000249158	0.53
ENSG00000287022	ENSG00000095383	-0.51
ENSG00000287022	ENSG00000107518	0.54
ENSG00000287022	ENSG00000286366	-0.52
ENSG00000287022	ENSG00000259668	0.52
ENSG00000287022	ENSG00000003400	-0.51
ENSG00000287022	ENSG00000265579	0.55
ENSG00000287022	ENSG00000154930	-0.53
