Node.1	Node.2	weight
ENSG00000147650	ENSG00000120251	0.55
ENSG00000147650	ENSG00000055813	0.54
ENSG00000147650	ENSG00000271894	0.54
ENSG00000147650	ENSG00000232725	-0.52
ENSG00000147650	ENSG00000145725	0.54
ENSG00000147650	ENSG00000168890	-0.53
ENSG00000147650	ENSG00000188419	0.55
ENSG00000147650	ENSG00000076604	-0.53
ENSG00000147650	ENSG00000108465	-0.53
ENSG00000147650	ENSG00000111052	0.53
ENSG00000147650	ENSG00000116809	-0.53
ENSG00000147650	ENSG00000173327	-0.53
ENSG00000147650	ENSG00000146151	0.54
ENSG00000147650	ENSG00000064763	0.54
ENSG00000147650	ENSG00000234497	0.53
ENSG00000147650	ENSG00000198919	0.55
ENSG00000147650	ENSG00000186377	0.53
ENSG00000147650	ENSG00000138814	0.53
ENSG00000147650	ENSG00000164830	0.54
ENSG00000147650	ENSG00000143889	0.53
ENSG00000147650	ENSG00000282218	0.52
ENSG00000147650	ENSG00000151025	0.54
ENSG00000147650	ENSG00000004766	0.54
ENSG00000147650	ENSG00000047188	0.53
ENSG00000147650	ENSG00000088179	0.54
ENSG00000147650	ENSG00000248333	-0.52
ENSG00000147650	ENSG00000118454	0.52
ENSG00000147650	ENSG00000135317	0.54
ENSG00000147650	ENSG00000104723	0.55
ENSG00000147650	ENSG00000072133	0.53
ENSG00000147650	ENSG00000106443	0.55
ENSG00000147650	ENSG00000143324	0.54
ENSG00000147650	ENSG00000107643	0.55
ENSG00000147650	ENSG00000129636	0.54
ENSG00000147650	ENSG00000168438	0.54
ENSG00000147650	ENSG00000156860	-0.56
ENSG00000147650	ENSG00000228358	0.53
ENSG00000147650	ENSG00000144290	0.55
ENSG00000147650	ENSG00000177732	-0.54
ENSG00000147650	ENSG00000120896	-0.53
ENSG00000147650	ENSG00000144357	0.55
ENSG00000147650	ENSG00000082701	0.55
ENSG00000147650	ENSG00000114353	-0.52
ENSG00000147650	ENSG00000168268	-0.52
ENSG00000147650	ENSG00000154001	0.53
ENSG00000147650	ENSG00000006530	0.55
ENSG00000147650	ENSG00000058272	0.53
ENSG00000147650	ENSG00000015568	0.54
ENSG00000147650	ENSG00000135333	0.53
ENSG00000147650	ENSG00000223802	-0.55
ENSG00000147650	ENSG00000055070	-0.54
ENSG00000147650	ENSG00000042813	0.53
ENSG00000147650	ENSG00000130402	-0.54
ENSG00000147650	ENSG00000104774	-0.53
ENSG00000147650	ENSG00000213977	-0.52
ENSG00000147650	ENSG00000158560	0.54
ENSG00000147650	ENSG00000134480	0.52
ENSG00000147650	ENSG00000167969	-0.52
ENSG00000147650	ENSG00000234690	-0.53
ENSG00000147650	ENSG00000051382	0.53
ENSG00000147650	ENSG00000078043	0.55
ENSG00000147650	ENSG00000138378	0.53
ENSG00000147650	ENSG00000161714	-0.53
ENSG00000147650	ENSG00000160783	-0.53
ENSG00000147650	ENSG00000269179	-0.54
ENSG00000147650	ENSG00000105778	0.53
ENSG00000147650	ENSG00000133083	0.53
ENSG00000147650	ENSG00000144579	-0.52
ENSG00000147650	ENSG00000142733	-0.51
ENSG00000147650	ENSG00000129347	-0.53
ENSG00000147650	ENSG00000117020	0.54
ENSG00000147650	ENSG00000177565	0.53
ENSG00000147650	ENSG00000229325	0.53
ENSG00000147650	ENSG00000100083	-0.56
ENSG00000147650	ENSG00000091844	0.53
ENSG00000147650	ENSG00000175893	0.55
ENSG00000147650	ENSG00000145242	0.54
ENSG00000147650	ENSG00000260238	-0.54
ENSG00000147650	ENSG00000166342	0.55
ENSG00000147650	ENSG00000104432	0.53
ENSG00000147650	ENSG00000055130	0.53
ENSG00000147650	ENSG00000266929	-0.53
ENSG00000147650	ENSG00000287629	-0.52
ENSG00000147650	ENSG00000120913	-0.51
ENSG00000147650	ENSG00000258677	0.53
ENSG00000147650	ENSG00000153956	0.53
ENSG00000147650	ENSG00000162889	-0.52
ENSG00000147650	ENSG00000204271	0.54
ENSG00000147650	ENSG00000157680	0.54
ENSG00000147650	ENSG00000129292	0.55
ENSG00000147650	ENSG00000184343	-0.53
ENSG00000147650	ENSG00000130787	-0.52
ENSG00000147650	ENSG00000136261	0.53
ENSG00000147650	ENSG00000114853	-0.52
ENSG00000147650	ENSG00000275023	-0.54
ENSG00000147650	ENSG00000180900	-0.54
ENSG00000147650	ENSG00000167525	-0.53
ENSG00000147650	ENSG00000142208	-0.52
ENSG00000147650	ENSG00000068305	0.53
ENSG00000147650	ENSG00000110801	-0.52
ENSG00000147650	ENSG00000260236	-0.52
ENSG00000147650	ENSG00000188352	0.53
ENSG00000147650	ENSG00000130227	0.54
ENSG00000147650	ENSG00000169957	-0.52
ENSG00000147650	ENSG00000244327	0.53
ENSG00000147650	ENSG00000091129	0.54
ENSG00000147650	ENSG00000003393	0.53
ENSG00000147650	ENSG00000197969	0.54
ENSG00000147650	ENSG00000115211	-0.52
ENSG00000147650	ENSG00000107679	0.52
ENSG00000147650	ENSG00000106665	-0.54
ENSG00000147650	ENSG00000103426	-0.53
ENSG00000147650	ENSG00000184716	-0.52
ENSG00000147650	ENSG00000083642	0.53
ENSG00000147650	ENSG00000147036	0.52
ENSG00000147650	ENSG00000254451	0.53
ENSG00000147650	ENSG00000149499	-0.52
ENSG00000147650	ENSG00000178927	-0.53
ENSG00000147650	ENSG00000280789	-0.54
ENSG00000147650	ENSG00000257467	0.52
ENSG00000147650	ENSG00000167977	-0.54
ENSG00000147650	ENSG00000254665	-0.52
ENSG00000147650	ENSG00000105357	-0.53
ENSG00000147650	ENSG00000240849	-0.54
ENSG00000147650	ENSG00000261067	-0.54
ENSG00000147650	ENSG00000141858	-0.53
ENSG00000147650	ENSG00000185658	0.55
ENSG00000147650	ENSG00000214827	0.53
ENSG00000147650	ENSG00000130175	-0.54
ENSG00000147650	ENSG00000204673	-0.54
ENSG00000147650	ENSG00000148297	-0.52
ENSG00000147650	ENSG00000118596	0.54
ENSG00000147650	ENSG00000140015	0.53
ENSG00000147650	ENSG00000155158	0.53
ENSG00000147650	ENSG00000154832	-0.54
ENSG00000147650	ENSG00000142089	-0.52
ENSG00000147650	ENSG00000080189	-0.52
ENSG00000147650	ENSG00000157540	0.54
ENSG00000147650	ENSG00000129925	-0.53
ENSG00000147650	ENSG00000005243	-0.51
ENSG00000147650	ENSG00000076984	-0.54
ENSG00000147650	ENSG00000166405	0.52
ENSG00000147650	ENSG00000105329	-0.55
ENSG00000147650	ENSG00000222005	0.51
ENSG00000147650	ENSG00000204054	-0.53
ENSG00000147650	ENSG00000176533	-0.53
ENSG00000147650	ENSG00000168952	0.53
ENSG00000147650	ENSG00000165209	0.53
ENSG00000147650	ENSG00000058453	-0.51
ENSG00000147650	ENSG00000185453	-0.52
ENSG00000147650	ENSG00000176046	-0.52
ENSG00000147650	ENSG00000167962	-0.55
ENSG00000147650	ENSG00000259515	-0.53
ENSG00000147650	ENSG00000173801	-0.52
ENSG00000147650	ENSG00000183864	-0.53
ENSG00000147650	ENSG00000123815	-0.53
ENSG00000147650	ENSG00000063601	0.51
ENSG00000147650	ENSG00000100077	0.54
ENSG00000147650	ENSG00000161277	-0.52
ENSG00000147650	ENSG00000070404	-0.52
ENSG00000147650	ENSG00000105298	-0.53
ENSG00000147650	ENSG00000087088	-0.52
ENSG00000057663	ENSG00000187144	-0.54
ENSG00000057663	ENSG00000138430	0.57
ENSG00000057663	ENSG00000134444	0.55
ENSG00000057663	ENSG00000008128	-0.55
ENSG00000057663	ENSG00000164506	0.56
ENSG00000057663	ENSG00000232725	-0.54
ENSG00000057663	ENSG00000250166	0.56
ENSG00000057663	ENSG00000134709	0.55
ENSG00000057663	ENSG00000104047	0.54
ENSG00000057663	ENSG00000188419	0.56
ENSG00000057663	ENSG00000076604	-0.55
ENSG00000057663	ENSG00000218336	0.53
ENSG00000057663	ENSG00000173327	-0.55
ENSG00000057663	ENSG00000162989	0.54
ENSG00000057663	ENSG00000121989	0.56
ENSG00000057663	ENSG00000183775	0.55
ENSG00000057663	ENSG00000254692	-0.56
ENSG00000057663	ENSG00000146151	0.56
ENSG00000057663	ENSG00000064763	0.56
ENSG00000057663	ENSG00000137727	0.54
ENSG00000057663	ENSG00000164830	0.56
ENSG00000057663	ENSG00000143889	0.55
ENSG00000057663	ENSG00000166006	0.55
ENSG00000057663	ENSG00000251314	0.55
ENSG00000057663	ENSG00000282218	0.54
ENSG00000057663	ENSG00000163702	-0.53
ENSG00000057663	ENSG00000125520	-0.55
ENSG00000057663	ENSG00000151025	0.55
ENSG00000057663	ENSG00000004766	0.56
ENSG00000057663	ENSG00000047188	0.55
ENSG00000057663	ENSG00000088179	0.56
ENSG00000057663	ENSG00000167395	-0.55
ENSG00000057663	ENSG00000118454	0.56
ENSG00000057663	ENSG00000223442	0.55
ENSG00000057663	ENSG00000077150	-0.53
ENSG00000057663	ENSG00000164418	0.55
ENSG00000057663	ENSG00000135317	0.56
ENSG00000057663	ENSG00000112290	0.55
ENSG00000057663	ENSG00000072133	0.55
ENSG00000057663	ENSG00000106443	0.57
ENSG00000057663	ENSG00000244694	0.55
ENSG00000057663	ENSG00000145428	0.54
ENSG00000057663	ENSG00000175482	-0.55
ENSG00000057663	ENSG00000164597	0.56
ENSG00000057663	ENSG00000143324	0.55
ENSG00000057663	ENSG00000174808	0.54
ENSG00000057663	ENSG00000157191	-0.55
ENSG00000057663	ENSG00000133302	0.57
ENSG00000057663	ENSG00000109756	0.54
ENSG00000057663	ENSG00000144290	0.56
ENSG00000057663	ENSG00000188343	0.55
ENSG00000057663	ENSG00000082701	0.56
ENSG00000057663	ENSG00000114353	-0.53
ENSG00000057663	ENSG00000154001	0.55
ENSG00000057663	ENSG00000172915	0.56
ENSG00000057663	ENSG00000149970	0.57
ENSG00000057663	ENSG00000103494	0.55
ENSG00000057663	ENSG00000285190	0.55
ENSG00000057663	ENSG00000122417	0.56
ENSG00000057663	ENSG00000058272	0.55
ENSG00000057663	ENSG00000015568	0.55
ENSG00000057663	ENSG00000135333	0.55
ENSG00000057663	ENSG00000055070	-0.55
ENSG00000057663	ENSG00000091157	0.56
ENSG00000057663	ENSG00000042813	0.55
ENSG00000057663	ENSG00000150627	0.55
ENSG00000057663	ENSG00000104774	-0.55
ENSG00000057663	ENSG00000255857	-0.53
ENSG00000057663	ENSG00000172292	0.55
ENSG00000057663	ENSG00000158528	0.56
ENSG00000057663	ENSG00000169519	0.54
ENSG00000057663	ENSG00000101986	-0.55
ENSG00000057663	ENSG00000058091	0.56
ENSG00000057663	ENSG00000158560	0.56
ENSG00000057663	ENSG00000196517	-0.54
ENSG00000057663	ENSG00000234072	-0.54
ENSG00000057663	ENSG00000111181	-0.53
ENSG00000057663	ENSG00000010017	0.56
ENSG00000057663	ENSG00000051382	0.56
ENSG00000057663	ENSG00000078043	0.56
ENSG00000057663	ENSG00000251141	0.55
ENSG00000057663	ENSG00000143303	-0.54
ENSG00000057663	ENSG00000158796	-0.53
ENSG00000057663	ENSG00000072657	0.56
ENSG00000057663	ENSG00000168818	0.55
ENSG00000057663	ENSG00000010282	-0.53
ENSG00000057663	ENSG00000160783	-0.55
ENSG00000057663	ENSG00000235837	0.54
ENSG00000057663	ENSG00000133083	0.55
ENSG00000057663	ENSG00000231896	0.54
ENSG00000057663	ENSG00000040341	0.56
ENSG00000057663	ENSG00000104381	0.55
ENSG00000057663	ENSG00000248235	-0.52
ENSG00000057663	ENSG00000144579	-0.54
ENSG00000057663	ENSG00000177054	0.56
ENSG00000057663	ENSG00000257433	-0.55
ENSG00000057663	ENSG00000112367	0.54
ENSG00000057663	ENSG00000109339	0.55
ENSG00000057663	ENSG00000166167	0.53
ENSG00000057663	ENSG00000117020	0.56
ENSG00000057663	ENSG00000229325	0.55
ENSG00000057663	ENSG00000247572	0.54
ENSG00000057663	ENSG00000081138	0.55
ENSG00000057663	ENSG00000169288	0.55
ENSG00000057663	ENSG00000152578	0.54
ENSG00000057663	ENSG00000145147	0.55
ENSG00000057663	ENSG00000143258	-0.54
ENSG00000057663	ENSG00000165533	0.54
ENSG00000057663	ENSG00000018236	0.54
ENSG00000057663	ENSG00000133884	-0.54
ENSG00000057663	ENSG00000097046	0.56
ENSG00000057663	ENSG00000175893	0.56
ENSG00000057663	ENSG00000044524	0.54
ENSG00000057663	ENSG00000111077	-0.54
ENSG00000057663	ENSG00000198586	0.56
ENSG00000057663	ENSG00000111799	0.54
ENSG00000057663	ENSG00000145242	0.56
ENSG00000057663	ENSG00000166529	-0.54
ENSG00000057663	ENSG00000138081	0.53
ENSG00000057663	ENSG00000110047	-0.52
ENSG00000057663	ENSG00000168309	-0.54
ENSG00000057663	ENSG00000166342	0.56
ENSG00000057663	ENSG00000104432	0.56
ENSG00000057663	ENSG00000151229	0.56
ENSG00000057663	ENSG00000166484	-0.56
ENSG00000057663	ENSG00000203965	0.56
ENSG00000057663	ENSG00000246363	0.55
ENSG00000057663	ENSG00000166192	0.53
ENSG00000057663	ENSG00000287629	-0.53
ENSG00000057663	ENSG00000241404	-0.54
ENSG00000057663	ENSG00000120913	-0.52
ENSG00000057663	ENSG00000160801	-0.53
ENSG00000057663	ENSG00000258677	0.56
ENSG00000057663	ENSG00000079841	0.54
ENSG00000057663	ENSG00000153956	0.55
ENSG00000057663	ENSG00000196862	0.55
ENSG00000057663	ENSG00000162889	-0.54
ENSG00000057663	ENSG00000174842	0.54
ENSG00000057663	ENSG00000204271	0.54
ENSG00000057663	ENSG00000143869	0.53
ENSG00000057663	ENSG00000148671	-0.51
ENSG00000057663	ENSG00000157764	0.53
ENSG00000057663	ENSG00000167716	-0.55
ENSG00000057663	ENSG00000197302	0.55
ENSG00000057663	ENSG00000146425	-0.52
ENSG00000057663	ENSG00000163472	-0.54
ENSG00000057663	ENSG00000164050	-0.54
ENSG00000057663	ENSG00000172638	-0.55
ENSG00000057663	ENSG00000094841	0.53
ENSG00000057663	ENSG00000154265	0.56
ENSG00000057663	ENSG00000130787	-0.54
ENSG00000057663	ENSG00000136261	0.55
ENSG00000057663	ENSG00000149054	0.54
ENSG00000057663	ENSG00000165424	-0.53
ENSG00000057663	ENSG00000072778	-0.54
ENSG00000057663	ENSG00000249309	0.55
ENSG00000057663	ENSG00000167525	-0.55
ENSG00000057663	ENSG00000182010	0.54
ENSG00000057663	ENSG00000261474	-0.53
ENSG00000057663	ENSG00000123933	-0.55
ENSG00000057663	ENSG00000055917	0.56
ENSG00000057663	ENSG00000153048	-0.54
ENSG00000057663	ENSG00000221988	-0.54
ENSG00000057663	ENSG00000264522	-0.51
ENSG00000057663	ENSG00000068305	0.54
ENSG00000057663	ENSG00000011566	0.54
ENSG00000057663	ENSG00000260236	-0.54
ENSG00000057663	ENSG00000133103	0.56
ENSG00000057663	ENSG00000235823	-0.51
ENSG00000057663	ENSG00000151348	0.55
ENSG00000057663	ENSG00000134343	0.52
ENSG00000057663	ENSG00000169957	-0.54
ENSG00000057663	ENSG00000164588	0.55
ENSG00000057663	ENSG00000128654	0.54
ENSG00000057663	ENSG00000250634	0.52
ENSG00000057663	ENSG00000162687	0.54
ENSG00000057663	ENSG00000139910	0.54
ENSG00000057663	ENSG00000116691	-0.52
ENSG00000057663	ENSG00000196428	0.53
ENSG00000057663	ENSG00000169925	-0.54
ENSG00000057663	ENSG00000159593	0.55
ENSG00000057663	ENSG00000153253	0.54
ENSG00000057663	ENSG00000184716	-0.54
ENSG00000057663	ENSG00000170412	-0.52
ENSG00000057663	ENSG00000145743	0.56
ENSG00000057663	ENSG00000166925	-0.53
ENSG00000057663	ENSG00000122335	0.55
ENSG00000057663	ENSG00000214022	-0.54
ENSG00000057663	ENSG00000087266	-0.53
ENSG00000057663	ENSG00000232825	0.54
ENSG00000057663	ENSG00000221932	-0.53
ENSG00000057663	ENSG00000083642	0.55
ENSG00000057663	ENSG00000185515	0.53
ENSG00000057663	ENSG00000235426	-0.53
ENSG00000057663	ENSG00000151092	0.55
ENSG00000057663	ENSG00000000419	0.54
ENSG00000057663	ENSG00000122584	0.54
ENSG00000057663	ENSG00000254451	0.56
ENSG00000057663	ENSG00000227500	-0.56
ENSG00000057663	ENSG00000183054	0.54
ENSG00000057663	ENSG00000088826	-0.54
ENSG00000057663	ENSG00000171714	0.56
ENSG00000057663	ENSG00000142910	-0.52
ENSG00000057663	ENSG00000274893	0.52
ENSG00000057663	ENSG00000262791	-0.55
ENSG00000057663	ENSG00000196693	0.54
ENSG00000057663	ENSG00000048052	0.55
ENSG00000057663	ENSG00000003987	0.54
ENSG00000057663	ENSG00000111728	0.55
ENSG00000057663	ENSG00000214706	-0.54
ENSG00000057663	ENSG00000136546	0.54
ENSG00000057663	ENSG00000164403	-0.54
ENSG00000057663	ENSG00000095002	0.54
ENSG00000057663	ENSG00000140718	0.53
ENSG00000057663	ENSG00000178927	-0.54
ENSG00000057663	ENSG00000099377	-0.53
ENSG00000057663	ENSG00000254665	-0.54
ENSG00000057663	ENSG00000115325	-0.54
ENSG00000057663	ENSG00000178974	0.55
ENSG00000057663	ENSG00000177303	-0.54
ENSG00000057663	ENSG00000131446	-0.53
ENSG00000057663	ENSG00000142961	-0.52
ENSG00000057663	ENSG00000113360	0.54
ENSG00000057663	ENSG00000108479	-0.52
ENSG00000057663	ENSG00000142102	-0.53
ENSG00000057663	ENSG00000118689	0.54
ENSG00000057663	ENSG00000156858	-0.55
ENSG00000057663	ENSG00000130158	-0.54
ENSG00000057663	ENSG00000204179	0.53
ENSG00000057663	ENSG00000261771	0.53
ENSG00000057663	ENSG00000004975	-0.55
ENSG00000057663	ENSG00000214827	0.54
ENSG00000057663	ENSG00000076351	-0.54
ENSG00000057663	ENSG00000164796	0.53
ENSG00000057663	ENSG00000283155	-0.53
ENSG00000057663	ENSG00000106009	-0.53
ENSG00000057663	ENSG00000122741	0.54
ENSG00000057663	ENSG00000165795	-0.52
ENSG00000057663	ENSG00000132613	-0.55
ENSG00000057663	ENSG00000169682	-0.54
ENSG00000057663	ENSG00000136267	0.54
ENSG00000057663	ENSG00000204673	-0.54
ENSG00000057663	ENSG00000148297	-0.54
ENSG00000057663	ENSG00000260433	0.55
ENSG00000057663	ENSG00000105698	-0.54
ENSG00000057663	ENSG00000287562	-0.53
ENSG00000057663	ENSG00000156140	0.52
ENSG00000057663	ENSG00000136830	-0.53
ENSG00000057663	ENSG00000224078	0.55
ENSG00000057663	ENSG00000169282	0.53
ENSG00000057663	ENSG00000117477	0.53
ENSG00000057663	ENSG00000250709	0.54
ENSG00000057663	ENSG00000254505	-0.53
ENSG00000057663	ENSG00000237187	0.54
ENSG00000057663	ENSG00000120868	0.53
ENSG00000057663	ENSG00000080189	-0.55
ENSG00000057663	ENSG00000157540	0.56
ENSG00000057663	ENSG00000150051	0.54
ENSG00000057663	ENSG00000105792	0.54
ENSG00000057663	ENSG00000286430	-0.54
ENSG00000057663	ENSG00000267368	-0.53
ENSG00000057663	ENSG00000076984	-0.54
ENSG00000057663	ENSG00000178385	0.53
ENSG00000057663	ENSG00000123143	-0.53
ENSG00000057663	ENSG00000166405	0.54
ENSG00000057663	ENSG00000258301	-0.54
ENSG00000057663	ENSG00000178234	0.52
ENSG00000057663	ENSG00000222005	0.54
ENSG00000057663	ENSG00000175938	-0.52
ENSG00000057663	ENSG00000204054	-0.54
ENSG00000057663	ENSG00000176533	-0.54
ENSG00000057663	ENSG00000139597	0.51
ENSG00000057663	ENSG00000005020	0.53
ENSG00000057663	ENSG00000168952	0.55
ENSG00000057663	ENSG00000081803	0.55
ENSG00000057663	ENSG00000165209	0.54
ENSG00000057663	ENSG00000058453	-0.54
ENSG00000057663	ENSG00000164099	0.53
ENSG00000057663	ENSG00000148411	-0.53
ENSG00000057663	ENSG00000160410	-0.55
ENSG00000057663	ENSG00000258637	0.55
ENSG00000057663	ENSG00000285314	-0.55
ENSG00000057663	ENSG00000152782	0.53
ENSG00000057663	ENSG00000184619	-0.53
ENSG00000057663	ENSG00000286548	0.53
ENSG00000057663	ENSG00000242798	-0.55
ENSG00000057663	ENSG00000144591	-0.53
ENSG00000057663	ENSG00000260948	0.54
ENSG00000057663	ENSG00000173320	0.51
ENSG00000057663	ENSG00000269289	0.53
ENSG00000057663	ENSG00000249115	-0.56
ENSG00000057663	ENSG00000273413	-0.5
ENSG00000057663	ENSG00000184154	-0.52
ENSG00000057663	ENSG00000260916	0.54
ENSG00000057663	ENSG00000167962	-0.55
ENSG00000057663	ENSG00000259522	-0.54
ENSG00000057663	ENSG00000065717	-0.53
ENSG00000057663	ENSG00000259515	-0.54
ENSG00000057663	ENSG00000228824	0.53
ENSG00000057663	ENSG00000249240	-0.52
ENSG00000057663	ENSG00000115318	-0.53
ENSG00000057663	ENSG00000177728	-0.55
ENSG00000057663	ENSG00000245311	0.52
ENSG00000057663	ENSG00000010818	0.53
ENSG00000057663	ENSG00000165521	0.54
ENSG00000057663	ENSG00000173801	-0.54
ENSG00000057663	ENSG00000183864	-0.55
ENSG00000057663	ENSG00000213366	-0.52
ENSG00000057663	ENSG00000047936	0.52
ENSG00000057663	ENSG00000171817	0.55
ENSG00000057663	ENSG00000141736	-0.52
ENSG00000057663	ENSG00000070770	0.53
ENSG00000057663	ENSG00000123815	-0.54
ENSG00000057663	ENSG00000215256	-0.52
ENSG00000057663	ENSG00000130303	-0.53
ENSG00000057663	ENSG00000100077	0.55
ENSG00000057663	ENSG00000094631	-0.54
ENSG00000057663	ENSG00000090924	-0.53
ENSG00000057663	ENSG00000141756	-0.53
ENSG00000057663	ENSG00000274276	-0.55
ENSG00000057663	ENSG00000156052	0.53
ENSG00000057663	ENSG00000197256	-0.53
ENSG00000057663	ENSG00000100105	-0.52
ENSG00000057663	ENSG00000197355	-0.53
ENSG00000057663	ENSG00000167676	-0.53
ENSG00000057663	ENSG00000142227	-0.51
ENSG00000057663	ENSG00000139880	-0.53
ENSG00000057663	ENSG00000111785	0.52
ENSG00000057663	ENSG00000214456	-0.53
ENSG00000057663	ENSG00000167614	-0.52
ENSG00000057663	ENSG00000227407	-0.53
ENSG00000057663	ENSG00000239282	-0.52
ENSG00000057663	ENSG00000180998	0.54
ENSG00000057663	ENSG00000123106	0.55
ENSG00000057663	ENSG00000255949	-0.51
ENSG00000120251	ENSG00000164815	0.54
ENSG00000120251	ENSG00000134444	0.55
ENSG00000120251	ENSG00000008128	-0.53
ENSG00000120251	ENSG00000169914	0.52
ENSG00000120251	ENSG00000164506	0.56
ENSG00000120251	ENSG00000135655	0.54
ENSG00000120251	ENSG00000145725	0.55
ENSG00000120251	ENSG00000168890	-0.54
ENSG00000120251	ENSG00000142327	-0.55
ENSG00000120251	ENSG00000134709	0.56
ENSG00000120251	ENSG00000104047	0.53
ENSG00000120251	ENSG00000188419	0.56
ENSG00000120251	ENSG00000116809	-0.53
ENSG00000120251	ENSG00000146151	0.55
ENSG00000120251	ENSG00000198919	0.57
ENSG00000120251	ENSG00000228172	-0.53
ENSG00000120251	ENSG00000251314	0.53
ENSG00000120251	ENSG00000125520	-0.53
ENSG00000120251	ENSG00000169629	0.54
ENSG00000120251	ENSG00000004766	0.55
ENSG00000120251	ENSG00000259115	0.53
ENSG00000120251	ENSG00000134318	0.54
ENSG00000120251	ENSG00000153558	0.53
ENSG00000120251	ENSG00000135317	0.55
ENSG00000120251	ENSG00000119004	-0.54
ENSG00000120251	ENSG00000244694	0.53
ENSG00000120251	ENSG00000175482	-0.55
ENSG00000120251	ENSG00000164597	0.54
ENSG00000120251	ENSG00000124570	-0.54
ENSG00000120251	ENSG00000174808	0.52
ENSG00000120251	ENSG00000157191	-0.55
ENSG00000120251	ENSG00000168438	0.55
ENSG00000120251	ENSG00000133302	0.56
ENSG00000120251	ENSG00000228358	0.53
ENSG00000120251	ENSG00000144290	0.55
ENSG00000120251	ENSG00000177732	-0.55
ENSG00000120251	ENSG00000188343	0.53
ENSG00000120251	ENSG00000121481	0.53
ENSG00000120251	ENSG00000149050	0.53
ENSG00000120251	ENSG00000154001	0.53
ENSG00000120251	ENSG00000149970	0.55
ENSG00000120251	ENSG00000006530	0.55
ENSG00000120251	ENSG00000103494	0.55
ENSG00000120251	ENSG00000122417	0.54
ENSG00000120251	ENSG00000058272	0.54
ENSG00000120251	ENSG00000283058	0.54
ENSG00000120251	ENSG00000015568	0.54
ENSG00000120251	ENSG00000135333	0.53
ENSG00000120251	ENSG00000223802	-0.54
ENSG00000120251	ENSG00000055070	-0.54
ENSG00000120251	ENSG00000042813	0.52
ENSG00000120251	ENSG00000104774	-0.54
ENSG00000120251	ENSG00000085382	0.54
ENSG00000120251	ENSG00000255857	-0.54
ENSG00000120251	ENSG00000145414	0.54
ENSG00000120251	ENSG00000267561	0.54
ENSG00000120251	ENSG00000101986	-0.52
ENSG00000120251	ENSG00000058091	0.54
ENSG00000120251	ENSG00000134480	0.53
ENSG00000120251	ENSG00000168393	-0.55
ENSG00000120251	ENSG00000234072	-0.54
ENSG00000120251	ENSG00000242973	0.53
ENSG00000120251	ENSG00000164542	0.54
ENSG00000120251	ENSG00000234690	-0.53
ENSG00000120251	ENSG00000010017	0.53
ENSG00000120251	ENSG00000115252	0.52
ENSG00000120251	ENSG00000041353	0.53
ENSG00000120251	ENSG00000160783	-0.54
ENSG00000120251	ENSG00000105778	0.53
ENSG00000120251	ENSG00000133083	0.53
ENSG00000120251	ENSG00000040341	0.53
ENSG00000120251	ENSG00000104381	0.54
ENSG00000120251	ENSG00000153165	0.54
ENSG00000120251	ENSG00000144579	-0.52
ENSG00000120251	ENSG00000177054	0.53
ENSG00000120251	ENSG00000257433	-0.53
ENSG00000120251	ENSG00000140497	-0.53
ENSG00000120251	ENSG00000117020	0.54
ENSG00000120251	ENSG00000229325	0.55
ENSG00000120251	ENSG00000093010	-0.54
ENSG00000120251	ENSG00000247572	0.53
ENSG00000120251	ENSG00000231764	0.53
ENSG00000120251	ENSG00000143258	-0.52
ENSG00000120251	ENSG00000172733	0.54
ENSG00000120251	ENSG00000100083	-0.54
ENSG00000120251	ENSG00000119787	0.52
ENSG00000120251	ENSG00000185262	-0.52
ENSG00000120251	ENSG00000018236	0.55
ENSG00000120251	ENSG00000185122	-0.55
ENSG00000120251	ENSG00000097046	0.54
ENSG00000120251	ENSG00000091844	0.53
ENSG00000120251	ENSG00000160685	-0.52
ENSG00000120251	ENSG00000114030	0.52
ENSG00000120251	ENSG00000260238	-0.54
ENSG00000120251	ENSG00000168309	-0.52
ENSG00000120251	ENSG00000025434	-0.53
ENSG00000120251	ENSG00000203965	0.55
ENSG00000120251	ENSG00000138036	0.53
ENSG00000120251	ENSG00000287629	-0.52
ENSG00000120251	ENSG00000241404	-0.52
ENSG00000120251	ENSG00000160801	-0.53
ENSG00000120251	ENSG00000154134	-0.51
ENSG00000120251	ENSG00000196862	0.54
ENSG00000120251	ENSG00000204271	0.54
ENSG00000120251	ENSG00000082258	0.53
ENSG00000120251	ENSG00000163472	-0.52
ENSG00000120251	ENSG00000157680	0.53
ENSG00000120251	ENSG00000172638	-0.52
ENSG00000120251	ENSG00000154265	0.54
ENSG00000120251	ENSG00000006634	0.53
ENSG00000120251	ENSG00000172830	-0.52
ENSG00000120251	ENSG00000050030	0.54
ENSG00000120251	ENSG00000114853	-0.52
ENSG00000120251	ENSG00000167525	-0.54
ENSG00000120251	ENSG00000135336	0.52
ENSG00000120251	ENSG00000261474	-0.53
ENSG00000120251	ENSG00000111731	0.55
ENSG00000120251	ENSG00000137496	-0.54
ENSG00000120251	ENSG00000110801	-0.53
ENSG00000120251	ENSG00000103657	0.54
ENSG00000120251	ENSG00000133103	0.55
ENSG00000120251	ENSG00000130227	0.54
ENSG00000120251	ENSG00000255439	-0.53
ENSG00000120251	ENSG00000244327	0.54
ENSG00000120251	ENSG00000204262	0.53
ENSG00000120251	ENSG00000091129	0.54
