"hgnc_symbol","gene_biotype","ensembl_gene_id","kegg"
"DPM1","protein_coding","ENSG00000000419","No_kegg"
"FGR","protein_coding","ENSG00000000938","No_kegg"
"SEMA3F","protein_coding","ENSG00000001617","No_kegg"
"CD99","protein_coding","ENSG00000002586","No_kegg"
"TMEM176A","protein_coding","ENSG00000002933","No_kegg"
"ALS2","protein_coding","ENSG00000003393","No_kegg"
"MTMR7","protein_coding","ENSG00000003987","No_kegg"
"PLXND1","protein_coding","ENSG00000004399","No_kegg"
"VPS50","protein_coding","ENSG00000004766","No_kegg"
"DVL2","protein_coding","ENSG00000004975","kegg"
"SKAP2","protein_coding","ENSG00000005020","No_kegg"
"REXO5","protein_coding","ENSG00000005189","No_kegg"
"COPZ2","protein_coding","ENSG00000005243","No_kegg"
"CROT","protein_coding","ENSG00000005469","No_kegg"
"AGK","protein_coding","ENSG00000006530","No_kegg"
"DBF4","protein_coding","ENSG00000006634","No_kegg"
"RHBDF1","protein_coding","ENSG00000007384","No_kegg"
"CDK11A","protein_coding","ENSG00000008128","No_kegg"
"RANBP9","protein_coding","ENSG00000010017","No_kegg"
"HHATL","protein_coding","ENSG00000010282","No_kegg"
"LRRC23","protein_coding","ENSG00000010626","No_kegg"
"HIVEP2","protein_coding","ENSG00000010818","No_kegg"
"ELOA","protein_coding","ENSG00000011007","No_kegg"
"PTBP1","protein_coding","ENSG00000011304","No_kegg"
"MAP4K3","protein_coding","ENSG00000011566","No_kegg"
"SLC25A39","protein_coding","ENSG00000013306","No_kegg"
"TACC3","protein_coding","ENSG00000013810","No_kegg"
"YAF2","protein_coding","ENSG00000015153","No_kegg"
"RGPD5","protein_coding","ENSG00000015568","No_kegg"
"CNTN1","protein_coding","ENSG00000018236","No_kegg"
"PLEKHB1","protein_coding","ENSG00000021300","No_kegg"
"EHD2","protein_coding","ENSG00000024422","No_kegg"
"NR1H3","protein_coding","ENSG00000025434","No_kegg"
"VIM","protein_coding","ENSG00000026025","No_kegg"
"TNFRSF1B","protein_coding","ENSG00000028137","No_kegg"
"TFB1M","protein_coding","ENSG00000029639","No_kegg"
"BAK1","protein_coding","ENSG00000030110","No_kegg"
"FAM13B","protein_coding","ENSG00000031003","No_kegg"
"LRRC7","protein_coding","ENSG00000033122","No_kegg"
"GAB2","protein_coding","ENSG00000033327","No_kegg"
"ASTE1","protein_coding","ENSG00000034533","No_kegg"
"PEX3","protein_coding","ENSG00000034693","No_kegg"
"STAU2","protein_coding","ENSG00000040341","No_kegg"
"CDH10","protein_coding","ENSG00000040731","No_kegg"
"RAB27B","protein_coding","ENSG00000041353","No_kegg"
"MYO16","protein_coding","ENSG00000041515","No_kegg"
"ZPBP","protein_coding","ENSG00000042813","No_kegg"
"ZIC2","protein_coding","ENSG00000043355","No_kegg"
"EPHA3","protein_coding","ENSG00000044524","No_kegg"
"YTHDC2","protein_coding","ENSG00000047188","No_kegg"
"MAP4","protein_coding","ENSG00000047849","No_kegg"
"ROS1","protein_coding","ENSG00000047936","No_kegg"
"HDAC9","protein_coding","ENSG00000048052","No_kegg"
"NEXMIF","protein_coding","ENSG00000050030","No_kegg"
"LAMC3","protein_coding","ENSG00000050555","No_kegg"
"PIK3CB","protein_coding","ENSG00000051382","kegg"
"ENTPD2","protein_coding","ENSG00000054179","No_kegg"
"FOXC1","protein_coding","ENSG00000054598","No_kegg"
"SZRD1","protein_coding","ENSG00000055070","No_kegg"
"CUL1","protein_coding","ENSG00000055130","No_kegg"
"CCDC85A","protein_coding","ENSG00000055813","No_kegg"
"PUM2","protein_coding","ENSG00000055917","No_kegg"
"ATG5","protein_coding","ENSG00000057663","No_kegg"
"CDK14","protein_coding","ENSG00000058091","No_kegg"
"PPP1R12A","protein_coding","ENSG00000058272","No_kegg"
"CROCC","protein_coding","ENSG00000058453","No_kegg"
"TARBP1","protein_coding","ENSG00000059588","No_kegg"
"STYK1","protein_coding","ENSG00000060140","No_kegg"
"WNK1","protein_coding","ENSG00000060237","No_kegg"
"U2AF2","protein_coding","ENSG00000063244","No_kegg"
"MTMR1","protein_coding","ENSG00000063601","No_kegg"
"HIPK2","protein_coding","ENSG00000064393","No_kegg"
"FAR2","protein_coding","ENSG00000064763","No_kegg"
"BCAS1","protein_coding","ENSG00000064787","No_kegg"
"HMG20B","protein_coding","ENSG00000064961","No_kegg"
"NHERF2","protein_coding","ENSG00000065054","No_kegg"
"MYLK","protein_coding","ENSG00000065534","No_kegg"
"TLE2","protein_coding","ENSG00000065717","No_kegg"
"YBX1","protein_coding","ENSG00000065978","No_kegg"
"TIE1","protein_coding","ENSG00000066056","No_kegg"
"MPPED2","protein_coding","ENSG00000066382","No_kegg"
"STAG3","protein_coding","ENSG00000066923","No_kegg"
"MYO9A","protein_coding","ENSG00000066933","No_kegg"
"TNFRSF1A","protein_coding","ENSG00000067182","kegg"
"SYT1","protein_coding","ENSG00000067715","No_kegg"
"RASSF1","protein_coding","ENSG00000068028","No_kegg"
"IFI35","protein_coding","ENSG00000068079","No_kegg"
"PLEKHH3","protein_coding","ENSG00000068137","No_kegg"
"MEF2A","protein_coding","ENSG00000068305","No_kegg"
"FSTL3","protein_coding","ENSG00000070404","No_kegg"
"CSNK2A2","protein_coding","ENSG00000070770","kegg"
"MAP4K4","protein_coding","ENSG00000071054","No_kegg"
"MBD3","protein_coding","ENSG00000071655","No_kegg"
"FAM50A","protein_coding","ENSG00000071859","No_kegg"
"RPS6KA6","protein_coding","ENSG00000072133","No_kegg"
"SREBF1","protein_coding","ENSG00000072310","No_kegg"
"TRHDE","protein_coding","ENSG00000072657","No_kegg"
"ACADVL","protein_coding","ENSG00000072778","No_kegg"
"NDE1","protein_coding","ENSG00000072864","No_kegg"
"FRY","protein_coding","ENSG00000073910","No_kegg"
"NOTCH3","protein_coding","ENSG00000074181","No_kegg"
"NCBP3","protein_coding","ENSG00000074356","No_kegg"
"SLC12A1","protein_coding","ENSG00000074803","No_kegg"
"SEMA3A","protein_coding","ENSG00000075213","No_kegg"
"RASAL2","protein_coding","ENSG00000075391","No_kegg"
"SLC46A1","protein_coding","ENSG00000076351","No_kegg"
