"hgnc_symbol","gene_biotype","ensembl_gene_id","kegg"
"MEA1","protein_coding","ENSG00000124733","No_kegg"
"GOT2","protein_coding","ENSG00000125166","No_kegg"
"GTF2F1","protein_coding","ENSG00000125651","No_kegg"
"NRSN2","protein_coding","ENSG00000125841","No_kegg"
"KLC1","protein_coding","ENSG00000126214","kegg"
"HNRNPH2","protein_coding","ENSG00000126945","No_kegg"
"PIN1","protein_coding","ENSG00000127445","No_kegg"
"EMC1","protein_coding","ENSG00000127463","No_kegg"
"SLC35E1","protein_coding","ENSG00000127526","No_kegg"
"SYNGR3","protein_coding","ENSG00000127561","No_kegg"
"TUBA4A","protein_coding","ENSG00000127824","kegg"
"YWHAH","protein_coding","ENSG00000128245","No_kegg"
"YWHAH-AS1","lncRNA","ENSG00000128254","No_kegg"
"EMC4","protein_coding","ENSG00000128463","No_kegg"
"IFT22","protein_coding","ENSG00000128581","No_kegg"
"CDKN2D","protein_coding","ENSG00000129355","No_kegg"
"PARP2","protein_coding","ENSG00000129484","No_kegg"
"SYT5","protein_coding","ENSG00000129990","No_kegg"
"SULT4A1","protein_coding","ENSG00000130540","No_kegg"
"OLFM1","protein_coding","ENSG00000130558","No_kegg"
"LRRC47","protein_coding","ENSG00000130764","No_kegg"
"ATP5IF1","protein_coding","ENSG00000130770","No_kegg"
"UBA1","protein_coding","ENSG00000130985","No_kegg"
"TUBG1","protein_coding","ENSG00000131462","No_kegg"
"PSME3","protein_coding","ENSG00000131467","No_kegg"
"ACLY","protein_coding","ENSG00000131473","No_kegg"
"C19orf12","protein_coding","ENSG00000131943","No_kegg"
"DHX30","protein_coding","ENSG00000132153","No_kegg"
"ARFIP2","protein_coding","ENSG00000132254","No_kegg"
"RAN","protein_coding","ENSG00000132341","No_kegg"
"GRSF1","protein_coding","ENSG00000132463","No_kegg"
"DLG4","protein_coding","ENSG00000132535","No_kegg"
"SYT11","protein_coding","ENSG00000132718","No_kegg"
"SERINC3","protein_coding","ENSG00000132824","No_kegg"
"SARAF","protein_coding","ENSG00000133872","No_kegg"
"DUSP26","protein_coding","ENSG00000133878","No_kegg"
"ARF3","protein_coding","ENSG00000134287","No_kegg"
"ACP2","protein_coding","ENSG00000134575","No_kegg"
"YARS1","protein_coding","ENSG00000134684","No_kegg"
"TUT4","protein_coding","ENSG00000134744","No_kegg"
"TPGS2","protein_coding","ENSG00000134779","No_kegg"
"KCP","protein_coding","ENSG00000135253","No_kegg"
"PHF21A","protein_coding","ENSG00000135365","No_kegg"
"FAIM2","protein_coding","ENSG00000135472","No_kegg"
"ACVR1B","protein_coding","ENSG00000135503","No_kegg"
"CCT7","protein_coding","ENSG00000135624","No_kegg"
"RAB11FIP5","protein_coding","ENSG00000135631","No_kegg"
"KIAA0513","protein_coding","ENSG00000135709","No_kegg"
"MRPL44","protein_coding","ENSG00000135900","No_kegg"
"TMEM127","protein_coding","ENSG00000135956","No_kegg"
"CKAP4","protein_coding","ENSG00000136026","No_kegg"
"TACO1","protein_coding","ENSG00000136463","No_kegg"
"TOR1A","protein_coding","ENSG00000136827","No_kegg"
"PRPF4","protein_coding","ENSG00000136875","No_kegg"
"ARPC5L","protein_coding","ENSG00000136950","No_kegg"
"DCTN3","protein_coding","ENSG00000137100","No_kegg"
"PPIL1","protein_coding","ENSG00000137168","No_kegg"
"KIF13A","protein_coding","ENSG00000137177","No_kegg"
"TUBB2A","protein_coding","ENSG00000137267","kegg"
"HMGA1","protein_coding","ENSG00000137309","No_kegg"
"MTCH1","protein_coding","ENSG00000137409","No_kegg"
"FCHSD2","protein_coding","ENSG00000137478","No_kegg"
"MRPL15","protein_coding","ENSG00000137547","No_kegg"
"FXYD6","protein_coding","ENSG00000137726","No_kegg"
"ACTR1A","protein_coding","ENSG00000138107","No_kegg"
"RBP4","protein_coding","ENSG00000138207","No_kegg"
"ANXA7","protein_coding","ENSG00000138279","No_kegg"
"UBL7","protein_coding","ENSG00000138629","No_kegg"
"CLSTN3","protein_coding","ENSG00000139182","No_kegg"
"RITA1","protein_coding","ENSG00000139405","No_kegg"
"DENR","protein_coding","ENSG00000139726","No_kegg"
"DISP2","protein_coding","ENSG00000140323","No_kegg"
"CRTC3","protein_coding","ENSG00000140577","No_kegg"
"GLYR1","protein_coding","ENSG00000140632","No_kegg"
"ARHGAP17","protein_coding","ENSG00000140750","No_kegg"
"KATNB1","protein_coding","ENSG00000140854","No_kegg"
"NT5C3B","protein_coding","ENSG00000141698","No_kegg"
"SCYL1","protein_coding","ENSG00000142186","No_kegg"
"C1orf216","protein_coding","ENSG00000142686","No_kegg"
"OAZ3","protein_coding","ENSG00000143450","No_kegg"
"TPM3","protein_coding","ENSG00000143549","No_kegg"
"EFNA3","protein_coding","ENSG00000143590","No_kegg"
"ARF1","protein_coding","ENSG00000143761","No_kegg"
"VPS54","protein_coding","ENSG00000143952","No_kegg"
"CIAO1","protein_coding","ENSG00000144021","No_kegg"
"NBEAL1","protein_coding","ENSG00000144426","No_kegg"
"DIS3L2","protein_coding","ENSG00000144535","No_kegg"
"RETREG2","protein_coding","ENSG00000144567","No_kegg"
"EAF1","protein_coding","ENSG00000144597","No_kegg"
"NICN1","protein_coding","ENSG00000145029","No_kegg"
"CPLX2","protein_coding","ENSG00000145920","No_kegg"
"FAM50B","protein_coding","ENSG00000145945","No_kegg"
"ZMAT2","protein_coding","ENSG00000146007","No_kegg"
"RNF44","protein_coding","ENSG00000146083","No_kegg"
"PRIM2","protein_coding","ENSG00000146143","No_kegg"
"RPL7L1","protein_coding","ENSG00000146223","No_kegg"
"MDH2","protein_coding","ENSG00000146701","No_kegg"
"ZMYM3","protein_coding","ENSG00000147130","No_kegg"
"PRPS1","protein_coding","ENSG00000147224","No_kegg"
"CHMP7","protein_coding","ENSG00000147457","No_kegg"
