"BM_36_279"	"BM_36_544"	"BM_36_304"	"BM_36_327"	"BM_36_418"	"BM_36_328"	"BM_36_383"	"BM_36_495"	"BM_36_455"	"hB_RNA_12292_resequenced"	"BM_36_307"	"BM_36_375"	"hB_RNA_9105"	"BM_36_507"	"BM_36_368"	"hB_RNA_9085"	"BM_36_539"	"BM_36_403"	"BM_36_291"	"BM_36_492"	"BM_36_345"	"BM_36_352"	"BM_36_377"	"BM_36_347"	"BM_36_465"	"BM_36_297"	"BM_36_505"	"hB_RNA_12322_resequenced"	"hB_RNA_10892"	"BM_36_290"	"BM_36_545"	"BM_36_382"	"BM_36_390"	"BM_36_348"	"BM_36_471"	"BM_36_278"	"BM_36_1107"	"BM_36_281"	"BM_36_388"	"hB_RNA_12252_resequenced"	"BM_36_349"	"hB_RNA_10802"	"hB_RNA_10722"	"BM_36_541"
"ENSG00000267694"	206.067412733315	253.002628044721	190.935661440227	279.872193928021	276.167288058578	168.400033239358	186.911306279458	243.767658093781	208.636366511841	121.777290234637	188.460785820986	193.543469297224	222.920150648404	220.958241035058	143.799105737576	161.746752843423	222.783696923015	200.914787959113	207.022077206655	198.725659611945	195.489808500573	203.630431346322	209.76592854838	98.8777376042241	321.887505526836	210.771505759271	260.909763352983	163.091389315667	74.742733466524	104.584027404627	175.081452093641	175.995304174234	125.716905302341	225.812818682185	280.414664437177	198.208914511678	216.00682092126	170.283542547724	210.436705877813	246.538756925938	198.152214886277	259.908047789047	214.976898104557	213.768512826025
"ENSG00000265888"	33.0810562247462	57.1012875795377	77.8572600047526	73.1484143220964	72.5287827224549	120.452801553152	129.552281072005	67.1101244954539	85.21767082878	71.9593078659219	98.9682338948196	109.901567992896	59.8313824251127	105.77788134657	90.4803361944298	108.203000178014	69.2628801331168	44.333310019147	109.980478516036	87.6475616629103	99.2721683791972	67.1980423442864	116.900803930608	109.01904402517	82.9606973007311	164.27779125355	63.6012719530817	46.9167010360137	41.6834475101768	35.206504274825	64.1965324343349	47.6222587765573	63.3866749423568	110.959747111074	61.086182086937	53.6587669120014	30.6336946033787	111.408913475372	106.971992154555	106.266705571525	79.491295506704	48.8548962009487	14.8993889775436	132.147807928816
"ENSG00000233954"	42.0405089522816	36.8962165898551	50.0510957173409	20.1423169872439	29.7553980399815	28.0666722065597	44.5026919712994	45.3980253939835	40.4049301343354	48.7109160938548	65.2769202284981	29.1774074317424	42.4609810758864	41.1358427458884	54.9344898323324	45.7352887350367	39.9868173964386	35.843952781438	28.6503767562782	51.2000607733832	38.1816032227682	30.5445647019484	43.7012351142459	69.2989272097981	49.7764183804386	43.3941335386735	54.9283712322069	55.8532155190639	89.1163360562401	55.916212671781	42.3113509226299	41.410659805702	63.3866749423568	29.1999334502826	37.2334824148949	41.6129212786949	30.6336946033787	50.7227573546411	33.3191450973204	31.1715669676473	26.4970985022347	33.2213294166451	31.9272620947363	38.8670023320046
"ENSG00000138757"	4279.86164907654	2737.3478784283	2725.00410016634	4504.45815151576	2098.68541800744	4516.39533590557	3078.59733570345	2883.76152611348	4152.89218271632	3907.94395025699	4378.81792306973	2109.52655731497	2514.84810644909	2539.84446211042	5659.86817301942	2174.09945718504	2592.71667797265	4843.64993507064	2690.3627979847	2531.36571654168	2237.44194885421	4370.92720884881	4255.4077692497	7203.70799434535	3512.55592371295	3146.07468155383	3509.63382504732	2874.20647061103	9462.14258481014	6485.24518450674	3713.91530253635	5775.75177640029	6910.20401329927	2713.64714864626	2705.82697986994	4834.7644064589	3298.22778563045	5013.40110639176	3914.12272932732	2318.03107086686	3107.07281132725	3740.33085314463	3458.78672692976	2698.14730188776
"ENSG00000286600"	141.972866297869	91.3620601272603	81.5647485764075	97.5312190961285	171.093538729894	49.1166763614795	17.8010767885198	24.6728398880345	74.9327795218583	168.274073778771	56.8540918119177	107.956407497447	145.718366874065	36.4346035749297	9.69432173511748	46.8507835822327	151.378665857946	34.900690866137	30.498788159909	74.6305970595078	90.1085836057328	60.0709772471651	72.1070379385058	87.8913223148659	56.4132741644971	88.8546543887124	11.563867627833	53.6190868983014	122.175622012587	31.0645625954339	58.3604840312136	68.3275886794083	21.1288916474523	133.34636275629	178.022587796216	64.6095356695527	105.254232739814	115.937731096323	54.3628156851017	161.525392468718	114.052728335706	101.618184097973	46.8266510722799	138.366528301936
"ENSG00000176340"	332.188939590159	200.293747202071	322.551505733975	362.561705770391	203.638505336123	279.497277390324	394.590535478855	225.016299778875	282.834510940348	495.965691137431	285.323312611661	266.48698787658	303.98202361146	200.977974558483	426.550156345169	334.648454158805	239.920904378631	306.560122472825	185.7653460649	190.047683209677	209.235185660769	292.209668981973	233.801607861216	665.100679440379	222.334668765959	270.696737788868	235.613802917098	300.490299492564	799.172303988218	620.255766488829	265.540202342022	619.089364095245	394.053829224985	195.639554116893	191.985143701802	333.998447105315	168.878059992985	421.180038748359	354.235121560985	502.995739705218	311.052895461015	154.381471994998	174.535699451225	245.639454738269
"ENSG00000186417"	1237.09366507124	1441.58789104648	4094.92112739282	1641.06877348703	2831.41209474199	3233.51452713074	2957.9455930257	2522.55115015265	3834.7951872951	2461.00832901453	3991.36781590703	4069.27575648034	3188.4336698802	3711.62832547187	2623.92974963847	1240.43027008197	3298.91243520618	1365.84325335585	4891.82077970904	3061.59007472027	2165.66053479541	2784.64614866096	1382.05156048803	2657.02228228787	2148.68206008893	3125.41080844018	1975.25313917923	4152.12804168721	2595.87262770274	2012.98365618411	2263.6572743607	3359.43977673758	2477.36254566378	3649.01835017031	2576.09156458054	1967.85314573197	1398.93872022096	1731.81985825132	1371.34586663708	1409.80496058223	3307.52912173546	1870.16542657231	2492.45492752908	2287.71175726179
"ENSG00000187147"	4980.077339167	6838.09880798648	13241.2954336654	7100.69679897684	12357.7887484798	8727.5656115648	6446.95664357558	10034.9374392614	9747.87305368174	5177.7489675218	11153.9305306566	17479.2122121091	10578.5744216788	17820.0470775189	6574.36585669884	9710.38264484133	9907.4480602783	4759.69962460885	16961.0230397167	18553.5135480497	9829.47193366943	9003.51952197765	3430.54695646831	3683.82955740866	8841.95111831192	5911.93409781642	4669.63429646432	14557.5820928888	3190.93977491699	8140.98637084337	7774.34597900804	9698.37652649541	8057.50282975592	8683.08687699903	9998.35357472475	6409.48495379477	10367.5419248717	4708.15879873972	3651.95366658788	4287.50734745913	7559.73740746364	6353.09070197136	11657.707632858	8221.14833326562
"ENSG00000255178"	95.7972253174941	94.8759855167703	89.9065978626309	138.875975017313	57.6510837024642	133.316692981159	102.850665889225	94.7437051700526	160.150450350638	36.5331870703911	137.923815321504	70.0257778361817	65.6215162081881	36.4346035749297	138.951944870017	49.0817732766248	84.2579366567812	132.999930057441	97.965804392435	62.4814300963321	142.035563988698	86.542933322187	194.470496258394	124.231003656589	90.4271600577968	122.950045026242	79.5015899413521	74.8433087955456	18.685683366631	99.4066003053884	67.8440626862858	116.985113951108	152.128019861656	130.426369411262	82.0300159453153	118.268302581554	94.25752185655	101.445514709282	94.6965176450159	36.8391245981286	85.2515343115376	91.8472048577835	72.3684607480688	101.054206063212
"ENSG00000162702"	228.121450216479	187.995008338786	261.377944301669	273.511462247839	193.41008725988	327.44450907653	294.70671572105	268.440497981816	273.284254726777	270.124171065922	369.551596777465	277.185370601553	275.996376993262	202.153284351223	355.458463620974	408.271114073742	228.49609940822	250.907669470066	325.320407039029	354.061437212549	198.544336758394	287.118908198315	276.410312097606	353.255506996288	233.119559415054	245.900090052483	212.486067661432	366.397093805059	419.709195619712	396.590915801706	270.646744694753	420.318197027875	488.077397056147	214.132845302072	148.93392965958	248.582450796414	265.492019895949	260.859894966726	257.784964700321	205.448964104948	305.292656656182	298.991964749806	417.18289137122	217.655213059226
"ENSG00000161955"	56.513471050608	101.90383629579	75.0766435760114	117.673536083372	90.1960503086939	47.9472316862062	77.137999416919	127.311853822258	58.7708074681242	219.199122422347	56.8540918119177	112.819308736071	236.430462808913	94.0247834191735	51.7030492539599	174.017196162579	91.3984397632881	54.709191087458	79.4816903561265	92.8543475042713	91.6358477346436	57.0165207769703	50.2564203813828	101.413064209461	113.656155302002	84.7218797659816	101.906583470279	178.730289661005	189.731554184253	64.2000960305633	109.425907558525	83.8565861065466	52.8222291186307	70.0798402806782	140.789105381321	55.8489206635116	98.9703979493775	54.3458114514012	105.218352938907	313.132559084093	91.0117731163712	85.9846173136696	119.195111820349	110.382286622893
"ENSG00000156113"	34642.0685653514	30085.3507036373	27601.3255438277	39639.0197089494	40356.6884479137	22548.0627839449	25506.9651405279	22839.1544275558	24790.9958602415	16017.0348646794	30809.653494299	22815.7600313748	22283.3298641658	17861.1829202647	24552.4855144742	27760.2047673201	26399.8680853772	32001.1037385017	23400.8883699666	26453.9432646748	32972.1052790537	31647.2234876887	35612.136494599	22528.0671052633	46774.9003520982	33675.914013322	33358.8671393913	20069.17740031	17062.903634252	18684.2989157336	26850.1996906606	23254.156013892	26451.2594534455	30500.3038199352	27850.6448463414	33547.6800887584	30948.6718222494	31840.3051658518	29066.5699993729	21190.9979803697	29273.5336061645	31317.9426606561	29398.6229368332	22808.7116485136
"ENSG00000089094"	1178.51262800658	1380.09419673006	998.241297918078	780.249752769028	1234.84901865923	617.466788544314	817.860583561436	1008.62569462285	806.629332500004	1421.47309692067	711.729001201043	1393.70749498956	1578.77647818523	1013.11704134159	504.104730226109	1623.04500267021	1260.29879829846	807.432199497656	1104.42581366943	1162.84883790396	1440.21007356281	959.099331641178	960.334641635555	538.334349178553	904.271600577968	882.347381953028	847.776045465509	1229.88780572979	866.728236159884	615.07833938959	1014.01341004234	794.049401774336	480.682284979539	997.664392884655	1695.86876936592	888.10734623741	1083.17602200152	865.004165601469	733.021192141049	1263.86535159734	891.684966988244	1102.1664582934	1108.94023675717	1224.31057345815
"ENSG00000259753"	151.621507696753	130.01523941187	197.423766440623	135.695609177222	202.708649147374	194.127816095371	166.143383359518	188.500496744584	143.988478296904	171.595272603352	209.517856862437	132.270913690565	149.578456062782	239.763197718892	147.030546315949	133.859381663522	171.372074556165	94.3261915301	146.024500886837	283.769828354175	198.544336758394	167.995105860716	114.715742174896	147.89405197213	165.921394601462	143.613918139896	179.239948231412	120.642945521178	89.1163360562401	156.358298397017	148.819234279595	124.231979417106	146.845796949793	147.946329481432	171.623083006156	78.8455350543693	154.739431714503	92.387879467382	168.34936470225	97.7653691258029	183.175593993709	154.381471994998	148.993889775436	252.63551515803
"ENSG00000177084"	1109.59376087169	627.235682027537	474.558537171825	363.621827717088	477.016224828453	318.088951674344	385.689997084595	495.430624951733	492.940147638891	559.06846880447	386.397253610626	699.285198114092	598.313824251127	372.573204298475	213.275078172585	668.181413470414	926.123252913943	399.943052087624	399.256863184263	700.312695663056	416.943107192628	568.128903456239	607.447168088019	229.869612208111	486.979293155291	350.252649276436	357.757154736084	728.325930368593	344.966462153188	359.313440687185	614.244094428523	345.779009377612	325.384931370765	540.198768830228	609.116501381171	402.988290277888	995.987814284211	411.216639982269	309.51732156195	426.48371169372	632.474220770732	334.167490014489	451.238637605606	664.625739877279
"ENSG00000279078"	53.7567163652125	50.9519181478952	55.6123285748233	63.6073168018229	44.6330970599723	40.9305636345663	49.4474355236661	53.2933341581546	43.3434705077416	48.7109160938548	58.9597989160628	42.7935308998888	48.2511148589618	44.6617721241074	32.3144057837249	51.3127629710168	49.9835217455482	40.560262357943	42.5134622835095	49.4644654929296	61.090565156429	40.7260862692645	50.2564203813828	47.3260966310816	66.3685578405848	64.0580066523276	60.7103050461234	40.214315173726	31.6219256973755	25.8871354961949	36.4753025195085	37.2695938251318	23.2417808121975	50.6132179804898	55.8502236223424	63.5144587937975	50.2706783234933	56.1573384997812	36.8264235286173	41.0897928209896	51.8421492435026	80.1220297695558	38.3127145136835	49.7497629849659
"ENSG00000116771"	62.7161690927479	39.5316606319876	32.4405250019802	46.6453656546702	27.8956856624827	35.0833402581997	37.5800509979862	25.6597534835559	31.5893090141167	47.6038498189945	36.8498743225392	34.0403086703661	40.530936481528	29.3827448184917	43.6244478080287	49.0817732766248	36.4165658431851	49.992881510953	31.4229938617244	22.5627386458977	32.0725467071252	35.6353254856064	37.1460498471091	49.016314367906	24.8882091902193	22.7302604250195	34.6916028834991	37.9801865529635	54.6196898409214	52.8097564122376	41.5818448722397	66.2570556891232	23.2417808121975	25.3066089902449	28.5068849739039	37.2326137756744	39.2739674402292	40.7593585885509	31.565505881672	43.9235716362303	35.7134805899684	31.2671335686071	25.541809675789	27.9842416790433
"ENSG00000156968"	184.013375250151	235.433001097171	190.935661440227	157.95817005786	189.690662504882	163.722254538265	195.811844673718	186.526669553541	169.700706564209	236.912182820112	158.980886362955	251.898284160709	182.389214166876	179.822398289169	185.807833256418	190.749618870519	180.654728594624	186.765859229598	201.476842995763	164.881551643099	253.525845399181	160.868040763595	187.915310991258	162.260902735137	185.831961953638	209.738312103589	198.75397485338	211.125154662062	232.852361953402	135.648590000061	177.269970244811	152.184174785955	118.321793225733	184.93291185179	201.875287468258	210.254760144985	165.736142597767	192.021867128284	183.255298035262	283.377881524066	186.631737276609	228.64091422044	168.150247032278	135.257168115376
"ENSG00000203808"	241.905223643456	162.519049264838	240.986757157567	378.463534970847	219.446060544864	336.800066478717	221.524511146024	246.728398880345	224.063703472223	170.488206328492	385.344400058553	306.362778033295	249.940774969422	247.99036626807	268.209568004917	271.065247868632	249.917608727741	187.709121144899	267.095447824658	341.044472609146	213.816978047502	318.681625056995	273.132719464037	245.926680707942	155.136503952367	171.510146843329	159.003179882704	222.295797765874	206.979877291913	253.69392786271	191.130585202225	309.544682047622	260.941811846036	220.946163107138	154.169888124174	211.34983702074	230.145449199743	207.419847039515	166.595725486602	126.10315727821	178.567402949842	185.648605563605	319.272620947363	204.440432266344
"ENSG00000100612"	224.675506859734	202.050709896826	301.233446446959	345.599754623238	254.780595717342	374.222296087463	315.474638640989	237.846176520653	251.245201926231	336.548147557542	311.644651413475	250.925703912984	303.01700131428	275.022491501082	366.768505645278	264.372278785456	268.482916804659	269.772907776086	256.929185104688	248.190125104875	209.235185660769	303.40934270602	260.022348929763	462.274551021458	233.119559415054	224.203023283146	226.218160469484	279.26607759532	484.390407273434	429.726449236835	274.294274946704	393.401268154169	293.691593899587	229.706143142223	143.697971194985	251.86768142368	216.00682092126	267.200239636056	334.068270581028	358.473020127944	322.573373070683	238.411893460629	368.227756159292	219.987233199146
"ENSG00000163482"	947.634423104708	736.167369102347	685.885385756154	438.890485932578	556.054000872154	528.588993223542	412.391612267375	658.271368212761	529.671902306469	592.28045705028	512.739679859331	468.783679403328	575.153289118825	490.104183572442	355.458463620974	510.896640015776	752.609027425825	554.638006196988	664.50389960529	589.234597714021	558.978671181326	626.163576389941	675.1840825151	311.845172444091	496.104969858372	599.252320295968	617.221434635588	597.629406053984	375.151027591592	374.845721984902	674.793096610907	488.645785707284	240.869364780956	587.89199346569	832.517395870541	640.619972316751	773.697158572514	528.965898126972	679.535196063771	512.91396555856	599.064835702697	492.457353705563	449.110153465957	632.754797965035
"ENSG00000160801"	192.972827977686	192.387415075673	132.542716436662	62.5471948551259	322.660097496049	51.4555657120262	87.0274865216523	148.037039328207	93.2986568556471	468.289034265923	101.073940998965	238.282160692563	369.603539819648	244.464436889851	58.1659304107049	464.045856433543	207.0745900887	85.836834292391	175.599083344931	233.437565221018	100.799432508108	99.778911359698	74.2920996942181	37.1847902101356	211.549778116864	95.0538163228086	153.221246068788	316.129199837902	163.859069522764	91.122716946606	147.360222178814	147.007842310242	66.5560086894747	108.039753766046	350.227443965105	90.8913806876758	226.21805245572	65.2149737416814	101.71107450761	358.473020127944	126.72525370634	132.88531766658	129.837532518594	154.690669281378
"ENSG00000112941"	1544.47181249284	1442.46637239386	1382.89323722727	1408.90206716038	1298.07923949419	1298.08358955339	1096.74411991491	1178.37483305253	1370.829084194	1082.71081681341	1480.312094214	1199.19144544461	1439.81326739142	1261.10740760966	1076.06971259804	1518.18848703378	1498.07755174514	1643.16225645434	1364.12761587957	1497.81872703152	1195.8478129371	1430.50378020791	1508.78514231934	1444.2910561164	1741.34503634234	1381.37991764777	1428.13765203738	1308.08230745648	1145.57612640038	1107.96939923714	1456.82358262917	1161.56900754994	1084.96858609667	1435.66339463889	1572.53285886658	1557.19931732379	1624.37129332788	1385.81819201073	1287.17118428596	1020.16037348664	1291.4455400437	1322.99058912169	1285.60442034805	1657.28897943668
"ENSG00000142303"	860.796650514749	1166.62322931732	770.230750761302	365.742071610482	960.541442978153	343.816734530357	568.64550852216	620.768651582949	550.241684920312	835.835037519554	399.031496235496	726.517445050385	1046.08417014229	887.35889351845	336.069820150739	1088.72297086331	867.571127440586	652.737245388292	589.643237758241	711.594064986004	600.214802661915	551.838468948534	550.635562439499	275.505491102368	833.755007872347	562.05734869139	758.878813076542	960.675306927899	656.873638350028	322.035965572664	760.145304506557	406.859732591022	297.917372229077	605.411953535859	1250.23052671264	618.718434801648	886.02070545157	511.756391167361	584.838678418756	1007.40836881806	643.994698380399	715.235680381888	681.114924687707	820.871089251938
"ENSG00000132915"	48.9323956657704	113.324093811698	54.6854564319095	21.202438933941	49.2823780037194	29.2361168818331	52.414281655086	50.3325933715905	47.7512810678509	34.3190545206704	21.057071041451	62.2451358543838	55.0062709392165	56.4148700515041	53.3187695431462	82.5466186925053	55.6959242307537	61.312024494565	53.6039307052946	16.4881551643099	61.090565156429	53.9620643067754	81.9398158392111	33.8043547364869	50.6060253534459	40.2945525716254	67.2149805867795	37.9801865529635	33.0592859563471	40.383931374064	74.4096171397973	36.2343273299893	33.8062266359236	52.5598802105087	66.9039137142643	64.6095356695527	76.1914968340446	48.9112303062611	71.0223882337619	56.6755763048133	69.1228656580034	60.5800712891763	46.8266510722799	48.1950828916857
"ENSG00000160799"	547.904993722359	623.721756638027	424.507441454484	358.321217983603	473.296800073456	362.52784933473	428.214791634948	457.927908321921	435.63861035747	492.64449231285	304.274676548967	527.138494266812	604.103958034202	505.383210878058	331.222659283181	586.750289625105	526.255078949557	402.772837833527	571.159123721932	467.742928082264	513.160747314004	352.280646229138	422.809449730329	307.61962810203	555.836671914898	411.211074961716	501.582758357258	560.766283811402	393.836710958223	369.668294885663	501.170656618047	319.897346999048	221.853362298249	497.372199769813	699.873114767478	431.460289047521	499.564865839715	390.384078925898	394.5688235209	559.671316010031	404.36876409932	367.388819431134	361.842303740344	573.676954420388
"ENSG00000151229"	5558.3066344287	4851.85248156595	4271.02683454643	8635.75337779416	2779.34014817202	5847.22337636661	4649.04788793508	3556.83659825906	4886.05800588117	3224.88405866816	5558.01390139099	2967.3423358082	3223.17447257865	3155.70679350601	7141.48367820321	2950.48387083347	4086.50992785389	7279.15220037782	2964.85189142388	3197.83430423589	5695.1679367081	5589.65534045655	8517.37072376653	7382.02596558032	7913.62091551673	6700.26085710233	6784.37658890429	2454.19028990767	4494.62552980424	6077.26392908671	5091.222725673	6675.39836067916	9949.59507678527	4811.17570149156	4619.86068526063	6990.97077482075	4921.02812026071	6795.03795847353	6925.99808220352	3853.9391887273	5223.38454822313	6319.86937255472	6036.3810200448	4011.85198070952
"ENSG00000254528"	532.742842952683	534.116659205522	311.42904001901	338.178900996359	276.167288058578	308.733394272157	310.529895088623	309.890868993714	404.783936436705	757.23333200447	392.714374923061	218.830555738068	493.12639385859	263.269393573686	386.157149115513	526.51356787652	365.593759053152	505.588386601336	310.533115809983	367.078401815951	207.707921531859	360.425863482991	408.6065483182	646.508284335311	465.409511857101	361.617779488946	461.831963386582	441.240402600605	1605.53140927129	427.655478397139	510.654235273119	270.204555232206	400.392496719221	354.292525863429	614.352459845766	561.774437262382	450.865146213831	629.505649312064	279.705454895927	444.903273992784	277.64351039298	426.014694872272	295.859295411223	411.990224719249
"ENSG00000145757"	52.3783390225148	67.6430637480677	95.4678307201133	125.094389710252	98.5647560074387	105.250020774599	90.9832813635455	79.9400012372319	91.0947515755924	60.8886451173185	94.7568196865294	86.5596420475024	84.9219621517728	117.530979273967	116.33186082141	58.0057320541929	78.5455341715757	60.368762579264	86.8753359706499	128.434050753572	80.9449988322685	80.4340203817973	100.512840762766	92.1168666569267	98.72322978787	102.286171912588	83.8380403017895	73.7262444851644	45.9955282870917	92.1582023664538	83.8931957948695	98.3503170385423	147.902241532166	87.5998003508478	54.6866772968769	63.5144587937975	79.3334142292629	105.974332330232	82.4210431354768	51.008018674332	80.6433432676707	85.9846173136696	78.7539131670161	91.7261255035309
"ENSG00000124659"	262.580883783923	137.921571538268	170.544474296125	231.106584379957	142.267996878662	182.433369342638	188.889203700404	123.364199440173	184.39340843124	288.944297738548	229.522074351816	129.353172947391	178.529124978159	133.985316372322	268.209568004917	142.78334044109	141.381961508836	296.184241404514	173.7506719413	96.3255380651786	128.290186828501	246.39282192905	187.915310991258	357.481051338349	180.854320115594	142.580724484213	157.557696429225	173.144968109098	597.941867732192	399.697372061249	202.802682008467	345.779009377612	233.474252704348	142.106342791375	176.277268308018	288.005218323599	173.590936085813	279.880928974716	183.255298035262	161.525392468718	210.82474025691	123.114338426391	91.5248180049106	131.370467882176
"ENSG00000265148"	513.445560154915	656.225566490994	413.38497573952	304.254998702053	438.892121089727	294.700058168877	470.739586185301	450.03259955775	411.395652276869	705.201217086035	315.856065621765	470.728839898777	611.824136411636	357.294176992859	395.851470850631	601.251722638653	504.833569630037	514.077743839045	456.55761669682	345.38346081028	444.433861513021	386.897819558013	449.030190798877	442.837047047978	564.132741644971	395.713170126475	568.074997217298	570.819862604833	855.229354088111	377.952178244445	510.654235273119	393.401268154169	332.780043447373	401.012419383881	569.555926315346	513.591054729156	458.719939701877	515.379445264121	417.366133324329	964.901686589446	467.73139095249	445.556653352652	398.026534114379	471.845408310536
"ENSG00000255084"	51.6891503511659	63.2506570111802	51.9048400031684	44.5251217612761	70.6690703449561	68.997235841126	53.4032303655593	82.900742023796	72.7288742418037	35.4261207955308	54.7483847077726	67.1080370930075	51.1461817504996	92.8494736264338	50.0873289647737	51.3127629710168	67.1207292011647	38.673738527341	72.0880447416031	77.2339899801883	45.8179238673218	55.9983686202387	72.1070379385058	32.1141369996625	52.2652392994606	60.9584256852795	58.5420798659047	45.7996367256324	25.8724846614891	46.5968438931508	64.9260384847251	33.1285278445616	63.3866749423568	57.4265357855558	51.1960383204805	44.8981519059603	69.9076620436079	44.382412685311	53.4859960772775	36.8391245981286	64.5146746141365	70.3510505293661	44.6981669326308	64.5192238711277
"ENSG00000116717"	37.2161882528394	83.4557280008628	67.6616664327016	397.545730011393	59.510796079963	119.283356877879	87.0274865216523	125.338026631215	125.622600963115	473.824365640224	64.2240666764255	115.737049479245	378.288740494261	319.68426362519	48.4716086755874	121.588938344366	74.2612323076716	51.879405341555	47.1344907925867	405.261497985932	138.981035730876	64.1435858740916	62.2742600378005	305.084301496794	210.720171143857	68.1907812750584	121.420610092247	148.56955328071	271.661088945635	133.577619160366	91.1882562987712	56.9396572328403	116.208904060988	52.5598802105087	278.087571786246	44.8981519059603	102.112315344596	48.005466782071	103.464713723258	256.45698277928	18.4327641754676	101.618184097973	210.719929825259	654.520319270958
"ENSG00000284999"	104.75667804503	145.827903664665	199.27751072645	113.433048296584	246.411890018597	113.436133501512	138.452819466265	178.63136078937	215.982717445356	87.4582357139666	97.9153803427471	78.7790000657044	66.5865385053674	128.108767408624	176.113511521301	40.1578144990566	122.816653431918	116.021215582023	125.691975446898	123.227264912211	106.908489023751	97.7426070462348	79.7547540834988	136.06252781436	97.0640158418553	168.410565876281	112.747709371372	96.0675306927899	84.8042552793253	49.7033001526942	88.2702320972106	128.373045397676	85.5720111721817	95.3864492709231	58.1773162732733	97.4618419422066	84.831769670895	139.487582725263	70.1455686259377	72.261359788637	114.052728335706	66.4426588332902	61.7260400498234	89.3941053636106
"ENSG00000204444"	46.8648296517237	75.5493958744652	65.8079221468742	55.1263412282466	58.5809398912136	53.7944550625728	71.2043071540791	54.280247753676	58.7708074681242	92.9935670882683	64.2240666764255	67.1080370930075	88.7820513404898	62.2914190152024	48.4716086755874	101.510031094838	58.5521254733564	52.822667256856	71.1638390397877	60.7458348158784	59.5633010275183	62.1072815606283	41.5161733585336	65.0733828677372	48.9468114074313	47.5269081614043	49.1464374182904	82.6627589682146	86.2416155382969	63.1646106107155	58.3604840312136	62.115989708553	49.6528953715128	66.1865158206405	62.2497284124024	52.5636900362462	76.9769761828492	49.8169938304511	48.2250784303322	93.5147009029419	54.146244765436	48.8548962009487	53.2121034912271	60.6325236379272
"ENSG00000213297"	124.053960842798	127.379795369738	102.882807863423	138.875975017313	128.32015404742	140.333361032799	184.933408858511	122.377285844651	138.846032643443	160.524609854749	118.972451384198	125.462851956492	143.788322279706	122.232218444926	135.720504291645	167.324227079403	115.676150325412	132.05666814214	146.024500886837	80.7051805410956	137.453771601965	105.887824300088	137.658890609875	108.173935156758	97.0640158418553	104.352559223953	127.202543906163	119.525881210797	142.29866563819	105.619512824475	131.311089070231	120.090913436536	107.757347402007	122.639720491187	128.571868963934	132.504301966371	101.326835995791	149.450981491353	121.877925487567	170.02672891444	123.269110423439	128.976925970504	114.938143541051	106.495586389693
"ENSG00000286771"	148.175564340009	125.622832674983	220.595570013466	187.641584565378	265.938869982335	300.547281545244	159.220742386205	177.644447193849	173.373882030966	75.2805066905029	284.270459059588	254.816024903883	147.648411468423	279.723730672041	205.196476726653	197.442587953695	161.375370207056	122.62404898913	329.017229846291	301.125781158712	253.525845399181	236.211300361734	209.76592854838	132.682092340711	112.826548328994	157.045435663771	82.3925568483103	178.730289661005	47.4328885460633	188.458346412299	190.401079151834	236.040760892501	188.047135662325	187.852905196818	134.971373753994	144.550147599677	223.076135060502	141.299109773643	156.073890192711	72.261359788637	206.216549213044	144.610492754808	246.904160199294	226.205953572267
"ENSG00000138442"	1436.95837976241	1181.55741222274	1383.82010937019	1422.68365246744	1112.10800174431	1812.63924667365	1461.66619407957	1206.00841372713	1409.76474414163	1307.44527061006	1646.66295544147	1261.436581299	1044.15412554793	1217.6209452783	1811.22244417778	1045.21867182267	1201.03262251446	1459.22618297065	1503.6826768537	1114.25217005126	1403.55573446896	1530.28269156761	1612.57557571568	1740.07916006066	1041.98635809718	1432.00640677623	1217.09706782943	1194.14174779759	1655.8390183353	1758.25424290156	1324.05348145816	1845.88016083917	1817.0846816809	1337.35695202294	1042.53750761706	1403.88855471808	1247.34120590168	1720.04493243685	1518.65156075155	1161.84931424867	1426.2351280768	1387.47905210694	1360.10136523576	1124.03370744157
"ENSG00000121904"	5656.17142576025	7401.20535165546	5104.28489102586	7925.47167350714	3758.47871492516	3729.35906944663	5256.2623961657	6512.6428168456	5988.0106459085	3927.87114320448	4318.8052706016	5083.67695485725	5545.98314188907	5284.19282815755	4016.68063891701	7212.78968196945	5356.80543050146	4688.95498096127	5020.28537226139	4753.7954731626	6577.9266032185	4730.33492017507	5823.18957897327	2591.10379055172	10246.4757236133	5749.72269387424	8808.05342377507	5421.11309828034	3061.57735160954	3525.82785458174	5168.55036701435	3411.2031014947	4146.54498581251	5233.60140540565	7352.44923061628	4988.07516906462	6136.95015221021	4541.49831028876	5474.86163125444	4369.6869331011	4725.6999154855	6704.84595461819	5734.13627221463	5634.93799809403
"ENSG00000149054"	294.97275133732	211.714004717978	209.473104298501	308.495486488841	175.742819673641	297.038947519424	318.441484772409	184.552842362498	252.714472112934	146.132748281564	259.001973809847	204.241852022197	177.56410268098	168.069300361773	318.296896969691	143.898835288286	225.639898165618	298.070765235116	227.354602646594	162.278158722418	230.61688346552	290.173364668509	402.051363051063	342.26909170693	219.845847846937	331.655163474148	339.688611567595	217.827540524349	278.847890240493	327.213392671903	249.491069233438	278.486687193346	347.57026760059	185.906242966799	193.73046319	266.103680808497	247.425994873444	386.761024829138	404.213839206966	222.451636996392	241.930029803012	191.511193107719	212.848413964908	178.010870680581
