"hB_RNA_4697"	"hB_RNA_4442"	"hB_RNA_4746"	"hB_RNA_16015"	"hB_RNA_4663"	"hB_RNA_16605"	"hB_RNA_4581"	"hB_RNA_16945"	"hB_RNA_16025"	"hB_RNA_4674"	"hB_RNA_16395"	"hB_RNA_16935"	"hB_RNA_16225"	"hB_RNA_16845"	"hB_RNA_16385"	"hB_RNA_4701"	"hB_RNA_16775"	"hB_RNA_4831"	"hB_RNA_4498"	"hB_RNA_17105"	"hB_RNA_4688"	"hB_RNA_16435"	"hB_RNA_16345"	"hB_RNA_4591"	"hB_RNA_16485"	"hB_RNA_17145"	"hB_RNA_9227"	"hB_RNA_16065"	"hB_RNA_16535"	"hB_RNA_16315"	"hB_RNA_16115"	"hB_RNA_16295"	"hB_RNA_4389"	"hB_RNA_17045"
"ENSG00000099260"	203.487365944107	296.322718684467	144.524833596166	284.791716027178	172.292125316843	236.694134544642	197.978249495285	264.398322618978	172.917221110356	141.226553659228	145.296590108018	237.976020684731	193.548654823655	218.92273452033	247.13428778244	151.417832078281	170.10250848443	201.378970847065	220.687614475572	147.697744789474	183.013592943562	208.527694635749	340.378592901758	318.131573711674	135.968689017696	193.679369574368	228.344802386022	230.991769111432	176.377310632919	221.278348029541	170.12337108974	214.80213024079	170.402580289429	255.128996276733
"ENSG00000229124"	736.474916192204	1029.12079326903	448.026984148115	649.325112541966	501.117949854477	774.73014082233	1454.80646258333	2045.74863763775	275.255984624648	806.880373454315	1155.93553016316	522.69733114682	739.003954781227	828.472309067132	641.323688956084	688.590617308371	341.765590441195	327.485219581392	732.682880058898	224.569670440136	456.457431812179	408.275275813151	515.773679597017	936.09961465959	501.322207918545	606.522236298679	376.662220758251	843.271261908983	337.417463819498	481.60581629959	1279.03729605884	895.615661681938	672.58900808357	341.001682828413
"ENSG00000172243"	201.620509375813	185.201699177792	123.878428796714	222.770408981259	63.0337043842109	108.441365606356	135.69295751924	178.936238540117	98.8098406344891	113.341055802947	184.839332985517	110.488866746482	76.9795786230445	121.266024513712	88.8457976738525	38.4553224325792	149.815053344085	71.362450834154	141.240073264366	55.2786881083412	134.568818340855	108.288065986284	82.4917531032497	37.6066077550541	70.1452160947036	124.872225120316	136.580068716873	79.6871168550355	55.8710735545272	55.0692721340487	193.982136547447	102.850172530548	176.416789005527	205.347728710541
"ENSG00000288071"	376.171598511354	376.409939950539	325.180875591374	315.169499070077	319.370768880002	429.594640671332	316.987646663798	421.96904013938	385.828901525148	393.995098743579	459.799335784867	358.663859746273	311.217439290308	371.310128157031	331.895221195426	335.28234245905	363.613619053874	439.905518840675	339.85892629238	310.078891107727	372.486489167486	380.471583195051	341.179483708586	329.311916557771	286.232374680283	365.952071985254	441.751159756136	394.40079354834	324.271328865491	369.464753044799	554.975631298847	330.39480202291	375.888044756094	374.604038435593
"ENSG00000238246"	275.361343823448	209.227865557614	137.298591916358	210.112999380051	132.370779206843	172.046397356237	149.039805799821	113.059215395994	141.156915192127	192.499888427228	240.93485195127	173.382529356018	136.363824989393	86.925203412484	73.527556695602	136.997086166063	113.921863480398	151.523012045122	205.239481462282	247.02663748415	176.554289663201	214.381103607981	215.439627036642	191.082223187842	129.319853368909	135.065876150546	217.674484517516	96.8349774440937	164.32668692508	75.0944620009755	178.422072118508	156.550705090745	198.468887631218	153.07739776604
"ENSG00000213918"	866.221447688676	876.955072863491	922.894294535519	870.829780563104	682.865130828951	883.171506428685	856.422764670613	819.011639089091	772.834110676897	812.277566587789	856.146363231422	806.568727249321	877.567196302707	896.080800610175	893.564057064608	897.69143303552	694.45519518873	748.816949848794	866.198886816618	987.242820434906	850.474931914201	873.62128910556	965.874313034166	980.820986043978	1003.64174118441	859.324781848381	864.295747348961	848.31475031753	944.330694196127	861.083164277852	855.803543591679	778.202632863879	916.164461085519	772.854178965127
"ENSG00000119227"	432.177295560191	295.321628418641	353.053522070635	467.058414284572	458.044918525266	369.117725237019	476.037588674055	413.066739714498	319.955674435488	435.373579433544	377.955054015161	452.154439300989	302.419773161961	383.114785410578	334.958869391076	353.308274849321	273.100357658489	315.75440574564	382.893011115117	424.09118533118	415.548511036559	450.71249086183	320.356322731067	507.181007291135	430.512108258963	440.365724505932	321.176567842021	312.696281329886	337.417463819498	365.459715071414	225.102265405327	318.562481289307	287.679650253331	341.001682828413
"ENSG00000155629"	687.003217132398	617.672694014582	266.338621912935	567.051950134114	190.151674892369	369.117725237019	467.139689820335	918.717403847763	315.250443929084	268.06059229586	645.558267441953	320.417713564799	237.536985465394	362.724922881724	255.304016304174	241.547494029638	335.523296551858	642.262057507386	273.652641949709	378.31352174146	362.797534246944	341.692748754017	371.613334368037	168.721537495648	389.289327236483	405.197628451639	358.522680381791	233.009164474851	181.854866863755	158.198999948722	775.928546189789	303.999625001796	750.773721392838	621.021312888242
"ENSG00000184445"	396.707020762594	345.376141709937	344.794960150854	336.68709539213	406.56739327816	369.117725237019	467.139689820335	462.029392051346	270.550754118244	361.611939942737	391.749034088707	400.309663366101	321.1148136847	313.359992548708	319.640628412825	331.677155980995	357.371325164537	339.216033417143	350.893307016159	322.171104131426	301.434153083514	319.01078898662	259.488621412164	393.344789221782	267.948076646119	305.299848355386	309.439218186665	296.557118422537	308.93417141915	351.442082164565	344.396092693864	334.945694612757	351.831209891704	349.713404652497
"ENSG00000108984"	1023.03739942542	979.066279977733	1112.84121869048	1023.98443673772	1215.49993287553	966.587941510497	868.657375594479	915.156483677811	1237.47562318432	964.298506513964	963.739407805081	1137.18541312918	1087.61147511701	1116.07668578992	1291.83832249912	842.411907038688	1086.15913674462	1168.1935444769	1037.23178803519	1272.27355599354	1176.66974757243	1095.31915392883	1030.74646838721	700.296020087359	1125.98031712209	1168.19240806435	1266.56673099163	1057.11517043136	1276.27060178479	1209.52146796238	1120.32463888365	1185.05243039622	1165.75412280357	1080.25350618636
"ENSG00000158691"	336.967610577168	296.322718684467	356.150482790553	332.889872511768	327.775262797897	294.042933663388	341.45686851153	369.445467632579	327.013520195095	315.73579830821	330.135923093534	379.061804376393	290.322982235482	388.480538707645	323.725492673692	328.071969502941	277.782078075492	321.619812663516	318.893602917201	277.257170043399	333.73066948532	340.229396510959	265.094857059958	315.082389299102	275.594237642224	280.325403331322	287.031550662803	334.887630327491	253.063097864623	393.494980885112	240.662329834266	291.257125750224	310.734116998371	348.468872963342
"ENSG00000123124"	1877.12427942018	2807.05710537583	2119.35345266378	2264.4105776561	2296.52796306475	2139.63155984848	1802.93675523515	2149.90555260886	2273.80264221985	2096.80953235453	2264.05192940468	2125.6358133304	2063.05270709759	1973.52406266121	1968.90457373779	2024.9130718405	2333.05734113966	2515.28199994902	2074.46357607037	2351.93543310958	2271.52165359363	2206.00350640977	2674.17440399758	2015.51089671006	2086.73706837182	2187.55751108734	2465.91045941167	2028.49103791742	2261.1352120891	1946.44845506529	2847.49179049595	2198.08112089622	2544.01028690924	2399.45709669044
"ENSG00000253106"	50.4051273439531	60.0654159495542	52.6483322386034	81.0074214477306	49.3764017676319	60.4769154343138	47.8262063387485	53.4138025492886	63.5206118364573	53.0723991458245	52.4171242794748	66.2933200478894	48.3871637059137	59.0232862677361	57.1880996521349	66.0950854309955	71.7863797273743	67.4521795555702	44.1375228951143	63.9159831252695	62.4399317101566	61.4607942084314	62.469482932558	47.7705557969606	47.2067331063882	56.574763217776	49.0834621951262	51.4435817671748	53.6800510621928	59.0743101074341	49.7922061726068	56.4310681141059	71.1681364738204	57.2484577011205
"ENSG00000259048"	788.746900104452	498.5429523813	469.70570918754	458.198227563726	736.443779555531	447.320633126217	405.966635201005	419.298350011915	604.622120072945	566.705279014737	790.854857549971	556.693905530353	546.555008223616	323.018348483428	299.216307108492	546.786615838235	360.492472109206	507.357698396246	903.715781277466	548.468233574948	480.141543840169	556.805528483527	414.861437936731	873.083136799769	299.862487760297	498.469535378242	635.950944962939	568.905492484051	465.59227962106	597.751917527765	594.394461185494	613.460321111409	319.755430072517	1064.07459422735
"ENSG00000124103"	143.747955758681	166.1809841271	173.4298003154	144.29446945377	137.623587905527	252.334716122482	236.906556980312	284.873613596206	231.732602440409	179.906437782456	199.552911730632	163.183557040959	259.531150786264	235.019994411531	311.470899891092	149.014374426244	210.67741876512	152.500579864767	146.757263626255	126.104507247153	155.023278728665	155.115337764136	199.421810900089	158.557589453742	168.547983696752	201.834290398552	170.725085896091	273.357071743223	163.231175678913	257.323689790009	272.819796320741	192.047667291554	162.383635334633	219.037577291244
"ENSG00000139318"	285.629054949068	252.274746988127	375.764567350032	194.924107858602	247.932570577896	282.573173839638	345.905817938391	290.214993851134	339.952904087707	312.137669552561	246.452443980689	323.817371003152	438.783598151354	523.697521793731	651.535849608251	151.417832078281	505.625805036288	271.763853861573	264.825137370686	234.93442446045	261.601782854621	279.500278424057	191.412902831812	276.459386739857	242.682501180728	229.357148180173	346.785330726435	897.740936721286	251.967586618456	526.662493500175	316.387976721772	376.813906439352	266.629919746989	266.329781479126
"ENSG00000257252"	147.48166889527	97.1057557851126	71.2300965581105	135.434282732925	77.7415687405268	85.5018459588574	117.897159811799	50.7431124218241	31.7603059182286	37.7803519343158	102.99505121581	106.239294948541	56.0851215682181	38.6334237388818	33.7001301521509	52.8760683447964	28.090322502016	51.8110944412351	104.826616875897	42.3227455829487	66.7461338970639	75.3626405174813	62.469482932558	128.065745328022	50.1987091483424	52.497302805684	100.300987963954	112.974140351443	59.1576072930288	19.0239303735805	78.8376597732941	58.2514251500448	51.1207740868288	68.4492429035136
"ENSG00000121057"	998.76826403759	1311.42824823193	1288.33565948582	1089.802966664	1097.83701802501	1292.95474376809	1303.54218207008	1218.72492816627	1280.99900536856	1064.14657948323	1284.67934418292	1194.97958958119	1297.65575393132	1243.78161426011	1646.20029712931	1065.93346867805	1036.22078562992	1146.68705244469	1294.33285889923	1178.12704030902	1222.96142108169	1281.16488879718	1283.82796334475	978.788196435597	1333.75643114669	1110.59827974355	960.328608165513	1430.3333126638	1151.38231972173	1490.8753855927	1234.43177802921	1197.7949296478	1078.54809642015	1218.39652368254
"ENSG00000162599"	16234.1847178895	11443.4628286559	9691.42241286292	13677.5968150653	11769.4431702719	10115.2854591082	9637.53669593619	7873.19449576513	8354.13676412073	8839.70282044098	14114.9200099238	10058.7364457278	7718.85231935928	6463.58642164681	5729.02212586566	10876.8476042898	7482.9497998426	9581.14220034991	12262.5072983351	11618.0255272703	8897.69026869731	10084.6919830334	9931.8468954699	13967.2973991879	6665.1252961266	8739.0170282161	11353.2182120901	7528.91949627829	8225.09843622334	7262.135105241	12990.5791229074	9286.55141884229	9878.33781619014	8970.58441542775
"ENSG00000183798"	112.011394097674	44.0479716963397	94.9734620774807	68.3500118465227	170.191001837369	99.0570166596519	117.897159811799	70.3281733565633	87.0467643684785	102.546669536	132.422208706042	76.4922923629493	96.7743274118274	153.460544296114	172.585515021621	110.559051993665	113.921863480398	52.7886622608811	131.309130612965	120.922130236996	107.655054672684	140.481815333557	44.8498851823493	160.590379062123	103.721836121078	143.730479526242	106.703178685057	113.982838033152	155.562596955742	106.133506294712	47.7175309154148	123.784278443845	68.1610321157717	104.540661889003
"ENSG00000285669"	147.48166889527	206.224594760136	301.437510072004	341.750059232614	271.044928852107	262.761770507708	119.009397168514	235.02073121687	319.955674435488	220.385386283509	205.070503760051	255.824222236086	299.12064836383	310.140540570468	285.940498260675	420.605089106335	377.658780304882	348.014143793957	176.550091580457	359.311472704218	402.629904475837	321.937493472736	293.126035298926	140.26248297831	327.455155702763	335.371118894564	373.461125397699	269.322281016386	386.715469897022	256.322430296663	236.512979319882	299.448732411949	427.008818842923	200.369601953922
"ENSG00000162825"	640.331802925034	701.764276343958	711.268645341133	745.521425511146	1083.12915366869	632.922201183249	602.832647339575	597.344358509544	662.261193776397	786.191133109333	758.66890404503	695.229946143251	730.206288652879	698.621079278113	585.156805369166	843.613635864706	630.471682823026	762.502899323837	705.096928249451	851.637288669132	761.121236535874	776.30836494221	649.522444337238	704.361599304121	879.64095633453	743.11716010376	838.686984464548	520.488003762004	686.885551346835	633.797259288233	599.581149328474	661.69978256379	770.82108377983	649.645541738802
"ENSG00000011105"	1484.15097179418	961.046655192867	1240.84892844708	1788.49197665068	1970.85382374633	936.349483793341	1066.63562508976	875.986361808332	886.9359504572	1220.66518035396	1141.22195141804	1262.97273834825	1125.00155616249	1264.17147678897	1003.85539210801	1297.86713209955	822.422219920136	898.384826254624	1313.09130612965	1633.31248770114	1386.59710418417	1362.3809382869	896.196812840159	1448.36259597168	1500.97464771368	1202.85082156713	1089.43945437443	839.236471182146	1198.48930330692	915.151176918555	673.232120958788	1101.31600674303	1453.4337730569	948.333147135953
"ENSG00000115687"	365.903887385734	1253.36501281403	432.542180548526	474.652860045297	466.449412443161	377.4593687452	411.52782198458	283.983383553717	328.189827821696	451.565158833965	361.402277926905	374.812232578452	394.795267509614	552.672589597892	310.449683825875	824.385974648416	368.295339470877	506.3801305766	414.892715214075	598.564544673132	567.342138125043	481.442887966046	1102.02575019487	485.836716403131	675.521701916767	516.818107232656	422.544587592826	310.678885966467	399.861604851028	364.458455578068	192.944798918851	346.77801534636	505.19353215219	313.621985667008
"ENSG00000188811"	552.58954421519	550.599646204247	582.228615344556	422.757480680344	621.932549924214	656.90442626927	638.424242754457	799.426578154352	644.616579377381	620.677210349474	752.231713344042	618.737653780301	634.531669507095	561.257794873199	699.533004673436	372.535936065611	691.334048244061	567.966903214294	601.373749445933	431.864750846416	551.193879924141	572.170727035635	582.247616563714	549.869589067142	447.46663916337	540.773187153696	645.554231044595	724.244935467285	528.03642065259	749.943360516409	806.011337419072	648.047104794248	489.155642242597	752.94167193865
"ENSG00000090316"	910.092577043598	990.078272901818	1036.44952093251	1002.46684041567	958.112306640005	971.801468703111	1037.71745381517	1012.19155830902	1129.25532153702	1020.06950222653	1027.19171614339	989.300314560811	1115.1041817681	1212.66024513712	1298.98683495564	1127.22163880498	997.206448821569	987.343497842405	924.681104652645	1114.21105718375	1116.38291695573	1015.56645668218	1112.43733068363	1041.80467429542	1403.23676367651	1228.3349491427	934.719845281099	1300.2113117233	1114.13493735204	1199.50887302892	1051.86035539632	1113.14832747664	1041.46047600422	789.033090924139
"ENSG00000167842"	147.48166889527	174.189706253707	193.043884874879	220.238927061018	149.179767042632	285.701290155206	286.957238032491	320.482815295731	221.145833800999	243.773223195228	233.578062578712	194.630388345727	255.13231772209	191.020817375582	262.452528760691	164.63684916448	302.751253632839	183.782750093438	176.550091580457	150.288933294553	156.099829275391	177.065621410005	192.21379363864	218.52488290099	154.917870616739	197.75682998646	209.138230222712	283.444048560316	179.663844371421	245.308575869853	233.400966434094	180.215346557951	209.494936944063	228.993830804482
"ENSG00000184374"	48.5382707756586	30.0327079747771	73.2947370380558	41.7694516839861	68.2865130828951	32.3238685942022	61.1730546193295	30.2678214445968	69.4021499694626	53.0723991458245	48.7387295931959	67.9931487670661	62.6833711644791	57.9501356083227	50.0395871956181	30.0432206504525	67.1046593103716	48.8783909822973	89.3784838626065	29.3668030575563	60.2868306167029	63.6558225730182	20.0222701706917	64.032872664011	41.8876645873586	33.1293658482472	44.8153350477239	41.3566049500817	59.1576072930288	77.0969809876682	30.0827912292833	59.1616036680142	40.0947247739833	54.7593943228109
"ENSG00000174684"	949.296564977784	2675.91428055264	2436.27576633537	1183.46779771294	2082.21336815843	2534.81692104856	2165.52613352426	3917.01218694783	4794.62988602592	2358.573399328	1426.29753960466	2304.11782884395	3869.87338820705	4379.52784106602	5612.60349443095	2112.63927613982	4333.71253267214	2769.44963305696	1956.39570232594	1770.6454784703	2703.21842283109	1990.15905055873	2964.89776687602	1279.64105847603	4729.64923876468	2832.81562130089	2738.00356505856	4980.94915228057	3726.92925946082	5174.50906161389	3532.13462536929	3175.61284919541	2040.82149099575	2691.92204364182
"ENSG00000178175"	247.358495299029	197.214782367703	134.20163119644	539.205649011457	181.747180974475	187.686978934077	145.703093729676	186.94830892251	136.451684685723	188.901759671579	210.588095789469	163.183557040959	111.070534870393	253.263555621558	136.842952739037	171.847222120588	174.784228901433	150.545444225476	167.722587001434	180.519465853802	151.793627088484	174.138916923889	118.531839410495	202.26256603394	99.7325347318061	127.930320429385	179.261340190896	135.165489349048	120.506237078392	123.1549176816	117.219152031345	116.50285030009	266.629919746989	230.238362493637
"ENSG00000249456"	1064.1082439279	909.991051635746	769.078578779599	1317.63633948574	1048.46061625737	869.616335727891	765.219301419976	538.589175705326	668.142731909402	897.733124534456	867.181547290259	839.715387273266	620.23546204853	722.230393785207	488.14127917358	1458.89879478597	747.514693248093	1008.84998987462	1001.9217697191	1245.49794144106	1002.26855900269	1072.63719416143	912.214628976712	882.230690037485	827.447596491551	879.712083908841	940.055004215352	635.479539476865	915.847401795779	595.749398541072	887.961010078154	779.112811381849	1130.67123862633	837.569826801176
"ENSG00000121406"	274.4279155393	406.442647925317	425.315938868718	363.267655554667	441.235930689476	330.53762401168	364.813853002547	319.592585253243	348.187057473914	415.583871277473	355.884685897487	396.910005927748	348.607520335787	383.114785410578	316.576980217175	550.39180231629	290.266665854166	417.421458988819	376.27238268085	510.464135500463	428.467117597281	428.762207215962	453.304196664459	392.328394417591	443.477337774098	361.874611573162	409.740206150619	345.983304826293	416.294273543536	369.464753044799	337.134729293692	345.867836828391	392.928302785037	357.180594787426
"ENSG00000104671"	298.69705092713	354.38595410237	451.123944868033	240.49078242295	344.584250633686	423.338408040196	410.415584627865	573.308147362364	459.936282001015	392.196034365754	369.678665971033	385.8611192531	510.264635444181	433.552866403007	649.493417477818	324.466783024887	724.10609116308	351.92441507254	315.583288700067	236.661883463836	361.720983700217	295.597153097694	337.975920481275	306.951230865577	344.40968660717	381.242548530598	358.522680381791	607.236004389005	409.721206066533	575.724208674146	440.868492153289	402.298904942497	344.814633056257	511.50252424262
"ENSG00000155463"	324.833042883254	481.524417862259	485.19051278713	301.246348508748	447.539301127897	515.09648663019	503.843522591932	760.256456284874	649.321809883785	401.191356254877	439.568165010333	496.349985999582	545.455299957572	615.988478503282	729.14827056472	410.99125849819	597.699639904008	406.668212972713	386.20332533225	369.676226724532	423.084364863647	450.71249086183	491.746955392187	332.361100970343	499.992440788788	497.959852826731	380.930347905653	633.462144113447	495.171083267575	674.848898515433	566.386345213402	544.286753745731	378.895149114143	525.192372823323
"ENSG00000135299"	1072.50909848523	1015.10552954747	880.569164696641	1494.84007390265	964.415677078426	1113.60940834219	769.668250846837	783.402437389565	1042.20855716854	1063.24704729432	1134.78476071705	1003.74885867381	854.473322715794	1024.85887973978	749.572591869054	1526.19560904299	775.605015750109	1408.67522810981	1136.54121454919	1413.92519427117	1194.97110686679	989.957792428662	1127.65425601336	1102.78836254686	1112.35020404208	1071.35272327716	1315.65019318675	873.532192360262	1182.05663461441	721.908094702711	905.595749764286	972.980835709342	1094.58598632975	928.420640109476
"ENSG00000253288"	291.229624653952	248.270385924824	204.399407514578	243.022264343192	167.039316618159	246.078483491346	187.968113284849	194.070149262415	319.955674435488	184.404098727017	349.447495196499	260.073794034028	287.023857437352	156.679996274354	184.840107804222	99.7434925595022	226.283153488462	187.693021372021	264.825137370686	288.485653565406	205.621154424826	181.455678139178	229.85566155954	212.426514075846	201.127278375809	223.240957562035	230.478865959723	141.217675439303	147.894018232572	187.235525255766	131.741878831689	186.586596183737	275.651232821136	196.636006886457
"ENSG00000225087"	541.388404805423	514.560396634514	720.559527500886	567.051950134114	1175.57858676553	430.637346109855	583.924612275418	463.809852136322	572.861814154716	650.361772583579	427.613382279926	594.09013735224	592.742755397443	620.281081140936	568.817348325699	687.388888482353	588.336199070002	685.275041571808	711.717556683718	539.83093855802	698.681304825717	619.729674935016	447.697961016666	513.279376116279	523.263365559543	438.836676851397	654.090485339399	328.835444237235	576.238915483947	486.612113766321	234.43830406269	483.304793041778	529.25036701658	764.142457141043
"ENSG00000179151"	574.991823034725	477.520056798956	503.772277106637	673.374190784261	557.848283800266	545.334944347346	544.99630479039	473.602382603692	437.586437095595	509.135218924351	534.286828182015	561.793391687883	466.276304802441	453.942728931861	425.847099195362	606.87305713914	391.70394155589	545.482843362437	520.822770162349	671.11782281533	563.035935938136	578.755812129395	556.619110745228	577.31224878029	524.260690906861	510.701916614518	514.309321261974	446.853072997224	541.182555606597	437.550398592351	456.428556582229	484.214971559747	558.319042477718	480.38923201375
"ENSG00000152784"	490.98327746147	216.235497418395	620.424464223542	379.722288036237	554.696598581056	404.569710146789	590.598036415709	571.527687277388	601.093197193142	561.308085881263	435.889770324054	582.191336318003	604.839546323921	951.884634899671	727.105838434287	761.896075695475	805.255911724459	725.355322177291	492.133380280525	457.776635897201	665.308237877185	551.683795632824	203.426264934227	416.721869718167	903.244322887724	794.595097806421	435.348969035032	661.705679201307	777.812984778712	646.813632701736	629.663940557757	571.592109284814	721.7050459317	522.703309445013
"ENSG00000176723"	81.2082607208134	72.078499139465	83.6179394377819	81.0074214477306	87.1966243981584	89.672667712948	107.887023601363	93.474154461255	63.5206118364573	82.7569613799298	82.763880441276	79.8919498013026	82.478119953262	80.4862994560037	74.5487727608187	60.086441300905	84.2709675060481	76.2502899323837	75.0337889216943	58.7336061151125	62.4399317101566	59.2657658438445	69.677500194007	80.2951895310615	63.1639386634772	57.594128320799	60.8208118504825	83.7219075818727	47.1069835851896	108.136025281405	68.4642834873343	90.1076732789755	53.1255103255279	82.1390914842164
"ENSG00000148110"	1105.17908843038	1058.15241097798	1056.06360549199	991.075171774579	1035.85387538053	1027.06485694481	1160.06356305383	1244.54159939842	968.101176692673	1038.95967819368	1111.79479392781	978.251427886163	1019.42956262232	831.691761045372	949.730940651526	874.858585341176	1008.13046312791	895.452122795686	1157.50653792437	863.729501692832	913.991414171084	991.42114467172	1077.19813518321	1054.00141194571	784.895048339314	876.653988599772	1010.47910214749	1030.88903070691	899.414733103271	999.256974359647	1050.82301776772	1072.19029416801	912.154988608121	1162.39259767058
"ENSG00000258472"	350.969034839377	386.420842608798	435.639141268444	474.652860045297	506.370758553161	406.655121023834	424.874670265161	348.970176655352	384.652593898547	435.373579433544	333.814317779813	435.156152109223	382.698476583135	426.040811787113	415.634938543195	1026.27641741946	310.554120994511	595.338802164381	412.685839069319	703.939543879658	515.667711882155	466.077689413938	474.928248448806	382.164446375685	558.834636280553	472.475725251156	454.555541198343	294.539723059118	533.513976883427	330.415632804292	261.409082406186	384.095334583108	561.326146835767	303.66573215377
"ENSG00000065000"	2436.2478216244	2486.70822031154	2686.09726440875	2479.58654087663	2421.54481009343	2403.43603579471	2585.95185436257	2906.60108872379	2898.42199194501	2491.70416328702	2451.65005840491	2631.33485728546	2728.37620805391	3046.67472207459	3320.99464408469	2580.11178946086	1922.62651791576	2335.40952113416	2583.14852743657	2789.84629046785	2699.98877119091	2473.06529076783	2803.11782389683	2531.83945723891	3642.564610188	2801.21530310718	2541.66971627806	2831.41439255803	2694.95766557131	3300.15129006954	2919.06808686907	2829.74501236702	2475.84925479347	2454.21649101325
"ENSG00000052795"	2935.6319536432	2555.78344865353	2869.85026712387	2884.62364811528	3042.42679827791	2644.30099209344	2615.98226299387	2552.28953181351	2858.42753264058	2859.61282855214	3252.62050134215	3239.02362439111	2708.58145926512	3102.47855636409	2922.72037865018	3373.2528146328	2748.16988478057	4135.11187710235	2996.93780457826	3428.14239221885	3006.80567700806	3569.84779693972	2532.41673118908	2486.10169105033	3205.73610806269	3274.71039346136	3368.61935108725	2634.71834462472	3275.57862603993	3184.00518884136	3767.61026706058	2829.74501236702	3265.71533284094	3789.59899347635
"ENSG00000075651"	2481.05237926347	1832.99627672723	1715.71623883449	1245.48910475886	1290.08981639685	2309.59254632767	2017.59856508116	1868.59285918261	1833.86358987105	2023.04789286372	3054.90678695466	1568.94190780005	1597.8761105612	902.519704566655	1311.24142773824	1152.45794415136	1903.89963624775	2222.98922187488	2021.49854859624	2396.84936719761	1035.64162595122	2443.79824590668	2322.58333980023	1634.36284513857	890.611535155028	2149.84100227549	2136.19763727484	1956.87350251606	1394.58581637085	1609.02400580757	4466.77582873427	1668.357223438	2613.17368714436	3222.09254322176
"ENSG00000164919"	671.134936301895	1176.28106234544	1370.92127868363	731.598274949817	1110.44375890185	1299.21097639922	1274.62401079548	1722.59513221456	1823.27682123164	1088.43394858386	960.980611790372	1395.55937844403	1708.94664543159	1802.89310781448	2318.1604680419	930.138111338009	2343.981355446	1206.3186894431	971.025503692515	999.335033458606	1151.90908499772	1019.95651341135	1335.88586578855	884.263479645867	1328.43736262766	1171.25050337342	1290.04143030234	2340.1786215656	1423.06910877119	2088.62730312047	1406.62982437614	1352.5252777026	1054.49126155576	1558.1536748218
"ENSG00000170370"	247.358495299029	221.240948747525	231.239733753866	286.057456987299	243.730323618949	362.861492605883	358.140428862256	169.143708072747	175.269836363558	206.892403449824	277.71879881406	220.977733492965	185.85069696135	291.89697936044	210.370509434639	249.959595811765	201.313977931115	127.083816553973	260.411385081174	169.290982331795	213.157008251914	216.576131972568	144.961236035808	226.656041334515	161.566706265526	236.492703901334	128.043814422068	248.13962970049	177.472821879086	194.24434170919	173.235383975528	223.903915420485	244.577821121298	215.303982223779
"ENSG00000100362"	15.8682808305038	12.0130831899108	175.494440795345	31.6435240030198	71.4381983021057	56.3060936802232	74.5199028999105	95.2546145462312	64.6969194630583	81.8574291910175	24.8291641323828	80.741864160891	167.155656438611	270.433966172173	294.110226782408	66.0950854309955	312.114694466845	39.1027127858378	48.5512751846258	38.0040980744846	81.8178415512396	55.6073852361998	4.00445403413833	14.2295272586691	161.566706265526	43.8326994299886	49.0834621951262	182.574280389385	92.0229446780448	293.369031550478	37.3441546294551	91.017851796945	98.2320756962592	99.5625351323835
"ENSG00000082196"	156.815951736743	180.196247848663	138.330912156331	134.168541772804	110.308982672369	157.44852121692	92.3157006073518	121.071285778387	145.862145698531	115.140120180772	198.633313059062	113.038609825247	111.070534870393	81.5594501154171	65.3578281738685	81.7175601692308	156.057347233422	122.195977455743	157.791644350034	122.649589240382	101.195751392323	118.531531687689	160.178161365533	131.114929740594	96.4081169074126	132.007780841477	152.585545519631	147.269861529559	105.169079632051	114.143582241483	264.521095291974	123.784278443845	136.322064231543	222.771172358708
"ENSG00000248008"	72.8074061634879	112.122109772501	86.7149001576997	86.0703852882138	70.3876365623688	92.8007840285159	64.5097666894748	88.1327742063261	94.1046101280848	90.8527510801403	102.99505121581	90.0909221163625	75.879870357001	92.290956709551	113.354983239053	94.9365772554298	70.2258062550401	99.7119176038864	70.6200366321829	92.419056681133	81.8178415512396	86.3377823404155	108.921149728563	81.3115843352521	89.0943976937468	87.6653988599772	96.0328608165513	98.8523728075124	97.5005009088808	104.130987308019	87.1363608020619	97.3891014227311	85.2012901447146	62.2265844577397
"ENSG00000152495"	2478.25209441103	10871.8402868693	4668.15212515617	2275.80224629718	4038.35932754844	2476.4254164913	2598.18646528643	3483.4701562561	5950.94028297477	2894.69458391972	2326.58463907143	3629.13431544215	4627.57238351102	3515.64156023824	5507.41823971364	4567.7712676948	4129.27740779636	4480.19331743737	3627.00094390602	3946.38009323455	4199.62368278139	3694.96441372117	9736.42953860394	2464.75740016233	4491.95336432055	3330.26579157611	3292.86009422086	5051.55799000022	5312.13403266475	6231.83908658762	2586.08270808977	4610.05419351526	2765.5336412855	4131.84520799391
