"X11320_TCX"	"X11322_TCX"	"X11323_TCX"	"X11325_TCX"	"X11337_TCX"	"X11340_TCX"	"X11341_TCX"	"X11391_TCX"	"X11394_TCX"	"X11400_TCX"	"X11417_TCX"	"X11422_TCX"	"X11428_TCX"	"X11429_TCX"	"X11430_TCX"	"X11431_TCX"	"X11463_TCX"	"X11465_TCX"	"X11468_TCX"	"X11474_TCX"	"X11485_TCX"	"X1926_TCX"	"X1929_TCX"	"X1930_TCX"	"X1931_TCX"	"X1933_TCX"	"X1935_TCX"	"X1936_TCX"	"X1937_TCX"	"X1940_TCX"	"X1941_TCX"	"X1942_TCX"	"X1943_TCX"	"X1944_TCX"	"X1945_TCX"	"X1951_TCX"	"X1952_TCX"	"X1955_TCX"	"X1956_TCX"	"X1959_TCX"	"X1960_TCX"	"X1963_TCX"
"ENSG00000041880"	440.004974016676	586.320699290573	387.296985442143	503.360517196276	568.28787328303	656.762597154366	592.463816083423	477.854801716064	467.840734697409	439.870684965285	555.693623168906	415.058002973862	513.783032187336	440.902312367761	526.492134147908	441.108891092401	505.185153679152	448.373874046793	621.814316509722	394.933496040721	519.91139965643	482.294117248099	535.897884830782	802.880872584997	853.326253336464	571.719746552378	451.648844743744	512.524929670336	459.845180280565	545.206759583026	461.848933480895	483.008813369135	688.393011435851	476.083006073218	478.693297433335	505.249634158451	578.790135224136	482.510172325765	575.378136421343	652.13483966737	637.083739812455	602.384259037504
"ENSG00000228804"	2370.94313688268	647.578085783618	812.807273447911	2015.43163604675	1536.03783931209	959.62203314783	817.908710991724	837.824718427284	1247.0051027218	606.287125280748	830.873958634506	623.739943357943	799.492506817153	4857.15334280549	989.139000710216	1627.60178590829	1258.68165408196	2087.35283517784	1548.01326347875	1397.16132175963	1589.40950716886	929.430345575309	769.103891551104	1610.10164177856	1813.88626374822	2336.70777145949	1305.13232341391	1205.09066796846	1762.73985774217	1347.18831561483	1029.51528370204	2103.797337467	1151.73446144075	2136.90130886887	730.158763806542	1401.82006340041	702.974991823951	705.104644089308	1322.32084737457	1902.23357385402	886.415955532928	1022.28729302456
"ENSG00000250407"	1909.90206849071	3513.54866813679	2343.40495991526	1706.0539268609	2052.6631786603	2127.9561869803	2197.41675840681	2500.84363188847	2858.36149060099	3020.49745661775	1770.5401429182	3405.78150217997	2452.8199565482	1533.34879125556	2336.36667613966	2189.34045538106	2687.1854360956	1761.76442202386	1617.58689329802	3148.89797208137	1465.96022505865	1992.28037218374	2866.05422953017	2180.79804580519	2087.42322035554	2042.98019524909	2267.10008341958	3126.40207098905	2405.1113047569	1410.50264898576	2847.14986916742	1744.13445018497	2063.85520159325	1660.81830279565	2658.56562340349	2195.35919469633	2808.57358720831	3037.68144400668	3243.24472990624	1743.88773419038	2839.3704281335	2956.98071130136
"ENSG00000128944"	504.866265007182	439.302971707265	447.198919190528	508.334435350389	325.658472839139	542.197791778561	296.567391516277	427.332708142559	443.037478196084	403.93098423988	356.241209478723	509.59899254013	551.658063406275	433.674405607633	555.176239874771	471.716446800854	403.86270760226	362.148129037794	552.240686690452	594.802515934808	287.256983371817	427.303573038503	438.808037134974	548.996920983795	653.39890963676	367.159470262995	366.411195122989	413.962443195271	294.462264565625	211.047777903107	330.67942731329	500.300298334618	342.872673003626	444.617749924701	469.60418419093	320.982120524192	462.36683216181	422.529626042175	595.606274029905	272.938223630752	385.976917574398	584.724785645525
"ENSG00000106636"	3806.65657799686	3019.98915410712	2769.94803988221	2783.40459904186	3351.60688902151	2392.24925284725	2287.32632959047	3916.51479556272	2759.14846459569	2964.24401200407	2857.39580896257	2369.28943364246	2781.34468386029	3080.12083792279	2821.22059229696	2435.1011232754	2306.15595577828	2733.70101976529	3039.49795272934	2626.16361235837	3174.07096502578	2809.02517634594	2695.67106543654	4448.39402378174	3247.91057446701	3734.5363261036	3260.06335237825	2989.72875641029	3671.70241535425	3394.35176127497	2973.91031630419	3358.00638029664	3194.40833960521	4034.39306008598	2920.63505522617	3371.30295106119	3042.52898669546	3067.00526663421	3424.54877810151	4144.07730382875	3737.32132603072	3132.59436336604
"ENSG00000131069"	1616.27325116882	1233.89878507419	1297.18670324089	1450.39453373947	2645.8597736619	1405.40389961012	1532.48851181714	1313.57443291112	1603.65882551671	1370.39641461654	3953.85078903481	1780.13765719901	1259.75647315164	2425.47899707698	1188.07715333201	1082.96733874318	1389.97271097032	2973.06368791027	1063.89675598633	1341.42861428916	2010.79888360272	3295.82671525056	1831.38104869347	2456.38148044923	1933.84266996805	2528.15520952519	1473.3936577302	1764.92559114682	2226.61876767431	1646.17266764423	1574.03407401126	1367.18007793746	1262.93640944193	2376.31086652063	1414.11453529752	1727.75561171047	1548.98432741019	1892.71946050438	1977.11315366657	2258.51171309722	1107.35446697207	1442.19032701161
"ENSG00000139372"	358.490108312391	502.310569242968	532.920651968389	650.588494558032	509.24497735752	638.613717094833	516.644550831524	566.268465469697	509.749685337579	610.974912331888	539.69476645579	545.340098351769	558.245025357394	466.716265082501	551.475064942272	543.734224938388	764.91311404527	617.376334264431	513.105519917113	616.903417173097	455.812733945363	638.25090656384	697.714297657128	559.846662505214	481.64314618565	601.879274466838	624.33810891047	595.31741830939	794.644741362029	506.514666967457	579.791262555968	387.329263226801	468.636780862099	560.9023922127	616.544848276478	580.541736503632	654.188083874023	707.770446146357	504.205059650473	579.212413506482	513.748586840406	540.576102165577
"ENSG00000077348"	221.755494872946	255.53081222813	272.657077751269	172.097568132324	218.643223974153	204.174900669751	183.844944062127	381.020789033513	181.320357871756	256.265692128976	212.251499060676	184.470223543939	228.073557557519	209.609296043689	233.174020747404	152.137556315542	194.082431921934	199.353922460805	162.338469578296	179.689936154781	157.872639621701	302.898735318432	212.265059178089	288.603124469742	313.522425347263	200.626424822279	293.350352590912	239.178300512823	246.057508746618	193.460463077848	279.975248458585	174.067615319187	225.051561430951	198.367919197174	249.95061416614	267.485100436827	255.022473374619	353.218772558916	294.431780746859	233.351763714842	298.133894954018	245.270463777485
"ENSG00000254787"	149.005668491703	63.0075975357034	186.935344973408	69.6348541575876	62.733076920854	114.564805375805	134.19338982637	128.410321165991	59.8699294859573	70.3168057670971	167.454700263951	72.6351505204258	108.684872193475	71.2465094926826	153.598759698687	128.731778420844	74.2079886760336	64.841760246767	92.7648397590261	73.989973710792	110.392146502393	98.2617921122296	72.3414551458959	71.6082940413646	99.963671849852	53.7626367170814	214.7545977458	113.018317824741	127.062484024893	98.4889630214499	146.601212775558	263.983337139694	128.411773287072	80.7152222940226	226.470404956593	166.435173605137	87.5946756373692	107.964983310461	15.7329959177711	75.0059240511992	78.0826867736713	41.2054379146175
"ENSG00000130558"	25681.5652165112	33859.5828312699	22921.7847864078	14678.0324727886	6598.0436196757	23486.9194070437	17283.4376426873	33620.348185935	20307.0247969298	26971.1827987329	10581.6438300551	18403.2106763022	23240.4485040381	8575.39509183665	24388.8922176987	18694.9149822773	19655.1274622118	8687.41626114663	18190.6052964965	20867.0944039423	9700.26474427476	14494.0650787195	19005.8136170803	22947.2033178009	25969.6531859384	10443.0643613375	27293.7595980435	24059.7600318064	23888.7554290928	8434.87619019417	27101.3835978395	18173.3506987218	19245.8800004892	14829.7120282577	26775.7701860219	12083.3917408444	26503.4877437979	33407.8313789309	27460.0713987649	9215.31116884594	31157.6539324712	26568.6777182323
"ENSG00000286602"	64.861290990506	90.135868696909	56.8035578648477	86.5461758815731	291.524298632204	65.7896902158087	119.432116945469	87.3611201375183	163.359379025969	125.007654697061	130.124034600013	176.399651263891	111.154982925145	243.683713627146	83.2764359812156	63.9157780970622	91.3329091397337	210.390817821957	71.0230804405044	95.1299661995897	153.12459030977	157.75975797835	84.7156514208518	104.157518605621	76.3358948671597	322.575820302488	71.953860069469	135.359148092422	94.7926468122217	144.215981567123	92.5902396477211	122.193160422741	93.9921227152796	147.749898436516	143.910959671414	124.826380203853	82.0507088248775	95.9688740537433	164.072671713898	116.675881857421	68.3223509269624	98.1081855109941
"ENSG00000178538"	1300.73183553934	924.986536044978	579.396290221446	1475.26412451003	672.535486401508	805.356552641796	869.573166074877	833.614543962825	760.348104471658	910.211985762978	534.361814218084	834.727761536322	799.492506817153	935.49764638218	1300.03769504009	1528.57734096918	930.454011861037	878.812793131715	1495.8330411143	890.762410777977	1446.96802781093	313.716547294091	724.366412710879	841.939942062105	717.920916012573	1614.19038533481	606.626389508755	812.154888554532	880.361496458187	601.486167023855	856.45971674142	1815.60592137563	1104.07648372596	1247.66580901947	649.11417072843	818.306270225256	901.449003711154	638.459592663098	773.913561097978	1162.59182279359	1038.14481278631	950.668317601533
"ENSG00000249740"	149.005668491703	56.0067533650696	107.410363962621	438.699581192802	191.889411757906	123.639245405572	186.528811858654	54.7322680379633	95.7918871775317	46.877870511398	102.392682963944	110.682134126363	126.799017559054	710.399978709647	87.9029046468387	443.809557772559	225.478119438718	273.163160188508	263.800013064731	182.572662403253	264.703749140146	76.626168160913	90.4268189323699	164.916071125567	158.124353653402	312.085549723546	87.4516145459701	103.819152420401	307.571885933273	288.431963134246	90.3857101322992	221.331007558172	189.308078144859	194.263755351715	71.1980537321732	114.919524632118	69.8539818373957	45.3186349698232	103.38825888821	237.518759495464	102.039874761048	107.919004062093
"ENSG00000116922"	427.733918964418	690.458256328749	427.575871928126	580.953640400445	417.912997722748	555.809451823212	499.870377103228	430.490338990903	620.936697240072	650.821102266576	344.508714555771	578.775326369108	509.666180967887	402.697662349945	510.762140684789	527.530224857443	615.070059987894	466.998634968737	431.936285127965	656.30067590222	404.771203842106	466.067399284612	590.153976190204	371.061160032526	365.32178257855	508.778123078721	466.039616757638	549.321591287693	393.28864102943	355.26375947023	589.711645375367	601.74367679878	513.647093148289	358.430309170067	648.356744624896	531.00745864496	618.706696274076	501.170786725104	678.766395309553	325.02567088853	524.396225945906	646.532942517451
"ENSG00000107614"	239.285573519029	364.919002394282	337.722971305549	417.809124945525	354.257375553058	319.874011049277	444.851087274416	250.505380635293	321.587049810285	336.739369840209	339.175762318066	403.528614002366	372.163350238263	260.20464336458	322.927512860492	306.075557084523	308.248568346601	318.000547593187	401.497822082035	388.207134794285	353.72967373885	252.41561276536	442.615482142653	262.563744818337	223.555120682396	389.451295243248	256.819931324874	390.307446441256	240.006914269242	390.438389120748	362.645105286908	299.719072735024	365.377829146721	299.603960718491	377.955625663345	337.823774996141	310.462141499537	317.230444788763	262.216598629518	320.858675107908	321.203779682602	321.794848476061
"ENSG00000140854"	1228.8585130904	2144.8836327779	1865.22228188936	1103.21504658235	1092.29357462193	1358.89739445757	1313.75328640016	1823.00554311062	1492.47181361422	1746.20067654958	1239.37810004274	1404.27957672823	1709.31662631556	799.199976048353	1801.54689839363	1310.72356210314	1338.59794957922	1134.04099835835	1060.99785474386	1560.51580917307	969.789071961879	1321.57602969292	1405.89906908537	1304.13893087455	1791.16724741871	715.96096701284	1535.38467563621	1835.89058140887	1475.33662006681	738.667222660874	1814.32779119225	925.670828485479	1270.87940572772	963.11044906766	1726.93151605697	1340.39755885565	1287.30909386058	1798.08348747916	2093.23764734535	739.641751060436	1918.3496455077	1685.49862707888
"ENSG00000127663"	3366.65160398018	1510.43212981422	2776.14479164928	3483.73227514102	2884.79899311045	2396.78647286213	2933.46750160445	2422.95540429599	1614.77752670696	1956.36979600901	5331.88564725789	2309.33661099068	2374.59978337865	3913.3952315546	2691.67946965951	3304.71579428613	1582.62806618695	3263.47199710058	3188.79136671652	2072.68017265167	3898.14848509524	3083.07641306262	1749.52098102838	2046.2612509396	2625.40952703839	1690.24484703214	2630.19033115475	1676.87643656243	1991.65401546955	2261.7286865283	1987.38335815287	2726.29079622436	2020.16872202136	1995.99168350812	1709.51071567569	2341.980657158	1367.14221596046	2039.33857364205	1504.37408585164	2308.51566246469	1628.20147988281	1485.35792863645
"ENSG00000104774"	596.899177899116	337.790731233076	513.297604705987	720.22334871562	1249.12626692406	685.120222247387	581.057377948182	463.119191090458	484.091144129312	348.458837468059	1060.19090485584	404.681552899515	525.310215601796	731.051140881439	485.779209890424	562.638891699491	466.654082635827	1009.18611958532	702.98355129887	401.659857287157	784.615148796576	797.8136332048	399.781725806267	1097.99384196759	875.136509012795	957.237190328522	635.407933536542	374.537448605245	514.300530576948	752.737074521081	434.29231453812	628.257287079186	510.999427719689	989.103486755565	349.930859832596	758.86513679485	418.015097661876	469.181162040523	406.810323016652	818.814670892257	397.51185993869	396.357069464416
"ENSG00000163975"	550.444469486997	416.550228152706	541.182987657821	460.584821070901	222.333404969497	470.736576544149	452.231723714866	426.280164526445	268.559397979866	419.556941077012	612.222916888584	320.517013407593	451.206893651699	397.534871806997	423.784529771075	424.004668784737	252.592576839576	409.744740282762	487.015408734887	391.089861042758	423.76340108983	510.24013151855	329.34399316421	607.585525199457	655.216430943121	230.78595273674	478.216423846317	307.514957802201	326.732101778296	485.409889177146	383.588135683416	403.467982527917	510.999427719689	306.444233794255	336.297189968988	275.410584894214	357.031462724467	327.893653016956	215.017610876205	387.530607597862	400.173769715066	329.64350331694
