Node.1	Node.2	wTO
ENSG00000072041	ENSG00000175395	0.55
ENSG00000072041	ENSG00000108094	0.52
ENSG00000072041	ENSG00000249568	0.51
ENSG00000072041	ENSG00000085514	-0.52
ENSG00000072041	ENSG00000109158	0.53
ENSG00000072041	ENSG00000142875	0.53
ENSG00000072041	ENSG00000105819	0.53
ENSG00000072041	ENSG00000129128	0.53
ENSG00000072041	ENSG00000164038	0.54
ENSG00000072041	ENSG00000280987	0.51
ENSG00000072041	ENSG00000198836	0.55
ENSG00000072041	ENSG00000205060	0.54
ENSG00000072041	ENSG00000113643	0.51
ENSG00000072041	ENSG00000163818	0.53
ENSG00000072041	ENSG00000196305	0.52
ENSG00000072041	ENSG00000091073	-0.52
ENSG00000072041	ENSG00000104388	0.53
ENSG00000072041	ENSG00000015479	0.51
ENSG00000072041	ENSG00000186106	0.53
ENSG00000072041	ENSG00000250910	0.52
ENSG00000072041	ENSG00000115415	0.55
ENSG00000072041	ENSG00000136531	0.54
ENSG00000072041	ENSG00000110429	0.54
ENSG00000072041	ENSG00000111790	0.52
ENSG00000072041	ENSG00000119844	0.53
ENSG00000072041	ENSG00000236051	0.54
ENSG00000072041	ENSG00000287451	0.53
ENSG00000072041	ENSG00000165832	0.54
ENSG00000072041	ENSG00000009844	0.53
ENSG00000072041	ENSG00000196290	0.52
ENSG00000072041	ENSG00000143155	0.53
ENSG00000072041	ENSG00000283208	0.54
ENSG00000072041	ENSG00000001630	0.52
ENSG00000072041	ENSG00000273432	-0.52
ENSG00000072041	ENSG00000106299	0.52
ENSG00000072041	ENSG00000143106	0.51
ENSG00000072041	ENSG00000135002	0.52
ENSG00000072041	ENSG00000164951	0.53
ENSG00000072041	ENSG00000163138	0.55
ENSG00000072041	ENSG00000106399	0.52
ENSG00000072041	ENSG00000113595	0.52
ENSG00000072041	ENSG00000233912	0.53
ENSG00000072041	ENSG00000259678	0.55
ENSG00000072041	ENSG00000168958	0.53
ENSG00000072041	ENSG00000168288	0.52
ENSG00000072041	ENSG00000165028	0.52
ENSG00000072041	ENSG00000198791	0.53
ENSG00000072041	ENSG00000113387	0.51
ENSG00000072041	ENSG00000119801	0.51
ENSG00000072041	ENSG00000163781	0.52
ENSG00000072041	ENSG00000189195	0.52
ENSG00000072041	ENSG00000156136	0.51
ENSG00000072041	ENSG00000127995	0.54
ENSG00000072041	ENSG00000067992	0.53
ENSG00000072041	ENSG00000139977	0.53
ENSG00000072041	ENSG00000164114	0.52
ENSG00000072041	ENSG00000136813	0.54
ENSG00000072041	ENSG00000106105	0.53
ENSG00000072041	ENSG00000068366	0.53
ENSG00000072041	ENSG00000151470	0.5
ENSG00000072041	ENSG00000120265	0.52
ENSG00000072041	ENSG00000155755	0.53
ENSG00000072041	ENSG00000079950	0.5
ENSG00000072041	ENSG00000163577	0.51
ENSG00000072041	ENSG00000231999	0.53
ENSG00000072041	ENSG00000123570	0.54
ENSG00000072041	ENSG00000119965	0.53
ENSG00000072041	ENSG00000175087	0.52
ENSG00000072041	ENSG00000135018	0.53
ENSG00000072041	ENSG00000148481	0.53
ENSG00000072041	ENSG00000141367	0.53
ENSG00000072041	ENSG00000139278	0.51
ENSG00000072041	ENSG00000112996	0.54
ENSG00000072041	ENSG00000013392	0.53
ENSG00000072041	ENSG00000165516	0.53
ENSG00000072041	ENSG00000007168	0.53
ENSG00000072041	ENSG00000163541	0.52
ENSG00000072041	ENSG00000163328	0.52
ENSG00000072041	ENSG00000254317	0.53
ENSG00000072041	ENSG00000114378	-0.52
ENSG00000072041	ENSG00000151553	0.53
ENSG00000072041	ENSG00000275854	0.53
ENSG00000072041	ENSG00000170632	0.52
ENSG00000072041	ENSG00000125249	0.52
ENSG00000072041	ENSG00000151835	0.53
ENSG00000072041	ENSG00000286165	0.52
ENSG00000072041	ENSG00000260281	0.53
ENSG00000072041	ENSG00000108395	0.52
ENSG00000072041	ENSG00000141378	0.54
ENSG00000072041	ENSG00000100934	0.54
ENSG00000072041	ENSG00000146676	0.52
ENSG00000072041	ENSG00000105556	-0.52
ENSG00000072041	ENSG00000213424	0.52
ENSG00000072041	ENSG00000186654	-0.5
ENSG00000072041	ENSG00000132664	0.51
ENSG00000072041	ENSG00000108590	0.51
ENSG00000175395	ENSG00000196950	0.54
ENSG00000175395	ENSG00000109158	0.54
ENSG00000175395	ENSG00000079785	0.56
ENSG00000175395	ENSG00000002822	-0.53
ENSG00000175395	ENSG00000107758	0.54
ENSG00000175395	ENSG00000254433	0.54
ENSG00000175395	ENSG00000129128	0.54
ENSG00000175395	ENSG00000152382	0.54
ENSG00000175395	ENSG00000163818	0.54
ENSG00000175395	ENSG00000288558	0.55
ENSG00000175395	ENSG00000100478	0.54
ENSG00000175395	ENSG00000240553	0.53
ENSG00000175395	ENSG00000172209	0.54
ENSG00000175395	ENSG00000118276	0.54
ENSG00000175395	ENSG00000164112	0.53
ENSG00000175395	ENSG00000163655	0.54
ENSG00000175395	ENSG00000136531	0.55
ENSG00000175395	ENSG00000114686	0.55
ENSG00000175395	ENSG00000122873	0.55
ENSG00000175395	ENSG00000163444	0.52
ENSG00000175395	ENSG00000110429	0.55
ENSG00000175395	ENSG00000111790	0.54
ENSG00000175395	ENSG00000146067	-0.54
ENSG00000175395	ENSG00000287451	0.55
ENSG00000175395	ENSG00000114784	0.52
ENSG00000175395	ENSG00000165832	0.55
ENSG00000175395	ENSG00000163001	0.52
ENSG00000175395	ENSG00000164252	0.53
ENSG00000175395	ENSG00000109436	0.55
ENSG00000175395	ENSG00000258768	0.54
ENSG00000175395	ENSG00000283208	0.55
ENSG00000175395	ENSG00000273432	-0.53
ENSG00000175395	ENSG00000145495	0.54
ENSG00000175395	ENSG00000167393	-0.53
ENSG00000175395	ENSG00000164031	0.55
ENSG00000175395	ENSG00000164187	0.54
ENSG00000175395	ENSG00000162852	0.54
ENSG00000175395	ENSG00000106299	0.54
ENSG00000175395	ENSG00000165417	0.52
ENSG00000175395	ENSG00000149313	0.55
ENSG00000175395	ENSG00000143106	0.53
ENSG00000175395	ENSG00000164951	0.54
ENSG00000175395	ENSG00000157214	0.54
ENSG00000175395	ENSG00000163138	0.56
ENSG00000175395	ENSG00000169919	-0.53
ENSG00000175395	ENSG00000233912	0.54
ENSG00000175395	ENSG00000196937	0.54
ENSG00000175395	ENSG00000101911	0.53
ENSG00000175395	ENSG00000168958	0.54
ENSG00000175395	ENSG00000155363	-0.53
ENSG00000175395	ENSG00000198791	0.54
ENSG00000175395	ENSG00000016864	0.52
ENSG00000175395	ENSG00000239605	-0.53
ENSG00000175395	ENSG00000163938	0.53
ENSG00000175395	ENSG00000173692	0.54
ENSG00000175395	ENSG00000143756	0.54
ENSG00000175395	ENSG00000112033	-0.54
ENSG00000175395	ENSG00000205269	0.53
ENSG00000175395	ENSG00000127995	0.55
ENSG00000175395	ENSG00000254553	-0.53
ENSG00000175395	ENSG00000139977	0.54
ENSG00000175395	ENSG00000164114	0.54
ENSG00000175395	ENSG00000136813	0.54
ENSG00000175395	ENSG00000248256	0.53
ENSG00000175395	ENSG00000198496	-0.54
ENSG00000175395	ENSG00000130699	-0.52
ENSG00000175395	ENSG00000231295	0.53
ENSG00000175395	ENSG00000151470	0.52
ENSG00000175395	ENSG00000120265	0.53
ENSG00000175395	ENSG00000155755	0.54
ENSG00000175395	ENSG00000162639	0.53
ENSG00000175395	ENSG00000111615	0.55
ENSG00000175395	ENSG00000161664	-0.54
ENSG00000175395	ENSG00000121022	0.53
ENSG00000175395	ENSG00000170734	-0.53
ENSG00000175395	ENSG00000165886	-0.53
ENSG00000175395	ENSG00000137563	0.54
ENSG00000175395	ENSG00000225792	0.54
ENSG00000175395	ENSG00000175087	0.54
ENSG00000175395	ENSG00000053770	0.54
ENSG00000175395	ENSG00000101654	0.55
ENSG00000175395	ENSG00000141367	0.54
ENSG00000175395	ENSG00000171045	-0.53
ENSG00000175395	ENSG00000153132	0.53
ENSG00000175395	ENSG00000114021	0.53
ENSG00000175395	ENSG00000139278	0.53
ENSG00000175395	ENSG00000166153	0.53
ENSG00000175395	ENSG00000162391	-0.53
ENSG00000175395	ENSG00000163632	0.53
ENSG00000175395	ENSG00000249436	0.51
ENSG00000175395	ENSG00000165516	0.54
ENSG00000175395	ENSG00000261832	-0.54
ENSG00000175395	ENSG00000146094	-0.52
ENSG00000175395	ENSG00000179588	-0.53
ENSG00000175395	ENSG00000163541	0.53
ENSG00000175395	ENSG00000171055	0.53
ENSG00000175395	ENSG00000125319	-0.53
ENSG00000175395	ENSG00000198825	0.53
ENSG00000175395	ENSG00000148572	0.54
ENSG00000175395	ENSG00000096092	0.53
ENSG00000175395	ENSG00000148688	0.54
ENSG00000175395	ENSG00000106537	0.52
ENSG00000175395	ENSG00000140326	-0.53
ENSG00000175395	ENSG00000169764	0.52
ENSG00000175395	ENSG00000150773	0.51
ENSG00000175395	ENSG00000178913	0.51
ENSG00000175395	ENSG00000185745	0.53
ENSG00000175395	ENSG00000260281	0.54
ENSG00000175395	ENSG00000271717	-0.53
ENSG00000175395	ENSG00000170419	0.53
ENSG00000175395	ENSG00000214517	0.52
ENSG00000175395	ENSG00000136108	0.52
ENSG00000175395	ENSG00000198522	0.52
ENSG00000175395	ENSG00000108395	0.54
ENSG00000175395	ENSG00000105221	-0.54
ENSG00000175395	ENSG00000100325	-0.54
ENSG00000175395	ENSG00000146676	0.53
ENSG00000175395	ENSG00000148288	-0.52
ENSG00000175395	ENSG00000249319	-0.52
ENSG00000175395	ENSG00000188467	0.54
ENSG00000175395	ENSG00000166946	0.53
ENSG00000175395	ENSG00000260686	0.53
ENSG00000175395	ENSG00000187535	-0.52
ENSG00000175395	ENSG00000152944	0.52
ENSG00000175395	ENSG00000213424	0.54
ENSG00000175395	ENSG00000285582	0.52
ENSG00000175395	ENSG00000149716	-0.53
ENSG00000175395	ENSG00000163626	0.53
ENSG00000175395	ENSG00000240093	-0.52
ENSG00000175395	ENSG00000132005	-0.53
ENSG00000175395	ENSG00000069956	0.53
ENSG00000175395	ENSG00000105287	-0.53
ENSG00000175395	ENSG00000246859	0.51
ENSG00000175395	ENSG00000243789	-0.52
ENSG00000175395	ENSG00000206432	0.54
ENSG00000175395	ENSG00000028277	-0.53
ENSG00000175395	ENSG00000132664	0.54
ENSG00000175395	ENSG00000108590	0.53
ENSG00000175395	ENSG00000166503	0.52
ENSG00000175395	ENSG00000160298	-0.51
ENSG00000175395	ENSG00000100426	-0.53
ENSG00000175395	ENSG00000260277	0.52
ENSG00000175395	ENSG00000056487	-0.52
ENSG00000175395	ENSG00000139835	-0.51
ENSG00000175395	ENSG00000268434	-0.51
ENSG00000175395	ENSG00000167065	-0.51
ENSG00000175395	ENSG00000141527	-0.51
ENSG00000285542	ENSG00000186106	0.51
ENSG00000285542	ENSG00000078668	0.53
ENSG00000285542	ENSG00000122873	0.51
ENSG00000285542	ENSG00000287451	0.52
ENSG00000285542	ENSG00000157214	0.52
ENSG00000285542	ENSG00000214184	0.51
ENSG00000285542	ENSG00000253250	0.51
ENSG00000285542	ENSG00000178127	0.53
ENSG00000164209	ENSG00000108094	0.53
ENSG00000164209	ENSG00000196950	0.53
ENSG00000164209	ENSG00000109158	0.53
ENSG00000164209	ENSG00000142875	0.54
ENSG00000164209	ENSG00000079785	0.56
ENSG00000164209	ENSG00000254433	0.54
ENSG00000164209	ENSG00000205060	0.54
ENSG00000164209	ENSG00000152382	0.53
ENSG00000164209	ENSG00000152219	0.52
ENSG00000164209	ENSG00000111845	0.52
ENSG00000164209	ENSG00000163818	0.54
ENSG00000164209	ENSG00000288558	0.54
ENSG00000164209	ENSG00000104643	0.55
ENSG00000164209	ENSG00000152078	0.51
ENSG00000164209	ENSG00000196305	0.54
ENSG00000164209	ENSG00000065150	0.53
ENSG00000164209	ENSG00000250910	0.53
ENSG00000164209	ENSG00000139116	0.54
ENSG00000164209	ENSG00000075790	0.54
ENSG00000164209	ENSG00000138660	0.53
ENSG00000164209	ENSG00000163655	0.54
ENSG00000164209	ENSG00000154174	0.54
ENSG00000164209	ENSG00000114686	0.54
ENSG00000164209	ENSG00000111790	0.53
ENSG00000164209	ENSG00000139505	0.54
ENSG00000164209	ENSG00000236051	0.54
ENSG00000164209	ENSG00000106052	0.54
ENSG00000164209	ENSG00000138663	0.53
ENSG00000164209	ENSG00000287451	0.53
ENSG00000164209	ENSG00000198961	0.54
ENSG00000164209	ENSG00000165832	0.55
ENSG00000164209	ENSG00000143155	0.54
ENSG00000164209	ENSG00000284697	0.53
ENSG00000164209	ENSG00000109436	0.54
ENSG00000164209	ENSG00000047597	0.54
ENSG00000164209	ENSG00000164031	0.54
ENSG00000164209	ENSG00000103148	-0.53
ENSG00000164209	ENSG00000165417	0.53
ENSG00000164209	ENSG00000163138	0.55
ENSG00000164209	ENSG00000072756	0.53
ENSG00000164209	ENSG00000018189	0.54
ENSG00000164209	ENSG00000233912	0.54
ENSG00000164209	ENSG00000104290	0.53
ENSG00000164209	ENSG00000214783	-0.52
ENSG00000164209	ENSG00000174173	0.53
ENSG00000164209	ENSG00000259678	0.55
ENSG00000164209	ENSG00000101911	0.52
ENSG00000164209	ENSG00000113597	0.53
ENSG00000164209	ENSG00000168288	0.54
ENSG00000164209	ENSG00000162636	0.54
ENSG00000164209	ENSG00000050748	0.51
ENSG00000164209	ENSG00000173692	0.54
ENSG00000164209	ENSG00000189195	0.53
ENSG00000164209	ENSG00000143756	0.54
ENSG00000164209	ENSG00000156136	0.53
ENSG00000164209	ENSG00000112033	-0.51
ENSG00000164209	ENSG00000184203	0.53
ENSG00000164209	ENSG00000118200	0.52
ENSG00000164209	ENSG00000067992	0.53
ENSG00000164209	ENSG00000164114	0.54
ENSG00000164209	ENSG00000085365	0.55
ENSG00000164209	ENSG00000256206	0.53
ENSG00000164209	ENSG00000185742	0.53
ENSG00000164209	ENSG00000120265	0.53
ENSG00000164209	ENSG00000155755	0.54
ENSG00000164209	ENSG00000285117	0.53
ENSG00000164209	ENSG00000111615	0.55
ENSG00000164209	ENSG00000161664	-0.52
ENSG00000164209	ENSG00000163577	0.52
ENSG00000164209	ENSG00000183431	0.52
ENSG00000164209	ENSG00000231999	0.53
ENSG00000164209	ENSG00000121022	0.52
ENSG00000164209	ENSG00000099246	0.51
ENSG00000164209	ENSG00000165886	-0.51
ENSG00000164209	ENSG00000137563	0.53
ENSG00000164209	ENSG00000119965	0.53
ENSG00000164209	ENSG00000175087	0.54
ENSG00000164209	ENSG00000135018	0.55
ENSG00000164209	ENSG00000148481	0.53
ENSG00000164209	ENSG00000167005	0.54
ENSG00000164209	ENSG00000135070	0.53
ENSG00000164209	ENSG00000156486	0.52
ENSG00000164209	ENSG00000132436	0.52
ENSG00000164209	ENSG00000061794	0.53
ENSG00000164209	ENSG00000101654	0.55
ENSG00000164209	ENSG00000056586	0.53
ENSG00000164209	ENSG00000166153	0.53
ENSG00000164209	ENSG00000173258	0.53
ENSG00000164209	ENSG00000165516	0.54
ENSG00000164209	ENSG00000258903	0.53
ENSG00000164209	ENSG00000135845	0.52
ENSG00000164209	ENSG00000113161	0.53
ENSG00000164209	ENSG00000179588	-0.51
ENSG00000164209	ENSG00000163541	0.51
ENSG00000164209	ENSG00000255467	0.54
ENSG00000164209	ENSG00000163328	0.53
ENSG00000164209	ENSG00000139180	0.52
ENSG00000164209	ENSG00000125319	-0.51
ENSG00000164209	ENSG00000172613	-0.53
ENSG00000164209	ENSG00000151553	0.53
ENSG00000164209	ENSG00000246477	0.54
ENSG00000164209	ENSG00000172667	0.52
ENSG00000164209	ENSG00000065548	0.53
ENSG00000164209	ENSG00000170632	0.52
ENSG00000164209	ENSG00000103126	-0.52
ENSG00000164209	ENSG00000180488	0.51
ENSG00000164209	ENSG00000125249	0.54
ENSG00000164209	ENSG00000123612	0.52
ENSG00000164209	ENSG00000151835	0.54
ENSG00000164209	ENSG00000260170	0.54
ENSG00000164209	ENSG00000197860	0.52
ENSG00000164209	ENSG00000286165	0.53
ENSG00000164209	ENSG00000108395	0.53
ENSG00000164209	ENSG00000286112	-0.51
ENSG00000164209	ENSG00000141378	0.55
ENSG00000164209	ENSG00000100934	0.55
ENSG00000164209	ENSG00000144895	0.53
ENSG00000164209	ENSG00000023516	0.53
ENSG00000164209	ENSG00000128590	0.52
ENSG00000164209	ENSG00000106771	0.54
ENSG00000164209	ENSG00000163319	0.51
ENSG00000164209	ENSG00000110696	0.52
ENSG00000164209	ENSG00000152944	0.52
ENSG00000164209	ENSG00000105556	-0.51
ENSG00000164209	ENSG00000213424	0.54
ENSG00000164209	ENSG00000198898	0.53
ENSG00000164209	ENSG00000096401	0.53
ENSG00000164209	ENSG00000103035	0.52
ENSG00000164209	ENSG00000136897	0.54
ENSG00000164209	ENSG00000111371	0.52
ENSG00000164209	ENSG00000185482	-0.52
ENSG00000164209	ENSG00000141425	0.53
ENSG00000164209	ENSG00000105879	0.52
ENSG00000164209	ENSG00000263033	-0.52
ENSG00000164209	ENSG00000256742	-0.52
ENSG00000164209	ENSG00000213648	-0.52
ENSG00000164209	ENSG00000064726	0.53
ENSG00000164209	ENSG00000121289	-0.52
ENSG00000164209	ENSG00000118946	0.51
ENSG00000164209	ENSG00000141040	0.52
ENSG00000164209	ENSG00000126814	0.52
ENSG00000164209	ENSG00000029364	0.53
ENSG00000164209	ENSG00000283411	-0.52
ENSG00000108094	ENSG00000196950	0.53
ENSG00000108094	ENSG00000109158	0.52
ENSG00000108094	ENSG00000196776	0.54
ENSG00000108094	ENSG00000061676	0.54
ENSG00000108094	ENSG00000107758	0.53
ENSG00000108094	ENSG00000164038	0.53
ENSG00000108094	ENSG00000198836	0.54
ENSG00000108094	ENSG00000163818	0.53
ENSG00000108094	ENSG00000250910	0.52
ENSG00000108094	ENSG00000139116	0.53
ENSG00000108094	ENSG00000075790	0.54
ENSG00000108094	ENSG00000114686	0.54
ENSG00000108094	ENSG00000106052	0.54
ENSG00000108094	ENSG00000009844	0.54
ENSG00000108094	ENSG00000164031	0.53
ENSG00000108094	ENSG00000072756	0.52
ENSG00000108094	ENSG00000214783	-0.51
ENSG00000108094	ENSG00000113597	0.52
ENSG00000108094	ENSG00000004897	0.54
ENSG00000108094	ENSG00000151806	0.51
ENSG00000108094	ENSG00000127995	0.52
ENSG00000108094	ENSG00000148481	0.52
ENSG00000108094	ENSG00000103591	0.54
ENSG00000108094	ENSG00000179588	-0.52
ENSG00000108094	ENSG00000103126	-0.51
ENSG00000249568	ENSG00000196950	0.53
ENSG00000249568	ENSG00000079785	0.55
ENSG00000249568	ENSG00000061676	0.54
ENSG00000249568	ENSG00000107758	0.53
ENSG00000249568	ENSG00000198836	0.54
ENSG00000249568	ENSG00000163818	0.54
ENSG00000249568	ENSG00000288558	0.53
ENSG00000249568	ENSG00000087470	0.53
ENSG00000249568	ENSG00000014824	0.52
ENSG00000249568	ENSG00000104388	0.54
ENSG00000249568	ENSG00000065150	0.52
ENSG00000249568	ENSG00000139116	0.53
ENSG00000249568	ENSG00000075790	0.53
ENSG00000249568	ENSG00000205981	0.52
ENSG00000249568	ENSG00000115415	0.55
ENSG00000249568	ENSG00000136531	0.55
ENSG00000249568	ENSG00000122873	0.55
ENSG00000249568	ENSG00000110429	0.54
ENSG00000249568	ENSG00000119844	0.52
ENSG00000249568	ENSG00000287451	0.54
ENSG00000249568	ENSG00000232119	0.53
ENSG00000249568	ENSG00000165832	0.53
ENSG00000249568	ENSG00000009844	0.53
ENSG00000249568	ENSG00000139131	0.55
ENSG00000249568	ENSG00000147180	0.53
ENSG00000249568	ENSG00000149313	0.55
ENSG00000249568	ENSG00000163138	0.54
ENSG00000249568	ENSG00000198791	0.53
ENSG00000249568	ENSG00000127995	0.52
ENSG00000249568	ENSG00000139977	0.53
ENSG00000249568	ENSG00000068366	0.52
ENSG00000249568	ENSG00000111615	0.53
ENSG00000249568	ENSG00000111530	0.53
ENSG00000249568	ENSG00000103591	0.54
ENSG00000249568	ENSG00000101654	0.54
ENSG00000249568	ENSG00000254317	0.53
ENSG00000249568	ENSG00000108395	0.54
ENSG00000249568	ENSG00000105221	-0.51
ENSG00000085514	ENSG00000142875	-0.53
ENSG00000085514	ENSG00000079785	-0.55
ENSG00000085514	ENSG00000061676	-0.53
ENSG00000085514	ENSG00000198836	-0.54
ENSG00000085514	ENSG00000163818	-0.52
ENSG00000085514	ENSG00000087470	-0.53
ENSG00000085514	ENSG00000104388	-0.53
ENSG00000085514	ENSG00000115415	-0.53
ENSG00000085514	ENSG00000122873	-0.52
ENSG00000085514	ENSG00000165832	-0.52
ENSG00000085514	ENSG00000009844	-0.53
ENSG00000085514	ENSG00000283208	-0.54
ENSG00000085514	ENSG00000164031	-0.53
ENSG00000085514	ENSG00000147180	-0.52
ENSG00000085514	ENSG00000163138	-0.53
ENSG00000085514	ENSG00000259678	-0.53
ENSG00000085514	ENSG00000004897	-0.53
ENSG00000085514	ENSG00000168288	-0.51
ENSG00000085514	ENSG00000139977	-0.52
ENSG00000085514	ENSG00000085365	-0.53
ENSG00000085514	ENSG00000256206	-0.52
ENSG00000085514	ENSG00000111530	-0.53
ENSG00000085514	ENSG00000167005	-0.53
ENSG00000085514	ENSG00000260281	-0.51
ENSG00000196950	ENSG00000142875	0.54
ENSG00000196950	ENSG00000079785	0.56
ENSG00000196950	ENSG00000107758	0.54
ENSG00000196950	ENSG00000129128	0.52
ENSG00000196950	ENSG00000061918	0.55
ENSG00000196950	ENSG00000135932	0.53
ENSG00000196950	ENSG00000163818	0.54
ENSG00000196950	ENSG00000288558	0.54
ENSG00000196950	ENSG00000102471	0.54
ENSG00000196950	ENSG00000014824	0.54
ENSG00000196950	ENSG00000104388	0.54
ENSG00000196950	ENSG00000172209	0.54
ENSG00000196950	ENSG00000172795	0.53
ENSG00000196950	ENSG00000250910	0.53
ENSG00000196950	ENSG00000139116	0.55
ENSG00000196950	ENSG00000075790	0.54
ENSG00000196950	ENSG00000115415	0.56
ENSG00000196950	ENSG00000164112	0.53
ENSG00000196950	ENSG00000163655	0.53
ENSG00000196950	ENSG00000078668	0.53
ENSG00000196950	ENSG00000122873	0.55
ENSG00000196950	ENSG00000110429	0.54
ENSG00000196950	ENSG00000111790	0.53
ENSG00000196950	ENSG00000146067	-0.52
ENSG00000196950	ENSG00000106052	0.54
ENSG00000196950	ENSG00000206199	0.53
ENSG00000196950	ENSG00000287451	0.54
ENSG00000196950	ENSG00000232119	0.55
ENSG00000196950	ENSG00000075089	0.51
ENSG00000196950	ENSG00000165832	0.54
ENSG00000196950	ENSG00000146476	0.53
ENSG00000196950	ENSG00000163001	0.52
ENSG00000196950	ENSG00000164252	0.52
ENSG00000196950	ENSG00000283208	0.54
ENSG00000196950	ENSG00000134265	0.54
ENSG00000196950	ENSG00000139131	0.55
ENSG00000196950	ENSG00000164031	0.54
ENSG00000196950	ENSG00000164187	0.53
ENSG00000196950	ENSG00000162852	0.52
ENSG00000196950	ENSG00000106299	0.52
ENSG00000196950	ENSG00000149313	0.55
ENSG00000196950	ENSG00000135002	0.54
ENSG00000196950	ENSG00000157214	0.54
ENSG00000196950	ENSG00000106399	0.52
ENSG00000196950	ENSG00000169919	-0.51
ENSG00000196950	ENSG00000196937	0.53
ENSG00000196950	ENSG00000168958	0.52
ENSG00000196950	ENSG00000085231	0.51
ENSG00000196950	ENSG00000162636	0.54
ENSG00000196950	ENSG00000198791	0.54
ENSG00000196950	ENSG00000119801	0.53
ENSG00000196950	ENSG00000173692	0.54
ENSG00000196950	ENSG00000189195	0.54
ENSG00000196950	ENSG00000181090	-0.52
ENSG00000196950	ENSG00000143756	0.52
ENSG00000196950	ENSG00000205269	0.52
ENSG00000196950	ENSG00000127995	0.54
ENSG00000196950	ENSG00000118200	0.52
ENSG00000196950	ENSG00000139977	0.53
ENSG00000196950	ENSG00000119446	0.53
ENSG00000196950	ENSG00000164114	0.53
ENSG00000196950	ENSG00000163536	0.54
ENSG00000196950	ENSG00000106105	0.53
ENSG00000196950	ENSG00000068366	0.53
ENSG00000196950	ENSG00000231295	0.53
ENSG00000196950	ENSG00000198301	0.53
ENSG00000196950	ENSG00000185742	0.53
ENSG00000196950	ENSG00000120265	0.53
ENSG00000196950	ENSG00000285117	0.53
ENSG00000196950	ENSG00000162639	0.53
ENSG00000196950	ENSG00000119865	0.52
ENSG00000196950	ENSG00000137563	0.53
ENSG00000196950	ENSG00000224531	0.53
ENSG00000196950	ENSG00000066422	0.52
ENSG00000196950	ENSG00000175087	0.52
ENSG00000196950	ENSG00000148481	0.52
ENSG00000196950	ENSG00000256514	-0.52
ENSG00000196950	ENSG00000085415	0.53
ENSG00000196950	ENSG00000268746	-0.53
ENSG00000196950	ENSG00000139278	0.53
ENSG00000196950	ENSG00000112996	0.54
ENSG00000196950	ENSG00000249436	0.52
ENSG00000196950	ENSG00000258903	0.55
ENSG00000196950	ENSG00000091664	0.53
ENSG00000196950	ENSG00000254317	0.54
ENSG00000196950	ENSG00000162526	-0.51
ENSG00000196950	ENSG00000148572	0.52
ENSG00000196950	ENSG00000270751	0.52
ENSG00000196950	ENSG00000096092	0.52
ENSG00000196950	ENSG00000148688	0.53
ENSG00000196950	ENSG00000275854	0.53
ENSG00000196950	ENSG00000065548	0.53
ENSG00000196950	ENSG00000103126	-0.52
ENSG00000196950	ENSG00000106537	0.52
ENSG00000196950	ENSG00000133703	0.53
ENSG00000196950	ENSG00000151835	0.53
ENSG00000196950	ENSG00000185745	0.53
ENSG00000196950	ENSG00000159792	-0.52
ENSG00000196950	ENSG00000198522	0.52
ENSG00000196950	ENSG00000110060	0.51
ENSG00000196950	ENSG00000100325	-0.53
ENSG00000196950	ENSG00000105556	-0.5
ENSG00000196950	ENSG00000140280	0.51
ENSG00000196950	ENSG00000069956	0.51
ENSG00000196950	ENSG00000141425	0.52
ENSG00000196950	ENSG00000107902	-0.51
ENSG00000196950	ENSG00000263033	-0.52
ENSG00000196950	ENSG00000206432	0.53
ENSG00000196950	ENSG00000140650	-0.52
ENSG00000196950	ENSG00000166503	0.51
ENSG00000196950	ENSG00000047578	-0.51
ENSG00000226026	ENSG00000079785	0.53
ENSG00000226026	ENSG00000288558	0.52
ENSG00000226026	ENSG00000115415	0.53
ENSG00000226026	ENSG00000283208	0.52
ENSG00000226026	ENSG00000164187	0.52
ENSG00000226026	ENSG00000149313	0.53
ENSG00000226026	ENSG00000111530	0.52
ENSG00000203668	ENSG00000109158	0.53
ENSG00000203668	ENSG00000061676	0.54
ENSG00000203668	ENSG00000107758	0.53
ENSG00000203668	ENSG00000164038	0.53
ENSG00000203668	ENSG00000198836	0.54
ENSG00000203668	ENSG00000163818	0.53
ENSG00000203668	ENSG00000087470	0.54
ENSG00000203668	ENSG00000014824	0.53
ENSG00000203668	ENSG00000250910	0.52
ENSG00000203668	ENSG00000139116	0.53
ENSG00000203668	ENSG00000075790	0.52
ENSG00000203668	ENSG00000114686	0.53
ENSG00000203668	ENSG00000283208	0.53
ENSG00000203668	ENSG00000157214	0.53
ENSG00000203668	ENSG00000163138	0.55
ENSG00000203668	ENSG00000259678	0.54
ENSG00000203668	ENSG00000004897	0.53
ENSG00000203668	ENSG00000189195	0.52
ENSG00000203668	ENSG00000127995	0.52
ENSG00000203668	ENSG00000101654	0.54
ENSG00000203668	ENSG00000103126	-0.5
ENSG00000109158	ENSG00000142875	0.54
ENSG00000109158	ENSG00000196776	0.54
ENSG00000109158	ENSG00000061676	0.55
ENSG00000109158	ENSG00000254433	0.53
ENSG00000109158	ENSG00000105819	0.52
ENSG00000109158	ENSG00000022355	0.53
ENSG00000109158	ENSG00000061918	0.53
ENSG00000109158	ENSG00000198836	0.55
ENSG00000109158	ENSG00000087470	0.54
ENSG00000109158	ENSG00000102471	0.53
