Node.1	Node.2	wTO
ENSG00000197724	ENSG00000109670	-0.55
ENSG00000197724	ENSG00000126391	0.55
ENSG00000197724	ENSG00000287364	-0.53
ENSG00000197724	ENSG00000236107	-0.54
ENSG00000197724	ENSG00000151465	-0.54
ENSG00000197724	ENSG00000118402	-0.55
ENSG00000197724	ENSG00000173166	-0.53
ENSG00000197724	ENSG00000188603	0.54
ENSG00000197724	ENSG00000107105	-0.55
ENSG00000197724	ENSG00000168487	0.54
ENSG00000197724	ENSG00000124570	0.55
ENSG00000197724	ENSG00000181638	0.55
ENSG00000197724	ENSG00000157077	-0.53
ENSG00000197724	ENSG00000106723	-0.54
ENSG00000197724	ENSG00000095539	0.54
ENSG00000197724	ENSG00000188026	0.55
ENSG00000197724	ENSG00000113163	-0.55
ENSG00000197724	ENSG00000147654	-0.55
ENSG00000197724	ENSG00000179335	0.55
ENSG00000197724	ENSG00000132781	0.54
ENSG00000197724	ENSG00000157637	0.55
ENSG00000197724	ENSG00000107518	-0.54
ENSG00000197724	ENSG00000102967	0.55
ENSG00000197724	ENSG00000089060	0.55
ENSG00000197724	ENSG00000117009	-0.55
ENSG00000197724	ENSG00000255082	-0.55
ENSG00000197724	ENSG00000167566	0.55
ENSG00000197724	ENSG00000130402	0.55
ENSG00000197724	ENSG00000180116	-0.55
ENSG00000197724	ENSG00000136717	0.53
ENSG00000197724	ENSG00000287022	-0.54
ENSG00000197724	ENSG00000162694	-0.53
ENSG00000197724	ENSG00000177595	0.53
ENSG00000197724	ENSG00000197872	-0.53
ENSG00000197724	ENSG00000161847	0.56
ENSG00000197724	ENSG00000185989	0.56
ENSG00000197724	ENSG00000116106	-0.54
ENSG00000197724	ENSG00000285982	-0.54
ENSG00000197724	ENSG00000117155	-0.54
ENSG00000197724	ENSG00000261312	0.54
ENSG00000197724	ENSG00000158805	0.55
ENSG00000197724	ENSG00000257434	-0.54
ENSG00000197724	ENSG00000110675	-0.56
ENSG00000197724	ENSG00000258881	0.55
ENSG00000197724	ENSG00000164024	-0.54
ENSG00000197724	ENSG00000152932	-0.53
ENSG00000197724	ENSG00000109066	0.56
ENSG00000197724	ENSG00000160613	0.53
ENSG00000197724	ENSG00000260412	-0.53
ENSG00000197724	ENSG00000184307	-0.53
ENSG00000197724	ENSG00000005249	-0.55
ENSG00000197724	ENSG00000082397	-0.53
ENSG00000197724	ENSG00000156642	-0.54
ENSG00000197724	ENSG00000158195	0.54
ENSG00000197724	ENSG00000179083	-0.55
ENSG00000197724	ENSG00000021762	0.54
ENSG00000197724	ENSG00000145451	-0.54
ENSG00000197724	ENSG00000076928	0.55
ENSG00000197724	ENSG00000143772	0.53
ENSG00000197724	ENSG00000137070	0.53
ENSG00000197724	ENSG00000108091	-0.54
ENSG00000197724	ENSG00000142002	0.56
ENSG00000197724	ENSG00000255028	-0.53
ENSG00000197724	ENSG00000100813	0.53
ENSG00000197724	ENSG00000174428	0.54
ENSG00000197724	ENSG00000131634	0.54
ENSG00000197724	ENSG00000168056	0.55
ENSG00000197724	ENSG00000040531	0.55
ENSG00000197724	ENSG00000214265	-0.54
ENSG00000197724	ENSG00000286971	-0.54
ENSG00000197724	ENSG00000152402	-0.53
ENSG00000197724	ENSG00000266929	0.55
ENSG00000197724	ENSG00000134108	-0.54
ENSG00000197724	ENSG00000143458	0.53
ENSG00000197724	ENSG00000196358	0.55
ENSG00000197724	ENSG00000188566	0.55
ENSG00000197724	ENSG00000141905	0.56
ENSG00000197724	ENSG00000287900	-0.54
ENSG00000197724	ENSG00000284981	0.53
ENSG00000197724	ENSG00000028310	0.53
ENSG00000197724	ENSG00000167930	0.55
ENSG00000197724	ENSG00000204147	-0.55
ENSG00000197724	ENSG00000072163	0.53
ENSG00000197724	ENSG00000286192	0.54
ENSG00000197724	ENSG00000122965	0.53
ENSG00000197724	ENSG00000008441	0.55
ENSG00000197724	ENSG00000137221	0.55
ENSG00000197724	ENSG00000143842	0.55
ENSG00000197724	ENSG00000105229	0.56
ENSG00000197724	ENSG00000266714	0.54
ENSG00000197724	ENSG00000119403	0.55
ENSG00000197724	ENSG00000171105	0.56
ENSG00000197724	ENSG00000070961	-0.53
ENSG00000197724	ENSG00000130669	0.56
ENSG00000197724	ENSG00000049540	0.54
ENSG00000197724	ENSG00000229205	0.55
ENSG00000197724	ENSG00000283239	0.55
ENSG00000197724	ENSG00000172575	-0.53
ENSG00000197724	ENSG00000086848	-0.53
ENSG00000197724	ENSG00000139826	-0.53
ENSG00000197724	ENSG00000174945	0.55
ENSG00000197724	ENSG00000146535	0.53
ENSG00000197724	ENSG00000079805	0.56
ENSG00000197724	ENSG00000259456	-0.54
ENSG00000197724	ENSG00000129566	0.53
ENSG00000197724	ENSG00000143375	0.53
ENSG00000197724	ENSG00000167302	0.55
ENSG00000197724	ENSG00000143499	-0.54
ENSG00000197724	ENSG00000163820	0.53
ENSG00000197724	ENSG00000152931	-0.52
ENSG00000197724	ENSG00000107957	0.55
ENSG00000197724	ENSG00000164253	-0.54
ENSG00000197724	ENSG00000109956	0.55
ENSG00000197724	ENSG00000224893	-0.53
ENSG00000197724	ENSG00000119328	-0.54
ENSG00000197724	ENSG00000275764	-0.54
ENSG00000197724	ENSG00000248138	-0.53
ENSG00000197724	ENSG00000164708	0.54
ENSG00000197724	ENSG00000119688	0.53
ENSG00000197724	ENSG00000153933	-0.54
ENSG00000197724	ENSG00000213413	0.53
ENSG00000197724	ENSG00000198901	-0.53
ENSG00000197724	ENSG00000116525	0.56
ENSG00000197724	ENSG00000142347	0.53
ENSG00000197724	ENSG00000133247	0.55
ENSG00000197724	ENSG00000072134	0.55
ENSG00000197724	ENSG00000259891	0.54
ENSG00000197724	ENSG00000196542	-0.53
ENSG00000197724	ENSG00000160271	0.54
ENSG00000197724	ENSG00000103653	0.54
ENSG00000197724	ENSG00000040199	-0.53
ENSG00000197724	ENSG00000109118	0.54
ENSG00000197724	ENSG00000105926	-0.53
ENSG00000197724	ENSG00000106991	0.54
ENSG00000197724	ENSG00000170899	-0.55
ENSG00000197724	ENSG00000167106	0.55
ENSG00000197724	ENSG00000079337	0.55
ENSG00000197724	ENSG00000090661	0.55
ENSG00000197724	ENSG00000134986	-0.54
ENSG00000197724	ENSG00000231871	0.52
ENSG00000197724	ENSG00000257285	0.53
ENSG00000197724	ENSG00000225032	0.55
ENSG00000197724	ENSG00000157978	0.54
ENSG00000197724	ENSG00000134815	0.54
ENSG00000197724	ENSG00000135324	-0.53
ENSG00000197724	ENSG00000101132	-0.53
ENSG00000197724	ENSG00000258302	-0.53
ENSG00000197724	ENSG00000124787	-0.53
ENSG00000197724	ENSG00000159314	0.52
ENSG00000197724	ENSG00000076108	0.54
ENSG00000197724	ENSG00000103335	0.54
ENSG00000197724	ENSG00000103150	0.55
ENSG00000197724	ENSG00000267219	0.56
ENSG00000197724	ENSG00000174132	-0.54
ENSG00000197724	ENSG00000171208	-0.53
ENSG00000197724	ENSG00000026036	0.54
ENSG00000197724	ENSG00000137947	-0.53
ENSG00000197724	ENSG00000272668	0.53
ENSG00000197724	ENSG00000172890	0.54
ENSG00000197724	ENSG00000167994	0.53
ENSG00000197724	ENSG00000130827	0.54
ENSG00000197724	ENSG00000272762	0.55
ENSG00000197724	ENSG00000163884	0.53
ENSG00000197724	ENSG00000176371	0.55
ENSG00000197724	ENSG00000136104	-0.52
ENSG00000197724	ENSG00000134574	0.55
ENSG00000197724	ENSG00000099338	0.54
ENSG00000197724	ENSG00000197417	0.54
ENSG00000197724	ENSG00000070614	0.54
ENSG00000197724	ENSG00000167491	0.54
ENSG00000197724	ENSG00000128917	0.53
ENSG00000197724	ENSG00000287516	-0.53
ENSG00000197724	ENSG00000076067	0.53
ENSG00000197724	ENSG00000166578	0.54
ENSG00000197724	ENSG00000101203	0.54
ENSG00000197724	ENSG00000198542	-0.53
ENSG00000197724	ENSG00000196132	0.55
ENSG00000197724	ENSG00000100146	0.54
ENSG00000197724	ENSG00000262304	0.55
ENSG00000197724	ENSG00000228748	0.55
ENSG00000197724	ENSG00000062822	0.54
ENSG00000197724	ENSG00000183018	0.53
ENSG00000197724	ENSG00000130475	0.55
ENSG00000197724	ENSG00000285245	0.54
ENSG00000197724	ENSG00000086717	-0.53
ENSG00000197724	ENSG00000132003	0.54
ENSG00000197724	ENSG00000173960	0.52
ENSG00000197724	ENSG00000205517	0.53
ENSG00000197724	ENSG00000143127	0.52
ENSG00000197724	ENSG00000196172	-0.54
ENSG00000197724	ENSG00000181481	0.52
ENSG00000197724	ENSG00000272333	0.54
ENSG00000197724	ENSG00000184381	0.53
ENSG00000197724	ENSG00000105552	0.54
ENSG00000197724	ENSG00000100324	0.54
ENSG00000197724	ENSG00000100266	0.53
ENSG00000197724	ENSG00000173638	0.54
ENSG00000197724	ENSG00000196236	0.55
ENSG00000197724	ENSG00000182670	-0.52
ENSG00000197724	ENSG00000166664	-0.54
ENSG00000197724	ENSG00000183397	0.54
ENSG00000197724	ENSG00000064932	0.55
ENSG00000197724	ENSG00000261098	-0.52
ENSG00000197724	ENSG00000272916	0.54
ENSG00000197724	ENSG00000182858	0.56
ENSG00000197724	ENSG00000167978	0.54
ENSG00000197724	ENSG00000009830	0.53
ENSG00000197724	ENSG00000198046	-0.53
ENSG00000197724	ENSG00000259168	-0.52
ENSG00000197724	ENSG00000105486	0.53
ENSG00000197724	ENSG00000167182	0.53
ENSG00000197724	ENSG00000196839	0.52
ENSG00000283228	ENSG00000229956	0.54
ENSG00000283228	ENSG00000077264	0.54
ENSG00000283228	ENSG00000152503	0.52
ENSG00000283228	ENSG00000138641	0.54
ENSG00000283228	ENSG00000075945	0.55
ENSG00000283228	ENSG00000115966	0.53
ENSG00000283228	ENSG00000117298	-0.53
ENSG00000283228	ENSG00000086300	0.54
ENSG00000283228	ENSG00000227028	0.54
ENSG00000283228	ENSG00000065559	0.55
ENSG00000283228	ENSG00000198919	0.55
ENSG00000283228	ENSG00000146267	0.54
ENSG00000283228	ENSG00000115419	0.54
ENSG00000283228	ENSG00000163558	0.54
ENSG00000283228	ENSG00000287844	0.52
ENSG00000283228	ENSG00000145864	0.54
ENSG00000283228	ENSG00000061273	-0.53
ENSG00000283228	ENSG00000054277	0.54
ENSG00000283228	ENSG00000232040	0.53
ENSG00000283228	ENSG00000236107	0.53
ENSG00000283228	ENSG00000118402	0.54
ENSG00000283228	ENSG00000173166	0.52
ENSG00000283228	ENSG00000107105	0.54
ENSG00000283228	ENSG00000224223	0.52
ENSG00000283228	ENSG00000246889	-0.53
ENSG00000283228	ENSG00000147654	0.52
ENSG00000283228	ENSG00000157637	-0.53
ENSG00000283228	ENSG00000089060	-0.51
ENSG00000283228	ENSG00000178662	0.54
ENSG00000283228	ENSG00000180116	0.54
ENSG00000283228	ENSG00000197872	0.53
ENSG00000283228	ENSG00000101247	0.54
ENSG00000283228	ENSG00000161847	-0.54
ENSG00000283228	ENSG00000077454	-0.52
ENSG00000283228	ENSG00000162374	0.52
ENSG00000283228	ENSG00000152495	0.53
ENSG00000283228	ENSG00000117155	0.54
ENSG00000283228	ENSG00000164024	0.53
ENSG00000283228	ENSG00000163053	0.52
ENSG00000283228	ENSG00000235978	0.54
ENSG00000283228	ENSG00000082397	0.52
ENSG00000283228	ENSG00000179083	0.52
ENSG00000283228	ENSG00000099385	-0.51
ENSG00000283228	ENSG00000174428	-0.52
ENSG00000283228	ENSG00000071564	-0.54
ENSG00000283228	ENSG00000269439	-0.54
ENSG00000283228	ENSG00000104936	-0.53
ENSG00000283228	ENSG00000133246	-0.51
ENSG00000283228	ENSG00000125848	0.53
ENSG00000283228	ENSG00000182568	0.54
ENSG00000283228	ENSG00000105229	-0.53
ENSG00000283228	ENSG00000070961	0.53
ENSG00000283228	ENSG00000130669	-0.53
ENSG00000283228	ENSG00000105397	-0.53
ENSG00000283228	ENSG00000187792	-0.52
ENSG00000283228	ENSG00000152931	0.52
ENSG00000283228	ENSG00000153933	0.52
ENSG00000283228	ENSG00000196542	0.52
ENSG00000283228	ENSG00000255330	0.51
ENSG00000283228	ENSG00000259168	0.52
ENSG00000254530	ENSG00000114446	0.51
ENSG00000254530	ENSG00000075945	0.54
ENSG00000254530	ENSG00000145730	0.53
ENSG00000254530	ENSG00000198919	0.55
ENSG00000254530	ENSG00000287542	0.53
ENSG00000254530	ENSG00000061273	-0.52
ENSG00000254530	ENSG00000147654	0.53
ENSG00000254530	ENSG00000179335	-0.53
ENSG00000254530	ENSG00000167566	-0.52
ENSG00000254530	ENSG00000130402	-0.53
ENSG00000254530	ENSG00000161847	-0.54
ENSG00000254530	ENSG00000142002	-0.54
ENSG00000254530	ENSG00000130304	-0.52
ENSG00000254530	ENSG00000071564	-0.52
ENSG00000254530	ENSG00000166987	-0.52
ENSG00000254530	ENSG00000130669	-0.53
ENSG00000254530	ENSG00000107957	-0.51
ENSG00000254530	ENSG00000283900	-0.52
ENSG00000254530	ENSG00000172081	-0.53
ENSG00000254530	ENSG00000198373	-0.52
ENSG00000254530	ENSG00000090661	-0.51
ENSG00000254530	ENSG00000166716	-0.51
ENSG00000145681	ENSG00000077264	0.52
ENSG00000145681	ENSG00000114446	0.52
ENSG00000145681	ENSG00000109738	0.53
ENSG00000145681	ENSG00000115947	0.53
ENSG00000145681	ENSG00000145730	0.52
ENSG00000145681	ENSG00000198919	0.55
ENSG00000145681	ENSG00000287542	0.52
ENSG00000145681	ENSG00000163558	0.52
ENSG00000145681	ENSG00000148925	0.53
ENSG00000145681	ENSG00000107105	0.52
ENSG00000145681	ENSG00000113163	0.53
ENSG00000145681	ENSG00000147654	0.52
ENSG00000145681	ENSG00000179335	-0.51
ENSG00000145681	ENSG00000167566	-0.52
ENSG00000145681	ENSG00000287022	0.52
ENSG00000145681	ENSG00000285982	0.51
ENSG00000145681	ENSG00000235978	0.51
ENSG00000145681	ENSG00000142002	-0.53
ENSG00000145681	ENSG00000130304	-0.51
ENSG00000145681	ENSG00000071564	-0.52
ENSG00000145681	ENSG00000269439	-0.52
ENSG00000145681	ENSG00000130749	-0.51
ENSG00000145681	ENSG00000130669	-0.52
ENSG00000145681	ENSG00000105397	-0.52
ENSG00000229956	ENSG00000077264	0.54
ENSG00000229956	ENSG00000152503	0.53
ENSG00000229956	ENSG00000109738	0.55
ENSG00000229956	ENSG00000138641	0.54
ENSG00000229956	ENSG00000103227	-0.53
ENSG00000229956	ENSG00000129682	0.53
ENSG00000229956	ENSG00000134121	0.54
ENSG00000229956	ENSG00000115947	0.55
ENSG00000229956	ENSG00000117298	-0.54
ENSG00000229956	ENSG00000245864	0.54
ENSG00000229956	ENSG00000186635	-0.52
ENSG00000229956	ENSG00000126215	-0.54
ENSG00000229956	ENSG00000143164	0.54
ENSG00000229956	ENSG00000145730	0.53
ENSG00000229956	ENSG00000086300	0.53
ENSG00000229956	ENSG00000185291	-0.52
ENSG00000229956	ENSG00000146267	0.54
ENSG00000229956	ENSG00000287844	0.53
ENSG00000229956	ENSG00000148925	0.54
ENSG00000229956	ENSG00000287319	0.53
ENSG00000229956	ENSG00000145864	0.54
ENSG00000229956	ENSG00000061273	-0.54
ENSG00000229956	ENSG00000054277	0.53
