Node.1	Node.2	wTO
ENSG00000144567	ENSG00000185090	0.52
ENSG00000144567	ENSG00000020129	0.52
ENSG00000144567	ENSG00000176396	0.53
ENSG00000144567	ENSG00000154277	0.54
ENSG00000144567	ENSG00000168000	0.53
ENSG00000144567	ENSG00000188229	0.52
ENSG00000144567	ENSG00000198211	0.53
ENSG00000144567	ENSG00000118971	0.52
ENSG00000144567	ENSG00000137267	0.52
ENSG00000144567	ENSG00000117395	0.53
ENSG00000144567	ENSG00000158882	0.53
ENSG00000144567	ENSG00000142686	0.54
ENSG00000144567	ENSG00000237181	0.53
ENSG00000144567	ENSG00000181789	0.53
ENSG00000144567	ENSG00000198492	0.52
ENSG00000144567	ENSG00000108344	0.52
ENSG00000144567	ENSG00000084234	0.51
ENSG00000144567	ENSG00000111652	0.53
ENSG00000144567	ENSG00000115216	0.52
ENSG00000144567	ENSG00000101474	0.53
ENSG00000144567	ENSG00000004779	0.52
ENSG00000144567	ENSG00000285505	0.52
ENSG00000144567	ENSG00000013016	0.52
ENSG00000144567	ENSG00000102226	0.52
ENSG00000144567	ENSG00000260328	0.52
ENSG00000144567	ENSG00000204052	0.52
ENSG00000144567	ENSG00000175182	0.53
ENSG00000144567	ENSG00000233098	0.51
ENSG00000144567	ENSG00000273820	0.52
ENSG00000144567	ENSG00000204422	0.52
ENSG00000144567	ENSG00000197586	0.53
ENSG00000144567	ENSG00000198354	0.52
ENSG00000144567	ENSG00000149575	0.52
ENSG00000144567	ENSG00000124659	0.51
ENSG00000144567	ENSG00000184117	0.53
ENSG00000144567	ENSG00000103353	0.53
ENSG00000144567	ENSG00000182013	0.53
ENSG00000244038	ENSG00000110955	0.51
ENSG00000244038	ENSG00000255302	0.51
ENSG00000126945	ENSG00000167778	0.51
ENSG00000126945	ENSG00000171314	0.52
ENSG00000126945	ENSG00000149925	0.51
ENSG00000126945	ENSG00000160710	0.51
ENSG00000126945	ENSG00000013275	0.51
ENSG00000126945	ENSG00000111640	0.53
ENSG00000259642	ENSG00000101152	0.52
ENSG00000134287	ENSG00000177383	0.53
ENSG00000134287	ENSG00000180901	0.53
ENSG00000134287	ENSG00000154277	0.52
ENSG00000134287	ENSG00000136950	0.52
ENSG00000134287	ENSG00000161203	0.53
ENSG00000134287	ENSG00000168000	0.53
ENSG00000134287	ENSG00000254870	0.52
ENSG00000134287	ENSG00000130764	0.54
ENSG00000134287	ENSG00000270760	0.51
ENSG00000134287	ENSG00000189159	0.51
ENSG00000134287	ENSG00000255112	0.52
ENSG00000134287	ENSG00000134575	0.51
ENSG00000134287	ENSG00000188229	0.52
ENSG00000134287	ENSG00000156345	0.52
ENSG00000134287	ENSG00000102100	0.52
ENSG00000134287	ENSG00000124733	0.52
ENSG00000134287	ENSG00000118971	0.52
ENSG00000134287	ENSG00000117395	0.51
ENSG00000134287	ENSG00000181789	0.51
ENSG00000134287	ENSG00000236104	0.53
ENSG00000134287	ENSG00000171603	0.52
ENSG00000134287	ENSG00000108344	0.52
ENSG00000134287	ENSG00000111652	0.53
ENSG00000134287	ENSG00000154518	0.52
ENSG00000134287	ENSG00000187189	0.53
ENSG00000134287	ENSG00000286190	0.52
ENSG00000134287	ENSG00000197694	0.51
ENSG00000134287	ENSG00000103034	0.53
ENSG00000134287	ENSG00000004779	0.53
ENSG00000134287	ENSG00000285505	0.52
ENSG00000134287	ENSG00000089693	0.51
ENSG00000134287	ENSG00000239789	0.51
ENSG00000134287	ENSG00000263873	0.51
ENSG00000134287	ENSG00000159164	0.53
ENSG00000134287	ENSG00000102409	0.53
ENSG00000134287	ENSG00000101152	0.53
ENSG00000134287	ENSG00000149582	0.53
ENSG00000134287	ENSG00000276293	0.53
ENSG00000134287	ENSG00000115661	0.52
ENSG00000134287	ENSG00000187446	0.51
ENSG00000134287	ENSG00000177963	0.52
ENSG00000134287	ENSG00000204052	0.52
ENSG00000134287	ENSG00000132254	0.52
ENSG00000134287	ENSG00000182636	0.52
ENSG00000134287	ENSG00000273820	0.51
ENSG00000134287	ENSG00000240771	0.52
ENSG00000134287	ENSG00000267062	0.52
ENSG00000134287	ENSG00000241360	0.53
ENSG00000134287	ENSG00000220205	0.52
ENSG00000134287	ENSG00000119986	0.51
ENSG00000134287	ENSG00000136463	0.51
ENSG00000134287	ENSG00000167476	0.52
ENSG00000134287	ENSG00000127445	0.52
ENSG00000134287	ENSG00000103353	0.52
ENSG00000030066	ENSG00000177383	-0.51
ENSG00000030066	ENSG00000160714	-0.51
ENSG00000030066	ENSG00000179115	-0.51
ENSG00000030066	ENSG00000204851	-0.51
ENSG00000162517	ENSG00000180901	0.52
ENSG00000177383	ENSG00000102096	0.52
ENSG00000177383	ENSG00000166448	0.54
ENSG00000177383	ENSG00000257286	0.52
ENSG00000177383	ENSG00000020129	0.53
ENSG00000177383	ENSG00000196972	0.52
ENSG00000177383	ENSG00000156515	0.54
ENSG00000177383	ENSG00000130764	0.53
ENSG00000177383	ENSG00000255112	0.52
ENSG00000177383	ENSG00000198934	0.53
ENSG00000177383	ENSG00000162188	0.53
ENSG00000177383	ENSG00000087152	0.53
ENSG00000177383	ENSG00000118007	-0.53
ENSG00000177383	ENSG00000241685	0.53
ENSG00000177383	ENSG00000127561	0.52
ENSG00000177383	ENSG00000117632	0.52
ENSG00000177383	ENSG00000110107	0.53
ENSG00000177383	ENSG00000106089	0.52
ENSG00000177383	ENSG00000269292	0.54
ENSG00000177383	ENSG00000111652	0.52
ENSG00000177383	ENSG00000105223	0.52
ENSG00000177383	ENSG00000101210	0.52
ENSG00000177383	ENSG00000138629	0.52
ENSG00000177383	ENSG00000103034	0.54
ENSG00000177383	ENSG00000004779	0.52
ENSG00000177383	ENSG00000071553	0.52
ENSG00000177383	ENSG00000101152	0.53
ENSG00000177383	ENSG00000149582	0.53
ENSG00000177383	ENSG00000276293	0.53
ENSG00000177383	ENSG00000188021	0.53
ENSG00000177383	ENSG00000108947	0.52
ENSG00000177383	ENSG00000204052	0.51
ENSG00000177383	ENSG00000106976	0.53
ENSG00000177383	ENSG00000160695	0.52
ENSG00000177383	ENSG00000157895	0.52
ENSG00000177383	ENSG00000205089	0.52
ENSG00000177383	ENSG00000183624	0.52
ENSG00000177383	ENSG00000273820	0.52
ENSG00000177383	ENSG00000240771	0.51
ENSG00000177383	ENSG00000267062	0.53
ENSG00000177383	ENSG00000220205	0.52
ENSG00000177383	ENSG00000263620	0.52
ENSG00000177383	ENSG00000227057	0.52
ENSG00000177383	ENSG00000108797	0.53
ENSG00000177383	ENSG00000110148	0.51
ENSG00000177383	ENSG00000204386	0.51
ENSG00000177383	ENSG00000100138	0.52
ENSG00000177383	ENSG00000234492	-0.52
ENSG00000177383	ENSG00000104067	-0.52
ENSG00000177383	ENSG00000087884	-0.51
ENSG00000177383	ENSG00000129484	0.52
ENSG00000177383	ENSG00000100294	0.52
ENSG00000177383	ENSG00000174516	0.52
ENSG00000177383	ENSG00000267765	0.51
ENSG00000280758	ENSG00000158941	0.54
ENSG00000280758	ENSG00000180155	0.53
ENSG00000280758	ENSG00000112640	0.53
ENSG00000280758	ENSG00000167371	0.54
ENSG00000280758	ENSG00000105402	0.53
ENSG00000280758	ENSG00000159720	0.53
ENSG00000280758	ENSG00000196230	0.52
ENSG00000280758	ENSG00000167770	0.51
ENSG00000280758	ENSG00000255245	0.54
ENSG00000280758	ENSG00000105223	0.52
ENSG00000280758	ENSG00000116221	0.53
ENSG00000280758	ENSG00000149925	0.53
ENSG00000280758	ENSG00000204071	0.52
ENSG00000280758	ENSG00000203879	0.53
ENSG00000280758	ENSG00000115685	0.53
ENSG00000280758	ENSG00000072832	0.53
ENSG00000280758	ENSG00000204065	0.53
ENSG00000280758	ENSG00000071462	0.53
ENSG00000280758	ENSG00000213672	0.52
ENSG00000280758	ENSG00000105723	0.52
ENSG00000280758	ENSG00000254528	0.51
ENSG00000280758	ENSG00000284505	0.53
ENSG00000280758	ENSG00000176095	0.52
ENSG00000280758	ENSG00000008056	0.53
ENSG00000280758	ENSG00000105649	0.54
ENSG00000280758	ENSG00000280893	0.54
ENSG00000280758	ENSG00000157895	0.52
ENSG00000280758	ENSG00000102312	0.52
ENSG00000280758	ENSG00000118096	0.51
ENSG00000280758	ENSG00000205356	0.53
ENSG00000280758	ENSG00000104888	0.52
ENSG00000280758	ENSG00000185883	0.53
ENSG00000280758	ENSG00000198356	0.51
ENSG00000280758	ENSG00000067191	0.53
ENSG00000280758	ENSG00000196961	0.53
ENSG00000280758	ENSG00000159259	0.53
ENSG00000280758	ENSG00000095066	0.52
ENSG00000280758	ENSG00000269444	0.54
ENSG00000280758	ENSG00000005882	0.54
ENSG00000280758	ENSG00000288683	0.53
ENSG00000280758	ENSG00000135472	0.53
ENSG00000280758	ENSG00000006210	0.53
ENSG00000158941	ENSG00000137726	0.53
ENSG00000158941	ENSG00000112640	0.54
ENSG00000158941	ENSG00000078902	0.54
ENSG00000158941	ENSG00000167371	0.55
ENSG00000158941	ENSG00000162188	0.52
ENSG00000158941	ENSG00000105568	0.53
ENSG00000158941	ENSG00000105402	0.54
ENSG00000158941	ENSG00000140854	0.54
ENSG00000158941	ENSG00000186288	0.53
ENSG00000158941	ENSG00000197106	0.54
ENSG00000158941	ENSG00000159720	0.53
ENSG00000158941	ENSG00000105223	0.53
ENSG00000158941	ENSG00000125841	0.54
ENSG00000158941	ENSG00000160753	0.54
ENSG00000158941	ENSG00000105649	0.54
ENSG00000158941	ENSG00000003137	0.52
ENSG00000158941	ENSG00000280893	0.54
ENSG00000158941	ENSG00000157895	0.53
ENSG00000158941	ENSG00000215022	0.53
ENSG00000158941	ENSG00000171246	0.52
ENSG00000158941	ENSG00000067191	0.53
ENSG00000158941	ENSG00000159259	0.53
ENSG00000102096	ENSG00000167778	0.53
ENSG00000102096	ENSG00000137267	0.51
ENSG00000102096	ENSG00000237181	0.52
ENSG00000102096	ENSG00000108344	0.52
ENSG00000102096	ENSG00000071553	0.53
ENSG00000102096	ENSG00000276293	0.52
ENSG00000102096	ENSG00000204851	0.51
ENSG00000102096	ENSG00000167476	0.51
ENSG00000067225	ENSG00000167778	0.54
ENSG00000067225	ENSG00000176396	0.52
ENSG00000067225	ENSG00000270760	0.51
ENSG00000067225	ENSG00000164091	0.53
ENSG00000067225	ENSG00000255112	0.53
ENSG00000067225	ENSG00000156345	0.53
ENSG00000067225	ENSG00000117395	0.53
ENSG00000067225	ENSG00000142686	0.54
ENSG00000067225	ENSG00000267165	0.51
ENSG00000067225	ENSG00000236104	0.53
ENSG00000067225	ENSG00000174684	0.53
ENSG00000067225	ENSG00000115216	0.53
ENSG00000067225	ENSG00000137409	0.51
ENSG00000067225	ENSG00000102003	0.53
ENSG00000067225	ENSG00000147457	0.52
ENSG00000067225	ENSG00000135900	0.5
ENSG00000067225	ENSG00000101152	0.53
ENSG00000067225	ENSG00000144597	0.53
ENSG00000067225	ENSG00000176903	0.53
ENSG00000067225	ENSG00000015676	0.52
ENSG00000067225	ENSG00000166887	0.51
ENSG00000067225	ENSG00000226784	0.53
ENSG00000067225	ENSG00000152556	0.52
ENSG00000067225	ENSG00000123416	0.53
ENSG00000067225	ENSG00000167476	0.53
ENSG00000067225	ENSG00000103353	0.54
ENSG00000165572	ENSG00000181610	0.52
ENSG00000104142	ENSG00000180901	0.52
ENSG00000104142	ENSG00000136950	0.51
ENSG00000104142	ENSG00000234857	0.52
ENSG00000104142	ENSG00000087152	0.52
ENSG00000104142	ENSG00000149927	0.52
ENSG00000104142	ENSG00000127561	0.52
ENSG00000104142	ENSG00000077080	0.52
ENSG00000104142	ENSG00000269292	0.52
ENSG00000104142	ENSG00000174684	0.51
ENSG00000104142	ENSG00000067221	0.52
ENSG00000104142	ENSG00000286190	0.51
ENSG00000104142	ENSG00000103034	0.52
ENSG00000104142	ENSG00000239789	0.51
ENSG00000104142	ENSG00000149582	0.53
ENSG00000104142	ENSG00000179115	0.53
ENSG00000104142	ENSG00000204052	0.52
ENSG00000104142	ENSG00000008283	0.52
ENSG00000104142	ENSG00000204851	0.53
ENSG00000104142	ENSG00000130540	0.51
ENSG00000104142	ENSG00000100294	0.52
ENSG00000166448	ENSG00000130764	0.53
ENSG00000166448	ENSG00000270760	0.52
ENSG00000166448	ENSG00000105568	0.54
ENSG00000166448	ENSG00000167770	0.52
ENSG00000166448	ENSG00000198356	0.51
ENSG00000166448	ENSG00000100028	0.51
ENSG00000185090	ENSG00000130764	0.52
ENSG00000185090	ENSG00000092096	0.51
ENSG00000185090	ENSG00000174684	0.53
ENSG00000185090	ENSG00000071553	0.52
ENSG00000185090	ENSG00000101152	0.53
ENSG00000185090	ENSG00000276293	0.51
ENSG00000257286	ENSG00000156515	0.51
ENSG00000257286	ENSG00000188229	0.51
ENSG00000257286	ENSG00000101152	0.53
ENSG00000257286	ENSG00000276293	0.52
ENSG00000257286	ENSG00000179115	0.53
ENSG00000257286	ENSG00000241360	0.52
ENSG00000020129	ENSG00000180901	0.52
ENSG00000020129	ENSG00000167778	0.53
ENSG00000020129	ENSG00000156515	0.52
ENSG00000020129	ENSG00000130764	0.54
ENSG00000020129	ENSG00000105568	0.53
ENSG00000020129	ENSG00000126214	0.52
ENSG00000020129	ENSG00000110107	0.52
ENSG00000020129	ENSG00000235961	0.51
ENSG00000020129	ENSG00000103034	0.53
ENSG00000020129	ENSG00000071553	0.52
ENSG00000020129	ENSG00000149582	0.53
ENSG00000020129	ENSG00000102226	0.51
ENSG00000020129	ENSG00000167815	0.52
ENSG00000020129	ENSG00000205089	0.51
ENSG00000180155	ENSG00000112640	0.52
ENSG00000180155	ENSG00000078902	0.53
ENSG00000180155	ENSG00000125841	0.52
ENSG00000196972	ENSG00000167778	0.52
ENSG00000196972	ENSG00000188229	0.51
ENSG00000196972	ENSG00000126214	0.51
ENSG00000196972	ENSG00000235961	0.52
ENSG00000196972	ENSG00000101152	0.53
ENSG00000196972	ENSG00000149582	0.52
ENSG00000196972	ENSG00000276293	0.52
ENSG00000196972	ENSG00000204851	0.53
ENSG00000180901	ENSG00000167778	0.52
ENSG00000180901	ENSG00000225670	0.52
ENSG00000180901	ENSG00000136950	0.53
ENSG00000180901	ENSG00000168000	0.53
ENSG00000180901	ENSG00000254870	0.51
ENSG00000180901	ENSG00000234857	0.53
ENSG00000180901	ENSG00000189159	0.52
ENSG00000180901	ENSG00000165283	0.52
ENSG00000180901	ENSG00000106367	0.51
ENSG00000180901	ENSG00000124733	0.52
ENSG00000180901	ENSG00000231937	0.51
ENSG00000180901	ENSG00000174684	0.52
ENSG00000180901	ENSG00000067221	0.53
ENSG00000180901	ENSG00000103415	0.52
ENSG00000180901	ENSG00000235961	0.52
ENSG00000180901	ENSG00000259112	0.52
ENSG00000180901	ENSG00000102003	0.52
ENSG00000180901	ENSG00000168490	0.51
ENSG00000180901	ENSG00000004779	0.52
ENSG00000180901	ENSG00000261351	0.51
ENSG00000180901	ENSG00000239789	0.52
ENSG00000180901	ENSG00000149582	0.53
ENSG00000180901	ENSG00000162706	0.52
ENSG00000180901	ENSG00000149657	0.52
ENSG00000180901	ENSG00000175182	0.52
ENSG00000180901	ENSG00000176749	0.52
ENSG00000180901	ENSG00000141698	0.52
ENSG00000180901	ENSG00000187713	0.51
ENSG00000180901	ENSG00000173267	0.52
ENSG00000180901	ENSG00000159199	0.52
ENSG00000180901	ENSG00000133878	0.52
ENSG00000180901	ENSG00000241360	0.52
ENSG00000180901	ENSG00000108528	0.52
ENSG00000180901	ENSG00000136463	0.53
ENSG00000180901	ENSG00000156411	0.52
ENSG00000180901	ENSG00000130558	0.52
ENSG00000180901	ENSG00000179562	0.53
ENSG00000180901	ENSG00000127445	0.52
ENSG00000180901	ENSG00000285304	0.52
ENSG00000180901	ENSG00000100138	0.51
ENSG00000180901	ENSG00000269307	0.53
ENSG00000143761	ENSG00000078902	0.53
ENSG00000143761	ENSG00000162188	0.52
ENSG00000143761	ENSG00000186288	0.51
ENSG00000143761	ENSG00000125841	0.53
ENSG00000143761	ENSG00000115685	0.52
ENSG00000143761	ENSG00000105649	0.52
ENSG00000143761	ENSG00000280893	0.53
ENSG00000143761	ENSG00000245248	0.52
ENSG00000143761	ENSG00000104888	0.52
ENSG00000286905	ENSG00000167778	0.51
ENSG00000286905	ENSG00000255112	0.52
ENSG00000167778	ENSG00000154277	0.52
ENSG00000167778	ENSG00000136950	0.52
ENSG00000167778	ENSG00000156515	0.53
ENSG00000167778	ENSG00000171314	0.53
ENSG00000167778	ENSG00000168000	0.52
ENSG00000167778	ENSG00000254870	0.53
ENSG00000167778	ENSG00000130764	0.54
ENSG00000167778	ENSG00000255112	0.53
ENSG00000167778	ENSG00000198934	0.53
ENSG00000167778	ENSG00000105568	0.53
ENSG00000167778	ENSG00000128581	0.53
ENSG00000167778	ENSG00000149927	0.52
ENSG00000167778	ENSG00000188229	0.53
ENSG00000167778	ENSG00000124733	0.51
ENSG00000167778	ENSG00000272822	0.53
ENSG00000167778	ENSG00000137267	0.53
ENSG00000167778	ENSG00000158882	0.53
ENSG00000167778	ENSG00000237181	0.53
ENSG00000167778	ENSG00000198492	0.53
ENSG00000167778	ENSG00000151502	0.53
ENSG00000167778	ENSG00000181754	0.52
ENSG00000167778	ENSG00000236104	0.54
ENSG00000167778	ENSG00000269292	0.53
