Node.1	Node.2	wTO
ENSG00000109738	ENSG00000134574	-0.53
ENSG00000109738	ENSG00000116106	0.54
ENSG00000109738	ENSG00000133703	0.54
ENSG00000109738	ENSG00000152078	0.51
ENSG00000109738	ENSG00000183308	0.54
ENSG00000109738	ENSG00000123119	0.55
ENSG00000109738	ENSG00000163719	-0.52
ENSG00000109738	ENSG00000226849	-0.51
ENSG00000109738	ENSG00000205269	0.53
ENSG00000109738	ENSG00000117713	-0.52
ENSG00000109738	ENSG00000285693	-0.52
ENSG00000109738	ENSG00000106771	0.51
ENSG00000109738	ENSG00000174428	-0.53
ENSG00000109738	ENSG00000166006	0.54
ENSG00000109738	ENSG00000161791	-0.53
ENSG00000109738	ENSG00000132294	0.54
ENSG00000109738	ENSG00000100934	0.53
ENSG00000109738	ENSG00000152932	0.54
ENSG00000109738	ENSG00000148688	0.53
ENSG00000109738	ENSG00000161021	-0.52
ENSG00000109738	ENSG00000068724	-0.52
ENSG00000109738	ENSG00000004897	0.53
ENSG00000109738	ENSG00000113645	-0.51
ENSG00000109738	ENSG00000076555	-0.53
ENSG00000109738	ENSG00000082397	0.53
ENSG00000109738	ENSG00000119396	0.52
ENSG00000109738	ENSG00000111647	0.52
ENSG00000109738	ENSG00000078246	-0.53
ENSG00000109738	ENSG00000031081	-0.52
ENSG00000109738	ENSG00000204271	0.53
ENSG00000109738	ENSG00000111615	0.53
ENSG00000109738	ENSG00000125848	0.55
ENSG00000109738	ENSG00000198496	-0.52
ENSG00000109738	ENSG00000285458	-0.52
ENSG00000109738	ENSG00000111707	0.53
ENSG00000109738	ENSG00000138134	0.53
ENSG00000109738	ENSG00000165355	0.53
ENSG00000109738	ENSG00000081386	0.51
ENSG00000109738	ENSG00000261824	0.53
ENSG00000109738	ENSG00000288605	-0.52
ENSG00000109738	ENSG00000184988	-0.52
ENSG00000109738	ENSG00000157502	0.52
ENSG00000109738	ENSG00000228274	-0.51
ENSG00000109738	ENSG00000154856	-0.51
ENSG00000108839	ENSG00000134108	-0.52
ENSG00000108839	ENSG00000196776	-0.53
ENSG00000108839	ENSG00000113161	-0.53
ENSG00000108839	ENSG00000106299	-0.54
ENSG00000108839	ENSG00000104643	-0.55
ENSG00000108839	ENSG00000133703	-0.54
ENSG00000108839	ENSG00000129691	-0.52
ENSG00000108839	ENSG00000152749	-0.53
ENSG00000108839	ENSG00000205482	0.53
ENSG00000108839	ENSG00000185875	-0.52
ENSG00000108839	ENSG00000205981	-0.52
ENSG00000108839	ENSG00000119396	-0.53
ENSG00000108839	ENSG00000095319	0.52
ENSG00000108839	ENSG00000114735	0.51
ENSG00000108839	ENSG00000060982	-0.52
ENSG00000108839	ENSG00000204147	-0.53
ENSG00000108839	ENSG00000170919	0.52
ENSG00000108839	ENSG00000178127	-0.52
ENSG00000108839	ENSG00000266714	0.51
ENSG00000108839	ENSG00000149639	0.53
ENSG00000108839	ENSG00000072134	0.52
ENSG00000108839	ENSG00000087495	0.51
ENSG00000108839	ENSG00000238194	0.51
ENSG00000163376	ENSG00000145864	0.54
ENSG00000163376	ENSG00000196776	0.54
ENSG00000163376	ENSG00000116106	0.52
ENSG00000163376	ENSG00000183308	0.53
ENSG00000163376	ENSG00000123119	0.54
ENSG00000163376	ENSG00000113966	0.54
ENSG00000163376	ENSG00000258636	0.53
ENSG00000163376	ENSG00000166006	0.53
ENSG00000163376	ENSG00000152932	0.53
ENSG00000163376	ENSG00000188674	0.51
ENSG00000163376	ENSG00000109436	0.53
ENSG00000163376	ENSG00000082397	0.52
ENSG00000134108	ENSG00000106299	0.54
ENSG00000134108	ENSG00000133703	0.54
ENSG00000134108	ENSG00000114686	0.54
ENSG00000134108	ENSG00000004897	0.54
ENSG00000134108	ENSG00000119396	0.54
ENSG00000134108	ENSG00000111647	0.52
ENSG00000134108	ENSG00000186815	-0.52
ENSG00000134108	ENSG00000108590	0.51
ENSG00000134108	ENSG00000139496	0.53
ENSG00000145864	ENSG00000149313	0.54
ENSG00000145864	ENSG00000239605	-0.53
ENSG00000145864	ENSG00000165832	0.54
ENSG00000145864	ENSG00000183308	0.55
ENSG00000145864	ENSG00000123119	0.55
ENSG00000145864	ENSG00000114686	0.53
ENSG00000145864	ENSG00000113966	0.54
ENSG00000145864	ENSG00000205269	0.53
ENSG00000145864	ENSG00000237990	0.54
ENSG00000145864	ENSG00000258636	0.54
ENSG00000145864	ENSG00000065609	0.55
ENSG00000145864	ENSG00000166006	0.55
ENSG00000145864	ENSG00000048540	0.53
ENSG00000145864	ENSG00000168116	0.53
ENSG00000145864	ENSG00000108176	0.52
ENSG00000145864	ENSG00000110675	0.55
ENSG00000145864	ENSG00000119396	0.52
ENSG00000145864	ENSG00000162526	-0.53
ENSG00000145864	ENSG00000174405	0.52
ENSG00000145864	ENSG00000287364	0.53
ENSG00000145864	ENSG00000204271	0.54
ENSG00000145864	ENSG00000089775	0.54
ENSG00000145864	ENSG00000060982	0.52
ENSG00000145864	ENSG00000076067	-0.52
ENSG00000145864	ENSG00000214353	-0.52
ENSG00000145864	ENSG00000236333	0.53
ENSG00000145864	ENSG00000106948	-0.52
ENSG00000145864	ENSG00000173821	-0.52
ENSG00000145864	ENSG00000099338	-0.53
ENSG00000145864	ENSG00000261824	0.53
ENSG00000145864	ENSG00000047578	-0.53
ENSG00000145864	ENSG00000180891	-0.53
ENSG00000145864	ENSG00000243646	-0.53
ENSG00000285651	ENSG00000165832	-0.53
ENSG00000164933	ENSG00000165832	0.53
ENSG00000164933	ENSG00000133703	0.53
ENSG00000164933	ENSG00000152749	0.53
ENSG00000164933	ENSG00000148688	0.52
ENSG00000164933	ENSG00000178127	0.53
ENSG00000149313	ENSG00000196776	0.55
ENSG00000149313	ENSG00000113161	0.55
ENSG00000149313	ENSG00000287319	0.54
ENSG00000149313	ENSG00000163412	0.54
ENSG00000149313	ENSG00000123119	0.55
ENSG00000149313	ENSG00000112365	0.51
ENSG00000149313	ENSG00000221823	0.54
ENSG00000149313	ENSG00000143653	0.55
ENSG00000149313	ENSG00000005249	0.54
ENSG00000149313	ENSG00000222009	-0.53
ENSG00000149313	ENSG00000107719	-0.53
ENSG00000149313	ENSG00000115944	0.53
ENSG00000149313	ENSG00000148688	0.55
ENSG00000149313	ENSG00000185875	0.54
ENSG00000149313	ENSG00000161021	-0.54
ENSG00000149313	ENSG00000144320	0.54
ENSG00000149313	ENSG00000100442	0.54
ENSG00000149313	ENSG00000164024	0.51
ENSG00000149313	ENSG00000226715	0.51
ENSG00000149313	ENSG00000146676	0.54
ENSG00000149313	ENSG00000111647	0.54
ENSG00000149313	ENSG00000260097	-0.51
ENSG00000149313	ENSG00000116095	0.54
ENSG00000149313	ENSG00000119231	0.52
ENSG00000149313	ENSG00000078795	0.51
ENSG00000149313	ENSG00000198556	-0.53
ENSG00000149313	ENSG00000034533	0.52
ENSG00000149313	ENSG00000234719	-0.53
ENSG00000149313	ENSG00000049130	0.53
ENSG00000149313	ENSG00000108590	0.55
ENSG00000149313	ENSG00000118518	0.53
ENSG00000149313	ENSG00000123411	-0.54
ENSG00000149313	ENSG00000066422	0.54
ENSG00000149313	ENSG00000183605	-0.51
ENSG00000149313	ENSG00000265354	0.53
ENSG00000149313	ENSG00000198520	-0.52
ENSG00000149313	ENSG00000255197	-0.53
ENSG00000149313	ENSG00000170919	-0.53
ENSG00000149313	ENSG00000103227	-0.51
ENSG00000149313	ENSG00000103150	-0.52
ENSG00000149313	ENSG00000056487	-0.52
ENSG00000149313	ENSG00000167693	-0.53
ENSG00000149313	ENSG00000167107	-0.52
ENSG00000149313	ENSG00000196867	0.52
ENSG00000149313	ENSG00000176920	-0.53
ENSG00000149313	ENSG00000124207	0.54
ENSG00000149313	ENSG00000128849	-0.51
ENSG00000149313	ENSG00000109063	-0.52
ENSG00000149313	ENSG00000184988	-0.52
ENSG00000149313	ENSG00000228274	-0.51
ENSG00000149313	ENSG00000247970	-0.53
ENSG00000196776	ENSG00000113161	0.54
ENSG00000196776	ENSG00000133703	0.54
ENSG00000196776	ENSG00000163541	0.54
ENSG00000196776	ENSG00000163001	0.54
ENSG00000196776	ENSG00000005249	0.54
ENSG00000196776	ENSG00000258636	0.53
ENSG00000196776	ENSG00000100934	0.54
ENSG00000196776	ENSG00000106524	0.53
ENSG00000196776	ENSG00000048540	0.52
ENSG00000196776	ENSG00000161021	-0.53
ENSG00000196776	ENSG00000004897	0.55
ENSG00000196776	ENSG00000235079	0.53
ENSG00000196776	ENSG00000109436	0.53
ENSG00000196776	ENSG00000082397	0.53
ENSG00000196776	ENSG00000106591	0.54
ENSG00000196776	ENSG00000008086	0.52
ENSG00000196776	ENSG00000256742	-0.53
ENSG00000196776	ENSG00000089775	0.52
ENSG00000196776	ENSG00000060982	0.54
ENSG00000196776	ENSG00000139496	0.53
ENSG00000196776	ENSG00000286904	-0.51
ENSG00000196776	ENSG00000111707	0.53
ENSG00000196776	ENSG00000133114	0.53
ENSG00000196776	ENSG00000110768	0.52
ENSG00000196776	ENSG00000103150	-0.51
ENSG00000196776	ENSG00000124440	-0.54
ENSG00000196776	ENSG00000160191	-0.53
ENSG00000196776	ENSG00000101004	-0.52
ENSG00000196776	ENSG00000167685	-0.51
ENSG00000196776	ENSG00000186654	-0.52
ENSG00000152382	ENSG00000106299	0.53
ENSG00000152382	ENSG00000104643	0.54
ENSG00000152382	ENSG00000165832	0.54
ENSG00000152382	ENSG00000100934	0.54
ENSG00000113161	ENSG00000163412	0.53
ENSG00000239605	ENSG00000255082	-0.52
ENSG00000239605	ENSG00000075790	-0.53
ENSG00000239605	ENSG00000116106	-0.51
ENSG00000239605	ENSG00000133703	-0.52
ENSG00000239605	ENSG00000123119	-0.53
ENSG00000239605	ENSG00000221823	-0.54
ENSG00000239605	ENSG00000163001	-0.54
ENSG00000239605	ENSG00000065609	-0.53
ENSG00000239605	ENSG00000124532	-0.51
ENSG00000239605	ENSG00000089775	-0.52
ENSG00000239605	ENSG00000125848	-0.51
ENSG00000239605	ENSG00000162337	0.51
ENSG00000239605	ENSG00000160191	0.51
ENSG00000239605	ENSG00000100802	0.52
ENSG00000239605	ENSG00000174137	0.51
ENSG00000255082	ENSG00000134574	-0.52
ENSG00000255082	ENSG00000287319	0.53
ENSG00000255082	ENSG00000165832	0.53
ENSG00000255082	ENSG00000075790	0.54
ENSG00000255082	ENSG00000123119	0.54
ENSG00000255082	ENSG00000114686	0.51
ENSG00000255082	ENSG00000221823	0.55
ENSG00000255082	ENSG00000152749	0.53
ENSG00000255082	ENSG00000118432	0.53
ENSG00000255082	ENSG00000163820	-0.52
ENSG00000255082	ENSG00000156642	0.55
ENSG00000255082	ENSG00000174428	-0.53
ENSG00000255082	ENSG00000065609	0.55
ENSG00000255082	ENSG00000166006	0.53
ENSG00000255082	ENSG00000152932	0.54
ENSG00000255082	ENSG00000137494	0.52
ENSG00000255082	ENSG00000148688	0.52
ENSG00000255082	ENSG00000076555	-0.52
ENSG00000255082	ENSG00000111647	0.51
ENSG00000255082	ENSG00000204217	0.51
ENSG00000255082	ENSG00000186815	-0.52
ENSG00000255082	ENSG00000089775	0.53
ENSG00000255082	ENSG00000249158	0.53
ENSG00000255082	ENSG00000285458	-0.52
ENSG00000255082	ENSG00000170469	-0.51
ENSG00000255082	ENSG00000047578	-0.52
ENSG00000287319	ENSG00000163412	0.53
ENSG00000287319	ENSG00000113966	0.53
ENSG00000287319	ENSG00000005249	0.53
ENSG00000287319	ENSG00000148688	0.52
ENSG00000287319	ENSG00000168116	0.51
ENSG00000287319	ENSG00000111615	0.52
ENSG00000287319	ENSG00000259736	-0.51
ENSG00000106299	ENSG00000104643	0.56
ENSG00000106299	ENSG00000116106	0.53
ENSG00000106299	ENSG00000231871	-0.52
ENSG00000106299	ENSG00000113966	0.54
ENSG00000106299	ENSG00000226849	-0.53
ENSG00000106299	ENSG00000224675	0.53
ENSG00000106299	ENSG00000118432	0.52
ENSG00000106299	ENSG00000127946	-0.52
ENSG00000106299	ENSG00000106771	0.53
ENSG00000106299	ENSG00000156642	0.55
ENSG00000106299	ENSG00000005249	0.54
ENSG00000106299	ENSG00000174428	-0.52
ENSG00000106299	ENSG00000278311	0.53
ENSG00000106299	ENSG00000166006	0.53
ENSG00000106299	ENSG00000168958	0.52
ENSG00000106299	ENSG00000148688	0.54
ENSG00000106299	ENSG00000205981	0.53
ENSG00000106299	ENSG00000188674	0.53
ENSG00000106299	ENSG00000068724	-0.52
ENSG00000106299	ENSG00000101654	0.55
ENSG00000106299	ENSG00000235079	0.52
ENSG00000106299	ENSG00000110675	0.55
ENSG00000106299	ENSG00000144320	0.54
ENSG00000106299	ENSG00000180488	0.52
ENSG00000106299	ENSG00000146676	0.54
ENSG00000106299	ENSG00000256742	-0.53
ENSG00000106299	ENSG00000095319	-0.54
ENSG00000106299	ENSG00000102468	0.52
ENSG00000106299	ENSG00000186815	-0.53
ENSG00000106299	ENSG00000174405	0.53
ENSG00000106299	ENSG00000009830	-0.53
ENSG00000106299	ENSG00000105976	0.51
ENSG00000106299	ENSG00000234719	-0.52
ENSG00000106299	ENSG00000049130	0.52
ENSG00000106299	ENSG00000108590	0.54
ENSG00000106299	ENSG00000174106	0.52
ENSG00000106299	ENSG00000198496	-0.53
ENSG00000106299	ENSG00000123411	-0.54
ENSG00000106299	ENSG00000104728	-0.51
ENSG00000106299	ENSG00000111707	0.54
ENSG00000106299	ENSG00000120526	0.52
ENSG00000106299	ENSG00000255197	-0.53
ENSG00000106299	ENSG00000178127	0.53
ENSG00000106299	ENSG00000124440	-0.53
ENSG00000106299	ENSG00000099338	-0.54
ENSG00000106299	ENSG00000266714	-0.52
ENSG00000106299	ENSG00000167107	-0.52
ENSG00000106299	ENSG00000196172	0.52
ENSG00000106299	ENSG00000243646	-0.53
ENSG00000106299	ENSG00000128849	-0.52
ENSG00000106299	ENSG00000109063	-0.52
ENSG00000163412	ENSG00000104643	0.55
ENSG00000163412	ENSG00000165832	0.54
ENSG00000163412	ENSG00000075790	0.55
ENSG00000163412	ENSG00000116106	0.53
ENSG00000163412	ENSG00000183308	0.53
ENSG00000163412	ENSG00000123119	0.55
ENSG00000163412	ENSG00000113966	0.54
ENSG00000163412	ENSG00000221823	0.55
ENSG00000163412	ENSG00000008869	0.52
ENSG00000163412	ENSG00000118432	0.52
ENSG00000163412	ENSG00000117713	-0.51
ENSG00000163412	ENSG00000107105	0.53
ENSG00000163412	ENSG00000127946	-0.52
ENSG00000163412	ENSG00000005249	0.53
ENSG00000163412	ENSG00000132294	0.52
ENSG00000163412	ENSG00000100934	0.53
ENSG00000163412	ENSG00000115944	0.52
ENSG00000163412	ENSG00000152932	0.53
ENSG00000163412	ENSG00000161021	-0.53
ENSG00000163412	ENSG00000168116	0.52
ENSG00000163412	ENSG00000110675	0.54
ENSG00000163412	ENSG00000111647	0.53
ENSG00000163412	ENSG00000162526	-0.51
ENSG00000163412	ENSG00000106591	0.52
ENSG00000163412	ENSG00000008086	0.53
ENSG00000163412	ENSG00000095319	-0.52
ENSG00000163412	ENSG00000166398	-0.51
ENSG00000163412	ENSG00000174405	0.51
ENSG00000163412	ENSG00000031081	-0.51
ENSG00000163412	ENSG00000139496	0.51
ENSG00000163412	ENSG00000125848	0.53
ENSG00000163412	ENSG00000118518	0.5
ENSG00000163412	ENSG00000260412	0.53
ENSG00000163412	ENSG00000111707	0.53
ENSG00000163412	ENSG00000170469	-0.52
ENSG00000163412	ENSG00000133114	0.51
ENSG00000163412	ENSG00000132664	0.52
ENSG00000163412	ENSG00000056487	-0.52
ENSG00000163412	ENSG00000124440	-0.52
ENSG00000163412	ENSG00000160191	-0.53
ENSG00000163412	ENSG00000186951	-0.51
ENSG00000104643	ENSG00000162882	-0.52
ENSG00000104643	ENSG00000114686	0.56
ENSG00000104643	ENSG00000113966	0.55
ENSG00000104643	ENSG00000221823	0.55
ENSG00000104643	ENSG00000152749	0.55
ENSG00000104643	ENSG00000127946	-0.52
ENSG00000104643	ENSG00000143653	0.54
ENSG00000104643	ENSG00000156642	0.55
ENSG00000104643	ENSG00000258636	0.55
ENSG00000104643	ENSG00000107719	-0.53
ENSG00000104643	ENSG00000100934	0.56
ENSG00000104643	ENSG00000115944	0.53
ENSG00000104643	ENSG00000106524	0.53
ENSG00000104643	ENSG00000168958	0.53
ENSG00000104643	ENSG00000048540	0.53
ENSG00000104643	ENSG00000161021	-0.54
ENSG00000104643	ENSG00000164024	0.51
ENSG00000104643	ENSG00000180488	0.53
ENSG00000104643	ENSG00000178074	0.54
ENSG00000104643	ENSG00000256742	-0.55
ENSG00000104643	ENSG00000009830	-0.54
ENSG00000104643	ENSG00000128607	0.53
ENSG00000104643	ENSG00000089775	0.54
ENSG00000104643	ENSG00000236810	-0.53
ENSG00000104643	ENSG00000234719	-0.53
ENSG00000104643	ENSG00000060982	0.54
ENSG00000104643	ENSG00000108590	0.55
ENSG00000104643	ENSG00000226026	0.53
ENSG00000104643	ENSG00000152219	0.54
ENSG00000104643	ENSG00000162391	-0.53
ENSG00000104643	ENSG00000174106	0.53
ENSG00000104643	ENSG00000181467	0.51
ENSG00000104643	ENSG00000213062	0.53
ENSG00000104643	ENSG00000169213	0.53
ENSG00000104643	ENSG00000117906	0.54
ENSG00000104643	ENSG00000136206	-0.53
ENSG00000104643	ENSG00000160293	-0.51
ENSG00000104643	ENSG00000103227	-0.52
ENSG00000104643	ENSG00000056487	-0.53
ENSG00000104643	ENSG00000124198	0.53
ENSG00000104643	ENSG00000259736	-0.52
ENSG00000104643	ENSG00000196172	0.53
ENSG00000104643	ENSG00000249709	-0.52
ENSG00000104643	ENSG00000128242	-0.51
ENSG00000104643	ENSG00000263033	-0.53
ENSG00000104643	ENSG00000246477	0.55
ENSG00000104643	ENSG00000104881	-0.51
ENSG00000104643	ENSG00000072736	-0.52
ENSG00000104643	ENSG00000261864	-0.52
ENSG00000104643	ENSG00000286575	-0.52
ENSG00000165832	ENSG00000133703	0.56
ENSG00000165832	ENSG00000163719	-0.53
ENSG00000165832	ENSG00000113966	0.55
ENSG00000165832	ENSG00000008869	0.54
ENSG00000165832	ENSG00000107105	0.53
ENSG00000165832	ENSG00000127946	-0.52
ENSG00000165832	ENSG00000156642	0.55
ENSG00000165832	ENSG00000258636	0.53
ENSG00000165832	ENSG00000174428	-0.52
ENSG00000165832	ENSG00000151208	-0.52
ENSG00000165832	ENSG00000205482	-0.53
ENSG00000165832	ENSG00000132294	0.54
ENSG00000165832	ENSG00000115944	0.52
ENSG00000165832	ENSG00000257923	-0.52
ENSG00000165832	ENSG00000106524	0.53
ENSG00000165832	ENSG00000102078	0.53
ENSG00000165832	ENSG00000205981	0.54
ENSG00000165832	ENSG00000161021	-0.54
ENSG00000165832	ENSG00000185745	0.52
ENSG00000165832	ENSG00000235079	0.53
ENSG00000165832	ENSG00000109436	0.53
ENSG00000165832	ENSG00000100442	0.52
ENSG00000165832	ENSG00000119396	0.55
ENSG00000165832	ENSG00000163512	0.53
ENSG00000165832	ENSG00000162526	-0.52
ENSG00000165832	ENSG00000166398	-0.52
ENSG00000165832	ENSG00000198556	-0.53
ENSG00000165832	ENSG00000180773	0.54
ENSG00000165832	ENSG00000167994	-0.5
ENSG00000165832	ENSG00000162391	-0.52
ENSG00000165832	ENSG00000117385	-0.51
ENSG00000165832	ENSG00000260412	0.53
ENSG00000165832	ENSG00000187522	0.53
ENSG00000165832	ENSG00000120526	0.53
ENSG00000165832	ENSG00000170919	-0.52
ENSG00000165832	ENSG00000133114	0.52
ENSG00000165832	ENSG00000110768	0.52
ENSG00000165832	ENSG00000137996	0.51
ENSG00000165832	ENSG00000178127	0.53
ENSG00000165832	ENSG00000103227	-0.52
ENSG00000165832	ENSG00000276649	-0.52
ENSG00000165832	ENSG00000173821	-0.52
ENSG00000165832	ENSG00000103150	-0.52
ENSG00000165832	ENSG00000124440	-0.53
ENSG00000165832	ENSG00000196436	-0.52
ENSG00000165832	ENSG00000167693	-0.52
ENSG00000165832	ENSG00000129667	-0.51
ENSG00000165832	ENSG00000196172	0.53
ENSG00000165832	ENSG00000196867	0.51
ENSG00000165832	ENSG00000105486	-0.51
ENSG00000075790	ENSG00000114268	-0.53
ENSG00000075790	ENSG00000133703	0.55
ENSG00000075790	ENSG00000129691	0.52
ENSG00000075790	ENSG00000163541	0.53
ENSG00000075790	ENSG00000127946	-0.52
ENSG00000075790	ENSG00000143653	0.52
ENSG00000075790	ENSG00000065609	0.54
ENSG00000075790	ENSG00000278311	0.53
ENSG00000075790	ENSG00000166006	0.53
ENSG00000075790	ENSG00000100934	0.54
ENSG00000075790	ENSG00000115944	0.53
ENSG00000075790	ENSG00000124532	0.54
ENSG00000075790	ENSG00000137494	0.53
ENSG00000075790	ENSG00000101654	0.54
ENSG00000075790	ENSG00000144320	0.53
ENSG00000075790	ENSG00000082397	0.52
ENSG00000075790	ENSG00000008086	0.53
ENSG00000075790	ENSG00000256742	-0.52
ENSG00000075790	ENSG00000095319	-0.53
ENSG00000075790	ENSG00000186815	-0.52
ENSG00000075790	ENSG00000198556	-0.52
ENSG00000075790	ENSG00000009830	-0.53
ENSG00000075790	ENSG00000089775	0.53
ENSG00000075790	ENSG00000108590	0.53
ENSG00000075790	ENSG00000132640	0.53
ENSG00000075790	ENSG00000265354	0.52
ENSG00000075790	ENSG00000178127	0.53
ENSG00000075790	ENSG00000056487	-0.52
ENSG00000075790	ENSG00000160191	-0.53
ENSG00000075790	ENSG00000099338	-0.54
ENSG00000075790	ENSG00000236383	-0.52
ENSG00000075790	ENSG00000101004	-0.53
ENSG00000075790	ENSG00000124198	0.52
ENSG00000075790	ENSG00000196172	0.53
ENSG00000075790	ENSG00000249709	-0.52
ENSG00000116106	ENSG00000113966	0.52
ENSG00000116106	ENSG00000221823	0.54
ENSG00000116106	ENSG00000065609	0.54
ENSG00000116106	ENSG00000125848	0.53
ENSG00000133703	ENSG00000152078	0.51
ENSG00000133703	ENSG00000113966	0.55
ENSG00000133703	ENSG00000008869	0.54
ENSG00000133703	ENSG00000198380	0.53
ENSG00000133703	ENSG00000118432	0.52
ENSG00000133703	ENSG00000205269	0.54
ENSG00000133703	ENSG00000163541	0.53
ENSG00000133703	ENSG00000107105	0.53
ENSG00000133703	ENSG00000127946	-0.52
ENSG00000133703	ENSG00000163281	0.55
ENSG00000133703	ENSG00000106771	0.54
ENSG00000133703	ENSG00000174428	-0.52
ENSG00000133703	ENSG00000278311	0.53
ENSG00000133703	ENSG00000205482	-0.53
ENSG00000133703	ENSG00000132294	0.54
ENSG00000133703	ENSG00000100934	0.55
ENSG00000133703	ENSG00000152932	0.54
ENSG00000133703	ENSG00000137494	0.54
ENSG00000133703	ENSG00000270049	-0.53
ENSG00000133703	ENSG00000106524	0.53
ENSG00000133703	ENSG00000148688	0.54
ENSG00000133703	ENSG00000161021	-0.54
ENSG00000133703	ENSG00000188674	0.52
ENSG00000133703	ENSG00000004897	0.55
ENSG00000133703	ENSG00000101654	0.54
ENSG00000133703	ENSG00000127415	-0.51
ENSG00000133703	ENSG00000109436	0.54
ENSG00000133703	ENSG00000260097	-0.51
ENSG00000133703	ENSG00000144895	0.53
ENSG00000133703	ENSG00000151806	0.54
ENSG00000133703	ENSG00000186815	-0.53
ENSG00000133703	ENSG00000111615	0.54
ENSG00000133703	ENSG00000089775	0.53
ENSG00000133703	ENSG00000114735	-0.52
ENSG00000133703	ENSG00000060982	0.53
ENSG00000133703	ENSG00000226026	0.52
ENSG00000133703	ENSG00000162391	-0.52
ENSG00000133703	ENSG00000260448	-0.52
ENSG00000133703	ENSG00000260412	0.53
ENSG00000133703	ENSG00000288033	-0.52
ENSG00000133703	ENSG00000132640	0.53
ENSG00000133703	ENSG00000111707	0.53
ENSG00000133703	ENSG00000117906	0.53
ENSG00000133703	ENSG00000056487	-0.51
ENSG00000133703	ENSG00000124440	-0.53
ENSG00000133703	ENSG00000160191	-0.52
ENSG00000133703	ENSG00000236383	-0.53
ENSG00000133703	ENSG00000101004	-0.52
ENSG00000133703	ENSG00000196172	0.53
ENSG00000133703	ENSG00000073169	-0.51
ENSG00000133703	ENSG00000256512	0.52
ENSG00000133703	ENSG00000102753	0.53
ENSG00000183308	ENSG00000113966	0.53
ENSG00000183308	ENSG00000221823	0.55
ENSG00000183308	ENSG00000163001	0.54
ENSG00000183308	ENSG00000156642	0.55
ENSG00000183308	ENSG00000065609	0.54
ENSG00000183308	ENSG00000148688	0.52
ENSG00000183308	ENSG00000004897	0.53
ENSG00000183308	ENSG00000111647	0.52
ENSG00000183308	ENSG00000102468	0.53
ENSG00000183308	ENSG00000111615	0.53
ENSG00000183308	ENSG00000125848	0.53
ENSG00000183308	ENSG00000076067	-0.5
ENSG00000183308	ENSG00000214353	-0.51
ENSG00000183308	ENSG00000154930	-0.51
ENSG00000183308	ENSG00000160191	-0.52
ENSG00000183308	ENSG00000259736	-0.51
ENSG00000123119	ENSG00000114686	0.54
ENSG00000123119	ENSG00000152749	0.54
ENSG00000123119	ENSG00000163541	0.54
ENSG00000123119	ENSG00000107105	0.54
ENSG00000123119	ENSG00000163001	0.55
ENSG00000123119	ENSG00000115137	0.53
ENSG00000123119	ENSG00000015285	-0.51
ENSG00000123119	ENSG00000065609	0.54
ENSG00000123119	ENSG00000072756	0.53
ENSG00000123119	ENSG00000137494	0.54
ENSG00000123119	ENSG00000185745	0.52
ENSG00000123119	ENSG00000145354	0.51
ENSG00000123119	ENSG00000108176	0.52
ENSG00000123119	ENSG00000113645	-0.53
ENSG00000123119	ENSG00000119396	0.54
ENSG00000123119	ENSG00000106591	0.53
ENSG00000123119	ENSG00000008086	0.53
ENSG00000123119	ENSG00000256742	-0.52
ENSG00000123119	ENSG00000095319	-0.54
ENSG00000123119	ENSG00000102468	0.53
ENSG00000123119	ENSG00000119231	0.52
ENSG00000123119	ENSG00000198556	-0.52
ENSG00000123119	ENSG00000174405	0.53
ENSG00000123119	ENSG00000089775	0.53
ENSG00000123119	ENSG00000108590	0.54
ENSG00000123119	ENSG00000167994	-0.53
ENSG00000123119	ENSG00000139496	0.53
ENSG00000123119	ENSG00000125848	0.54
ENSG00000123119	ENSG00000234899	-0.51
ENSG00000123119	ENSG00000198496	-0.53
ENSG00000123119	ENSG00000285458	-0.51
ENSG00000123119	ENSG00000111707	0.54
ENSG00000123119	ENSG00000117906	0.52
ENSG00000123119	ENSG00000138134	0.52
ENSG00000123119	ENSG00000154930	-0.53
ENSG00000123119	ENSG00000103150	-0.53
ENSG00000123119	ENSG00000099338	-0.53
ENSG00000123119	ENSG00000266714	-0.52
ENSG00000123119	ENSG00000243646	-0.53
ENSG00000123119	ENSG00000128849	-0.53
ENSG00000123119	ENSG00000184988	-0.52
ENSG00000123119	ENSG00000091651	0.52
ENSG00000123119	ENSG00000186951	-0.52
ENSG00000123119	ENSG00000186654	-0.51
ENSG00000114686	ENSG00000107105	0.52
ENSG00000114686	ENSG00000278311	0.53
ENSG00000114686	ENSG00000152932	0.53
ENSG00000114686	ENSG00000109436	0.53
ENSG00000114686	ENSG00000178074	0.53
ENSG00000114686	ENSG00000119396	0.55
ENSG00000114686	ENSG00000060982	0.52
ENSG00000114686	ENSG00000160191	-0.51
ENSG00000163719	ENSG00000156642	-0.54
ENSG00000163719	ENSG00000166006	-0.51
ENSG00000163719	ENSG00000161021	0.53
ENSG00000163719	ENSG00000101654	-0.52
ENSG00000163719	ENSG00000110675	-0.53
ENSG00000113966	ENSG00000107105	0.53
ENSG00000113966	ENSG00000115137	0.53
ENSG00000113966	ENSG00000163281	0.54
ENSG00000113966	ENSG00000258636	0.53
ENSG00000113966	ENSG00000065609	0.53
ENSG00000113966	ENSG00000166006	0.53
ENSG00000113966	ENSG00000124532	0.52
ENSG00000113966	ENSG00000109436	0.54
