Node.1	Node.2	Phi	Phi_tilde	wTO
ENSG00000073969	ENSG00000023516	g	g.AD	0.54
ENSG00000111817	ENSG00000119801	g	g.AD	0.55
ENSG00000023516	ENSG00000007168	g	g.AD	0.53
ENSG00000073060	ENSG00000007168	g	g.AD	-0.52
ENSG00000007168	ENSG00000125868	g	g.AD	0.53
ENSG00000073969	ENSG00000162636	g	g.AD	0.54
ENSG00000119801	ENSG00000147669	g	g.AD	0.55
ENSG00000007168	ENSG00000147669	g	g.AD	0.52
ENSG00000073060	ENSG00000078668	a	a	-0.53
ENSG00000023734	ENSG00000078668	g	g.AD	0.55
ENSG00000125868	ENSG00000078668	g	g.AD	0.54
ENSG00000162636	ENSG00000078668	a	a	0.54
ENSG00000147669	ENSG00000078668	a	a	0.55
ENSG00000111817	ENSG00000100614	g	g.AD	0.52
ENSG00000119801	ENSG00000100614	g	g.AD	0.55
ENSG00000125868	ENSG00000100614	g	g.AD	0.53
ENSG00000073060	ENSG00000256206	g	g.AD	-0.52
ENSG00000007168	ENSG00000256206	a	a	0.53
ENSG00000078668	ENSG00000256206	g	g.AD	0.55
ENSG00000023516	ENSG00000126947	g	g.AD	0.52
ENSG00000125868	ENSG00000126947	g	g.AD	0.53
ENSG00000023516	ENSG00000143153	g	g.AD	0.52
ENSG00000007168	ENSG00000143153	g	g.AD	0.53
ENSG00000023734	ENSG00000070718	g	g.AD	0.54
ENSG00000078668	ENSG00000070718	g	g.AD	0.55
ENSG00000100614	ENSG00000070718	g	g.AD	0.53
ENSG00000126947	ENSG00000070718	g	g.AD	0.53
ENSG00000023734	ENSG00000166922	g	g.AD	0.54
ENSG00000129355	ENSG00000166922	g	g.AD	0.54
ENSG00000073969	ENSG00000096654	g	g.AD	0.53
ENSG00000007168	ENSG00000096654	g	g.AD	0.52
ENSG00000073969	ENSG00000138078	g	g.AD	0.55
ENSG00000023734	ENSG00000138078	g	g.AD	0.55
ENSG00000078668	ENSG00000138078	g	g.AD	0.55
ENSG00000143153	ENSG00000138078	g	g.AD	0.55
ENSG00000073969	ENSG00000022355	g	g.AD	0.55
ENSG00000078668	ENSG00000022355	g	g.AD	0.55
ENSG00000140280	ENSG00000022355	g	g.AD	0.54
ENSG00000023516	ENSG00000079785	a	a	0.55
ENSG00000147669	ENSG00000079785	g	g.AD	0.54
ENSG00000070718	ENSG00000079785	g	g.AD	0.55
ENSG00000073969	ENSG00000106052	g	g.AD	0.53
ENSG00000023516	ENSG00000106052	g	g.AD	0.53
ENSG00000119801	ENSG00000106052	a	a	0.55
ENSG00000125868	ENSG00000106052	g	g.AD	0.52
ENSG00000078668	ENSG00000106052	g	g.AD	0.54
ENSG00000023734	ENSG00000114573	g	g.AD	0.55
ENSG00000256206	ENSG00000114573	g	g.AD	0.54
ENSG00000126947	ENSG00000114573	g	g.AD	0.54
ENSG00000070718	ENSG00000114573	g	g.AD	0.56
ENSG00000022355	ENSG00000114573	g	g.AD	0.55
ENSG00000111817	ENSG00000085231	g	g.AD	0.53
ENSG00000007168	ENSG00000085231	g	g.AD	0.53
ENSG00000023734	ENSG00000128609	g	g.AD	0.53
ENSG00000111817	ENSG00000128609	g	g.AD	0.53
ENSG00000119801	ENSG00000128609	g	g.AD	0.54
ENSG00000162636	ENSG00000128609	g	g.AD	0.52
ENSG00000129355	ENSG00000128609	g	g.AD	0.51
ENSG00000166922	ENSG00000128609	g	g.AD	0.54
ENSG00000007168	ENSG00000120265	g	g.AD	0.54
ENSG00000125868	ENSG00000120265	g	g.AD	0.54
ENSG00000096654	ENSG00000120265	g	g.AD	0.53
ENSG00000073969	ENSG00000139505	g	g.AD	0.54
ENSG00000023516	ENSG00000139505	a	a	0.53
ENSG00000073060	ENSG00000139505	g	g.AD	-0.51
ENSG00000023734	ENSG00000139505	a	a	0.54
ENSG00000078668	ENSG00000139505	g	g.AD	0.55
ENSG00000126947	ENSG00000139505	g	g.AD	0.52
ENSG00000085231	ENSG00000139505	g	g.AD	0.54
ENSG00000023516	ENSG00000111726	g	g.AD	0.54
ENSG00000007168	ENSG00000111726	g	g.AD	0.54
ENSG00000125868	ENSG00000111726	g	g.AD	0.54
ENSG00000126947	ENSG00000111726	g	g.AD	0.53
ENSG00000079785	ENSG00000111726	g	g.AD	0.56
ENSG00000114573	ENSG00000111726	g	g.AD	0.56
ENSG00000139505	ENSG00000111726	g	g.AD	0.55
ENSG00000073969	ENSG00000182916	g	g.AD	0.53
ENSG00000166922	ENSG00000182916	g	g.AD	0.54
ENSG00000114573	ENSG00000182916	g	g.AD	0.54
ENSG00000120265	ENSG00000182916	g	g.AD	0.53
ENSG00000139505	ENSG00000182916	a	a	0.54
ENSG00000125868	ENSG00000133059	g	g.AD	0.51
ENSG00000119801	ENSG00000103091	g	g.AD	-0.53
ENSG00000256206	ENSG00000103091	g	g.AD	-0.52
ENSG00000070718	ENSG00000103091	g	g.AD	-0.53
ENSG00000023734	ENSG00000163536	g	g.AD	0.53
ENSG00000111817	ENSG00000163536	g	g.AD	0.54
ENSG00000119801	ENSG00000163536	g	g.AD	0.54
ENSG00000125868	ENSG00000163536	g	g.AD	0.52
ENSG00000078668	ENSG00000163536	g	g.AD	0.54
ENSG00000140280	ENSG00000163536	g	g.AD	0.54
ENSG00000143153	ENSG00000163536	g	g.AD	0.53
ENSG00000166922	ENSG00000163536	g	g.AD	0.54
ENSG00000096654	ENSG00000163536	g	g.AD	0.53
ENSG00000022355	ENSG00000163536	g	g.AD	0.54
ENSG00000079785	ENSG00000163536	a	a	0.55
ENSG00000073969	ENSG00000258903	g	g.AD	0.54
ENSG00000111817	ENSG00000258903	g	g.AD	0.54
ENSG00000147669	ENSG00000258903	g	g.AD	0.53
ENSG00000078668	ENSG00000258903	g	g.AD	0.54
ENSG00000256206	ENSG00000258903	g	g.AD	0.52
ENSG00000126947	ENSG00000258903	g	g.AD	0.53
ENSG00000166922	ENSG00000258903	g	g.AD	0.55
ENSG00000138078	ENSG00000258903	g	g.AD	0.55
ENSG00000128609	ENSG00000258903	g	g.AD	0.53
ENSG00000182916	ENSG00000258903	g	g.AD	0.53
ENSG00000111817	ENSG00000136404	g	g.AD	0.54
ENSG00000078668	ENSG00000136404	g	g.AD	0.55
ENSG00000100614	ENSG00000136404	g	g.AD	0.54
ENSG00000072041	ENSG00000136404	g	g.AD	0.52
ENSG00000120265	ENSG00000136404	g	g.AD	0.55
ENSG00000111726	ENSG00000136404	g	g.AD	0.55
ENSG00000258903	ENSG00000136404	g	g.AD	0.54
ENSG00000023734	ENSG00000133731	g	g.AD	0.53
ENSG00000128609	ENSG00000133731	g	g.AD	0.53
ENSG00000182916	ENSG00000133731	g	g.AD	0.52
ENSG00000163536	ENSG00000133731	g	g.AD	0.53
ENSG00000119801	ENSG00000100580	g	g.AD	0.53
ENSG00000023516	ENSG00000152944	g	g.AD	0.53
ENSG00000023734	ENSG00000152944	g	g.AD	0.53
ENSG00000119801	ENSG00000152944	g	g.AD	0.55
ENSG00000147669	ENSG00000152944	g	g.AD	0.52
ENSG00000166922	ENSG00000152944	g	g.AD	0.53
ENSG00000022355	ENSG00000152944	g	g.AD	0.54
ENSG00000163536	ENSG00000152944	g	g.AD	0.53
ENSG00000073060	ENSG00000138686	g	g.AD	-0.54
ENSG00000111817	ENSG00000138686	g	g.AD	0.55
ENSG00000162636	ENSG00000138686	g	g.AD	0.55
ENSG00000126947	ENSG00000138686	g	g.AD	0.52
ENSG00000166922	ENSG00000138686	g	g.AD	0.55
ENSG00000072041	ENSG00000138686	g	g.AD	0.54
ENSG00000120265	ENSG00000138686	g	g.AD	0.55
ENSG00000182916	ENSG00000138686	g	g.AD	0.54
ENSG00000258903	ENSG00000138686	g	g.AD	0.55
ENSG00000111817	ENSG00000100744	g	g.AD	0.53
ENSG00000125868	ENSG00000100744	g	g.AD	0.52
ENSG00000162636	ENSG00000100744	g	g.AD	0.53
ENSG00000147669	ENSG00000100744	g	g.AD	0.52
ENSG00000078668	ENSG00000100744	a	a	0.55
ENSG00000163536	ENSG00000100744	g	g.AD	0.53
ENSG00000258903	ENSG00000100744	g	g.AD	0.54
ENSG00000023734	ENSG00000114405	g	g.AD	0.55
ENSG00000119801	ENSG00000114405	g	g.AD	0.56
ENSG00000007168	ENSG00000114405	g	g.AD	0.55
ENSG00000140280	ENSG00000114405	a	a	0.55
ENSG00000022355	ENSG00000114405	g	g.AD	0.55
ENSG00000079785	ENSG00000114405	a	a	0.56
ENSG00000139505	ENSG00000114405	g	g.AD	0.55
ENSG00000111726	ENSG00000114405	g	g.AD	0.56
ENSG00000136404	ENSG00000114405	a	a	0.56
ENSG00000138686	ENSG00000114405	g	g.AD	0.56
ENSG00000162636	ENSG00000269082	g	g.AD	0.53
ENSG00000079785	ENSG00000269082	g	g.AD	0.53
ENSG00000163536	ENSG00000269082	g	g.AD	0.53
ENSG00000125868	ENSG00000109133	g	g.AD	0.53
ENSG00000147669	ENSG00000109133	g	g.AD	0.53
ENSG00000139505	ENSG00000109133	g	g.AD	0.54
ENSG00000114405	ENSG00000109133	g	g.AD	0.54
ENSG00000023516	ENSG00000143727	g	g.AD	0.53
ENSG00000023734	ENSG00000143727	g	g.AD	0.54
ENSG00000119801	ENSG00000143727	g	g.AD	0.55
ENSG00000125868	ENSG00000143727	a	a	0.53
ENSG00000147669	ENSG00000143727	g	g.AD	0.54
ENSG00000138078	ENSG00000143727	g	g.AD	0.55
ENSG00000079785	ENSG00000143727	g	g.AD	0.55
ENSG00000258903	ENSG00000143727	g	g.AD	0.53
ENSG00000136404	ENSG00000143727	g	g.AD	0.54
ENSG00000100744	ENSG00000143727	g	g.AD	0.52
ENSG00000111817	ENSG00000110429	g	g.AD	0.53
ENSG00000119801	ENSG00000110429	a	a	0.54
ENSG00000007168	ENSG00000110429	g	g.AD	0.53
ENSG00000078668	ENSG00000110429	g	g.AD	0.55
ENSG00000079785	ENSG00000110429	a	a	0.55
ENSG00000114573	ENSG00000110429	g	g.AD	0.54
ENSG00000120265	ENSG00000110429	g	g.AD	0.54
ENSG00000111726	ENSG00000110429	g	g.AD	0.54
ENSG00000163536	ENSG00000110429	g	g.AD	0.53
ENSG00000114405	ENSG00000110429	g	g.AD	0.54
ENSG00000143727	ENSG00000110429	g	g.AD	0.53
ENSG00000078668	ENSG00000101558	g	g.AD	0.55
ENSG00000120265	ENSG00000101558	g	g.AD	0.53
ENSG00000136404	ENSG00000101558	g	g.AD	0.53
ENSG00000133731	ENSG00000101558	g	g.AD	0.52
ENSG00000114405	ENSG00000101558	g	g.AD	0.54
ENSG00000073969	ENSG00000257647	g	g.AD	0.54
ENSG00000111817	ENSG00000257647	g	g.AD	0.52
ENSG00000120265	ENSG00000257647	g	g.AD	0.54
ENSG00000163536	ENSG00000257647	g	g.AD	0.54
ENSG00000125868	ENSG00000139180	g	g.AD	0.54
ENSG00000162636	ENSG00000139180	g	g.AD	0.54
ENSG00000078668	ENSG00000139180	g	g.AD	0.55
ENSG00000126947	ENSG00000139180	g	g.AD	0.52
ENSG00000070718	ENSG00000139180	g	g.AD	0.54
ENSG00000166922	ENSG00000139180	g	g.AD	0.54
ENSG00000079785	ENSG00000139180	g	g.AD	0.55
ENSG00000120265	ENSG00000139180	g	g.AD	0.54
ENSG00000111726	ENSG00000139180	g	g.AD	0.54
ENSG00000114405	ENSG00000139180	g	g.AD	0.55
ENSG00000143727	ENSG00000139180	g	g.AD	0.53
ENSG00000110429	ENSG00000139180	g	g.AD	0.52
ENSG00000023516	ENSG00000138660	g	g.AD	0.52
ENSG00000147669	ENSG00000138660	g	g.AD	0.52
ENSG00000120265	ENSG00000138660	g	g.AD	0.53
ENSG00000133731	ENSG00000138660	g	g.AD	0.52
ENSG00000139180	ENSG00000138660	g	g.AD	0.52
ENSG00000162636	ENSG00000088812	g	g.AD	0.53
ENSG00000079785	ENSG00000088812	g	g.AD	0.54
ENSG00000073969	ENSG00000163818	g	g.AD	0.54
ENSG00000119801	ENSG00000163818	g	g.AD	0.54
ENSG00000007168	ENSG00000163818	g	g.AD	0.52
ENSG00000138078	ENSG00000163818	g	g.AD	0.54
ENSG00000114573	ENSG00000163818	g	g.AD	0.54
ENSG00000120265	ENSG00000163818	a	a	0.53
ENSG00000163536	ENSG00000163818	g	g.AD	0.53
ENSG00000258903	ENSG00000163818	a	a	0.53
ENSG00000139180	ENSG00000163818	g	g.AD	0.51
ENSG00000073969	ENSG00000186310	g	g.AD	0.54
ENSG00000023516	ENSG00000186310	g	g.AD	0.54
ENSG00000125868	ENSG00000186310	g	g.AD	0.54
ENSG00000139505	ENSG00000186310	g	g.AD	0.54
ENSG00000111726	ENSG00000186310	g	g.AD	0.55
ENSG00000109133	ENSG00000186310	g	g.AD	0.54
ENSG00000073060	ENSG00000115520	g	g.AD	-0.51
ENSG00000162636	ENSG00000115520	g	g.AD	0.52
ENSG00000147669	ENSG00000115520	g	g.AD	0.53
ENSG00000070718	ENSG00000115520	g	g.AD	0.53
ENSG00000166922	ENSG00000115520	g	g.AD	0.53
ENSG00000138078	ENSG00000115520	g	g.AD	0.54
ENSG00000114573	ENSG00000115520	g	g.AD	0.55
ENSG00000128609	ENSG00000115520	g	g.AD	0.53
ENSG00000258903	ENSG00000115520	g	g.AD	0.52
ENSG00000101558	ENSG00000115520	g	g.AD	0.53
ENSG00000007168	ENSG00000113575	g	g.AD	0.53
ENSG00000125868	ENSG00000113575	g	g.AD	0.54
ENSG00000078668	ENSG00000113575	g	g.AD	0.54
ENSG00000143153	ENSG00000113575	g	g.AD	0.53
ENSG00000070718	ENSG00000113575	g	g.AD	0.53
ENSG00000079785	ENSG00000113575	g	g.AD	0.54
ENSG00000085231	ENSG00000113575	g	g.AD	0.53
ENSG00000111726	ENSG00000113575	g	g.AD	0.54
ENSG00000182916	ENSG00000113575	g	g.AD	0.54
ENSG00000133059	ENSG00000113575	g	g.AD	0.52
ENSG00000163536	ENSG00000113575	g	g.AD	0.52
ENSG00000258903	ENSG00000113575	g	g.AD	0.54
ENSG00000136404	ENSG00000113575	g	g.AD	0.54
ENSG00000138686	ENSG00000113575	g	g.AD	0.54
ENSG00000023734	ENSG00000177889	g	g.AD	0.54
ENSG00000256206	ENSG00000177889	g	g.AD	0.54
ENSG00000140280	ENSG00000177889	g	g.AD	0.52
ENSG00000120265	ENSG00000177889	g	g.AD	0.54
ENSG00000163536	ENSG00000177889	g	g.AD	0.53
ENSG00000133731	ENSG00000177889	g	g.AD	0.53
ENSG00000100580	ENSG00000177889	g	g.AD	0.51
ENSG00000152944	ENSG00000177889	g	g.AD	0.53
ENSG00000110429	ENSG00000177889	g	g.AD	0.52
ENSG00000088812	ENSG00000177889	g	g.AD	0.52
ENSG00000113575	ENSG00000177889	g	g.AD	0.54
ENSG00000023734	ENSG00000131100	g	g.AD	0.53
ENSG00000078668	ENSG00000131100	g	g.AD	0.54
ENSG00000139505	ENSG00000131100	g	g.AD	0.53
ENSG00000115520	ENSG00000131100	g	g.AD	0.53
ENSG00000023516	ENSG00000165169	g	g.AD	0.53
ENSG00000119801	ENSG00000165169	g	g.AD	0.55
ENSG00000162636	ENSG00000165169	g	g.AD	0.53
ENSG00000147669	ENSG00000165169	a	a	0.54
ENSG00000100614	ENSG00000165169	g	g.AD	0.53
ENSG00000126947	ENSG00000165169	g	g.AD	0.52
ENSG00000143153	ENSG00000165169	g	g.AD	0.52
ENSG00000166922	ENSG00000165169	g	g.AD	0.54
ENSG00000022355	ENSG00000165169	g	g.AD	0.54
ENSG00000079785	ENSG00000165169	g	g.AD	0.55
ENSG00000182916	ENSG00000165169	g	g.AD	0.53
ENSG00000103091	ENSG00000165169	g	g.AD	-0.52
ENSG00000163536	ENSG00000165169	g	g.AD	0.53
ENSG00000138660	ENSG00000165169	g	g.AD	0.53
ENSG00000073969	ENSG00000198961	g	g.AD	0.55
ENSG00000023516	ENSG00000198961	a	a	0.54
ENSG00000111817	ENSG00000198961	g	g.AD	0.55
ENSG00000162636	ENSG00000198961	g	g.AD	0.54
ENSG00000147669	ENSG00000198961	g	g.AD	0.55
ENSG00000096654	ENSG00000198961	g	g.AD	0.52
ENSG00000139505	ENSG00000198961	g	g.AD	0.55
ENSG00000133059	ENSG00000198961	g	g.AD	0.53
ENSG00000103091	ENSG00000198961	g	g.AD	-0.54
ENSG00000138660	ENSG00000198961	g	g.AD	0.53
ENSG00000115520	ENSG00000198961	a	a	0.55
ENSG00000073969	ENSG00000061676	g	g.AD	0.55
ENSG00000078668	ENSG00000061676	g	g.AD	0.55
ENSG00000138078	ENSG00000061676	g	g.AD	0.54
ENSG00000120265	ENSG00000061676	g	g.AD	0.55
ENSG00000111726	ENSG00000061676	g	g.AD	0.54
ENSG00000258903	ENSG00000061676	g	g.AD	0.54
ENSG00000186310	ENSG00000061676	g	g.AD	0.53
ENSG00000177889	ENSG00000061676	g	g.AD	0.53
ENSG00000165169	ENSG00000061676	g	g.AD	0.53
ENSG00000073969	ENSG00000167005	g	g.AD	0.53
ENSG00000023734	ENSG00000167005	g	g.AD	0.54
ENSG00000007168	ENSG00000167005	g	g.AD	0.54
ENSG00000143153	ENSG00000167005	g	g.AD	0.51
ENSG00000128609	ENSG00000167005	g	g.AD	0.54
ENSG00000111726	ENSG00000167005	g	g.AD	0.54
ENSG00000163536	ENSG00000167005	g	g.AD	0.52
ENSG00000258903	ENSG00000167005	g	g.AD	0.53
ENSG00000133731	ENSG00000167005	g	g.AD	0.53
ENSG00000143727	ENSG00000167005	g	g.AD	0.54
ENSG00000101558	ENSG00000167005	a	a	0.54
ENSG00000257647	ENSG00000167005	g	g.AD	0.51
ENSG00000138660	ENSG00000167005	g	g.AD	0.53
ENSG00000113575	ENSG00000167005	g	g.AD	0.53
ENSG00000131100	ENSG00000167005	g	g.AD	0.53
ENSG00000165169	ENSG00000167005	g	g.AD	0.54
ENSG00000114405	ENSG00000126953	g	g.AD	0.53
ENSG00000023734	ENSG00000169567	g	g.AD	0.53
ENSG00000007168	ENSG00000169567	g	g.AD	0.51
ENSG00000078668	ENSG00000169567	g	g.AD	0.54
ENSG00000256206	ENSG00000169567	g	g.AD	0.53
ENSG00000138078	ENSG00000169567	g	g.AD	0.53
ENSG00000022355	ENSG00000169567	g	g.AD	0.53
ENSG00000258903	ENSG00000169567	g	g.AD	0.53
ENSG00000136404	ENSG00000169567	g	g.AD	0.53
ENSG00000100744	ENSG00000169567	g	g.AD	0.51
ENSG00000109133	ENSG00000169567	g	g.AD	0.52
ENSG00000186310	ENSG00000169567	a	a	0.54
ENSG00000131100	ENSG00000031698	g	g.AD	0.53
ENSG00000023516	ENSG00000254317	g	g.AD	0.54
ENSG00000073060	ENSG00000254317	a	a	-0.53
ENSG00000023734	ENSG00000254317	g	g.AD	0.55
ENSG00000007168	ENSG00000254317	g	g.AD	0.54
ENSG00000125868	ENSG00000254317	g	g.AD	0.54
ENSG00000078668	ENSG00000254317	a	a	0.56
ENSG00000096654	ENSG00000254317	g	g.AD	0.53
ENSG00000022355	ENSG00000254317	g	g.AD	0.55
ENSG00000114573	ENSG00000254317	g	g.AD	0.56
ENSG00000100744	ENSG00000254317	g	g.AD	0.55
ENSG00000114405	ENSG00000254317	g	g.AD	0.56
ENSG00000143727	ENSG00000254317	g	g.AD	0.54
ENSG00000257647	ENSG00000254317	g	g.AD	0.53
ENSG00000139180	ENSG00000254317	g	g.AD	0.55
ENSG00000138660	ENSG00000254317	g	g.AD	0.54
ENSG00000115520	ENSG00000254317	g	g.AD	0.54
ENSG00000177889	ENSG00000254317	g	g.AD	0.55
ENSG00000131100	ENSG00000254317	g	g.AD	0.54
ENSG00000198961	ENSG00000254317	g	g.AD	0.55
ENSG00000061676	ENSG00000254317	g	g.AD	0.54
ENSG00000169567	ENSG00000254317	g	g.AD	0.54
ENSG00000119801	ENSG00000116752	g	g.AD	0.53
ENSG00000147669	ENSG00000116752	g	g.AD	0.53
ENSG00000138078	ENSG00000116752	g	g.AD	0.53
ENSG00000139505	ENSG00000116752	g	g.AD	0.52
ENSG00000111726	ENSG00000116752	g	g.AD	0.53
ENSG00000109133	ENSG00000116752	g	g.AD	0.51
ENSG00000139180	ENSG00000116752	g	g.AD	0.52
ENSG00000177889	ENSG00000116752	g	g.AD	0.53
ENSG00000198961	ENSG00000116752	g	g.AD	0.54
ENSG00000254317	ENSG00000116752	g	g.AD	0.53
ENSG00000023516	ENSG00000109180	g	g.AD	0.53
ENSG00000119801	ENSG00000109180	g	g.AD	0.54
ENSG00000147669	ENSG00000109180	g	g.AD	0.53
ENSG00000079785	ENSG00000109180	g	g.AD	0.55
ENSG00000085231	ENSG00000109180	g	g.AD	0.53
ENSG00000120265	ENSG00000109180	g	g.AD	0.54
ENSG00000100744	ENSG00000109180	g	g.AD	0.53
ENSG00000143727	ENSG00000109180	g	g.AD	0.53
ENSG00000186310	ENSG00000109180	g	g.AD	0.54
ENSG00000115520	ENSG00000109180	g	g.AD	0.53
ENSG00000165169	ENSG00000109180	g	g.AD	0.53
ENSG00000198961	ENSG00000109180	a	a	0.55
ENSG00000116752	ENSG00000109180	g	g.AD	0.52
ENSG00000078668	ENSG00000171204	g	g.AD	0.53
ENSG00000120265	ENSG00000171204	g	g.AD	0.51
ENSG00000114405	ENSG00000171204	g	g.AD	0.53
ENSG00000143727	ENSG00000171204	g	g.AD	0.53
ENSG00000115520	ENSG00000171204	g	g.AD	0.52
ENSG00000198961	ENSG00000171204	g	g.AD	0.54
ENSG00000169567	ENSG00000171204	g	g.AD	0.51
ENSG00000078668	ENSG00000013561	g	g.AD	0.54
ENSG00000114573	ENSG00000013561	g	g.AD	0.55
ENSG00000182916	ENSG00000013561	g	g.AD	0.52
ENSG00000163536	ENSG00000013561	g	g.AD	0.52
ENSG00000136404	ENSG00000013561	g	g.AD	0.54
ENSG00000133731	ENSG00000013561	g	g.AD	0.52
ENSG00000138686	ENSG00000013561	g	g.AD	0.54
ENSG00000114405	ENSG00000013561	g	g.AD	0.54
ENSG00000138660	ENSG00000013561	g	g.AD	0.5
ENSG00000113575	ENSG00000013561	g	g.AD	0.54
ENSG00000169567	ENSG00000013561	g	g.AD	0.53
ENSG00000254317	ENSG00000013561	g	g.AD	0.54
ENSG00000023516	ENSG00000177432	g	g.AD	0.52
ENSG00000162636	ENSG00000177432	g	g.AD	0.53
ENSG00000078668	ENSG00000177432	g	g.AD	0.54
ENSG00000070718	ENSG00000177432	g	g.AD	0.54
ENSG00000079785	ENSG00000177432	g	g.AD	0.54
ENSG00000114573	ENSG00000177432	g	g.AD	0.55
ENSG00000128609	ENSG00000177432	g	g.AD	0.54
ENSG00000120265	ENSG00000177432	g	g.AD	0.53
ENSG00000111726	ENSG00000177432	g	g.AD	0.54
ENSG00000103091	ENSG00000177432	g	g.AD	-0.53
ENSG00000258903	ENSG00000177432	g	g.AD	0.54
ENSG00000163900	ENSG00000177432	g	g.AD	0.52
ENSG00000078668	ENSG00000108946	g	g.AD	0.54
ENSG00000070718	ENSG00000108946	g	g.AD	0.53
ENSG00000138078	ENSG00000108946	g	g.AD	0.53
ENSG00000139505	ENSG00000108946	g	g.AD	0.53
ENSG00000258903	ENSG00000108946	g	g.AD	0.52
ENSG00000136404	ENSG00000108946	g	g.AD	0.53
ENSG00000143727	ENSG00000108946	a	a	0.53
ENSG00000113575	ENSG00000108946	g	g.AD	0.53
ENSG00000131100	ENSG00000108946	g	g.AD	0.53
ENSG00000167005	ENSG00000108946	g	g.AD	0.54
ENSG00000116752	ENSG00000108946	g	g.AD	0.52
ENSG00000171204	ENSG00000108946	g	g.AD	0.51
ENSG00000177432	ENSG00000108946	g	g.AD	0.53
ENSG00000119801	ENSG00000109158	a	a	0.54
ENSG00000007168	ENSG00000109158	a	a	0.54
ENSG00000125868	ENSG00000109158	g	g.AD	0.53
ENSG00000162636	ENSG00000109158	g	g.AD	0.55
ENSG00000140280	ENSG00000109158	g	g.AD	0.54
ENSG00000070718	ENSG00000109158	g	g.AD	0.54
ENSG00000138078	ENSG00000109158	g	g.AD	0.55
ENSG00000258903	ENSG00000109158	g	g.AD	0.55
ENSG00000139180	ENSG00000109158	g	g.AD	0.53
ENSG00000138660	ENSG00000109158	g	g.AD	0.53
ENSG00000177889	ENSG00000109158	g	g.AD	0.54
ENSG00000198961	ENSG00000109158	g	g.AD	0.54
ENSG00000007168	ENSG00000122126	g	g.AD	0.54
ENSG00000256206	ENSG00000122126	g	g.AD	0.54
ENSG00000138078	ENSG00000122126	g	g.AD	0.55
ENSG00000079785	ENSG00000122126	g	g.AD	0.55
ENSG00000128609	ENSG00000122126	g	g.AD	0.53
ENSG00000139505	ENSG00000122126	a	a	0.54
ENSG00000103091	ENSG00000122126	g	g.AD	-0.53
ENSG00000152944	ENSG00000122126	g	g.AD	0.53
ENSG00000138686	ENSG00000122126	g	g.AD	0.55
ENSG00000143727	ENSG00000122126	g	g.AD	0.53
ENSG00000257647	ENSG00000122126	g	g.AD	0.53
ENSG00000254317	ENSG00000122126	a	a	0.54
ENSG00000109180	ENSG00000122126	g	g.AD	0.53
ENSG00000108946	ENSG00000122126	g	g.AD	0.52
ENSG00000109158	ENSG00000122126	a	a	0.54
ENSG00000023516	ENSG00000237633	g	g.AD	0.54
ENSG00000111817	ENSG00000237633	g	g.AD	0.54
ENSG00000100614	ENSG00000237633	g	g.AD	0.53
ENSG00000096654	ENSG00000237633	g	g.AD	0.53
ENSG00000079785	ENSG00000237633	g	g.AD	0.55
ENSG00000139505	ENSG00000237633	g	g.AD	0.54
ENSG00000182916	ENSG00000237633	g	g.AD	0.53
ENSG00000103091	ENSG00000237633	g	g.AD	-0.53
ENSG00000136404	ENSG00000237633	g	g.AD	0.55
ENSG00000100580	ENSG00000237633	g	g.AD	0.53
ENSG00000143727	ENSG00000237633	g	g.AD	0.54
ENSG00000257647	ENSG00000237633	g	g.AD	0.53
ENSG00000139180	ENSG00000237633	g	g.AD	0.54
ENSG00000177889	ENSG00000237633	g	g.AD	0.55
ENSG00000126953	ENSG00000237633	g	g.AD	0.53
ENSG00000254317	ENSG00000237633	g	g.AD	0.55
ENSG00000109180	ENSG00000237633	g	g.AD	0.54
ENSG00000108946	ENSG00000237633	g	g.AD	0.53
ENSG00000023734	ENSG00000213585	g	g.AD	0.54
ENSG00000129355	ENSG00000213585	g	g.AD	0.52
ENSG00000133059	ENSG00000213585	g	g.AD	0.53
ENSG00000163900	ENSG00000213585	g	g.AD	0.52
ENSG00000031698	ENSG00000213585	g	g.AD	0.52
ENSG00000162636	ENSG00000061918	g	g.AD	0.55
ENSG00000147669	ENSG00000061918	g	g.AD	0.54
ENSG00000100614	ENSG00000061918	g	g.AD	0.54
ENSG00000114573	ENSG00000061918	g	g.AD	0.56
ENSG00000111726	ENSG00000061918	g	g.AD	0.55
ENSG00000152944	ENSG00000061918	g	g.AD	0.55
ENSG00000100744	ENSG00000061918	g	g.AD	0.55
ENSG00000143727	ENSG00000061918	g	g.AD	0.54
ENSG00000257647	ENSG00000061918	g	g.AD	0.54
ENSG00000138660	ENSG00000061918	g	g.AD	0.53
ENSG00000171204	ENSG00000061918	g	g.AD	0.52
ENSG00000177432	ENSG00000061918	g	g.AD	0.54
ENSG00000108946	ENSG00000061918	g	g.AD	0.53
ENSG00000023734	ENSG00000172115	g	g.AD	0.52
ENSG00000114573	ENSG00000172115	g	g.AD	0.54
ENSG00000128609	ENSG00000172115	g	g.AD	0.51
ENSG00000177889	ENSG00000172115	g	g.AD	0.53
ENSG00000131100	ENSG00000172115	g	g.AD	0.52
ENSG00000165169	ENSG00000172115	g	g.AD	0.52
ENSG00000254317	ENSG00000172115	g	g.AD	0.53
ENSG00000079785	ENSG00000100030	g	g.AD	0.53
ENSG00000111726	ENSG00000100030	g	g.AD	0.53
